Summit_Chr	Summit_Start	Summit_End	Peak_Chr	Peak_Start	Peak_End	width	strand	Conc	Conc_mut	Conc_ctrl	Fold	p.value	FDR
chr9	111963630	111964030	chr9	111963557	111964002	446	*	8.13066022594072	8.24776488392313	8.00320363513952	0.142328863771004	0.219702077719498	0.446000155952783
chr12	119946397	119946797	chr12	119946567	119946639	73	*	3.78815966421838	3.9922844410195	3.55031748814858	0.191486937398835	0.219731627968434	0.446036583420376
chr15	64060473	64060873	chr15	64060625	64060733	109	*	5.86823770452171	5.9959856246225	5.72806923006805	0.154754241297177	0.219731780623114	0.446036583420376
chr12	14114771	14115171	chr12	14114855	14115079	225	*	5.34371401324693	5.18153497199345	5.48949025460052	-0.166014570087071	0.21974797012619	0.446048806264046
chr2	173335829	173336229	chr2	173335925	173336140	216	*	5.43443293079396	5.23542537845073	5.60928719696924	-0.171416568304726	0.219749560843131	0.446048806264046
chr6	114861124	114861955	chr6	114861264	114861385	122	*	4.93789226898932	5.11273253925327	4.73890285258178	0.170669543222593	0.219765590827656	0.4460694093622
chr1	39453795	39454195	chr1	39453895	39454096	202	*	6.5935242353146	6.74532006357343	6.42385827348845	0.160359273709201	0.21979768179519	0.446120165660856
chr15	53128530	53128930	chr15	53128518	53128974	457	*	7.4190659617737	7.53537627166598	7.2925498952294	0.141436216310231	0.219802357739134	0.446120165660856
chr3	45384961	45385361	chr3	45385066	45385286	221	*	5.71058389162896	5.86670045216137	5.53550050809659	0.159210628993069	0.219849649146345	0.446204213005259
chr8	70131115	70131515	chr8	70131194	70131658	465	*	8.672302757232	8.78752996321901	8.5470672873582	0.141407593275601	0.219875987830536	0.446245731594966
chr11	51855711	51856111	chr11	51855814	51856099	286	*	6.96468816614531	7.09444146196545	6.82210137909007	0.148175314142079	0.219898787011233	0.446280064613829
chr9	121601043	121601443	chr9	121600964	121601354	391	*	6.00881761525275	6.14802525978001	5.8547289702184	0.16102746303187	0.219909344267921	0.446289551727527
chr5	24750300	24751076	chr5	24750327	24750571	245	*	6.84239056807404	6.72036891275894	6.95489175810032	-0.143550461248233	0.219942739206659	0.446337788542565
chr4	133614368	133614768	chr4	133614262	133614749	488	*	6.89091406605771	6.76318160803776	7.00825153491415	-0.140531264412917	0.219944928294418	0.446337788542565
chr1	175625489	175625889	chr1	175625194	175625862	669	*	11.0907509720255	11.1859669814242	10.9888039772837	0.127839788962876	0.219950762692805	0.446337788542565
chr9	18291981	18292381	chr9	18291925	18292555	631	*	10.2720965677911	10.3684852020362	10.1688040532737	0.128998410878316	0.219974148308401	0.446363798430484
chr4	138261931	138262331	chr4	138261908	138262260	353	*	7.5806971961537	7.7095791810244	7.43916204709706	0.14850108538556	0.219975347266482	0.446363798430484
chr13	43503533	43503933	chr13	43503648	43503766	119	*	4.57427140696201	4.37352661437636	4.750464897114	-0.173449026042545	0.219985886086152	0.446373244371661
chr15	57863303	57863703	chr15	57863042	57863795	754	*	6.98977867669084	7.11575409474099	6.85174152891205	0.146684396417632	0.220011977471707	0.446401182409971
chr7	145026967	145027367	chr7	145027056	145027254	199	*	4.89173529568297	5.090689191603	4.66088797153374	0.179817564476211	0.220016814992976	0.446401182409971
chr9	70878141	70878541	chr9	70878121	70878427	307	*	7.34767111125056	7.22955562619125	7.45684385376747	-0.140545926601559	0.220024138778564	0.446401182409971
chr11	117551904	117552304	chr11	117552036	117552185	150	*	5.15897554070089	5.3351940568508	4.95819824913064	0.172361903501231	0.220026154091761	0.446401182409971
chr11	119548281	119548681	chr11	119548433	119548584	152	*	6.92437806217309	6.7936099173626	7.0442720079752	-0.143661259767343	0.220029075146158	0.446401182409971
chr15	76518705	76519105	chr15	76518804	76518966	163	*	7.33432173395355	7.45798511519028	7.19905602493655	0.146011836667701	0.220048190588614	0.446428025864308
chr7	16286588	16286988	chr7	16286034	16286894	861	*	10.3011274177708	10.4190898997769	10.1726538744991	0.14455922304849	0.220066304296096	0.446451096638007
chr4	150569457	150569857	chr4	150569582	150569993	412	*	6.92873318963553	7.05639884520269	6.78866376101766	0.145487385780857	0.220071331834702	0.446451096638007
chrX	134297224	134297624	chrX	134297326	134297504	179	*	6.13113167221514	6.26015414650934	5.98942705272025	0.145947922165581	0.220097868742842	0.446492991872412
chr7	71556465	71556865	chr7	71556514	71556822	309	*	9.01326229136527	9.10725962196902	8.91271117538214	0.125073321503799	0.220126942735984	0.446540031487692
chr9	106788985	106789385	chr9	106788843	106789334	492	*	7.84453651869872	7.95719884730709	7.72232525796654	0.138870743083438	0.220157264391046	0.446589599473024
chr8	70383317	70383717	chr8	70383246	70383599	354	*	8.15157244023618	8.2605158131017	8.03372541642038	0.136518555067556	0.220167953431343	0.446599341060995
chr6	125954959	125955359	chr6	125955092	125955209	118	*	4.30415692078082	4.55209325850485	4.00458374179957	0.190234392909763	0.220187252017432	0.446625525729912
chr8	9470124	9470524	chr8	9470214	9470534	321	*	5.89747149490025	5.74658558335016	6.03406031682485	-0.158199899952518	0.220197516482396	0.446625525729912
chr9	89977581	89977981	chr9	89977715	89977868	154	*	4.92585811268278	4.76545618708363	5.07019722515719	-0.16421548454691	0.220198760393548	0.446625525729912
chr7	63445122	63445522	chr7	63445043	63445594	552	*	7.48795401636973	7.60677978045408	7.35845571458121	0.142739932274027	0.220205968040224	0.446625525729912
chr10	3696998	3697398	chr10	3696741	3697324	584	*	7.29337368576375	7.40116220259421	7.17687693467758	0.135978123004095	0.220210297306476	0.446625525729912
chr8	122853374	122853774	chr8	122853356	122853684	329	*	8.95652203720008	8.85050839362099	9.05527590247281	-0.132090934592269	0.220270664987318	0.44673601919234
chr5	35348788	35349188	chr5	35348865	35349225	361	*	7.7705430804383	7.88555908694331	7.64555707577547	0.141817596726165	0.220283298352188	0.446749698267405
chr4	150008845	150009245	chr4	150008261	150009357	1097	*	9.17396048813224	9.27995306654278	9.05955892192915	0.13586146672342	0.220308895420083	0.446789667190783
chr4	108834354	108834754	chr4	108834136	108834741	606	*	8.40575519541414	8.51819114203315	8.2838102963354	0.139128024222275	0.22032613368314	0.446812682651835
chr18	75382077	75382477	chr18	75382179	75382357	179	*	5.83917464022911	5.65595697431021	6.0017243810301	-0.17088191676306	0.220347586443751	0.446843567949733
chr12	4907440	4907840	chr12	4907072	4907862	791	*	9.5933182168648	9.68836078163582	9.49157004062593	0.127855806454864	0.220353143228	0.446843567949733
chr4	137357538	137357938	chr4	137357526	137357860	335	*	9.54201531739021	9.63667061647707	9.44071087632254	0.127294767339562	0.220362844520206	0.446851296671476
chr16	93778378	93778778	chr16	93778249	93778612	364	*	4.26504267401079	4.02835745863319	4.46831518372247	-0.1882159270168	0.220382200525315	0.446878602262617
chr18	48534563	48534963	chr18	48534496	48534889	394	*	6.17984223217849	6.02707001499542	6.31797473414703	-0.158751291216404	0.220391604291636	0.446885726344761
chr10	119218099	119218499	chr10	119218231	119218377	147	*	5.19219482776746	5.3743877884216	4.98362180280822	0.174843311187548	0.22040960665635	0.446910284867186
chr2	180273434	180273834	chr2	180273487	180273949	463	*	10.7524821226636	10.8523595898226	10.6451724408605	0.131414807532128	0.220451438486327	0.446983158249024
chr4	106785714	106786114	chr4	106785824	106786015	192	*	6.31252544968102	6.44366526113359	6.16826229870207	0.151326688780624	0.220465563870366	0.446999852172462
chr7	45017589	45017989	chr7	45017388	45017964	577	*	10.0957875176859	9.99636575886107	10.188797239313	-0.12647226361958	0.220496975361714	0.447051592313846
chr6	22157463	22157863	chr6	22157524	22157787	264	*	5.87893932128585	6.02875536170152	5.71174348199143	0.15614688650428	0.220537717364642	0.447104981834741
chr12	110978844	110979244	chr12	110978411	110979425	1015	*	9.5895855749569	9.6854959312128	9.48684214063114	0.12844863205718	0.220545226150344	0.447104981834741
chr13	63240808	63241208	chr13	63240930	63241072	143	*	6.02642012445956	6.29242180963162	5.70002963599124	0.196403131983266	0.220558195346676	0.447104981834741
chrX	48054168	48054568	chrX	48054210	48054973	764	*	8.00337570031701	7.89230871921848	8.10649994146108	-0.134601270144621	0.220562284507429	0.447104981834741
chr12	72070525	72070925	chr12	72070025	72071314	1290	*	9.3055876556982	9.39969297469893	9.20491295155458	0.125844011638822	0.220564971931909	0.447104981834741
chr5	43662673	43663073	chr5	43662047	43663015	969	*	8.14218838023743	8.24107163937812	8.03602559575086	0.128217375957851	0.220565032562904	0.447104981834741
chr2	179506841	179507241	chr2	179506868	179507215	348	*	6.03109138274193	6.15862236401076	5.89118407402911	0.14931818815741	0.220565753700139	0.447104981834741
chrX	160875035	160875435	chrX	160875119	160875342	224	*	5.92911627494944	6.0817375167484	5.75841821542377	0.159475450646979	0.220570455212201	0.447104981834741
chr5	30774944	30775344	chr5	30774952	30775351	400	*	8.5531210815888	8.65538851512314	8.44304740595727	0.132003136264714	0.22057869840283	0.447109744924364
chr8	120471188	120471588	chr8	120471290	120471447	158	*	5.37164902722488	5.20983434302035	5.51713087891969	-0.165854449148107	0.220604290408558	0.447143713737313
chr3	53477507	53477907	chr3	53477677	53477820	144	*	4.73660807438766	4.53140209966068	4.9162276102283	-0.175996204366827	0.220607244420263	0.447143713737313
chr3	84344978	84345378	chr3	84345082	84345391	310	*	6.1554002954928	6.31623167535892	5.97436341961622	0.163661074860241	0.220651741112005	0.447221954828975
chr5	114772747	114773147	chr5	114772905	114773034	130	*	6.57631058729844	6.70492015625073	6.43510394605403	0.149090737745914	0.220698022586787	0.447303809082315
chr3	107868991	107869391	chr3	107869155	107869261	107	*	5.18647714153955	5.34964272910784	5.00247646153522	0.170671414400777	0.220766114148919	0.44742541751582
chr11	54237861	54238261	chr11	54237999	54238145	147	*	4.94869944302667	4.62477270717073	5.21306473959398	-0.197674065702551	0.220773666523386	0.44742541751582
chr6	28423984	28424384	chr6	28423929	28424320	392	*	7.97515583005697	8.08449756570986	7.85684249098836	0.13910493928948	0.220780248903549	0.44742541751582
chr5	67758131	67758718	chr5	67758498	67758556	59	*	2.69251432517184	3.06602665539085	2.1871798414196	0.198377936500821	0.220781614031611	0.44742541751582
chr15	80993593	80993993	chr15	80993721	80993840	120	*	4.46136416682591	4.66367770176389	4.22597884459741	0.179971568135724	0.22081799073425	0.447487183402639
chr2	32896475	32896875	chr2	32896604	32896799	196	*	5.55631650432449	5.72056816714535	5.37093308929266	0.165332780846906	0.220827317813106	0.447494131449572
chr7	78568815	78569215	chr7	78568704	78569320	617	*	9.42495469820127	9.52455851518924	9.31796086324229	0.130381306497396	0.220842736719568	0.447513423541406
chr17	13722520	13722920	chr17	13722649	13722788	140	*	4.6241612759504	4.8033177412869	4.41955970959049	0.173429059470501	0.22085628724926	0.44752892864456
chr6	89467882	89468282	chr6	89467998	89468363	366	*	8.62655035693247	8.72866437310792	8.51665440514713	0.131557104981097	0.22087050845592	0.447534321248187
chr16	36770797	36771197	chr16	36770932	36771070	139	*	5.1948586185	5.39640643316283	4.96050977255707	0.180872366883741	0.220872822713847	0.447534321248187
chr12	53981621	53982021	chr12	53981536	53982235	700	*	8.45971590082177	8.56585903162165	8.3451389134643	0.136879623765692	0.220876645539449	0.447534321248187
chr13	49001672	49002072	chr13	49001729	49002223	495	*	9.38383437579972	9.27210393880326	9.48753029058997	-0.135605724876357	0.22090794924314	0.447578611293666
chr18	82106789	82107189	chr18	82106641	82107134	494	*	8.28404023828546	8.17248589223216	8.38758447019753	-0.136363589205241	0.220915416081646	0.447578611293666
chr10	106470077	106470477	chr10	106469881	106470539	659	*	8.23254877738073	8.33346004402552	8.1240447191343	0.131564712218143	0.220920877468814	0.447578611293666
chr8	90862135	90862535	chr8	90862210	90862438	229	*	6.47654668930009	6.59067145210772	6.35261252978855	0.142227886648449	0.220922102880261	0.447578611293666
chr14	51902821	51903221	chr14	51902750	51903245	496	*	6.81144926867178	6.93155681021039	6.68042695649254	0.144239628358343	0.220932953493025	0.447588641575033
chr11	98026448	98026848	chr11	98026426	98027248	823	*	8.7331425631519	8.84051687803762	8.6171295315439	0.136929814254322	0.220940517317363	0.447592012785363
chr8	88566073	88566473	chr8	88566172	88566445	274	*	6.35824297764742	6.48708064328364	6.21676128271304	0.151728833507203	0.220962089601454	0.447614606351049
chr2	164531143	164531543	chr2	164531260	164531428	169	*	5.39120926288617	5.54334046021366	5.22112411559311	0.16246172484711	0.220964284563836	0.447614606351049
chr1	75360610	75361010	chr1	75360575	75360911	337	*	5.17680966335814	5.33410915282325	5.0002367060548	0.168902482446546	0.220969370166603	0.447614606351049
chr9	58096545	58096945	chr9	58096676	58096847	172	*	8.09631574293258	8.21641905138191	7.96529846870102	0.144954113024123	0.220979725634725	0.447623564229626
chr3	107939386	107939786	chr3	107939465	107939722	258	*	5.49304687182555	5.63560689736747	5.33483944460651	0.154375798127527	0.220985592685213	0.447623564229626
chr18	73122566	73122966	chr18	73122758	73122777	20	*	2.86104152100126	3.19869527341354	2.41940757156577	0.199183611291854	0.220999102950065	0.447628895973557
chr8	87674207	87674607	chr8	87674307	87674473	167	*	7.24795481006901	7.12296336689851	7.36297542158244	-0.145997747096595	0.221005793107567	0.447628895973557
chr6	112108643	112109043	chr6	112108757	112108904	148	*	4.27046545733355	4.6252362875762	3.79897190070236	0.19820248976229	0.221005925664745	0.447628895973557
chr1	135199063	135199463	chr1	135199172	135199386	215	*	5.41024040721632	5.57169676230075	5.22841105055118	0.160846402422423	0.221048505917221	0.447703186233004
chr11	120727139	120727539	chr11	120727013	120727493	481	*	9.28081509720973	9.39703138267602	9.15441028266275	0.142674194443105	0.22108422299131	0.447763572478143
chr1	188633735	188634135	chr1	188633864	188633998	135	*	4.66880134263852	4.87286910951406	4.43103660838802	0.178478424863867	0.221108716678042	0.447799220987287
chr6	118064959	118065359	chr6	118065062	118065252	191	*	7.0675207572798	7.18742434888074	6.93674113626722	0.145036285723761	0.221114341823085	0.447799220987287
chr8	71476327	71476727	chr8	71476141	71476765	625	*	8.06900543015437	8.18094795543216	7.94764077685562	0.138719214723553	0.221130410531261	0.447799220987287
chrX	129303966	129304366	chrX	129304084	129304232	149	*	5.25170022781535	5.08282490062491	5.40286303163305	-0.164220423537119	0.221133447508408	0.447799220987287
chr11	32259702	32260102	chr11	32259861	32260049	189	*	1.52109799141768	0.746223970537644	2.02247124215436	-0.174414238396581	0.221135561645431	0.447799220987287
chr18	45678331	45678731	chr18	45678250	45678656	407	*	6.54869586841687	6.68040806222366	6.40373964080254	0.148246216625076	0.221137239531393	0.447799220987287
chr12	38860145	38860545	chr12	38860292	38860431	140	*	4.95473519839412	4.76187138167813	5.1248303070679	-0.174996087516846	0.221156216228613	0.447825695307744
chr3	109171370	109171770	chr3	109171314	109171769	456	*	6.88136263157817	7.00242449156439	6.7492037246419	0.144674001837907	0.221184200549923	0.447870407529839
chr1	38241217	38241617	chr1	38241355	38241467	113	*	4.66578393026241	4.81957108574601	4.49362574431661	0.168988050951975	0.22120101798333	0.447892506414095
chr7	80015285	80015685	chr7	80015422	80015565	144	*	4.2906460271946	4.5032070867477	4.04126393597761	0.187138845482903	0.221222440343782	0.447923928023736
chr2	6848277	6848677	chr2	6848397	6848499	103	*	4.03343771419662	3.82913845148363	4.21236243948664	-0.180418025664721	0.221234667002881	0.44792533878694
chr8	84579621	84580344	chr8	84580065	84580190	126	*	3.99907978862536	3.75589940982389	4.20712159469279	-0.187487459137769	0.221234945425954	0.44792533878694
chr2	76497777	76498177	chr2	76497953	76498055	103	*	3.91921326810427	4.18981645523354	3.58585702403972	0.193936816437517	0.221262699609163	0.447965020037819
chr1	165585524	165585924	chr1	165585701	165585751	51	*	4.46427213001997	4.25768403291847	4.64494929951753	-0.179128550924402	0.221270853525341	0.447965020037819
chr1	194589118	194589518	chr1	194589212	194589384	173	*	4.94166082875857	5.13110338018048	4.72352741419078	0.176929585967268	0.221272258467524	0.447965020037819
chr16	48570335	48570735	chr16	48570346	48570766	421	*	6.55782668892945	6.69465288671609	6.4066510067154	0.154436276943372	0.221288503596168	0.447985953671165
chr14	21637325	21637725	chr14	21637510	21637589	80	*	3.18739991577702	3.48940755075967	2.8049638715707	0.198931448644831	0.221303741045431	0.448004846252339
chr13	78181089	78181489	chr13	78181254	78181334	81	*	4.44791454550443	4.20791811342813	4.65362308239161	-0.177472517993538	0.221340778247411	0.448057518772945
chr5	140321440	140321840	chr5	140321334	140321768	435	*	8.19613294937874	8.30781062633665	8.0750795701655	0.139759930257879	0.221341571831551	0.448057518772945
chr15	99723641	99724041	chr15	99723714	99723920	207	*	7.54717435820092	7.68167127293884	7.39883752024442	0.1555815205909	0.221376126679556	0.448109066583514
chr8	46210855	46211255	chr8	46210821	46211480	660	*	10.7630797073588	10.8584773842593	10.6609244132654	0.128037717322502	0.221378849755491	0.448109066583514
chr2	119250812	119251212	chr2	119250611	119251274	664	*	7.24847965401893	7.35372492456493	7.13494825228395	0.132203413055775	0.221385580818682	0.448110735423018
chr18	34888866	34889266	chr18	34888962	34889114	153	*	6.6732786212283	6.81340573843157	6.51806242073128	0.151778981240287	0.221438640293638	0.448199009695079
chr14	12085077	12085477	chr14	12085043	12085392	350	*	6.23204603595471	6.36835407907334	6.08150274148494	0.154310616957541	0.221441007571252	0.448199009695079
chr5	122799048	122799448	chr5	122799161	122799430	270	*	6.83168430267379	6.96079050618593	6.68987866446899	0.148565244189778	0.221459506728508	0.448223253570214
chr6	48593507	48593907	chr6	48593237	48594624	1388	*	10.2033395263276	10.2969044416786	10.1032830926543	0.126376241918115	0.221464801888586	0.448223253570214
chr13	59120048	59120448	chr13	59120160	59120280	121	*	4.84348571135753	5.03461525350173	4.62311153106507	0.176040451684175	0.221471264835442	0.44822437651405
chr7	139438288	139438688	chr7	139438100	139438748	649	*	8.12802736864668	8.24238096554876	8.00382327445803	0.139823353619602	0.221513551053645	0.448297998352384
chr2	151930390	151930790	chr2	151930525	151930752	228	*	5.89929640737667	6.04993037211755	5.73108099167524	0.162622190286263	0.221554593782365	0.448361347444614
chr2	110193014	110193414	chr2	110193196	110193242	47	*	3.34732610051607	3.55670004775999	3.10232242818117	0.193649703821764	0.221556673007027	0.448361347444614
chr9	70392516	70392916	chr9	70392610	70392832	223	*	5.851526666786	6.00221564343306	5.68324262984956	0.159875564894054	0.221566970425362	0.448370226148052
chr7	66218033	66218433	chr7	66218185	66218279	95	*	4.95646181931594	5.1484317417325	4.73496911413374	0.17122285913377	0.221607424685586	0.448440129129568
chr11	63518870	63519270	chr11	63519017	63519135	119	*	4.77650509306616	4.94240668402446	4.58901653866141	0.164354906854676	0.221638884106994	0.448487438885564
chr11	72125810	72126210	chr11	72125781	72126158	378	*	9.155326425341	9.25306935519149	9.05047700745418	0.128769478517606	0.221642891254987	0.448487438885564
chr15	95049111	95049511	chr15	95049252	95049384	133	*	5.49864155587417	5.3608166837887	5.62444017357108	-0.157615310739854	0.221648538654672	0.448487438885564
chr15	87125753	87126153	chr15	87125835	87126064	230	*	7.30577891364074	7.17947083884938	7.4219134288005	-0.144829552248779	0.221668577589805	0.448514722496834
chr2	150904547	150904947	chr2	150904370	150905098	729	*	10.713639725386	10.8089455010056	10.6115898120316	0.127677092593009	0.221673846449547	0.448514722496834
chr6	90360025	90360425	chr6	90360148	90360332	185	*	4.64698615198351	4.46629805082695	4.80754228248536	-0.169821466807087	0.221700900278534	0.448557497947337
chr2	127133783	127134183	chr2	127133674	127134375	702	*	7.28648120830582	7.39967540264861	7.16364379480463	0.136901128538305	0.221710040687637	0.448564028663083
chr2	124948839	124949239	chr2	124948977	124949139	163	*	4.79558978146654	4.94978955860465	4.62291421351573	0.170460167458212	0.221724677325238	0.448576386748854
chr10	24298492	24298892	chr10	24298646	24298788	143	*	4.62286442460822	4.7857233586783	4.43925373196101	0.173344847763036	0.221727974363773	0.448576386748854
chr14	66023131	66023531	chr14	66023232	66023510	279	*	5.20676248981104	5.35252712750138	5.04459781320546	0.156169140283455	0.221757710467949	0.448612716609596
chr9	24379421	24379821	chr9	24379323	24379761	439	*	6.16958462857082	6.28919084898028	6.03915873117705	0.144282808222484	0.221761242829323	0.448612716609596
chr2	35961573	35961973	chr2	35961666	35962019	354	*	6.76722107881709	6.59615047751036	6.92013999763038	-0.164900435495264	0.221767486361914	0.448612716609596
chr1	177693531	177693931	chr1	177693644	177693805	162	*	5.37357268049294	5.5695717543703	5.14669610069532	0.174040288772544	0.221769584843359	0.448612716609596
chr17	12210710	12211110	chr17	12210803	12211062	260	*	6.09821411179756	6.24261316264338	5.93773814707003	0.154251029619773	0.221802484385914	0.448667305170558
chr6	85961489	85961889	chr6	85961113	85961772	660	*	8.9045333403851	9.01576061906809	8.78400902530798	0.138699691244696	0.22182999126785	0.448709319674465
chr15	100873097	100873497	chr15	100873225	100873357	133	*	6.08488933901222	6.30947271436891	5.81878199691012	0.18763701613172	0.221835083608338	0.448709319674465
chrX	12936919	12937319	chrX	12936862	12937337	476	*	5.6568199979836	5.82970186035506	5.46036431512859	0.165993155516422	0.221849278681608	0.448726068477628
chr1	181393824	181394224	chr1	181393445	181394238	794	*	9.37562543203861	9.46518064262222	9.28014100143252	0.122519020558796	0.221870976421134	0.448757991339831
chr10	66142253	66142653	chr10	66142353	66142557	205	*	5.17865837186595	5.00624376735709	5.33265005911058	-0.169988813802288	0.221903933806245	0.448797633120293
chr14	20595822	20596222	chr14	20595851	20596213	363	*	6.44913265458453	6.28553680880135	6.59605235549136	-0.163556907784294	0.221909692119329	0.448797633120293
chr11	102096997	102097397	chr11	102097081	102097557	477	*	7.70329776434792	7.80839128578233	7.58994293999748	0.136469083791991	0.221913249212743	0.448797633120293
chr17	23739103	23739503	chr17	23739171	23739661	491	*	7.76635705624772	7.89059159935847	7.63040760325373	0.147560821464696	0.221915123537785	0.448797633120293
chr2	5577737	5578137	chr2	5577724	5578043	320	*	5.72603364987424	5.57171747228851	5.86542694244053	-0.156661505532893	0.221924987574641	0.448797633120293
chr19	5001764	5002164	chr19	5001740	5002410	671	*	9.89650824345144	10.001433689557	9.7833489470057	0.135126190368298	0.221929340112233	0.448797633120293
chr1	131696386	131696786	chr1	131696517	131696662	146	*	5.49218418223742	5.63800470420254	5.32995032183318	0.159568158529002	0.22193198539716	0.448797633120293
chr8	67445668	67446068	chr8	67445827	67445954	128	*	4.22764750818119	4.03051621283473	4.40105217059436	-0.182114442168372	0.222005048025029	0.448929287411841
chr7	90016448	90016848	chr7	90016538	90016733	196	*	5.5868338621712	5.41427546753693	5.74094021473298	-0.164259115510642	0.222011660534449	0.448929287411841
chr11	119837809	119838209	chr11	119837940	119838121	182	*	6.11434290274536	6.27650786069304	5.93161408115045	0.163715173446973	0.222026012107754	0.448929287411841
chr17	3448756	3449156	chr17	3448875	3448984	110	*	4.96420827549114	5.11098240479321	4.80079294004744	0.163235432960412	0.22202632633937	0.448929287411841
chr11	83271576	83271976	chr11	83271713	83271821	109	*	5.23289900168067	5.02756959241955	5.41261306538737	-0.174927781810649	0.222028875693786	0.448929287411841
chr8	84130751	84131151	chr8	84130725	84131271	547	*	8.70036989615286	8.5902601760333	8.80266844023871	-0.133810246609917	0.222032639533202	0.448929287411841
chr5	139449055	139449758	chr5	139449202	139449304	103	*	5.26599090281416	5.11652190184656	5.40141776229591	-0.162683854672438	0.222042519585038	0.448929287411841
chr6	99439174	99439848	chr6	99439562	99439670	109	*	3.87422454247497	4.14052134213127	3.54738898254606	0.193060863843939	0.222048110358994	0.448929287411841
chr2	136003940	136004340	chr2	136004027	136004291	265	*	6.96707060755829	7.10642535531449	6.8128016763329	0.152415543287611	0.222050345479257	0.448929287411841
chr12	79208681	79209081	chr12	79208808	79208979	172	*	5.75013330714692	5.57941040133693	5.90277440650729	-0.16363347776256	0.222068657240325	0.448954344992659
chr11	112983280	112983680	chr11	112983324	112983603	280	*	5.3642553359076	5.52870709928829	5.17861690486292	0.165500889425051	0.222088510065537	0.448971239023481
chr14	121214835	121215235	chr14	121214967	121215120	154	*	4.73661676195508	4.56107613433212	4.89309667107212	-0.170091650418099	0.222088849525126	0.448971239023481
chr2	19448176	19448576	chr2	19448127	19448720	594	*	6.88039944127441	7.02217031884365	6.72316349316605	0.157853170535656	0.222106467164108	0.448994890294765
chr17	14206032	14206432	chr17	14206152	14206270	119	*	5.39621454156822	5.62633226884492	5.12229473548813	0.189202651468285	0.222116445606321	0.449000540909932
chr15	102665472	102665872	chr15	102665571	102665795	225	*	6.59409536956877	6.73335618246016	6.43994156738308	0.153845076470255	0.222125583135399	0.449000540909932
chr1	128471961	128472850	chr1	128472300	128472400	101	*	3.81355924938348	3.5458163372768	4.03930550584883	-0.18796976796224	0.222127017391606	0.449000540909932
chr1	64137182	64137582	chr1	64137335	64137459	125	*	4.28523070551175	4.49031643797216	4.04608208805767	0.187131567326252	0.222151188922801	0.449027598722481
chr16	48373636	48374036	chr16	48373687	48374335	649	*	10.25955032237	10.1434559619918	10.3669942959273	-0.137267850962947	0.222153306702846	0.449027598722481
chr8	23052438	23053217	chr8	23052330	23052851	522	*	7.55507879251894	7.44706245907139	7.65556809898684	-0.135038017624285	0.222177278669541	0.449027598722481
chr2	102635635	102636035	chr2	102635805	102635900	96	*	4.19493037045458	4.40915836012878	3.94324909869071	0.18527306587369	0.222181294525445	0.449027598722481
chr7	112244055	112244455	chr7	112244201	112244349	149	*	6.39565681637418	6.52649440606494	6.2517593694304	0.153139966753817	0.222181547651659	0.449027598722481
chr8	126045681	126046081	chr8	126045804	126045935	132	*	4.24204166192776	4.01870826870989	4.43539206623839	-0.182721528059906	0.222184771632005	0.449027598722481
chr3	103836050	103836450	chr3	103835976	103836422	447	*	7.8162891436589	7.6906899116034	7.9318241931411	-0.143232732144723	0.222187507249786	0.449027598722481
chr13	97240201	97240787	chr13	97240380	97240471	92	*	5.23675237901409	5.40143490991544	5.05081974886329	0.168836882791273	0.222187752827906	0.449027598722481
chr1	55087496	55087896	chr1	55087563	55087871	309	*	7.47653555061626	7.58427299536407	7.36009845956382	0.134498735254724	0.222210795710491	0.44906220471943
chr5	52656023	52656423	chr5	52656140	52656255	116	*	4.56546600694873	4.76172742215308	4.33823765828448	0.171713856628854	0.22223495051599	0.449089830207721
chr14	122721765	122722165	chr14	122721866	122721996	131	*	4.87720989162067	5.20056105545807	4.45979748695175	0.198586091571366	0.222236304741103	0.449089830207721
chr6	55383932	55384332	chr6	55383943	55384257	315	*	6.16705450608112	6.30948839525438	6.009002438421	0.154411847759537	0.222269217746318	0.449138292407308
chr2	4060655	4061055	chr2	4060644	4061086	443	*	6.87456119479678	7.01003622604426	6.72503350291831	0.150577470173796	0.222272127019118	0.449138292407308
chr16	35591790	35592190	chr16	35591840	35592161	322	*	6.69900591241892	6.80762262909452	6.58154105712731	0.138123772224436	0.222282493392895	0.449140667877304
chr18	13887158	13887558	chr18	13886900	13887447	548	*	7.54255788851121	7.67103110411647	7.40151562512253	0.147654815702647	0.222285142972994	0.449140667877304
chr19	46045107	46045507	chr19	46045016	46046096	1081	*	10.4905800605567	10.5834267883202	10.3913445303149	0.125819213353466	0.222330466899552	0.449220283418595
chr9	51278997	51279397	chr9	51279086	51279407	322	*	6.11091022783937	6.24784036609258	5.95960762955579	0.152599773201526	0.222337350193762	0.449222227217768
chr18	78992172	78992572	chr18	78992287	78992439	153	*	5.01495859812151	5.20258772462148	4.79922709879378	0.172407252045234	0.2223587056409	0.449253410443477
chr11	19917381	19917781	chr11	19917467	19917752	286	*	6.87797006315124	6.73357841782321	7.00921603050897	-0.151263462276679	0.222375975390551	0.449265831205329
chr10	75021106	75021506	chr10	75021088	75021538	451	*	6.46262621406316	6.59236468626265	6.32005733025893	0.151119874315093	0.222380516721057	0.449265831205329
chr9	68699854	68700254	chr9	68699944	68700150	207	*	7.39463876119091	7.51980640092563	7.25757100757072	0.146885502904334	0.2223857064142	0.449265831205329
