Chromosome	Start	End	Annotation	mc_num_contexts	mc_mean_coverage	mc_mean_mod_control	mc_mean_mod_mutant	mc_mod_fold_change	mc_mod_difference	mc_test_statistic	mc_pvalue	mc_qvalue	hmc_num_contexts	hmc_mean_coverage	hmc_mean_mod_control	hmc_mean_mod_mutant	hmc_mod_fold_change	hmc_mod_difference	hmc_test_statistic	hmc_pvalue	hmc_qvalue
3	96269676	96270106	CpG_island	33	15.969696969696969	0.0	0.0006165228113440197	inf	0.0006165228113440197	0.1098927323125401	0.7402662915807643	0.9999994554891766	33	15.969696969696969	0.0006377551020408163	0.00039936102236421724	0.6261980830670927	-0.00023839407967659904	0.14858949548640096	0.6998869474006023	0.9999305415330103
3	96277934	96278548	CpG_island	25	14.78	0.0	0.0012376237623762376	inf	0.0012376237623762376	0.27629042376504076	0.5991429770438959	0.9999994554891766	25	14.78	0.0009025270758122744	0.0013736676738976832	1.522023782678633	0.00047114059808540877	0.05593349121969988	0.8130426712710108	0.9999305415330103
3	96414572	96414904	CpG_island	5	10.15	0.022757594417077174	0.01388144375949254	0.6099697316459767	-0.008876150657584634	0.44738925269635393	0.5035773711092537	0.9999994554891766	5	10.15	0.009672619047619048	0.02507796257796258	2.592675515752439	0.015405343530343531	0.26819016374118104	0.6045484175131219	0.9999305415330103
3	96474858	96475267	CpG_island	9	13.555555555555555	0.011857667067127818	0.004597701149425287	0.3877407860582604	-0.0072599659177025305	1.1579560894778487	0.2818898331226729	0.9999994554891766	9	13.555555555555555	0.008934511682689248	0.0	0.0	-0.008934511682689248	1.3824357824860587	0.23968668036454643	0.9999305415330103
3	96557677	96557953	CpG_island	5	10.675	0.0	0.0		0.0	0.20157372746577648	0.6534535660059292	0.9999994554891766	5	10.675	0.0	0.0043859649122807015	inf	0.0043859649122807015	0.0023692380572740922	0.9611784431789093	0.9999305415330103
3	96593996	96594283	CpG_island	7	10.732142857142858	0.0	0.0		0.0	0.012857364986443905	0.9097211126304862	0.9999994554891766	7	10.732142857142858	0.0	0.0		0.0	0.012857364986443905	0.9097211126304862	0.9999305415330103
3	96597431	96598815	CpG_island	2	11.3125	0.0	0.0		0.0	0.2886827110314998	0.5910659191550743	0.9999994554891766	2	11.3125	0.0	0.009259259259259259	inf	0.009259259259259259	0.053892807902955996	0.8164228737376905	0.9999305415330103
3	96629788	96630052	CpG_island	14	16.455357142857142	0.0	0.0014044943820224719	inf	0.0014044943820224719	0.10768926949588838	0.7427903629674917	0.9999994554891766	14	16.455357142857142	0.0	0.0		0.0	0.004727382301698143	0.9451838723723244	0.9999305415330103
3	96635355	96635811	CpG_island	1	10.375	0.0	0.0		0.0	0.7015411874564687	0.4022663170264653	0.9999994554891766	1	10.375	0.0	0.0		0.0	0.7015411874564687	0.4022663170264653	0.9999305415330103
3	96684839	96685103	CpG_island	21	12.511904761904763	0.5820701736926163	0.5632494672891137	0.9676659151179227	-0.01882070640350253	0.2604600998058931	0.6098042361897903	0.9999994554891766	21	12.511904761904763	0.04286925934339571	0.048501800852882186	1.1313888225678947	0.005632541509486479	0.15753756940082164	0.6914338099248517	0.9999305415330103
3	96696310	96697463	CpG_island	4	11.0	0.0	0.0		0.0	2.8664757065260623e-06	0.9986491286633611	0.9999994554891766	4	11.0	0.0	0.0		0.0	2.8664757065260623e-06	0.9986491286633611	0.9999305415330103
3	96708345	96708616	CpG_island	2	10.625	0.0	0.0		0.0	0.0005805070641943874	0.9807778572063354	0.9999994554891766	2	10.625	0.0	0.0		0.0	0.0005805070641943874	0.9807778572063354	0.9999305415330103
3	96904773	96905377	CpG_island	6	12.604166666666666	0.003424657534246575	0.0	0.0	-0.003424657534246575	0.7641717577606489	0.38202612669763714	0.9999994554891766	6	12.604166666666666	0.0	0.0		0.0	0.329459528637081	0.5659775106230431	0.9999305415330103
3	97609900	97610306	CpG_island	1	10.125	0.0	0.0		0.0	0.05392903101036329	0.8163622907343878	0.9999994554891766	1	10.125	0.0	0.0		0.0	0.05392903101036329	0.8163622907343878	0.9999305415330103
3	97658047	97658795	CpG_island	3	10.375	0.0	0.0		0.0	0.04035500144555936	0.84078807218292	0.9999994554891766	3	10.375	0.0	0.0		0.0	0.04035500144555936	0.84078807218292	0.9999305415330103
3	97751682	97751934	CpG_island	21	17.321428571428573	0.8555994422843424	0.8478552330032033	0.990948791106662	-0.007744209281139058	0.5201616962574052	0.470772715125812	0.9999994554891766	21	17.321428571428573	0.10779283464108158	0.10705256675624562	0.9931324944992788	-0.0007402678848359573	0.051438543876225006	0.8205787427561447	0.9999305415330103
3	97901108	97901529	CpG_island	8	12.53125	0.0	0.0		0.0	0.0010653815493298691	0.9739615254522961	0.9999994554891766	8	12.53125	0.0	0.0		0.0	0.0010653815493298691	0.9739615254522961	0.9999305415330103
3	98339180	98339487	CpG_island	2	10.3125	0.0	0.0		0.0	0.0549714841166703	0.814627895540735	0.9999994554891766	2	10.3125	0.0	0.0		0.0	0.0549714841166703	0.814627895540735	0.9999305415330103
3	98427375	98428664	CpG_island	6	12.25	0.06486538334751397	0.05595903972479213	0.8626949666664818	-0.008906343622721843	0.03422851529712693	0.8532215838455043	0.9999994554891766	6	12.25	0.08243785093196293	0.04540806775795657	0.550815762961027	-0.03702978317400636	2.980849373131515	0.08425504631609373	0.9999305415330103
3	99140955	99141669	CpG_island	17	13.051470588235293	0.0	0.0		0.0	0.054883603550869235	0.814773434911181	0.9999994554891766	17	13.051470588235293	0.0	0.0012376237623762376	inf	0.0012376237623762376	0.020949303454442295	0.8849171494768632	0.9999305415330103
3	99240888	99241581	CpG_island	21	13.863095238095237	0.007713084625631559	0.00790220002934595	1.0245187772329034	0.0001891154037143919	0.018572038557905023	0.8916005136615016	0.9999994554891766	21	13.863095238095237	0.0017637122416534182	0.0024362087724817787	1.381296061197556	0.0006724965308283605	0.07747712586230594	0.7807458989682076	0.9999305415330103
3	100488362	100489724	CpG_island	15	12.008333333333333	0.0032680783912311002	0.0015625	0.47810970636215344	-0.0017055783912311002	0.023969921576699884	0.8769614688893856	0.9999994554891766	15	12.008333333333333	0.0018210434579013775	0.0015625	0.8580245535714286	-0.00025854345790137737	0.007307938696683969	0.9318746415034008	0.9999305415330103
3	100685026	100686314	CpG_island	14	13.178571428571429	0.0	0.0		0.0	0.006066633260046507	0.9379166715729076	0.9999994554891766	14	13.178571428571429	0.0	0.0009881422924901185	inf	0.0009881422924901185	0.0346412915618031	0.8523493159278563	0.9999305415330103
3	100921999	100922560	CpG_island	22	11.681818181818182	0.0	0.0		0.0	0.05683083126049822	0.8115769324411148	0.9999994554891766	22	11.681818181818182	0.0	0.0008896797153024911	inf	0.0008896797153024911	0.3069558134804947	0.5795542553071846	0.9999305415330103
3	101056333	101056556	CpG_island	17	18.985294117647058	0.9030119399167984	0.8680595769377866	0.9612935760492466	-0.03495236297901183	6.793806377471743	0.009147466198160054	0.14248937731749314	17	18.985294117647058	0.06093223086679496	0.07387591744822254	1.2124275838467824	0.012943686581427583	0.9632443348465097	0.3263708213349547	0.9999305415330103
3	101077154	101077373	CpG_island	8	10.359375	0.5661615959628278	0.5305555555555556	0.937109756894196	-0.03560604040727222	0.32750924420527744	0.5671294291843694	0.9999994554891766	8	10.359375	0.35760241997644016	0.34753787878787873	0.97185550033687	-0.010064541188561427	0.425026510460853	0.5144395098805854	0.9999305415330103
3	101080279	101080488	CpG_island	16	17.375	0.748103286902512	0.7151114145586812	0.9558993083957268	-0.03299187234383083	3.6702363395096937	0.05539232910616589	0.5557946535314618	16	17.375	0.18396249647571158	0.18608103466408227	1.011516141762353	0.0021185381883706833	0.05475776166345103	0.8149820563728793	0.9999305415330103
3	101376810	101377563	CpG_island	7	12.678571428571429	0.04763009582040044	0.047559987257685205	0.9985280616906673	-7.01085627152348e-05	0.022884724706514863	0.8797572275109231	0.9999994554891766	7	12.678571428571429	0.08004239909742694	0.07254464494851542	0.9063277183910328	-0.007497754148911517	0.06794944520581736	0.7943461208033817	0.9999305415330103
3	101450979	101451186	CpG_island	22	16.375	0.8041492405370367	0.8012702063552073	0.9964197762844286	-0.002879034181829443	0.029079027252049854	0.8645966949460943	0.9999994554891766	22	16.375	0.16645496757364367	0.15312258999512196	0.9199039970217582	-0.013332377578521709	0.8039267631547594	0.3699219190354006	0.9999305415330103
3	101604018	101605202	CpG_island	6	14.8125	0.02584321551286837	0.04004299130655498	1.549458552733733	0.014199775793686614	0.5344571606081758	0.4647389808038873	0.9999994554891766	6	14.8125	0.04059968638636052	0.038049527254267405	0.9371877135250521	-0.0025501591320931175	0.011198345442364931	0.9157233947816399	0.9999305415330103
3	102011670	102013119	CpG_island	6	11.791666666666666	0.0	0.0		0.0	0.22908979250977507	0.6321995564038001	0.9999994554891766	6	11.791666666666666	0.004032258064516129	0.003676470588235294	0.9117647058823529	-0.00035578747628083485	0.2873789394789516	0.5919050840786099	0.9999305415330103
3	102935374	102936230	CpG_island	82	17.884146341463413	0.9555837537902194	0.9519496652511689	0.996196996312844	-0.0036340885390505617	1.1257906887055074	0.28867497681589904	0.9999994554891766	82	17.884146341463413	0.009573580866536232	0.010981421202569048	1.1470547285973027	0.0014078403360328166	0.6974489138424379	0.403642226126003	0.9999305415330103
3	103020324	103021122	CpG_island	8	11.46875	0.0	0.0		0.0	0.007671460869600812	0.9302050334224082	0.9999994554891766	8	11.46875	0.0	0.0		0.0	0.007671460869600812	0.9302050334224082	0.9999305415330103
3	103058217	103058519	CpG_island	2	10.3125	0.0	0.0		0.0	0.2535346268835527	0.6145971614953256	0.9999994554891766	2	10.3125	0.0	0.0		0.0	0.2535346268835527	0.6145971614953256	0.9999305415330103
3	103102395	103103064	CpG_island	9	11.708333333333334	0.003968253968253968	0.0022522522522522522	0.5675675675675675	-0.0017160017160017158	0.12175058694817874	0.7271435382796847	0.9999994554891766	9	11.708333333333334	0.0026595744680851063	0.0020491803278688526	0.7704918032786886	-0.0006103941402162538	0.15570813606279715	0.6931390711997119	0.9999305415330103
3	103171645	103171985	CpG_island	3	10.958333333333334	0.0	0.0		0.0	0.3538547357949444	0.5519391268526355	0.9999994554891766	3	10.958333333333334	0.0	0.0		0.0	0.3538547357949444	0.5519391268526355	0.9999305415330103
3	103790817	103791566	CpG_island	8	13.0625	0.0	0.0		0.0	0.21095590403978876	0.6460192057781065	0.9999994554891766	8	13.0625	0.0	0.0016891891891891893	inf	0.0016891891891891893	0.05920853181571246	0.8077512894027592	0.9999305415330103
3	103809014	103809590	CpG_island	17	10.941176470588236	0.0014619883040935672	0.0	0.0	-0.0014619883040935672	0.39266259059789443	0.5309031411441765	0.9999994554891766	17	10.941176470588236	0.0	0.0		0.0	0.08452605407226685	0.7712550352647222	0.9999305415330103
3	103914157	103915120	CpG_island	4	12.03125	0.0	0.0		0.0	0.24116436158300478	0.6233664134707864	0.9999994554891766	4	12.03125	0.0	0.0		0.0	0.24116436158300478	0.6233664134707864	0.9999305415330103
3	104511415	104512158	CpG_island	4	13.8125	0.0	0.0		0.0	0.011508756130053983	0.91456774641765	0.9999994554891766	4	13.8125	0.0	0.0		0.0	0.011508756130053983	0.91456774641765	0.9999305415330103
3	104638095	104639440	CpG_island	10	12.0875	0.0016233766233766235	0.004612699468085107	2.841422872340426	0.0029893228447084833	0.0527887761648152	0.8182797591951323	0.9999994554891766	10	12.0875	0.004370629370629371	0.021497540482018455	4.918637262285822	0.017126911111389084	2.1755544259753905	0.14021897537968153	0.9999305415330103
3	104752976	104753297	CpG_island	11	13.625	0.3592810693641618	0.3062379365448419	0.8523631291980034	-0.05304313281931994	3.0193702185355504	0.08227541114165363	0.7480346053797284	11	13.625	0.058262025185796866	0.07722336628986246	1.3254493993917669	0.01896134110406559	0.800823491044602	0.3708472732461391	0.9999305415330103
3	104758452	104758704	CpG_island	5	12.275	0.007489380728817349	0.02070494864612512	2.7645741878841092	0.01321556791730777	0.2097730335033005	0.6469453561762915	0.9999994554891766	5	12.275	0.0035211267605633804	0.008006535947712418	2.2738562091503267	0.004485409187149037	0.0008854708584629337	0.9762609623549683	0.9999305415330103
3	104780765	104781874	CpG_island	8	13.953125	0.016036922015182885	0.02106890304244848	1.3137747394731725	0.005031981027265594	0.0014618668996934404	0.9695008191840896	0.9999994554891766	8	13.953125	0.010153554175293306	0.0066051105119938665	0.6505220140614519	-0.0035484436632994398	0.8958844753308669	0.3438876367900112	0.9999305415330103
3	104788640	104789199	CpG_island	2	10.3125	0.0	0.0		0.0	0.008617966238847818	0.926036232496652	0.9999994554891766	2	10.3125	0.0	0.0		0.0	0.008617966238847818	0.926036232496652	0.9999305415330103
3	104864279	104865337	CpG_island	6	10.75	0.0	0.0		0.0	0.009781628170139672	0.9212159903423633	0.9999994554891766	6	10.75	0.0	0.0		0.0	0.009781628170139672	0.9212159903423633	0.9999305415330103
3	105458909	105459252	CpG_island	25	19.92	0.7578479268287205	0.8284891808137295	1.0932129672513764	0.07064125398500898	30.685522131767733	3.034205826602289e-08	2.063723199620336e-06	25	19.92	0.2112647209421403	0.14846747079537026	0.7027556240023222	-0.06279725014677004	26.80118828348549	2.2549863590971995e-07	6.278727643611264e-05
3	105704506	105704767	CpG_island	2	10.25	0.0	0.0		0.0	0.24378453627019	0.6214859862191184	0.9999994554891766	2	10.25	0.0	0.0		0.0	0.24378453627019	0.6214859862191184	0.9999305415330103
3	105800761	105801430	CpG_island	3	10.291666666666666	0.0	0.0		0.0	0.012309304497434097	0.9116581331246718	0.9999994554891766	3	10.291666666666666	0.0	0.0		0.0	0.012309304497434097	0.9116581331246718	0.9999305415330103
3	105958874	105959817	CpG_island	7	12.892857142857142	0.0	0.0		0.0	0.0511737048660976	0.8210333818819515	0.9999994554891766	7	12.892857142857142	0.0	0.0		0.0	0.0511737048660976	0.8210333818819515	0.9999305415330103
3	106547325	106548175	CpG_island	2	10.625	0.01	0.0	0.0	-0.01	0.2921069026523465	0.588873530341163	0.9999994554891766	2	10.625	0.0	0.0		0.0	0.04032689999492294	0.8408427745124344	0.9999305415330103
3	106721605	106722498	CpG_island	26	14.783653846153847	0.0022157485875706215	0.0005518763796909492	0.2490699453840268	-0.0016638722078796723	0.5274476532163236	0.46768190002601284	0.9999994554891766	26	14.783653846153847	0.0016698260481712757	0.0	0.0	-0.0016698260481712757	0.809133646307807	0.3683765124335514	0.9999305415330103
3	107035842	107037127	CpG_island	9	11.083333333333334	0.0	0.0		0.0	0.08731841002673149	0.7676143303025865	0.9999994554891766	9	11.083333333333334	0.0	0.0026041666666666665	inf	0.0026041666666666665	0.0008322771903885879	0.9769848495194451	0.9999305415330103
3	107101479	107102556	CpG_island	2	10.25	0.0	0.007142857142857143	inf	0.007142857142857143	0.5931013794790265	0.44122233421795554	0.9999994554891766	2	10.25	0.0	0.0		0.0	0.920173294731816	0.3374294748445829	0.9999305415330103
3	107278925	107279432	CpG_island	15	12.441666666666666	0.00125	0.0	0.0	-0.00125	0.21820424311432196	0.6404116146267638	0.9999994554891766	15	12.441666666666666	0.0014792899408284023	0.0011111111111111111	0.7511111111111112	-0.0003681788297172912	0.04957180885433709	0.8238100400635551	0.9999305415330103
3	107331962	107334117	CpG_island	54	13.805555555555555	0.008833848982154068	0.0067299699304223665	0.761838915745344	-0.0021038790517317017	0.5260334152152429	0.4682792847132431	0.9999994554891766	54	13.805555555555555	0.006739866379696888	0.005272967883220035	0.7823549587131691	-0.001466898496476853	0.3385593111592112	0.5606619975651836	0.9999305415330103
3	107343037	107343254	CpG_island	16	17.8046875	0.9145931109719816	0.9154380042671831	1.0009237914489686	0.0008448932952015431	0.026461335435455445	0.8707787370857563	0.9999994554891766	16	17.8046875	0.018085468722540233	0.022566212389832932	1.2477538036771074	0.004480743667292699	0.2070378214867856	0.6490991026624151	0.9999305415330103
3	107517115	107518107	CpG_island	3	10.125	0.0	0.0		0.0	0.07163563196607935	0.7889700208047763	0.9999994554891766	3	10.125	0.0	0.0		0.0	0.07163563196607935	0.7889700208047763	0.9999305415330103
3	107595121	107597090	CpG_island	19	12.269736842105264	0.019801957562471818	0.018744323378648436	0.9465894126635346	-0.0010576341838233819	0.057211105040488756	0.8109594738531989	0.9999994554891766	19	12.269736842105264	0.007940029691866647	0.004776148839655513	0.601527831129895	-0.003163880852211134	0.4362698685145555	0.5089283474971951	0.9999305415330103
3	107631235	107631804	CpG_island	6	10.729166666666666	0.0	0.0		0.0	0.13321724199317267	0.7151193393854016	0.9999994554891766	6	10.729166666666666	0.0	0.0		0.0	0.13321724199317267	0.7151193393854016	0.9999305415330103
3	107895765	107896270	CpG_island	4	10.25	0.045426065162907266	0.023706203792992608	0.52186346556712	-0.021719861369914658	1.2996222579999464	0.25428223404741074	0.9999994554891766	4	10.25	0.006578947368421052	0.022902603664416585	3.481195756991321	0.016323656295995533	0.27861426684353524	0.597610916933232	0.9999305415330103
3	108200467	108200961	CpG_island	1	10.25	0.0	0.0		0.0	0.010413881299403783	0.9187182371011821	0.9999994554891766	1	10.25	0.0	0.0		0.0	0.010413881299403783	0.9187182371011821	0.9999305415330103
3	108210145	108210908	CpG_island	12	11.572916666666666	0.0	0.0		0.0	0.05533320763543187	0.8140301322459185	0.9999994554891766	12	11.572916666666666	0.0	0.0		0.0	0.05533320763543187	0.8140301322459185	0.9999305415330103
3	108225838	108226768	CpG_island	3	10.625	0.17448951757462394	0.1581516522692993	0.9063676401171926	-0.016337865305324634	0.22860504512072832	0.6325601010249542	0.9999994554891766	3	10.625	0.1397137141817993	0.09397024544083368	0.6725914201848291	-0.045743468740965604	0.7702211467212425	0.38014864751435384	0.9999305415330103
3	108239707	108239993	CpG_island	28	20.955357142857142	0.8619505119582729	0.8701544190258377	1.0095178400079214	0.008203907067564797	0.7519463723740762	0.38586069658136257	0.9999994554891766	28	20.955357142857142	0.02370011941432419	0.01866537487372016	0.7875645918661041	-0.005034744540604031	1.4631871658239093	0.22642368941294766	0.9999305415330103
3	108256774	108257574	CpG_island	11	10.647727272727273	0.0	0.0		0.0	0.17249710189427717	0.6779020229383523	0.9999994554891766	11	10.647727272727273	0.0	0.0		0.0	0.17249710189427717	0.6779020229383523	0.9999305415330103
3	108383593	108383950	CpG_island	1	10.125	0.0	0.0		0.0	0.0367108433757987	0.848054963210798	0.9999994554891766	1	10.125	0.0	0.0		0.0	0.0367108433757987	0.848054963210798	0.9999305415330103
3	108406845	108407086	CpG_island	24	14.192708333333334	0.6838652297910628	0.6557069531451755	0.9588248160321144	-0.028158276645887326	2.3964948677001208	0.1216074545472798	0.9670003754005254	24	14.192708333333334	0.21508819522312797	0.2359437905448172	1.0969629937154575	0.020855595321689235	1.6363067094614723	0.20083295637494578	0.9999305415330103
3	108412815	108413074	CpG_island	21	20.464285714285715	0.744933091593118	0.7384210149871633	0.9912581724728754	-0.006512076605954764	0.15145997677854786	0.6971440384221897	0.9999994554891766	21	20.464285714285715	0.23843152184681768	0.23930129150072801	1.003647880310344	0.000869769653910335	4.8229344811921334e-05	0.9944589476708989	0.9999305415330103
3	108414221	108414553	CpG_island	26	17.110576923076923	0.7648894826858641	0.7856202148498824	1.0271029117712844	0.02073073216401833	1.6828024059243534	0.1945524945043958	0.9999994554891766	26	17.110576923076923	0.2049931155550466	0.1844931258011415	0.8999966916040151	-0.0204999897539051	2.0931855832743147	0.14795727049585253	0.9999305415330103
3	108554158	108554511	CpG_island	8	17.4375	0.0	0.0		0.0	0.08752091777639434	0.7673527745442977	0.9999994554891766	8	17.4375	0.0	0.001282051282051282	inf	0.001282051282051282	0.0027272622113420127	0.9583508503312151	0.9999305415330103
3	108562164	108562572	CpG_island	10	12.775	0.0015527950310559005	0.0	0.0	-0.0015527950310559005	0.6333270627040696	0.4261375453811531	0.9999994554891766	10	12.775	0.0	0.0		0.0	0.22377714113403244	0.636176875175162	0.9999305415330103
3	108571613	108571862	CpG_island	1	10.125	0.0	0.0		0.0	0.12072392710277713	0.7282506547505333	0.9999994554891766	1	10.125	0.0	0.0		0.0	0.12072392710277713	0.7282506547505333	0.9999305415330103
3	108591198	108592217	CpG_island	1	10.0	0.0	0.0		0.0	0.02052913566815147	0.8860691131870704	0.9999994554891766	1	10.0	0.0	0.0		0.0	0.02052913566815147	0.8860691131870704	0.9999305415330103
3	108721738	108722412	CpG_island	12	14.28125	0.0033333333333333335	0.0	0.0	-0.0033333333333333335	0.7280678771418462	0.3935101824862106	0.9999994554891766	12	14.28125	0.0	0.00342479970110839	inf	0.00342479970110839	0.17079783803107	0.67940371506994	0.9999305415330103
3	108839984	108840658	CpG_island	4	11.0	0.0	0.005434782608695652	inf	0.005434782608695652	0.005886349943820416	0.9388442637311141	0.9999994554891766	4	11.0	0.0	0.005434782608695652	inf	0.005434782608695652	0.005886349943820416	0.9388442637311141	0.9999305415330103
3	108911102	108911874	CpG_island	4	11.0	0.0	0.003472222222222222	inf	0.003472222222222222	0.0019537140118529475	0.9647443146941221	0.9999994554891766	4	11.0	0.0	0.0		0.0	0.037515066475311706	0.8464201377235088	0.9999305415330103
3	108940042	108940443	CpG_island	14	12.116071428571429	0.6114517627214818	0.7517489789438042	1.2294493609731045	0.14029721622232239	25.819213314709824	3.7493754368057824e-07	2.1552861381896464e-05	14	12.116071428571429	0.047941904617549096	0.031034141051832338	0.647328079670667	-0.016907763565716757	2.466298236403505	0.11631156573353961	0.9999305415330103
3	109026972	109027815	CpG_island	3	10.875	0.0	0.0		0.0	0.057662318785254074	0.810229636228365	0.9999994554891766	3	10.875	0.0	0.0		0.0	0.057662318785254074	0.810229636228365	0.9999305415330103
3	110142276	110142510	CpG_island	1	10.25	0.0	0.0		0.0	0.05795888674414117	0.8097515816259724	0.9999994554891766	1	10.25	0.0	0.0		0.0	0.05795888674414117	0.8097515816259724	0.9999305415330103
3	110142690	110143902	CpG_island	18	12.680555555555555	0.0	0.0		0.0	0.015042917980002226	0.9023845964582394	0.9999994554891766	18	12.680555555555555	0.0030644339139781055	0.0	0.0	-0.0030644339139781055	1.0185806520980725	0.3128559191816424	0.9999305415330103
3	113629646	113630274	CpG_island	13	14.567307692307692	0.0	0.0		0.0	0.35523137474759175	0.5511666102113368	0.9999994554891766	13	14.567307692307692	0.0	0.0		0.0	0.35523137474759175	0.5511666102113368	0.9999305415330103
3	115714651	115714922	CpG_island	5	13.35	0.0	0.006076388888888888	inf	0.006076388888888888	0.027280108028056083	0.8688126098262069	0.9999994554891766	5	13.35	0.0	0.0026041666666666665	inf	0.0026041666666666665	0.0021356054778681314	0.9631407905514011	0.9999305415330103
3	116007224	116007852	CpG_island	12	12.072916666666666	0.0	0.0		0.0	0.004351515656989462	0.9474048794485898	0.9999994554891766	12	12.072916666666666	0.0	0.0		0.0	0.004351515656989462	0.9474048794485898	0.9999305415330103
3	116347639	116348031	CpG_island	32	20.390625	0.926689944832593	0.9221185228662069	0.995066934747833	-0.004571421966386158	0.8081265176405562	0.36867472663596645	0.9999994554891766	32	20.390625	0.0322869324404214	0.03113545295735536	0.9643360518937236	-0.001151479483066039	0.016581528349441193	0.8975402114242913	0.9999305415330103
3	116594493	116595423	CpG_island	9	10.38888888888889	0.0	0.0		0.0	0.06778410645240203	0.7945908687839921	0.9999994554891766	9	10.38888888888889	0.0	0.007142857142857143	inf	0.007142857142857143	0.9748556072900888	0.3234721826470692	0.9999305415330103
3	116661939	116662745	CpG_island	2	10.3125	0.0	0.0		0.0	0.4028425485963679	0.5256248857686636	0.9999994554891766	2	10.3125	0.0	0.0		0.0	0.4028425485963679	0.5256248857686636	0.9999305415330103
3	119782567	119783431	CpG_island	1	10.0	0.0	0.0		0.0	0.01014534326256977	0.9197694837996745	0.9999994554891766	1	10.0	0.0	0.0		0.0	0.01014534326256977	0.9197694837996745	0.9999305415330103
3	121262507	121263239	CpG_island	5	11.05	0.0	0.0		0.0	0.22515153071598804	0.6351424358348171	0.9999994554891766	5	11.05	0.0	0.0		0.0	0.22515153071598804	0.6351424358348171	0.9999305415330103
3	121291628	121292123	CpG_island	25	12.385	0.0	0.0		0.0	0.01890498033087244	0.8906392419637763	0.9999994554891766	25	12.385	0.0	0.0		0.0	0.01890498033087244	0.8906392419637763	0.9999305415330103
3	121425984	121427506	CpG_island	7	18.517857142857142	0.00752608922282142	0.001736111111111111	0.2306790498638639	-0.005789978111710309	0.9214577322517591	0.3370925102763229	0.9999994554891766	7	18.517857142857142	0.006332068213029328	0.003401360544217687	0.5371642297249417	-0.0029307076688116413	0.17533621880615388	0.6754122410774949	0.9999305415330103
3	121770881	121771088	CpG_island	20	23.56875	0.9635129022384109	0.9578252717333526	0.9940969856326315	-0.005687630505058272	0.6222011010133935	0.4302305172830915	0.9999994554891766	20	23.56875	0.019694854125706977	0.01299161944338606	0.659645375409436	-0.006703234682320917	2.513196090877195	0.11289675649027578	0.9999305415330103
3	121814661	121815543	CpG_island	1	10.875	0.0	0.0		0.0	0.03780490440401686	0.8458354172886839	0.9999994554891766	1	10.875	0.0	0.0		0.0	0.03780490440401686	0.8458354172886839	0.9999305415330103
3	122245258	122246270	CpG_island	6	11.166666666666666	0.0	0.0		0.0	0.00034734477485642216	0.9851305362842856	0.9999994554891766	6	11.166666666666666	0.0	0.004098360655737705	inf	0.004098360655737705	0.08383834825191655	0.7721616518364844	0.9999305415330103
3	122274119	122274814	CpG_island	5	10.425	0.0	0.0		0.0	0.004524599122808863	0.9463706278843972	0.9999994554891766	5	10.425	0.0	0.0		0.0	0.004524599122808863	0.9463706278843972	0.9999305415330103
3	122293047	122293957	CpG_island	1	10.375	0.0	0.0		0.0	0.07129299076791853	0.7894634071075903	0.9999994554891766	1	10.375	0.0	0.0		0.0	0.07129299076791853	0.7894634071075903	0.9999305415330103
3	122618454	122620244	CpG_island	19	15.631578947368421	0.018233773268984538	0.00581004215456865	0.3186417900924255	-0.012423731114415887	5.857102944725867	0.015514309474250188	0.21768897230798298	19	15.631578947368421	0.01691917413572343	0.013351066234201311	0.7891086247532404	-0.00356810790152212	0.37910111758087295	0.5380846959780174	0.9999305415330103
3	122728915	122730767	CpG_island	13	10.759615384615385	0.0	0.0036496350364963502	inf	0.0036496350364963502	0.5320601151712082	0.4657420297788304	0.9999994554891766	13	10.759615384615385	0.0	0.0		0.0	0.0015909629562944922	0.9681833134201447	0.9999305415330103
3	122983891	122985018	CpG_island	24	13.859375	0.0008620689655172414	0.000859106529209622	0.9965635738831615	-2.9624363076193906e-06	0.002636459866835749	0.9590494401006144	0.9999994554891766	24	13.859375	0.0034482758620689655	0.0007530120481927711	0.21837349397590364	-0.0026952638138761946	0.7022085756433566	0.40204257449017755	0.9999305415330103
3	123267163	123268114	CpG_island	6	10.270833333333334	0.0	0.002840909090909091	inf	0.002840909090909091	0.021385167953569647	0.8837345466294237	0.9999994554891766	6	10.270833333333334	0.0	0.0		0.0	0.17462930681663144	0.676029945917328	0.9999305415330103
3	123385717	123386044	CpG_island	5	13.075	0.0	0.0		0.0	0.03659270655029526	0.8482966701781649	0.9999994554891766	5	13.075	0.0	0.0		0.0	0.03659270655029526	0.8482966701781649	0.9999305415330103
3	123508115	123508911	CpG_island	20	11.4125	0.0	0.0008620689655172414	inf	0.0008620689655172414	0.044490701974607166	0.8329433053414492	0.9999994554891766	20	11.4125	0.0011013215859030838	0.0011627906976744186	1.055813953488372	6.146911177133479e-05	0.015376411836733179	0.9013139602272792	0.9999305415330103
3	125937825	125939109	CpG_island	2	10.1875	0.0	0.0		0.0	0.06450206756342686	0.7995167475119008	0.9999994554891766	2	10.1875	0.0	0.0		0.0	0.06450206756342686	0.7995167475119008	0.9999305415330103
3	127498423	127499274	CpG_island	6	10.520833333333334	0.00390625	0.0	0.0	-0.00390625	0.12929047635808416	0.7191688344533429	0.9999994554891766	6	10.520833333333334	0.0	0.0		0.0	0.005976181818750531	0.9383803021698149	0.9999305415330103
