loop_id	anchor_num	type_10kb	direction	n_motifs	type_motif_consensus	n_chip_bound	is_concordant
loop_21700	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_3462	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_183	2	Other	up_in_mutant	0	NA	0	NA
loop_10314	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_18627	2	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_3590	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_21870	2	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_3611	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_3634	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_21904	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_3645	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_4284	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_3692	2	Other	up_in_mutant	2	Poised_Enhancer	1	FALSE
loop_3694	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_21983	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	2	TRUE
loop_3740	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_22011	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_3749	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_3757	2	Active_Enhancer	up_in_mutant	1	Active_Enhancer	1	TRUE
loop_3779	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_3780	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_19616	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_3830	2	Other	up_in_mutant	0	NA	0	NA
loop_3836	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_3839	2	Active_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_22100	2	Polycomb	up_in_mutant	1	CTCF_Site	0	FALSE
loop_3859	2	Other	up_in_mutant	0	NA	0	NA
loop_19749	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_19791	2	CTCF_Site	up_in_mutant	4	Poised_Enhancer	2	FALSE
loop_21245	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_3915	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_22154	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_3933	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_22176	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_22194	2	Other	up_in_mutant	0	NA	0	NA
loop_3994	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_22237	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_22214	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_4714	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_22596	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_22261	2	Other	up_in_mutant	0	NA	0	NA
loop_4049	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_4054	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_22271	2	Other	up_in_mutant	0	NA	0	NA
loop_4829	2	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_22320	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_22331	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_4131	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4162	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_4165	2	Bivalent_Promoter	up_in_mutant	1	Repressed_Promoter	0	FALSE
loop_4167	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_4191	2	Other	down_in_mutant	0	NA	0	NA
loop_21673	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5042	2	Other	up_in_mutant	0	NA	0	NA
loop_21731	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_4308	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_4348	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_9751	2	CTCF_Site	up_in_mutant	5	CTCF_Site	2	TRUE
loop_4374	2	Other	up_in_mutant	0	NA	0	NA
loop_4423	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_10686	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_21843	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_5292	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_4507	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_4514	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_4527	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	0	TRUE
loop_4528	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	0	TRUE
loop_21903	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_19312	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_4613	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_4647	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_4648	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_22503	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_4716	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_19558	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_12384	2	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_22053	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_4785	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_5694	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_4810	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_22537	2	Active_Promoter	up_in_mutant	1	Active_Promoter	0	TRUE
loop_4824	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_14446	2	CTCF_Site	up_in_mutant	4	CTCF_Site	2	TRUE
loop_14706	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4905	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5820	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	0	TRUE
loop_4908	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_4909	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_4935	2	Poised_Enhancer	up_in_mutant	7	CTCF_Site	0	FALSE
loop_4947	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_4989	2	Other	up_in_mutant	0	NA	0	NA
loop_5010	2	Other	up_in_mutant	0	NA	0	NA
loop_5014	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_5021	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_22228	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_20175	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_22267	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_6107	2	Repressed_Promoter	up_in_mutant	3	Repressed_Promoter	1	TRUE
loop_5138	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_2086	2	Other	down_in_mutant	0	NA	0	NA
loop_22316	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_6149	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_18222	2	Poised_Enhancer	down_in_mutant	2	CTCF_Site	1	FALSE
loop_5204	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_16445	2	Polycomb	up_in_mutant	3	CTCF_Site	3	FALSE
loop_5269	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_21686	2	Other	up_in_mutant	0	NA	0	NA
loop_5296	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_5005	2	Other	up_in_mutant	0	NA	0	NA
loop_21701	2	Other	up_in_mutant	0	NA	0	NA
loop_16750	2	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_21710	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_18879	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5350	2	CTCF_Site	down_in_mutant	4	CTCF_Site	2	TRUE
loop_18865	2	Other	up_in_mutant	0	NA	0	NA
loop_22404	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_5357	2	Other	up_in_mutant	0	NA	0	NA
loop_5364	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_6403	2	Polycomb	up_in_mutant	2	Polycomb	0	TRUE
loop_21737	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_5419	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_5435	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_4402	2	CTCF_Site	up_in_mutant	4	CTCF_Site	0	TRUE
loop_6481	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9594	2	CTCF_Site	down_in_mutant	3	CTCF_Site	2	TRUE
loop_5188	2	Other	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_6516	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5502	2	Active_Promoter	up_in_mutant	1	Active_Promoter	1	TRUE
loop_22451	2	Other	up_in_mutant	0	NA	0	NA
loop_5526	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_6605	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_5536	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_19231	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_5561	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_11228	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_5577	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_5584	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_11047	2	Active_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_5591	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_19729	2	Polycomb	up_in_mutant	1	CTCF_Site	0	FALSE
loop_5622	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_5626	2	Repressed_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_5643	2	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_5647	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_21011	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_5681	2	Polycomb	up_in_mutant	2	Repressed_Promoter	1	FALSE
loop_5682	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_5688	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_6811	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_21996	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5719	2	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_5728	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5739	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_22515	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_5753	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_5754	2	Active_Promoter	up_in_mutant	0	NA	0	NA
loop_22058	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_21115	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_6948	2	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_5819	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	0	TRUE
loop_5852	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_13296	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_5877	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_5885	2	Active_Enhancer	up_in_mutant	3	Active_Enhancer	3	TRUE
loop_5902	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_15862	2	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_5940	2	Other	up_in_mutant	0	NA	0	NA
loop_5973	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_5997	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_6011	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_6012	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_6068	2	Other	up_in_mutant	0	NA	0	NA
loop_6070	2	Other	up_in_mutant	4	Repressed_Promoter	2	FALSE
loop_6086	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_20083	2	Polycomb	up_in_mutant	2	Poised_Enhancer	2	FALSE
loop_6115	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7287	2	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_20388	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_6124	2	Other	up_in_mutant	0	NA	0	NA
loop_22304	2	Polycomb	up_in_mutant	1	Poised_Enhancer	0	FALSE
loop_17798	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_6140	2	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_21576	2	Other	up_in_mutant	0	NA	0	NA
loop_6155	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_22323	2	Polycomb	up_in_mutant	1	CTCF_Site	0	FALSE
loop_6186	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_6209	2	Active_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_22635	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_22636	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	0	TRUE
loop_6340	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_6376	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7580	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_6419	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_7663	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_7602	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_7624	2	Polycomb	up_in_mutant	2	CTCF_Site	1	FALSE
loop_6463	2	CTCF_Site	up_in_mutant	3	CTCF_Site	2	TRUE
loop_6464	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_6531	2	Active_Enhancer	down_in_mutant	2	Active_Enhancer	1	TRUE
loop_7846	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_6564	2	CTCF_Site	down_in_mutant	4	CTCF_Site	1	TRUE
loop_6570	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_7630	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_6618	2	Other	up_in_mutant	0	NA	0	NA
loop_7927	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_6672	2	Other	up_in_mutant	0	NA	0	NA
loop_7879	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_7945	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_7929	2	CTCF_Site	up_in_mutant	4	CTCF_Site	3	TRUE
loop_6733	2	Active_Enhancer	down_in_mutant	2	CTCF_Site	2	FALSE
loop_1295	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_8103	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_6842	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8225	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	1	FALSE
loop_8150	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_6889	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_6901	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_8213	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8266	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	2	TRUE
loop_8152	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_8307	2	Poised_Enhancer	down_in_mutant	2	CTCF_Site	1	FALSE
loop_8246	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_8267	2	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_8226	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_8253	2	Polycomb	down_in_mutant	1	Polycomb	0	TRUE
loop_8561	2	Polycomb	up_in_mutant	3	CTCF_Site	2	FALSE
loop_8593	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_8445	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8427	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7075	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	0	TRUE
loop_8474	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7105	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_7156	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_7194	2	Other	up_in_mutant	0	NA	0	NA
loop_7284	2	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	0	TRUE
loop_8704	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_8807	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_7311	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8873	2	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_8739	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_7336	2	Active_Promoter	down_in_mutant	2	Active_Promoter	1	TRUE
loop_8774	2	Poised_Enhancer	up_in_mutant	3	CTCF_Site	3	FALSE
loop_7374	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_7382	2	Repressed_Promoter	down_in_mutant	1	Repressed_Promoter	1	TRUE
loop_7388	2	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_8895	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7393	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7394	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8893	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7406	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8876	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_7433	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8766	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_7457	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8912	2	Polycomb	down_in_mutant	1	Polycomb	1	TRUE
loop_7478	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_8865	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_8954	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8933	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7501	2	Polycomb	down_in_mutant	1	CTCF_Site	1	FALSE
loop_7502	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9037	2	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_8953	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8947	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9106	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_9259	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_7691	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_7757	2	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_7779	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9380	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_7829	2	CTCF_Site	up_in_mutant	2	CTCF_Site	0	TRUE
loop_7861	2	Active_Enhancer	down_in_mutant	2	Polycomb	0	FALSE
loop_7872	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_9525	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_7929	2	Poised_Enhancer	up_in_mutant	4	CTCF_Site	3	FALSE
loop_9491	2	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_20643	2	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_7971	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_9643	2	Poised_Enhancer	down_in_mutant	3	Poised_Enhancer	3	TRUE
loop_9632	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8008	2	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_8042	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9614	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_8067	2	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_199	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_9513	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_9637	2	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_9856	2	Active_Enhancer	down_in_mutant	2	Active_Enhancer	2	TRUE
loop_9863	2	Active_Enhancer	down_in_mutant	2	Active_Enhancer	2	TRUE
loop_9955	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_9980	2	Poised_Enhancer	up_in_mutant	2	CTCF_Site	2	FALSE
loop_9943	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_8234	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8236	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8240	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8247	2	Active_Enhancer	up_in_mutant	1	Active_Enhancer	1	TRUE
loop_9978	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_10093	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8343	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8349	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8366	2	Other	up_in_mutant	0	NA	0	NA
loop_8375	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10119	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_4155	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8410	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_10215	2	Other	down_in_mutant	0	NA	0	NA
loop_10186	2	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_8445	2	Other	up_in_mutant	0	NA	0	NA
loop_8524	2	Active_Enhancer	down_in_mutant	2	CTCF_Site	2	FALSE
loop_10402	2	CTCF_Site	up_in_mutant	3	Poised_Enhancer	3	FALSE
loop_8612	2	Polycomb	down_in_mutant	0	NA	0	NA
loop_10537	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10531	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_10451	2	Active_Promoter	down_in_mutant	3	Active_Promoter	2	TRUE
loop_8665	2	Active_Promoter	down_in_mutant	6	Active_Promoter	6	TRUE
loop_10493	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_8691	2	Other	up_in_mutant	0	NA	0	NA
loop_10490	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_8726	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10626	2	CTCF_Site	up_in_mutant	3	Poised_Enhancer	3	FALSE
loop_8748	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_10557	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10726	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_10792	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_21885	2	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_10927	2	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_8890	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8910	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_10932	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10954	2	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_8951	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11031	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10864	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_10979	2	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_9012	2	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_9021	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_10961	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_9033	2	Active_Enhancer	down_in_mutant	4	CTCF_Site	1	FALSE
loop_9072	2	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_11060	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_20807	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_9091	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9093	2	Polycomb	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_11012	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_9112	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_11110	2	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_11207	2	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_9133	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9158	2	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	0	TRUE
loop_9176	2	Polycomb	up_in_mutant	0	NA	0	NA
loop_11409	2	Other	down_in_mutant	0	NA	0	NA
loop_11397	2	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_9250	2	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11387	2	Active_Enhancer	down_in_mutant	1	Active_Enhancer	0	TRUE
loop_9305	2	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_11417	2	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_11537	2	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_11482	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11488	2	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
