loop_id	anchor_num	direction	motif_start	motif_end	window_chr	window_start	window_end	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	CTCF_chip_overlap	distance_to_tss	type_motif_window
loop_20643	2	down_in_mutant	33295621	33295640	chr11	33295130	33296130	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	91540	CTCF_Site
loop_7971	2	down_in_mutant	110111370	110111389	chr11	110110879	110111879	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	14900	CTCF_Site
loop_9643	2	down_in_mutant	96860764	96860783	chr11	96860273	96861273	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	9879	CTCF_Site
loop_9643	2	down_in_mutant	96862094	96862113	chr11	96861603	96862603	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	11209	Poised_Enhancer
loop_9643	2	down_in_mutant	96867309	96867328	chr11	96866818	96867818	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16424	CTCF_Site
loop_9632	2	up_in_mutant	44453583	44453602	chr11	44453092	44454092	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16405	CTCF_Site
loop_8008	2	down_in_mutant	23954555	23954574	chr11	23954064	23955064	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	58810	CTCF_Site
loop_9614	2	up_in_mutant	56105832	56105851	chr11	56105341	56106341	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	64330	CTCF_Site
loop_9614	2	up_in_mutant	56108091	56108110	chr11	56107600	56108600	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	66589	CTCF_Site
loop_8067	2	up_in_mutant	53025945	53025964	chr11	53025454	53026454	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	93601	Poised_Enhancer
loop_8067	2	up_in_mutant	53028991	53029010	chr11	53028500	53029500	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	90555	Poised_Enhancer
loop_199	2	up_in_mutant	31632456	31632475	chr11	31631965	31632965	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	38919	CTCF_Site
loop_199	2	up_in_mutant	31638189	31638208	chr11	31637698	31638698	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	33186	CTCF_Site
loop_9637	2	up_in_mutant	85971657	85971676	chr11	85971166	85972166	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	84743	CTCF_Site
loop_9856	2	down_in_mutant	84758723	84758742	chr13	84758232	84759232	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	430175	Active_Enhancer
loop_9863	2	down_in_mutant	84758723	84758742	chr13	84758232	84759232	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	430175	Active_Enhancer
loop_9980	2	up_in_mutant	56422498	56422517	chr13	56422007	56423007	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15347	CTCF_Site
loop_9980	2	up_in_mutant	56429317	56429336	chr13	56428826	56429826	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	8528	CTCF_Site
loop_9943	2	down_in_mutant	84758723	84758742	chr13	84758232	84759232	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	430175	Active_Enhancer
loop_8234	2	down_in_mutant	76681505	76681524	chr13	76681014	76682014	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	296478	Poised_Enhancer
loop_8236	2	up_in_mutant	54228091	54228110	chr13	54227600	54228600	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	35470	Poised_Enhancer
loop_8247	2	up_in_mutant	48801012	48801031	chr13	48800521	48801521	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	69597	Active_Enhancer
loop_8343	2	up_in_mutant	41238952	41238971	chr13	41238461	41239461	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10382	CTCF_Site
loop_8349	2	up_in_mutant	95720112	95720131	chr13	95719621	95720621	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	22767	Poised_Enhancer
loop_8375	2	up_in_mutant	94941430	94941449	chr13	94940939	94941939	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	34404	Polycomb
loop_10119	2	down_in_mutant	84758723	84758742	chr13	84758232	84759232	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	430175	Active_Enhancer
loop_10402	2	up_in_mutant	103301828	103301847	chr12	103301337	103302337	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8637	Poised_Enhancer
loop_10402	2	up_in_mutant	103306419	103306438	chr12	103305928	103306928	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4046	CTCF_Site
loop_10402	2	up_in_mutant	103306947	103306966	chr12	103306456	103307456	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3518	CTCF_Site
loop_10537	2	up_in_mutant	100106486	100106505	chr12	100105995	100106995	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3158	CTCF_Site
loop_10531	2	down_in_mutant	84031138	84031157	chr12	84030647	84031647	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6731	CTCF_Site
loop_10451	2	down_in_mutant	100724754	100724773	chr12	100724263	100725263	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	1719	Active_Promoter
loop_8665	2	down_in_mutant	26415333	26415352	chr12	26414842	26415842	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	0	Active_Promoter
loop_10493	2	up_in_mutant	109394005	109394024	chr12	109393514	109394514	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	58308	Polycomb
loop_8726	2	down_in_mutant	77781568	77781587	chr12	77781077	77782077	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	444301	Poised_Enhancer
loop_10626	2	up_in_mutant	105025461	105025480	chr12	105024970	105025970	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	5170	Poised_Enhancer
loop_10626	2	up_in_mutant	105027469	105027488	chr12	105026978	105027978	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3162	CTCF_Site
loop_10626	2	up_in_mutant	105027900	105027919	chr12	105027409	105028409	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2731	CTCF_Site
loop_10557	2	up_in_mutant	105585058	105585077	chr12	105584567	105585567	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	18523	Polycomb
loop_10792	2	up_in_mutant	102065817	102065836	chr15	102065326	102066326	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	7446	Poised_Enhancer
loop_21885	2	up_in_mutant	73762048	73762067	chr15	73761557	73762557	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	38411	Polycomb
loop_10927	2	up_in_mutant	84614429	84614448	chr15	84613938	84614938	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	54681	Polycomb
loop_10927	2	up_in_mutant	84617089	84617108	chr15	84616598	84617598	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	52021	CTCF_Site
loop_8910	2	down_in_mutant	95574906	95574925	chr15	95574415	95575415	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	45855	CTCF_Site
loop_10932	2	up_in_mutant	64627535	64627554	chr15	64627044	64628044	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	244124	Polycomb
loop_10954	2	up_in_mutant	78720277	78720296	chr15	78719786	78720786	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1014	Repressed_Promoter
loop_10954	2	up_in_mutant	78720853	78720872	chr15	78720362	78721362	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1590	Repressed_Promoter
loop_11031	2	up_in_mutant	26327352	26327371	chr15	26326861	26327861	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17812	CTCF_Site
loop_10864	2	up_in_mutant	12791050	12791069	chr15	12790559	12791559	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33089	CTCF_Site
loop_10864	2	up_in_mutant	12795563	12795582	chr15	12795072	12796072	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28576	CTCF_Site
loop_10979	2	up_in_mutant	66904453	66904472	chr15	66903962	66904962	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	12641	Polycomb
loop_9012	2	down_in_mutant	41029899	41029918	chr15	41029408	41030408	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	143078	Poised_Enhancer
loop_10961	2	up_in_mutant	72050442	72050461	chr15	72049951	72050951	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15723	CTCF_Site
loop_10961	2	up_in_mutant	72051640	72051659	chr15	72051149	72052149	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	16921	CTCF_Site
loop_9072	2	up_in_mutant	65701725	65701744	chr15	65701234	65702234	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	84799	CTCF_Site
loop_9072	2	up_in_mutant	65703777	65703796	chr15	65703286	65704286	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	82747	CTCF_Site
loop_11060	2	up_in_mutant	85249463	85249482	chr15	85248972	85249972	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	43022	CTCF_Site
loop_9093	2	up_in_mutant	88248414	88248433	chr15	88247923	88248923	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	65950	Poised_Enhancer
loop_11012	2	up_in_mutant	101973829	101973848	chr15	101973338	101974338	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	19050	Polycomb
loop_11012	2	up_in_mutant	101977166	101977185	chr15	101976675	101977675	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	22387	Polycomb
loop_9112	2	down_in_mutant	98617347	98617366	chr15	98616856	98617856	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6779	CTCF_Site
loop_11110	2	up_in_mutant	101973829	101973848	chr15	101973338	101974338	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	19050	Polycomb
loop_11110	2	up_in_mutant	101977166	101977185	chr15	101976675	101977675	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	22387	Polycomb
loop_11207	2	down_in_mutant	70921072	70921091	chr15	70920581	70921581	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	806256	CTCF_Site
loop_9133	2	up_in_mutant	66442502	66442521	chr15	66442011	66443011	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57898	CTCF_Site
loop_9158	2	up_in_mutant	59617318	59617337	chr16	59616827	59617827	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	15847	Poised_Enhancer
loop_11397	2	down_in_mutant	87248841	87248860	chr16	87248350	87249350	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	104834	CTCF_Site
loop_11387	2	down_in_mutant	43591128	43591147	chr16	43590637	43591637	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	49017	Active_Enhancer
loop_11417	2	down_in_mutant	72976835	72976854	chr16	72976344	72977344	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	668037	CTCF_Site
loop_11537	2	up_in_mutant	86419640	86419659	chr16	86419149	86420149	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	386363	CTCF_Site
loop_11482	2	up_in_mutant	5467822	5467841	chr16	5467331	5468331	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	211347	CTCF_Site
loop_11488	2	up_in_mutant	26199324	26199343	chr16	26198833	26199833	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	93048	CTCF_Site
loop_11550	2	up_in_mutant	97787914	97787933	chr16	97787423	97788423	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23635	CTCF_Site
loop_11550	2	up_in_mutant	97788064	97788083	chr16	97787573	97788573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23785	CTCF_Site
loop_11740	2	down_in_mutant	48596609	48596628	chr17	48596118	48597118	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	141216	Poised_Enhancer
loop_11740	2	down_in_mutant	48597493	48597512	chr17	48597002	48598002	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	142100	CTCF_Site
loop_11740	2	down_in_mutant	48598607	48598626	chr17	48598116	48599116	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	143214	Poised_Enhancer
loop_9554	2	up_in_mutant	43458818	43458837	chr17	43458327	43459327	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	43484	Polycomb
loop_12002	2	up_in_mutant	67837934	67837953	chr17	67837443	67838443	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	140183	CTCF_Site
loop_9645	2	down_in_mutant	17753377	17753396	chr17	17752886	17753886	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	49138	CTCF_Site
loop_9657	2	up_in_mutant	32025582	32025601	chr17	32025091	32026091	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10008	CTCF_Site
loop_9657	2	up_in_mutant	32027830	32027849	chr17	32027339	32028339	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	7760	Polycomb
loop_11875	2	up_in_mutant	43611779	43611798	chr17	43611288	43612288	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	18010	CTCF_Site
loop_11980	2	up_in_mutant	68166667	68166686	chr17	68166176	68167176	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	106620	CTCF_Site
loop_9713	2	up_in_mutant	46032885	46032904	chr17	46032394	46033394	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	24	Active_Promoter
loop_11934	2	up_in_mutant	67177781	67177800	chr17	67177290	67178290	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	151054	CTCF_Site
loop_11931	2	down_in_mutant	85633822	85633841	chr17	85633331	85634331	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	14932	Polycomb
loop_12019	2	down_in_mutant	11971300	11971319	chr17	11970809	11971809	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	146894	CTCF_Site
loop_12019	2	down_in_mutant	11975140	11975159	chr17	11974649	11975649	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	143054	CTCF_Site
loop_9790	2	down_in_mutant	38936968	38936987	chr1	38936477	38937477	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1671	CTCF_Site
loop_9860	2	up_in_mutant	133306968	133306987	chr1	133306477	133307477	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	2322	CTCF_Site
loop_9860	2	up_in_mutant	133307552	133307571	chr1	133307061	133308061	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1738	CTCF_Site
loop_9863	2	down_in_mutant	52267760	52267779	chr1	52267269	52268269	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	34036	Active_Enhancer
loop_9900	2	up_in_mutant	89196266	89196285	chr1	89195775	89196775	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	125359	CTCF_Site
loop_9900	2	up_in_mutant	89197977	89197996	chr1	89197486	89198486	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	127070	CTCF_Site
loop_9908	2	up_in_mutant	135259277	135259296	chr1	135258786	135259786	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	217	CTCF_Site
loop_12310	2	up_in_mutant	157072498	157072517	chr1	157072007	157073007	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	35672	CTCF_Site
loop_12310	2	up_in_mutant	157074276	157074295	chr1	157073785	157074785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33894	CTCF_Site
loop_12310	2	up_in_mutant	157076439	157076458	chr1	157075948	157076948	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	31731	Poised_Enhancer
loop_12310	2	up_in_mutant	157077263	157077282	chr1	157076772	157077772	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	30907	Poised_Enhancer
loop_12310	2	up_in_mutant	157079500	157079519	chr1	157079009	157080009	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28670	CTCF_Site
loop_12310	2	up_in_mutant	157079532	157079551	chr1	157079041	157080041	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28638	CTCF_Site
loop_12413	2	up_in_mutant	119082797	119082816	chr1	119082306	119083306	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28686	CTCF_Site
loop_12413	2	up_in_mutant	119082812	119082831	chr1	119082321	119083321	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	28701	CTCF_Site
loop_12413	2	up_in_mutant	119083843	119083862	chr1	119083352	119084352	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	29732	CTCF_Site
loop_12413	2	up_in_mutant	119087719	119087738	chr1	119087228	119088228	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	33608	CTCF_Site
loop_9938	2	up_in_mutant	178303578	178303597	chr1	178303087	178304087	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15042	CTCF_Site
loop_10027	2	up_in_mutant	82641861	82641880	chr1	82641370	82642370	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	54448	Poised_Enhancer
loop_10091	2	down_in_mutant	54381456	54381475	chr1	54380965	54381965	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57005	CTCF_Site
loop_10091	2	down_in_mutant	54381731	54381750	chr1	54381240	54382240	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	56730	CTCF_Site
loop_10097	2	up_in_mutant	156631151	156631170	chr1	156630660	156631660	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	42695	CTCF_Site
loop_10097	2	up_in_mutant	156633384	156633403	chr1	156632893	156633893	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	40462	Poised_Enhancer
loop_10097	2	up_in_mutant	156633561	156633580	chr1	156633070	156634070	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	40285	Poised_Enhancer
loop_12502	2	up_in_mutant	43261651	43261670	chr1	43261160	43262160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64175	CTCF_Site
loop_12502	2	up_in_mutant	43264574	43264593	chr1	43264083	43265083	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	67098	CTCF_Site
loop_12502	2	up_in_mutant	43269893	43269912	chr1	43269402	43270402	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	72417	CTCF_Site
loop_12619	2	up_in_mutant	170844561	170844580	chr1	170844070	170845070	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	22700	CTCF_Site
loop_12409	2	up_in_mutant	62936862	62936881	chr1	62936371	62937371	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	177099	CTCF_Site
loop_10199	2	up_in_mutant	190797363	190797382	chr1	190796872	190797872	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	113897	Active_Enhancer
loop_12473	2	up_in_mutant	158654367	158654386	chr1	158653876	158654876	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	148250	Poised_Enhancer
loop_12473	2	up_in_mutant	158654766	158654785	chr1	158654275	158655275	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	148649	Poised_Enhancer
loop_10207	2	up_in_mutant	90588543	90588562	chr1	90588052	90589052	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13928	CTCF_Site
loop_12524	2	up_in_mutant	151702938	151702957	chr1	151702447	151703447	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	51570	CTCF_Site
loop_12524	2	up_in_mutant	151706268	151706287	chr1	151705777	151706777	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	48240	CTCF_Site
loop_12439	2	up_in_mutant	135106144	135106163	chr1	135105653	135106653	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	376	Repressed_Promoter
loop_12439	2	up_in_mutant	135108802	135108821	chr1	135108311	135109311	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3034	CTCF_Site
loop_12610	2	up_in_mutant	133610430	133610449	chr1	133609939	133610939	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	CTCF_Site
loop_10236	2	down_in_mutant	43261651	43261670	chr1	43261160	43262160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	64175	CTCF_Site
loop_10236	2	down_in_mutant	43264574	43264593	chr1	43264083	43265083	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	67098	CTCF_Site
loop_19443	2	up_in_mutant	155721639	155721658	chr1	155721148	155722148	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	29535	Polycomb
loop_12637	2	up_in_mutant	135781470	135781489	chr1	135780979	135781979	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1085	CTCF_Site
loop_12637	2	up_in_mutant	135787979	135787998	chr1	135787488	135788488	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4422	CTCF_Site
loop_12637	2	up_in_mutant	135788947	135788966	chr1	135788456	135789456	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	5390	CTCF_Site
loop_10245	2	up_in_mutant	112451843	112451862	chr1	112451352	112452352	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	586433	CTCF_Site
loop_10245	2	up_in_mutant	112452586	112452605	chr1	112452095	112453095	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	587176	CTCF_Site
loop_10245	2	up_in_mutant	112453650	112453669	chr1	112453159	112454159	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	588240	CTCF_Site
loop_10247	2	down_in_mutant	94079216	94079235	chr1	94078725	94079725	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	26171	Polycomb
loop_10247	2	down_in_mutant	94079306	94079325	chr1	94078815	94079815	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	26261	Polycomb
loop_12527	2	up_in_mutant	91107889	91107908	chr1	91107398	91108398	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	36702	CTCF_Site
loop_12605	2	up_in_mutant	14729230	14729249	chr1	14728739	14729739	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26250	CTCF_Site
loop_12651	2	up_in_mutant	13533424	13533443	chr1	13532933	13533933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	55976	CTCF_Site
loop_12680	2	up_in_mutant	184791293	184791312	chr1	184790802	184791802	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	19510	CTCF_Site
loop_12680	2	up_in_mutant	184793313	184793332	chr1	184792822	184793822	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17490	CTCF_Site
loop_12680	2	up_in_mutant	184794336	184794355	chr1	184793845	184794845	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16467	CTCF_Site
loop_12672	2	up_in_mutant	150266700	150266719	chr1	150266209	150267209	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	52207	CTCF_Site
loop_12672	2	up_in_mutant	150267096	150267115	chr1	150266605	150267605	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	51811	CTCF_Site
loop_12733	2	up_in_mutant	175000004	175000023	chr1	174999513	175000513	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	77693	CTCF_Site
loop_12813	2	up_in_mutant	97019163	97019182	chr1	97018672	97019672	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	21094	CTCF_Site
loop_12625	2	up_in_mutant	90840454	90840473	chr1	90839963	90840963	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3007	CTCF_Site
loop_12707	2	up_in_mutant	169915581	169915600	chr1	169915090	169916090	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12557	CTCF_Site
loop_12707	2	up_in_mutant	169918185	169918204	chr1	169917694	169918694	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	9953	Polycomb
loop_12696	2	down_in_mutant	111242551	111242570	chr1	111242060	111243060	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	264475	CTCF_Site
loop_12666	2	up_in_mutant	91754612	91754631	chr1	91754121	91755121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	46339	CTCF_Site
loop_12666	2	up_in_mutant	91755261	91755280	chr1	91754770	91755770	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	45690	CTCF_Site
loop_10366	2	up_in_mutant	25122215	25122234	chr18	25121724	25122724	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	46274	CTCF_Site
loop_10396	2	up_in_mutant	78138453	78138472	chr18	78137962	78138962	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3156	CTCF_Site
loop_10413	2	down_in_mutant	33764907	33764926	chr18	33764416	33765416	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	29475	CTCF_Site
loop_10464	2	down_in_mutant	31590655	31590674	chr18	31590164	31591164	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18746	CTCF_Site
loop_13072	2	up_in_mutant	59076435	59076454	chr18	59075944	59076944	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13695	CTCF_Site
loop_13072	2	up_in_mutant	59078160	59078179	chr18	59077669	59078669	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15420	CTCF_Site
loop_13072	2	up_in_mutant	59078247	59078266	chr18	59077756	59078756	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15507	CTCF_Site
loop_12981	2	up_in_mutant	74963307	74963326	chr18	74962816	74963816	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1552	Repressed_Promoter
loop_12981	2	up_in_mutant	74964771	74964790	chr18	74964280	74965280	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3016	CTCF_Site
loop_12981	2	up_in_mutant	74965880	74965899	chr18	74965389	74966389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4125	CTCF_Site
loop_13114	2	up_in_mutant	42467907	42467926	chr18	42467416	42468416	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	43070	Poised_Enhancer
loop_13039	2	down_in_mutant	31441895	31441914	chr18	31441404	31442404	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	5001	Active_Enhancer
loop_13088	2	up_in_mutant	43175865	43175884	chr18	43175374	43176374	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	31208	CTCF_Site
loop_13088	2	up_in_mutant	43178098	43178117	chr18	43177607	43178607	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	28975	CTCF_Site
loop_1701	2	up_in_mutant	74986330	74986349	chr18	74985839	74986839	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4291	CTCF_Site
loop_1701	2	up_in_mutant	74988969	74988988	chr18	74988478	74989478	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6930	CTCF_Site
loop_13165	2	up_in_mutant	70184819	70184838	chr18	70184328	70185328	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	42722	CTCF_Site
loop_13219	2	down_in_mutant	65272245	65272264	chr18	65271754	65272754	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	22892	Poised_Enhancer
loop_13248	2	up_in_mutant	16211890	16211909	chr18	16211399	16212399	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	451241	CTCF_Site
loop_13248	2	up_in_mutant	16211893	16211912	chr18	16211402	16212402	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	451244	CTCF_Site
loop_13248	2	up_in_mutant	16217032	16217051	chr18	16216541	16217541	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	456383	Poised_Enhancer
loop_13209	2	up_in_mutant	63392186	63392205	chr18	63391695	63392695	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4511	CTCF_Site
loop_13146	2	up_in_mutant	82578850	82578869	chr18	82578359	82579359	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	103212	CTCF_Site
loop_21090	2	up_in_mutant	56777208	56777227	chr19	56776717	56777717	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	44472	Polycomb
loop_21090	2	up_in_mutant	56778617	56778636	chr19	56778126	56779126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	43063	CTCF_Site
loop_21090	2	up_in_mutant	56778641	56778660	chr19	56778150	56779150	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	43039	CTCF_Site
