Gene	Chrom	Start	End	mC_diff	mC_pval	mC_qval	hmC_diff	hmC_pval	hmC_qval	mC_sig	hmC_sig	mC_dir	hmC_dir	pattern
Igfbp1	11	7197781	7202545	0.010485613511153513	0.6945687382222261	0.8563832971252135	-0.019972313799709922	0.2079673301590092	0.42752243422656416	FALSE	FALSE	hyper	hypo	not_significant
Igfbp2	1	72824502	72852473	0.027231997173575828	0.12354241545872979	0.3167318648340356	-0.025646546340885923	0.08114353050219078	0.22119514232056967	FALSE	FALSE	hyper	hypo	not_significant
Igfbp3	11	7206085	7213922	-0.054344103294280854	0.08654182039678873	0.2489292811413249	0.004243434099997598	0.7708609627658897	0.897569929816187	FALSE	FALSE	hypo	hyper	not_significant
Igfbp4	11	99041243	99054391	-0.025352521732163735	0.46730612180620335	0.7011498632991064	0.0696226350960012	0.03992989020960177	0.12881513791657143	FALSE	FALSE	hypo	hyper	not_significant
Igfbp5	1	72857931	72874883	0.10635618007268427	0.0012550262586813942	0.008794750885506762	-0.06755184117989418	0.006823898839946996	0.03121293651505565	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Igfbp6	15	102144361	102149510	0.13005698005698008	0.09961748808554156	0.2743278974730382	-0.047435897435897434	0.26944153081461775	0.505631021545405	FALSE	FALSE	hyper	hypo	not_significant
Igfbp7	5	77349239	77408040	0.005736280694484508	0.47576923914535707	0.707392816679584	0.007595113150893812	0.10623325381164545	0.2685912395407823	FALSE	FALSE	hyper	hyper	not_significant
Igfbpl1	4	45809467	45826922	0.057198711618109965	0.026775155909284216	0.10496234795684511	0.024331761315271927	0.09869652781641006	0.2546848496405024	FALSE	FALSE	hyper	hyper	not_significant
Igfl3	7	18176493	18181861	0.023911502700669107	0.4380027314224717	0.6782150861563485	-0.004974684026191565	0.3524121302148625	0.5947615568744692	FALSE	FALSE	hyper	hypo	not_significant
Igflr1	7	30565426	30567961	-0.01612151197391465	0.5412612343587981	0.7550764765876882	-0.006265568114824406	0.7885299632159974	0.9080531816467562	FALSE	FALSE	hypo	hypo	not_significant
Igfn1	1	135953577	136006341	0.0016617753675074454	0.9215467539042587	0.9675212350599454	-0.00712423566701495	0.33471708546727186	0.577636175142086	FALSE	FALSE	hyper	hypo	not_significant
Ighmbp2	19	3259075	3283016	-0.023737104509399032	0.37764720899807513	0.6269846096143361	0.00913631181754112	0.6799775826072241	0.8470061858567287	FALSE	FALSE	hypo	hyper	not_significant
Igip	18	36298678	36301516	0.06916565755583748	0.07178959669328705	0.21826109493761836	-0.11268575114152324	0.0029130634586926737	0.01528640253985486	FALSE	TRUE	hyper	hypo	hmC_only
Igll1	16	16860670	16863984	0.10144437231598924	0.11814290868184316	0.308100862047917	-0.042444821731748725	0.20897481191008715	0.4286791426890923	FALSE	FALSE	hyper	hypo	not_significant
Iglon5	7	43472903	43490074	-0.013079573934837163	0.8028979700935973	0.9124819469528614	-0.004927923906756837	0.7599182235485193	0.8915010240179393	FALSE	FALSE	hypo	hypo	not_significant
Igsf1	X	49782535	49797748	0.023318705496923275	0.8941474315871228	0.9574176124909323	-0.042333381689817345	0.4600484823557228	0.6921604305283543	FALSE	FALSE	hyper	hypo	not_significant
Igsf10	3	59316734	59344393	0.025072997093591565	0.021664776649940185	0.08938156731301312	-0.021344002803081658	0.01954474872037094	0.07342987146958609	FALSE	FALSE	hyper	hypo	not_significant
Igsf11	16	38892670	39027158	-0.0010206744805364432	0.8863117163085251	0.9536488441174964	-0.010131639008374091	0.01218970588354253	0.050249615122047314	FALSE	FALSE	hypo	hypo	not_significant
Igsf21	4	140026845	140246783	-0.008268556196894483	0.4027278492146974	0.649554830729567	-0.006126582824904969	0.49017584542548587	0.7164929380658137	FALSE	FALSE	hypo	hypo	not_significant
Igsf23	7	19937304	19950755	0.03168739431626022	0.17110438353017426	0.3916712000582053	0.0009421401896885923	0.9487725576359701	0.980579323672826	FALSE	FALSE	hyper	hyper	not_significant
Igsf3	3	101377082	101463058	0.03261133356475887	0.00018501177703013032	0.0017124385257013069	-0.042277359016143434	1.9056530642804774e-07	2.9668920378759334e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Igsf5	16	96361667	96422120	-0.007976790452958182	0.3238487154635863	0.5757816634316985	0.004774083014923755	0.3509904505102055	0.5939115521350733	FALSE	FALSE	hypo	hyper	not_significant
Igsf6	7	121064066	121074571	0.012902572483246444	0.40887662953374904	0.6555262612986161	-0.02409053919822224	0.052713291427175984	0.16011919582805753	FALSE	FALSE	hyper	hypo	not_significant
Igsf8	1	172261640	172319840	0.006506511210402355	0.589204744671638	0.7895101541270262	-0.0041983707260119935	0.6132446140310919	0.8052260842563848	FALSE	FALSE	hyper	hypo	not_significant
Igsf9	1	172481787	172498877	-0.060860137806244	0.023852292093120158	0.09613253616213659	0.012646032889701689	0.5807267967902036	0.7843024268780021	FALSE	FALSE	hypo	hyper	not_significant
Igsf9b	9	27299203	27357545	0.04318921118107888	0.01420540052476614	0.06397016704806734	-0.03499769896687299	0.028524449431288304	0.09915300488501305	FALSE	FALSE	hyper	hypo	not_significant
Igtp	11	58199555	58207590	0.03950855738421166	0.11140375411216236	0.2960227989967641	-0.03682478666998702	0.07931024070512532	0.21731070424338905	FALSE	FALSE	hyper	hypo	not_significant
Iigp1	18	60376026	60392633	-0.010076757926269386	0.6503634212397031	0.8307825815532943	-0.006956197103304099	0.4516999091573586	0.6846578484562562	FALSE	FALSE	hypo	hypo	not_significant
Ik	18	36744655	36757638	0.025894213275582834	0.0906176694088935	0.2565301996256246	-0.01599441342367723	0.09784366375997038	0.2530745946900679	FALSE	FALSE	hyper	hypo	not_significant
Ikbip	10	91082939	91102606	0.010792643807921332	0.3390475323935285	0.5898941520341676	-0.024076411333047915	0.0037232342250189433	0.01892402336435866	FALSE	TRUE	hyper	hypo	hmC_only
Ikbkb	8	22659211	22706588	0.024414789536158055	0.000904023740846718	0.006658039379054634	-0.028942487302272266	1.4392252282020384e-07	2.304583611651467e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Ikbke	1	131254342	131279605	-0.01769723497103559	0.39430558503604884	0.6416508007538665	-0.0050707190135001745	0.7714183183094419	0.8978053789198452	FALSE	FALSE	hypo	hypo	not_significant
Ikbkg	X	74393289	74453853	-0.034508926701099174	0.11608089326314006	0.3046087952969696	-0.0032736277276016607	0.716888988909947	0.8694036158266687	FALSE	FALSE	hypo	hypo	not_significant
Ikzf1	11	11685002	11772925	-0.0057542959588987586	0.39915717093427017	0.6459077152324115	0.0057554451427330455	0.0863780786716339	0.2313482006429776	FALSE	FALSE	hypo	hyper	not_significant
Ikzf2	1	69531213	69687244	0.011205980968769236	0.002314213663980941	0.014740396171528544	-0.02554673485725681	8.767502284858265e-24	9.96145877578503e-22	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Ikzf3	11	98464901	98546030	0.010233044757489096	0.08194640818285077	0.23935357583621808	0.0014748803650025191	0.6719512219761488	0.842762264387326	FALSE	FALSE	hyper	hyper	not_significant
Ikzf4	10	128630842	128669357	-0.004189250344694417	0.7064325565733722	0.8625787613439522	0.006594028365302207	0.4853579253234094	0.7128452201699805	FALSE	FALSE	hypo	hyper	not_significant
Ikzf5	7	131388651	131410520	0.07649538455663152	1.5914981707401376e-05	0.00019855927825446356	-0.06173971876208273	5.823112124307194e-05	0.0005100329995755249	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Il10	1	131019844	131024973	0.011921807882129154	0.6666129789443479	0.841160975514949	0.01386669819302383	0.5842941663752997	0.7862119242031977	FALSE	FALSE	hyper	hyper	not_significant
Il10ra	9	45253836	45269148	0.033009693616660174	0.14022492206022252	0.3432057150848288	-0.031395584639390184	0.10365834328018282	0.2635969237392704	FALSE	FALSE	hyper	hypo	not_significant
Il10rb	16	91406163	91425833	0.0038648551139968124	0.7468442028495994	0.8840809570539396	-0.0012609346006019068	0.8267574702465633	0.9256737973325755	FALSE	FALSE	hyper	hypo	not_significant
Il11	7	4772372	4782858	0.0180632298297716	0.40857733943834207	0.6552789938779563	-0.03765998069993077	0.0016148590396516801	0.009256766080508998	FALSE	TRUE	hyper	hypo	hmC_only
Il11ra1	4	41699988	41769473	0.03553540707867875	0.00026682807830329537	0.00233203589265594	-0.02344952233600678	0.00039310490822742943	0.00273201156838197	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Il12a	3	68690643	68698546	-0.054376669187584215	0.023656238774959645	0.09549376706283111	0.03151335428469759	0.19470306059786013	0.4091515687376479	FALSE	FALSE	hypo	hyper	not_significant
Il12b	11	44400062	44414032	-0.020485745461023885	0.4058026008214459	0.6526403021083835	0.01582782182357878	0.35585272146978875	0.5983343397909052	FALSE	FALSE	hypo	hyper	not_significant
Il12rb2	6	67291317	67376187	-0.000705178498024206	0.908330546748573	0.9623600327681304	-0.009316770098250271	0.03779358986019922	0.1233797516275495	FALSE	FALSE	hypo	hypo	not_significant
Il13ra1	X	36112109	36171258	0.0022969520441639135	0.9067492381118235	0.9620156034539129	-0.029041039610336807	0.0010811331868459905	0.006573913881771891	FALSE	TRUE	hyper	hypo	hmC_only
Il13ra2	X	147383475	147429191	-0.0033291907710495394	0.9356827970169154	0.9742423485349367	0.00206694073794135	0.7727369675774818	0.8984094528477718	FALSE	FALSE	hypo	hyper	not_significant
Il15	8	82331631	82403221	0.02426737223240316	0.002722420164312594	0.016883847103053636	0.0024734766508140993	0.5945801941307309	0.7919903738457421	TRUE	FALSE	hyper	hyper	mC_only
Il15ra	2	11705289	11734316	-0.007955066390046617	0.41917516392399345	0.6641443160575121	-0.009819820252241943	0.10456212242167998	0.26509519416523203	FALSE	FALSE	hypo	hypo	not_significant
Il16	7	83642824	83745725	0.06495961847124099	1.3206907099358347e-09	3.6142961999651316e-08	-0.005743203805523511	0.5778699664402912	0.7826709215971369	TRUE	FALSE	hyper	hypo	mC_only
Il17a	1	20730904	20734495	0.03681863637021765	0.12366621760976981	0.31686628467502653	-0.01354154472626009	0.2632579334405986	0.49804756275983786	FALSE	FALSE	hyper	hypo	not_significant
Il17b	18	61684886	61692537	0.017735523787145713	0.5595216670230985	0.7680623312556554	-0.03608880655445007	0.17249892946400652	0.37628189488017	FALSE	FALSE	hyper	hypo	not_significant
Il17c	8	122422019	122423638	-0.0416203670514016	0.5430604084316568	0.756392313669552	0.029120367051401544	0.6898506831617045	0.8526508808704204	FALSE	FALSE	hypo	hyper	not_significant
Il17d	14	57524776	57543165	0.06071432827308754	0.0004607158968855837	0.003751013807815638	-0.036033577823971374	0.01931906199620924	0.0727035187590874	TRUE	FALSE	hyper	hypo	mC_only
Il17f	1	20777145	20790616	0.012495002015123768	0.3672825333846551	0.6174174850368226	-0.005371220846415704	0.48643160958387877	0.7134894743417729	FALSE	FALSE	hyper	hypo	not_significant
Il17ra	6	120463246	120487558	0.006870604659820034	0.6572923062300267	0.8346254537072932	-0.037756388372577505	0.0007338851865211929	0.004724315138799228	FALSE	TRUE	hyper	hypo	hmC_only
Il17rb	14	29996134	30008895	0.012089598446031746	0.4201695218184568	0.6648743000438201	-0.013181612545762653	0.2769932946891702	0.5146924284999796	FALSE	FALSE	hyper	hypo	not_significant
Il17rc	6	113471426	113483139	0.022307893259327582	0.35329281653308453	0.6043811471464305	-0.00690450744940635	0.6565080147541401	0.832500033045945	FALSE	FALSE	hyper	hypo	not_significant
Il17rd	14	27038940	27107285	-0.024651110854717717	0.0026912857298090533	0.01672152460818995	0.010285549547386877	0.07355946185375431	0.20528033069274557	TRUE	FALSE	hypo	hyper	mC_only
Il17re	6	113458483	113470757	-0.017701168028152248	0.4242243104712544	0.6676143844814139	0.023222986676811233	0.13388206504730496	0.3162012009245236	FALSE	FALSE	hypo	hyper	not_significant
Il18	9	50554826	50581839	0.004467662259256544	0.6840270377344424	0.8507487202211049	-0.005231190794088736	0.3725946206078291	0.6144287024765767	FALSE	FALSE	hyper	hypo	not_significant
Il18bp	7	102014884	102018689	0.002020202020202033	0.9915893361712722	0.9970767323186511	0.05395622895622895	0.5628181351557338	0.7718474242482918	FALSE	FALSE	hyper	hyper	not_significant
Il18r1	1	40465551	40500853	-0.010823440476695367	0.15761122865042523	0.3709017323977426	-0.0009676064723943417	0.7871236511979376	0.9076223685402297	FALSE	FALSE	hypo	hypo	not_significant
Il18rap	1	40515361	40551704	-0.00747218666884486	0.5175252639393766	0.7368131600077403	0.008076322897985738	0.24080747437016292	0.4700859422453837	FALSE	FALSE	hypo	hyper	not_significant
Il19	1	130932655	130940114	0.011567921863385622	0.5653294155360149	0.772706168249967	-0.0024073298824311418	0.8130418769436704	0.9197588735499417	FALSE	FALSE	hyper	hypo	not_significant
Il1a	2	129299609	129309971	0.008880800740655448	0.5861519177679524	0.7867495115248778	-0.00916846792716753	0.29905228165789755	0.5397138447482884	FALSE	FALSE	hyper	hypo	not_significant
Il1b	2	129364569	129371138	0.019267430468791202	0.44176266193928415	0.681137036915032	0.0021882579503730154	0.8882090712087476	0.9557114664035686	FALSE	FALSE	hyper	hyper	not_significant
Il1f10	2	24291195	24293819	-0.019905660377358525	0.5379258079029835	0.7523521119661092	0.007735849056603773	0.6685814106969368	0.8405274808055799	FALSE	FALSE	hypo	hyper	not_significant
Il1f5	2	24276953	24283425	0.014783792662032669	0.6879919917457804	0.8523990247035126	-0.013729026537947574	0.42026626767826913	0.6574265922731013	FALSE	FALSE	hyper	hypo	not_significant
Il1f6	2	24215417	24225701	-0.05000393162050154	0.11461151120082613	0.3017710197273152	-0.0018405514798756767	0.8712489582942746	0.9478798715661634	FALSE	FALSE	hypo	hypo	not_significant
Il1f8	2	24153160	24160518	0.005564311270708	0.8537482363245229	0.9382535194898565	0.00545850918607476	0.647227461584852	0.8256715930024046	FALSE	FALSE	hyper	hyper	not_significant
Il1f9	2	24186475	24193567	-0.01502335902210239	0.5425831051229004	0.7561987952591508	0.0034304896181711515	0.7367165530667663	0.8803164294961466	FALSE	FALSE	hypo	hyper	not_significant
Il1r1	1	40225079	40317256	-0.007817172788247007	0.21811636549734184	0.4580605402023588	-0.005260805876238908	0.2014502581174863	0.41850334054114463	FALSE	FALSE	hypo	hypo	not_significant
Il1r2	1	40074078	40125230	-0.0007843314594389028	0.9267463043404697	0.9698084062393489	-0.004795435594594263	0.35602726044255517	0.598433156879401	FALSE	FALSE	hypo	hypo	not_significant
Il1rap	16	26581703	26730116	-0.011982143608250007	0.013672288352652275	0.06222060298020693	0.005635776032046652	0.0544846201508125	0.1641192966830551	FALSE	FALSE	hypo	hyper	not_significant
Il1rapl1	X	86740869	88115644	0.036712285105034104	2.700185306488679e-14	1.2788887034760432e-12	-0.03868208649254448	2.8284848876031357e-61	1.3619828182591863e-58	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Il1rapl2	X	137570607	138846945	-0.0038076838467190344	0.007954650908336192	0.040635226059659295	-0.0008022613459444418	0.256823250463592	0.4906474038707429	TRUE	FALSE	hypo	hypo	mC_only
Il1rl1	1	40429569	40465414	-0.02617344259280685	0.00034278533460823984	0.0028981984143465894	0.017136658249116296	2.9746692871204048e-05	0.0002802035941440292	TRUE	TRUE	hypo	hyper	mC_hypo_hmC_hyper
Il1rl2	1	40324609	40367561	-0.013489311550784922	0.12083260767549642	0.31241609021084626	0.008556342319390557	0.08046492529795467	0.21984904745012634	FALSE	FALSE	hypo	hyper	not_significant
Il1rn	2	24336852	24351493	-0.027785809373233272	0.11083569092604827	0.29521151235195575	0.0018088616297163296	0.8840305142866225	0.9541942535965255	FALSE	FALSE	hypo	hyper	not_significant
Il2	3	37120522	37125958	-0.022233035804533063	0.3557426748726815	0.606980499166887	0.007914780580339467	0.6806178104608558	0.847366667053185	FALSE	FALSE	hypo	hyper	not_significant
Il20	1	130906984	130911450	0.10919908466819228	0.3169317498578964	0.568733603294241	-0.02631578947368421	0.4170413777280758	0.6540202251219452	FALSE	FALSE	hyper	hypo	not_significant
Il20ra	10	19712569	19760052	0.004414217689781008	0.5609610641800453	0.7691963225965988	-0.002705483509913467	0.5094126571940699	0.7328468899625031	FALSE	FALSE	hyper	hypo	not_significant
Il20rb	9	100457718	100486787	0.05083192011527915	0.0010910328521177397	0.007830038467434054	-0.015205710142328077	0.30060889046382505	0.5414604513477596	TRUE	FALSE	hyper	hypo	mC_only
Il21	3	37222758	37232635	0.013166932325292091	0.45930065525529784	0.6953287260935058	0.006861042809548787	0.5721633773083509	0.7783493963854491	FALSE	FALSE	hyper	hyper	not_significant
Il21r	7	125603428	125633569	0.01189695011147407	0.49037534322824206	0.7183608535471986	-0.003839544155171508	0.6590900777859889	0.8341325239764605	FALSE	FALSE	hyper	hypo	not_significant
Il22	10	118204941	118210046	0.02522836748091617	0.36437031373388307	0.6151910031858373	-0.02831745721638093	0.17391411381059943	0.37848262538529676	FALSE	FALSE	hyper	hypo	not_significant
Il22ra1	4	135728171	135752139	-0.04587379751648679	0.005756235427647482	0.031160092422040327	0.04955231628628268	0.000620914166730308	0.004079716734227989	TRUE	TRUE	hypo	hyper	mC_hypo_hmC_hyper
Il22ra2	10	19621997	19634680	0.004453652911342809	0.7625784317501512	0.8924307194448043	0.011716517084507744	0.13795981938779253	0.3228534352347508	FALSE	FALSE	hyper	hyper	not_significant
Il23a	10	128296138	128298751	0.09177447180982268	0.18090732786354907	0.40646079825698533	-0.038339370948077656	0.6063065557821218	0.8008584536697557	FALSE	FALSE	hyper	hypo	not_significant
Il23r	6	67422931	67491854	-0.01764599009274692	0.023577116367286065	0.09524179606345456	0.011028507184608953	0.007159658573495536	0.03250211784295706	FALSE	TRUE	hypo	hyper	hmC_only
Il24	1	130882073	130887453	0.011346153846153784	0.7510502566059836	0.8866522905609371	0.007365689865689862	0.9069000666737205	0.9640550301397804	FALSE	FALSE	hyper	hyper	not_significant
Il25	14	54932694	54935836	-0.008178649645521396	0.758056201041038	0.889833884701619	0.022400252098096568	0.2971866985594145	0.5374981033505275	FALSE	FALSE	hypo	hyper	not_significant
Il27	7	126589009	126594940	-0.06560934739065816	0.17975403950688534	0.40469171713094165	-0.004046116116200496	0.9829379623745801	0.9934004972796716	FALSE	FALSE	hypo	hypo	not_significant
Il27ra	8	84030293	84042588	-0.001774253435804618	0.8851514360789258	0.9532012206334539	0.009330744981789721	0.31352762523794775	0.5557215331123799	FALSE	FALSE	hypo	hyper	not_significant
Il2ra	2	11642806	11693192	-0.003433997356994456	0.714107207287255	0.8667823549293011	0.0012167870878931689	0.827266031101116	0.9256737973325755	FALSE	FALSE	hypo	hyper	not_significant
Il2rb	15	78479255	78495270	0.07452213279678066	0.18649596245516037	0.414882229093957	-0.0608005173900546	0.27870839745380777	0.5167872586509406	FALSE	FALSE	hyper	hypo	not_significant
Il2rg	X	101264377	101268254	0.14317042606516284	0.5942286618046768	0.7923987545349757	-0.11654135338345864	0.3126717389778882	0.5548366455285435	FALSE	FALSE	hyper	hypo	not_significant
Il3	11	54265302	54267276	0.16051665725578768	0.1545253637983871	0.3661535978276017	0.06620553359683795	0.3010105214077277	0.5417975066705131	FALSE	FALSE	hyper	hyper	not_significant
Il31	5	123480156	123489488	0.02938763913045006	0.13941703233438027	0.34172464694346216	-0.02335679026254891	0.04560075632991515	0.14282634288620163	FALSE	FALSE	hyper	hypo	not_significant
Il31ra	13	112519897	112594359	0.013658502841654263	0.04941739615563522	0.16690337672871855	-0.004577181894273169	0.25789676208725665	0.49214041483795795	FALSE	FALSE	hyper	hypo	not_significant
Il33	19	29925113	29960717	0.0006903443399134401	0.8628045068604941	0.9423288692416111	-0.0014534859003739325	0.5909735848231661	0.7900630410462587	FALSE	FALSE	hyper	hypo	not_significant
Il34	8	110741828	110805923	-0.012409862213631606	0.21387307144894763	0.4525864807976893	0.002474202852465801	0.797867954133395	0.9126083420763564	FALSE	FALSE	hypo	hyper	not_significant
Il3ra	14	14346274	14356010	0.037935134369264156	0.25693136929961985	0.5049737621686601	-0.011081192521604874	0.5707914203369138	0.7775120494212399	FALSE	FALSE	hyper	hypo	not_significant
Il4	11	53602981	53618668	-0.0011826774430565568	0.9507996136346766	0.9805924364292232	-0.0075736636242520056	0.6015333432870086	0.7971045953765209	FALSE	FALSE	hypo	hypo	not_significant
Il4i1	7	44816386	44840808	-0.019167104787388423	0.37658432819550225	0.6261132401698322	-0.011967928386138166	0.4443599572883433	0.6780906795593039	FALSE	FALSE	hypo	hypo	not_significant
Il4ra	7	125552119	125579473	-0.03626722689801887	0.10036880329764747	0.2757452221684854	0.03126684826550791	0.06866698533207544	0.19519541559128017	FALSE	FALSE	hypo	hyper	not_significant
Il5	11	53720793	53725105	-0.02708115383174392	0.7512107566618548	0.8867105598327568	-0.04141888795704689	0.26113181117484524	0.4954582000214601	FALSE	FALSE	hypo	hypo	not_significant
Il5ra	6	106710356	106749036	0.005954570586889751	0.5623103849884219	0.7702517341620393	0.000688366053073923	0.9617045604395971	0.9857870978192966	FALSE	FALSE	hyper	hyper	not_significant
Il6	5	30013113	30019980	-0.0018123059682280118	0.93538203706598	0.9741302113514544	0.009110384201838476	0.7628532682232769	0.8930097187199668	FALSE	FALSE	hypo	hyper	not_significant
Il6ra	3	89864058	89913195	-0.021081515961388853	0.10120997575909105	0.27712842536580795	0.01547310173534197	0.08617029362098505	0.23094460882464907	FALSE	FALSE	hypo	hyper	not_significant
Il6st	13	112464069	112510085	0.02859806532356657	6.225777740522212e-05	0.0006595606549204883	-0.034927307141533484	5.292699785459335e-11	1.656959140265164e-09	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Il7	3	7569993	7613759	1.6074098090346212e-06	0.9526023977449436	0.9814779607720077	-0.00989504856548698	0.08197022693280741	0.2228968160226921	FALSE	FALSE	hyper	hypo	not_significant
Il7r	15	9505787	9530175	-0.00016148973323093507	0.9848702677203498	0.9944684959252108	-0.0024329818454722346	0.6668079787247488	0.8392783521116082	FALSE	FALSE	hypo	hypo	not_significant
Il9	13	56479276	56482245	0.02855170901233428	0.2919532772183395	0.5424463009548939	0.003498115982120284	0.9208308407332836	0.9703186063235264	FALSE	FALSE	hyper	hyper	not_significant
Il9r	11	32187540	32200278	-0.03765606022129364	0.1403430634263027	0.34333801759560945	0.024268776829930706	0.22244235854898403	0.44612001778011234	FALSE	FALSE	hypo	hyper	not_significant
Ildr1	16	36693977	36726803	0.006335195994624732	0.6573840292800421	0.8346371152087119	-0.008490216723313099	0.3030110954114752	0.5436083024573471	FALSE	FALSE	hyper	hypo	not_significant
Ildr2	1	166254138	166316822	0.006039687814594186	0.4213281455890182	0.6655269428970273	0.0013346980003902248	0.818511105196131	0.9215867474774196	FALSE	FALSE	hyper	hyper	not_significant
Ilf2	3	90476125	90488378	0.035028091200558165	0.0734251132988733	0.22193237055095108	-0.06515197446450377	2.294608947553345e-06	2.8610463227693497e-05	FALSE	TRUE	hyper	hypo	hmC_only
Ilf3	9	21367870	21405360	0.022239456675177793	0.055309464918563145	0.18081882072336192	-0.032164286152501886	0.0015024918657511133	0.00870306872206492	FALSE	TRUE	hyper	hypo	hmC_only
Ilk	7	105736591	105742924	-0.012243868507772149	0.8684249102915387	0.9449090969890825	-0.0090532740241612	0.5324499081659307	0.7502450318921329	FALSE	FALSE	hypo	hypo	not_significant
Ilkap	1	91373860	91398814	0.048019054753575596	0.0006682009790535341	0.005169738561736294	-0.06426076084526772	7.216824549821267e-08	1.249598113832066e-06	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Ilrun	17	27751234	27820647	0.0480129555491533	0.000306907568485005	0.0026356257601022255	-0.048952801793500395	4.4459420020485774e-05	0.0004003327295166092	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Iltifb	10	118289628	118295037	0.0018961008600462126	0.9116549825529342	0.9637210378719739	-0.0003338881498848312	0.8554165175806856	0.9399589052731206	FALSE	FALSE	hyper	hypo	not_significant
Ilvbl	10	78574345	78584501	0.14900204306144904	0.0007497970303898716	0.005694290327677343	-0.04356697574519358	0.21558826656854563	0.43727380434081503	TRUE	FALSE	hyper	hypo	mC_only
Immp1l	2	105904637	105965557	0.047081833163039044	1.6469171323410285e-07	3.092595365317081e-06	-0.04806432279210324	8.906945013743417e-11	2.6707931007401767e-09	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Immp2l	12	41024089	41955587	0.0059698725887530335	0.0034506898876809668	0.02055358114046	-0.0056275998899860125	0.00014741475139576699	0.0011645765360265591	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Immt	6	71831330	71877387	0.012006604340629723	0.20512927009225151	0.44058351299338305	-0.0222746914871276	0.0034343964887215226	0.01762426657901651	FALSE	TRUE	hyper	hypo	hmC_only
Imp3	9	56937474	56938397	0.0	0.7755735513606057	0.8991229293618165	0.0	0.7755735513606057	0.900511243432198	FALSE	FALSE	hypo	hypo	not_significant
Imp4	1	34439850	34449355	-0.00818280666723381	0.7796130990569903	0.9012344507587581	-0.019692294789625156	0.19687076693692615	0.4121223880066654	FALSE	FALSE	hypo	hypo	not_significant
Impa1	3	10311955	10331438	0.0434334143830577	0.00013292713800513713	0.0012850470549789165	-0.03174975128748253	0.000910772763245538	0.005685021099962272	TRUE	TRUE	hyper	hypo	mC_hyper_hmC_hypo
Impa2	18	67289185	67322471	0.0023683544612606022	0.7713514759560327	0.897034882721013	-0.006313789626763711	0.4811171370630497	0.7093672186269153	FALSE	FALSE	hyper	hypo	not_significant
Impact	18	12955851	12992949	0.0021521375788170483	0.8043381177013431	0.9131511479836765	-0.016025802503923922	0.01741465554070031	0.0669188663604642	FALSE	FALSE	hyper	hypo	not_significant
Impad1	4	4762483	4793354	0.01454522022425031	0.30650964050203056	0.5579021662778387	-0.03421186920974606	0.007057914894146931	0.03209787965352542	FALSE	TRUE	hyper	hypo	hmC_only
Impdh1	6	29200433	29216363	0.027875830564784043	0.38296859797799354	0.6319481825642087	-0.028032190677539523	0.18522767301126092	0.39548112545449243	FALSE	FALSE	hyper	hypo	not_significant
Impdh2	9	108560285	108565583	-0.023315902293182145	0.5894528859031017	0.7895205415502373	0.038803371694994565	0.2427325055701637	0.4725211466600242	FALSE	FALSE	hypo	hyper	not_significant
Impg1	9	80313329	80465480	-0.015314926227317227	0.006933218302186864	0.0364864446899368	0.007524725434815083	0.02649221376355134	0.09366757537658432	TRUE	FALSE	hypo	hyper	mC_only
Impg2	16	56204312	56273755	0.007529741058558748	0.2449181081697337	0.4915375428822759	-0.0060356307259046005	0.21733106876958866	0.4393985339194403	FALSE	FALSE	hyper	hypo	not_significant
Ina	19	47014697	47025326	-0.028573438731714695	0.17050932863632748	0.3906185616607484	-0.015607892656910316	0.3791358053701501	0.6204598258460847	FALSE	FALSE	hypo	hypo	not_significant
Inafm2	2	118745757	118748809	0.05107891276422703	0.19546614344129498	0.4275478352754434	0.21687184086711314	6.530453991542503e-06	7.267431918163624e-05	FALSE	TRUE	hyper	hyper	hmC_only
Inava	1	136213530	136234263	-0.04415984553516994	0.021472308879853585	0.08875045468754525	0.01776508323555695	0.19785856517416	0.4132918428095654	FALSE	FALSE	hypo	hyper	not_significant
Inca1	11	70688360	70700154	0.02210349008864676	0.24476627685546715	0.49139744444865185	-0.010194917495212452	0.4559394289835861	0.6880255940728284	FALSE	FALSE	hyper	hypo	not_significant
Incenp	19	9872295	9899550	7.818658183622595e-05	0.9568682351890093	0.9835562324937308	-0.015288894521633581	0.11581758758044672	0.2851394303518301	FALSE	FALSE	hyper	hypo	not_significant
Inf2	12	112588783	112615556	-0.045250957633581	0.4662373383197588	0.7001815672116203	0.030016658834169735	0.6166738601595823	0.8069629341874727	FALSE	FALSE	hypo	hyper	not_significant
