chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr17	25221816	25222316	Ube2i	invariant	6.16e-4	-0.08934628231928443	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.038274	0.035974
chr17	25221816	25222316	Unkl	invariant	0.010266	0.09898934776095575	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.052886	0.056644
chr17	25222386	25222886	Baiap3	invariant	0.004316	-0.038741202889573466	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.0256	0.024921
chr17	25222386	25222886	Gnptg	invariant	0.017679	0.31099099706831795	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.048369	0.060011
chr17	25222386	25222886	Ube2i	invariant	0.003075	-0.08912672120674968	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.038282	0.035987
chr17	25222386	25222886	Unkl	invariant	0.01243	0.09928735621933935	genic	FALSE	none	stable_k27ac	0.237799461497308	0.0536907016368103	0.052848	0.056615
chr17	25223174	25223674	Baiap3	invariant	0.004196	-0.03832973272338016	genic	FALSE	none	no_diffbind_peak	NA	NA	0.025757	0.025081
chr17	25223174	25223674	Gnptg	invariant	0.014135	0.3054626701093725	genic	FALSE	none	no_diffbind_peak	NA	NA	0.048995	0.060555
chr17	25223174	25223674	Unkl	invariant	0.010182	0.09973138239374033	genic	FALSE	none	no_diffbind_peak	NA	NA	0.0528	0.056581
chr17	25264375	25264875	Baiap3	invariant	-0.001241	-0.04621926601697589	genic	FALSE	none	no_diffbind_peak	NA	NA	0.167248	0.161974
chr17	25273507	25274007	Baiap3	invariant	0.017521	0.03294783525278862	genic	FALSE	none	stable_k27ac	0.038448553484089	0.83067663126202	0.049453	0.050596
chr17	25273507	25274007	Gnptg	invariant	0.024609	0.3499283460586564	genic	FALSE	none	stable_k27ac	0.038448553484089	0.83067663126202	0.032972	0.04203
chr17	25273507	25274007	Ube2i	invariant	0.051282	0.11980280775566977	genic	FALSE	none	stable_k27ac	0.038448553484089	0.83067663126202	0.165577	0.179916
chr17	25273507	25274007	Unkl	invariant	0.013175	0.04481104626881154	genic	FALSE	none	stable_k27ac	0.038448553484089	0.83067663126202	0.036616	0.037772
chr17	25732032	25732532	Rpusd1	invariant	0.006811	0.03666682422334006	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.177937	0.182518
chr17	25783025	25783525	Ccdc78	invariant	0.001982	0.016717015749260846	genic	FALSE	none	no_diffbind_peak	NA	NA	0.205984	0.208385
chr17	25809692	25810192	Ccdc78	invariant	0.005338	0.009356217977050073	genic	FALSE	none	stable_k27ac	0.0259004834885997	0.859506579888776	0.060069	0.06046
chr17	25809692	25810192	Rpusd1	invariant	0.002892	0.0028478661935822224	genic	FALSE	none	stable_k27ac	0.0259004834885997	0.859506579888776	0.025784	0.025835
chr17	25955968	25956468	Rab11fip3	invariant	-8.12e-4	-0.16459194754691725	intergenic	TRUE	P60	stable_k27ac	0.0551183123600395	0.710595766440479	0.015314	0.01366
chr17	26011858	26012358	Rab11fip3	invariant	0.002034	0.10568029316693396	genic	TRUE	P60	stable_k27ac	0.189052071519609	0.2842938035161	0.047183	0.050771
chr17	26031659	26032159	Rab11fip3	invariant	-0.006715	-0.12107425769455318	genic	TRUE	P60	stable_k27ac	-0.163011165904633	0.284609788585573	0.056199	0.051673
chr17	26041060	26041560	Rab11fip3	invariant	-0.00152	0.09829529591948553	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.078362	0.083889
chr17	26043041	26043541	Rab11fip3	invariant	0.001736	0.09715988791569528	genic	TRUE	P60	stable_k27ac	-0.0482112319233708	0.74931056016129	0.078434	0.0839
chr17	26046348	26046848	Rab11fip3	invariant	0.018833	0.3379137596577887	genic	TRUE	P60	stable_k27ac	0.198709078189799	0.185233599405375	0.07058	0.089215
chr17	26187558	26188058	Arhgdig	DEG_up	-0.004786	-0.24239078605863482	genic	FALSE	none	stable_k27ac	0.168408327459472	0.399280958283028	0.05549	0.046904
chr17	26503985	26504485	Ergic1	invariant	0.004043	0.08092948318420731	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.034532	0.036526
chr17	26507261	26507761	Atp6v0e	invariant	0.006899	0.3638195216244512	genic	TRUE	P60	stable_k27ac	0.0233988594390379	0.874798787693935	0.018312	0.023572
chr17	26507261	26507761	Ergic1	invariant	4.34e-4	-0.16518353724364987	genic	TRUE	P60	stable_k27ac	0.0233988594390379	0.874798787693935	0.058013	0.051734
chr17	26508198	26508698	Atp6v0e	invariant	0.002405	0.3635052315584743	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.018309	0.023563
chr17	26508198	26508698	Ergic1	invariant	-0.008877	-0.1648610161025357	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.057972	0.051709
chr17	26563385	26563885	Ergic1	invariant	0.007347	0.06253920013089309	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.19098	0.199442
chr17	26567417	26567917	Ergic1	invariant	-0.006292	0.06734086750290579	genic	TRUE	P60	stable_k27ac	0.0543339590556606	0.745635972512019	0.182944	0.191687
chr17	26596142	26596642	Ergic1	invariant	0.006568	0.16884349829078332	genic	TRUE	P60	stable_k27ac	-0.262800889954607	0.0727650488621114	0.041268	0.046395
chr17	26621243	26621743	Atp6v0e	invariant	0.002205	0.22654005891334694	genic	TRUE	P60	stable_k27ac	-0.0831042498439024	0.531452245087704	0.018159	0.021251
chr17	26621243	26621743	Ergic1	invariant	0.015473	0.36634484446148424	genic	TRUE	P60	stable_k27ac	-0.0831042498439024	0.531452245087704	0.043826	0.056503
chr17	26631788	26632288	Atp6v0e	invariant	0.003187	0.3163168041374512	genic	TRUE	P60	stable_k27ac	-0.0580161093182954	0.74245698174253	0.021226	0.026436
chr17	26631788	26632288	Ergic1	invariant	-0.002617	-0.13569228889955892	genic	TRUE	P60	stable_k27ac	-0.0580161093182954	0.74245698174253	0.040133	0.036528
chr17	26650549	26651049	Atp6v0e	invariant	-0.004634	-0.007466413681395232	genic	TRUE	P60	stable_k27ac	-0.11489975255735	0.431921792774879	0.07572	0.075329
chr17	26650549	26651049	Ergic1	invariant	7.4e-4	0.013615992326600879	genic	TRUE	P60	stable_k27ac	-0.11489975255735	0.431921792774879	0.024334	0.024565
chr17	26660146	26660646	Atp6v0e	invariant	-8.13e-4	0.18523754533867023	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.169399	0.192611
chr17	26676400	26676900	Atp6v0e	invariant	0.006039	0.13134443608477622	genic	FALSE	none	stable_k27ac	0.196314284297454	0.149726883176748	0.067781	0.074244
chr17	26693391	26693891	Atp6v0e	invariant	0.002188	-0.00869932926950235	genic	TRUE	P60	stable_k27ac	0.124077739139925	0.385074317070363	0.043721	0.043458
chr17	27021094	27021594	Ggnbp1	invariant	0.001477	0.032273242828600376	genic	FALSE	none	no_diffbind_peak	NA	NA	0.166624	0.170394
chr17	27071468	27071968	Ggnbp1	invariant	0.004354	0.12208036656717233	genic	FALSE	none	no_diffbind_peak	NA	NA	0.020154	0.021936
chr17	27071468	27071968	Itpr3	invariant	0.008981	0.18998607569625423	genic	FALSE	none	no_diffbind_peak	NA	NA	0.082622	0.094255
chr17	27120682	27121182	Ggnbp1	invariant	-0.019879	-0.695559738580711	genic	FALSE	none	stable_k27ac	0.0080842925612395	0.959250348931687	0.025927	0.015999
chr17	27120682	27121182	Grm4	invariant	0.001305	0.12483995980566356	genic	FALSE	none	stable_k27ac	0.0080842925612395	0.959250348931687	0.020076	0.021893
chr17	27120682	27121182	Itpr3	invariant	-0.023745	-0.27754691474259285	genic	FALSE	none	stable_k27ac	0.0080842925612395	0.959250348931687	0.038829	0.032029
chr17	27120682	27121182	Lemd2	invariant	0.001379	0.17825881706947957	genic	FALSE	none	stable_k27ac	0.0080842925612395	0.959250348931687	0.016017	0.018127
chr17	27120682	27121182	Uqcc2	invariant	-0.004145	0.01751078770259208	genic	FALSE	none	stable_k27ac	0.0080842925612395	0.959250348931687	0.082191	0.083195
chr17	27125094	27125594	Uqcc2	invariant	0.006543	0.06572941676309647	genic	FALSE	none	no_diffbind_peak	NA	NA	0.167906	0.175734
chr17	27154216	27154716	Uqcc2	invariant	0.003226	0.16041517299694574	genic	FALSE	none	stable_k27ac	-0.118173261999144	0.462883277669217	0.04446	0.049692
chr17	27189795	27190295	Lemd2	invariant	0.006639	0.2930238206471758	genic	FALSE	none	stable_k27ac	0.177609336011072	0.316027491837772	0.083586	0.102416
chr17	27422763	27423263	Grm4	invariant	0.007172	0.12611340464838544	genic	TRUE	P60	stable_k27ac	0.400129384492207	0.0113271870584721	0.030822	0.03364
chr17	27422763	27423263	Lemd2	invariant	0.022664	0.7007801313965101	genic	TRUE	P60	stable_k27ac	0.400129384492207	0.0113271870584721	0.024584	0.039975
chr17	27422763	27423263	Uqcc2	invariant	0.007956	0.3353531085008579	genic	TRUE	P60	stable_k27ac	0.400129384492207	0.0113271870584721	0.018981	0.023955
chr17	27451154	27451654	Grm4	invariant	0.008222	0.18713747913281356	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.028695	0.032673
chr17	27453037	27453537	Grm4	invariant	0.001211	0.18628381340323769	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.028712	0.032673
chr17	27456360	27456860	Ggnbp1	invariant	-0.011736	-1.1714312832237448	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.00752	0.003324
chr17	27456360	27456860	Grm4	invariant	0.001039	0.060003721166367714	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.021566	0.022483
chr17	27456360	27456860	Itpr3	invariant	-0.007105	-0.4126143785269862	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.007013	0.005262
chr17	27456360	27456860	Lemd2	invariant	-7.24e-4	0.04370563941725639	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.016392	0.016897
chr17	27456360	27456860	Uqcc2	invariant	-0.003598	-0.12497084518309416	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.017183	0.015755
chr17	27483509	27484009	Grm4	invariant	8.14e-4	0.16041903650541958	genic	TRUE	P60	stable_k27ac	0.0332376417640467	0.837556598969366	0.021604	0.024148
chr17	27483509	27484009	Lemd2	invariant	-0.001366	0.08111437043326544	genic	TRUE	P60	stable_k27ac	0.0332376417640467	0.837556598969366	0.015829	0.016746
chr17	27498875	27499375	Grm4	invariant	-0.013507	-0.14440189898218175	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.031639	0.028623
chr17	27498875	27499375	Itpr3	invariant	-0.008577	-0.274303533940192	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.007672	0.006339
chr17	27498875	27499375	Lemd2	invariant	0.006636	0.5265795356260615	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.012879	0.018564
chr17	27498875	27499375	Uqcc2	invariant	-0.00893	-0.21257035141084743	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.016893	0.014575
chr17	27506324	27506824	Grm4	invariant	0.005031	0.11740194760044619	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.039299	0.042633
chr17	27506324	27506824	Lemd2	invariant	-0.003072	-0.2827916289998105	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.024552	0.020177
chr17	27511860	27512360	Grm4	invariant	-5.3e-4	0.10664903127502255	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.081864	0.088147
chr17	27511860	27512360	Lemd2	invariant	-0.004321	-0.16516886849581794	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.027891	0.024871
chr17	27513287	27513787	Grm4	invariant	-0.001746	0.09825369750873715	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.086853	0.092976
chr17	27638939	27639439	Pacsin1	invariant	-0.020017	0.03986774865095974	intergenic	FALSE	none	lost_k27ac	-1.23346474291308	4.9276095574447596e-12	0.057469	0.05908
chr17	27638939	27639439	Spdef	invariant	-0.010616	0.11227644627577608	intergenic	FALSE	none	lost_k27ac	-1.23346474291308	4.9276095574447596e-12	0.017346	0.018752
chr17	27642432	27642932	Grm4	invariant	-0.006235	-0.25128878285778145	intergenic	FALSE	none	stable_k27ac	-0.119147631642794	0.450622865941864	0.01124	0.009439
chr17	27642432	27642932	Pacsin1	invariant	-0.028572	-0.14110783724790305	intergenic	FALSE	none	stable_k27ac	-0.119147631642794	0.450622865941864	0.083073	0.07533
chr17	27642432	27642932	Spdef	invariant	-0.003778	0.20540453108343482	intergenic	FALSE	none	stable_k27ac	-0.119147631642794	0.450622865941864	0.02241	0.025843
chr17	27643074	27643574	Pacsin1	invariant	-4.74e-4	-0.13848621901913963	intergenic	FALSE	none	stable_k27ac	-0.119147631642794	0.450622865941864	0.083904	0.076222
chr17	27643074	27643574	Spdef	invariant	0.003329	0.20508306064204732	intergenic	FALSE	none	stable_k27ac	-0.119147631642794	0.450622865941864	0.022415	0.025843
chr17	27650106	27651070	Pacsin1	invariant	-0.004421	0.006644610332625346	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.187569	0.188435
chr17	27657108	27657608	Pacsin1	invariant	-0.01091	0.006644610332625346	genic	FALSE	none	no_diffbind_peak	NA	NA	0.187569	0.188435
chr17	27684971	27685940	Pacsin1	invariant	0.008518	0.04688145386637405	genic	FALSE	none	gained_k27ac	0.740407449324329	9.27653028025597e-5	0.055651	0.05749
chr17	27721246	27721746	Spdef	invariant	-0.027679	-0.006935329052234921	genic	FALSE	none	no_diffbind_peak	NA	NA	0.203282	0.202307
chr17	27761624	27762124	Pacsin1	invariant	0.002755	0.1518405497832244	genic	FALSE	none	no_diffbind_peak	NA	NA	0.048349	0.053718
chr17	27761624	27762124	Spdef	invariant	0.005674	0.295551174448926	genic	FALSE	none	no_diffbind_peak	NA	NA	0.037822	0.046427
chr17	27839852	27840352	Taf11	invariant	-0.008084	-0.30224478453912423	genic	FALSE	none	no_diffbind_peak	NA	NA	0.049648	0.040259
chr17	27871889	27872389	Scube3	invariant	0.006783	0.5722523353986542	genic	FALSE	none	stable_k27ac	0.00316039661899745	0.986827028011797	0.007175	0.010681
chr17	27871889	27872389	Taf11	invariant	0.004097	0.12418252401565581	genic	FALSE	none	stable_k27ac	0.00316039661899745	0.986827028011797	0.038198	0.041634
chr17	27907407	27907907	Taf11	invariant	-0.001971	0.14843705344823685	genic	FALSE	none	no_diffbind_peak	NA	NA	0.162992	0.180658
chr17	27945679	27946179	Scube3	invariant	3.23e-4	0.2317412794866955	genic	FALSE	none	stable_k27ac	0.0843011328391798	0.624849092444771	0.00717	0.008424
chr17	27945679	27946179	Taf11	invariant	-0.002381	0.07261336075087131	genic	FALSE	none	stable_k27ac	0.0843011328391798	0.624849092444771	0.041411	0.04355
chr17	28117699	28118199	Scube3	invariant	0.003559	0.257004208211909	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.038113	0.04555
chr17	28148349	28148849	Scube3	invariant	0.020904	-0.009227333795243186	genic	FALSE	none	no_diffbind_peak	NA	NA	0.171725	0.17063
chr17	28204264	28204764	Def6	invariant	0.001881	-0.13180151137209034	genic	FALSE	none	no_diffbind_peak	NA	NA	0.198842	0.181479
chr17	28224028	28224528	Def6	invariant	-0.017066	0.09923547678732035	genic	FALSE	none	no_diffbind_peak	NA	NA	0.056528	0.060555
chr17	28777311	28777811	Brpf3	invariant	0.015153	0.05316837747714233	genic	FALSE	none	stable_k27ac	0.247449320140874	0.186252851828331	0.071735	0.074429
chr17	28777311	28777811	Cpne5	invariant	0.011595	1.2264038640740738	genic	FALSE	none	stable_k27ac	0.247449320140874	0.186252851828331	0.001564	0.003695
chr17	28777311	28777811	Lhfpl5	invariant	0.002737	0.03662730742608283	genic	FALSE	none	stable_k27ac	0.247449320140874	0.186252851828331	0.006196	0.006356
chr17	28823007	28823507	Brpf3	invariant	0.018036	0.01166293811184324	genic	FALSE	none	gained_k27ac	0.744260573300474	3.33195424679589e-5	0.056399	0.056857
chr17	28823007	28823507	Lhfpl5	invariant	-0.007659	-0.7214654157022737	genic	FALSE	none	gained_k27ac	0.744260573300474	3.33195424679589e-5	0.005991	0.003623
chr17	29046035	29046535	Cpne5	invariant	0.001088	0.32413738350539056	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.012045	0.015086
chr17	29094246	29095806	Cpne5	invariant	0.007505	0.4453471040165082	genic	FALSE	none	stable_k27ac	-0.0830018058157265	0.618091940779657	0.011413	0.01555
chr17	29094246	29095806	Ppil1	invariant	0.004558	0.15636410368950393	genic	FALSE	none	stable_k27ac	-0.0830018058157265	0.618091940779657	0.010395	0.011588
chr17	29246585	29247085	Cpne5	invariant	-1.5e-4	0.1297701353917844	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.08919	0.097587
chr17	29259448	29259948	Ppil1	invariant	0.004568	0.04881602777701202	genic	FALSE	none	no_diffbind_peak	NA	NA	0.149789	0.154945
chr17	29330614	29331114	Fgd2	invariant	-0.005252	-0.09705539261782747	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.044578	0.041676
chr17	29330614	29331114	Ppil1	invariant	-0.004664	-0.3259165814129667	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.034067	0.027173
chr17	29348983	29349483	Fgd2	invariant	0.005493	0.12138516578657513	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.065912	0.0717
chr17	29355707	29356207	Fgd2	invariant	0.010318	0.2629849400251833	intergenic	FALSE	none	stable_k27ac	-0.077252212254025	0.693836758842683	0.172539	0.207045
chr17	29356212	29356712	Fgd2	invariant	0.014037000000000001	0.2629849400251833	intergenic	FALSE	none	stable_k27ac	-0.077252212254025	0.693836758842683	0.172539	0.207045
chr17	29364986	29365486	Fgd2	invariant	-0.009386	0.04937642614056266	genic	FALSE	none	no_diffbind_peak	NA	NA	0.194588	0.201364
chr17	31125726	31126226	Ndufv3	DEG_down	-0.005919	-0.07681497133315143	genic	TRUE	P60	lost_k27ac	-0.741528692857584	2.5756135834992e-4	0.00898	0.008513
chr17	31125726	31126226	Pde9a	invariant	-0.012816	-0.1335695395168659	genic	TRUE	P60	lost_k27ac	-0.741528692857584	2.5756135834992e-4	0.010649	0.009705
chr17	31125726	31126226	Pknox1	invariant	-0.008234	-0.24041041593428664	genic	TRUE	P60	lost_k27ac	-0.741528692857584	2.5756135834992e-4	0.008091	0.006845
chr17	31125726	31126226	U2af1	invariant	-0.002814	0.2567874687074833	genic	TRUE	P60	lost_k27ac	-0.741528692857584	2.5756135834992e-4	0.007129	0.008523
chr17	31125726	31126226	Wdr4	invariant	0.002518	0.4417349912385636	genic	TRUE	P60	lost_k27ac	-0.741528692857584	2.5756135834992e-4	0.00856	0.011636
chr17	31334483	31334983	Ndufv3	DEG_down	-0.012768	-0.3074162443012277	genic	FALSE	none	lost_k27ac	-1.44112450688817	4.70264596417482e-13	0.015392	0.012433
chr17	31334483	31334983	Pde9a	invariant	-0.019452	0.06496126271295088	genic	FALSE	none	lost_k27ac	-1.44112450688817	4.70264596417482e-13	0.022576	0.023617
chr17	31334483	31334983	Wdr4	invariant	-0.013943	-0.2823406087008441	genic	FALSE	none	lost_k27ac	-1.44112450688817	4.70264596417482e-13	0.01778	0.014615
chr17	31335297	31336114	Pde9a	invariant	-0.010093	0.013353364093793622	genic	FALSE	none	lost_k27ac	-1.23644598056469	3.0446211465090797e-11	0.029117	0.029388
chr17	31378236	31378736	Pde9a	invariant	-0.019379	0.06032711930102825	intergenic	TRUE	P60	lost_k27ac	-0.740846953110272	3.2562903973673e-4	0.090812	0.094691
chr17	31383376	31383876	Pde9a	invariant	-0.010977	0.012230001505336933	intergenic	TRUE	P60	no_diffbind_peak	NA	NA	0.177697	0.17921
chr17	31386762	31387262	Pde9a	invariant	0.045269	0.04632025169710547	genic	TRUE	P60	gained_k27ac	0.65523454570403	7.04590001908977e-7	0.190946	0.197177
chr17	31409666	31410166	Pde9a	invariant	0.006633	0.14885995253136539	genic	TRUE	P60	gained_k27ac	0.682890261526602	1.8932845295262e-4	0.053528	0.059349
chr17	31418700	31419200	Pde9a	invariant	0.028706	0.13880980152344283	genic	TRUE	P60	stable_k27ac	0.127997529449742	0.405989572787571	0.055421	0.061021
chr17	31418700	31419200	U2af1	invariant	-0.006486	-0.682629070282138	genic	TRUE	P60	stable_k27ac	0.127997529449742	0.405989572787571	0.01142	0.007105
chr17	31418700	31419200	Wdr4	invariant	0.0032	-0.20596055527181742	genic	TRUE	P60	stable_k27ac	0.127997529449742	0.405989572787571	0.014909	0.012922
chr17	31451194	31451694	Pde9a	invariant	0.010199	0.5267715913306072	genic	TRUE	P60	gained_k27ac	0.56582775792359	0.00113447195250756	0.030046	0.043299
chr17	31457143	31457643	Pde9a	invariant	0.01136	0.0012509502177553238	genic	TRUE	P60	gained_k27ac	0.648886699362874	3.2651515691467e-4	0.039168	0.039202
chr17	31511993	31512493	Ndufv3	DEG_down	-0.002659	0.004265668834485004	genic	FALSE	none	no_diffbind_peak	NA	NA	0.095208	0.09549
chr17	31511993	31512493	Pknox1	invariant	-0.006148	-0.2957718944456019	genic	FALSE	none	no_diffbind_peak	NA	NA	0.039717	0.03235
chr17	31511993	31512493	U2af1	invariant	-0.006876	-0.3826070824847114	genic	FALSE	none	no_diffbind_peak	NA	NA	0.026872	0.020606
chr17	31511993	31512493	Wdr4	invariant	-0.008058	-0.035196629248946676	genic	FALSE	none	no_diffbind_peak	NA	NA	0.173118	0.168945
chr17	31520752	31521252	Ndufv3	DEG_down	-0.018699	0.08090197049112798	genic	FALSE	none	no_diffbind_peak	NA	NA	0.165146	0.174673
chr17	31520752	31521252	Pknox1	invariant	-0.0059	0.14068892872940583	genic	FALSE	none	no_diffbind_peak	NA	NA	0.050417	0.055584
chr17	31520752	31521252	U2af1	invariant	-0.007316	-0.08308154906657107	genic	FALSE	none	no_diffbind_peak	NA	NA	0.028958	0.027336
chr17	31520752	31521252	Wdr4	invariant	-0.018529	0.08090197049112798	genic	FALSE	none	no_diffbind_peak	NA	NA	0.165146	0.174673
chr17	32483117	32483617	Cyp4f17	invariant	-8.25e-4	0.33639317721024414	genic	FALSE	none	no_diffbind_peak	NA	NA	0.025408	0.032087
chr17	32528619	32529119	Cyp4f17	invariant	-0.026922	-0.28452450212150243	genic	FALSE	none	no_diffbind_peak	NA	NA	0.031836	0.026133
chr17	32550935	32551435	Cyp4f17	invariant	-0.005706	-0.19472676035434427	genic	FALSE	none	no_diffbind_peak	NA	NA	0.017857	0.015599
chr17	32924629	32925129	Cyp4f13	invariant	-0.012226	-0.29718256896755035	genic	FALSE	none	stable_k27ac	-0.393162094425548	0.0446878702385388	0.043694	0.035555
chr17	32924629	32925129	Zfp472	invariant	-0.003024	0.06094767796064426	genic	FALSE	none	stable_k27ac	-0.393162094425548	0.0446878702385388	0.022476	0.023447
chr17	32924629	32925129	Zfp870	invariant	1.03e-4	0.035113749838692594	genic	FALSE	none	stable_k27ac	-0.393162094425548	0.0446878702385388	0.029603	0.030333
chr17	32924629	32925129	Zfp952	invariant	-0.0068	-0.2118721261096509	genic	FALSE	none	stable_k27ac	-0.393162094425548	0.0446878702385388	0.016791	0.014494
chr17	32951412	32951912	Cyp4f13	invariant	-0.024033	-0.02764595631595004	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.154555	0.151621
chr17	32951412	32951912	Zfp472	invariant	-0.011789000000000001	-0.07353132793894142	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.053444	0.050787
chr17	32952083	32952583	Cyp4f13	invariant	-0.009807	-0.02764595631595004	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.154555	0.151621
chr17	33092333	33092833	Zfp563	invariant	0.011377	-0.003024442390151238	genic	FALSE	none	stable_k27ac	0.0309832828351135	0.860997182543631	0.15803	0.157699
chr17	33092333	33092833	Zfp952	invariant	0.006828	0.46886652716535093	genic	FALSE	none	stable_k27ac	0.0309832828351135	0.860997182543631	0.011051	0.015305
chr17	33506598	33507098	Marchf2	invariant	-0.014048	-0.5494247600793335	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.011612	0.007926
chr17	33506598	33507098	Zfp101	invariant	-0.00361	4.454652984989246e-4	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.012926	0.01293
chr17	33506598	33507098	Zfp414	invariant	-0.015984	-0.7311382207266824	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017598	0.010591
chr17	33506598	33507098	Zfp952	invariant	-0.00856	-0.44914605789956397	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.004874	0.003563
chr17	33549208	33549708	Marchf2	invariant	-0.017644	-0.39993804746895284	genic	FALSE	none	lost_k27ac	-0.563864939022979	0.00775665394867668	0.012092	0.009158
chr17	33549208	33549708	Zfp101	invariant	-0.02452	-0.5104516508575353	genic	FALSE	none	lost_k27ac	-0.563864939022979	0.00775665394867668	0.014779	0.010367
chr17	33549208	33549708	Zfp414	invariant	-0.020715	-0.11425994799796486	genic	FALSE	none	lost_k27ac	-0.563864939022979	0.00775665394867668	0.030035	0.027746
chr17	33549208	33549708	Zfp870	invariant	-0.012597	-0.8185786179741452	genic	FALSE	none	lost_k27ac	-0.563864939022979	0.00775665394867668	0.005119	0.002891
chr17	33631766	33632266	Marchf2	invariant	-0.002225	0.3144029511537789	genic	FALSE	none	stable_k27ac	-0.340258945754943	0.011451335935666	0.014409	0.017924
chr17	33631766	33632266	Zfp101	invariant	0.004014	0.6072252611363601	genic	FALSE	none	stable_k27ac	-0.340258945754943	0.011451335935666	0.012052	0.018373
chr17	33631766	33632266	Zfp414	invariant	-0.025038	0.05323637654766748	genic	FALSE	none	stable_k27ac	-0.340258945754943	0.011451335935666	0.160176	0.166198
chr17	33684594	33685530	Marchf2	invariant	-1.99e-4	-0.13856328356521533	genic	FALSE	none	stable_k27ac	0.064132673770579	0.713243708841263	0.03436	0.031211
chr17	33684594	33685530	Zfp101	invariant	0.005607	0.2014988301308831	genic	FALSE	none	stable_k27ac	0.064132673770579	0.713243708841263	0.011355	0.013061
chr17	33684594	33685530	Zfp414	invariant	0.005759	0.05419269634870381	genic	FALSE	none	stable_k27ac	0.064132673770579	0.713243708841263	0.022284	0.023138
chr17	33817350	33817850	Kank3	invariant	0.008868	0.09369903970187755	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.131995	0.140854
chr17	33817350	33817850	Marchf2	invariant	-0.009802	-0.3777128389185911	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.024259	0.018665
chr17	33817350	33817850	Ndufa7	invariant	-0.009306	-0.10418090554618716	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.172365	0.160355
chr17	33817350	33817850	Zfp101	invariant	-0.003393	-0.33526063205188616	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.013766	0.010906
chr17	33817350	33817850	Zfp472	invariant	0.008503	0.8040405609486395	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.004487	0.007854
chr17	33817350	33817850	Zfp952	invariant	-0.001576	-0.13494637061067682	genic	FALSE	none	stable_k27ac	-0.0238996892801944	0.896885711757345	0.007555	0.0068780000000000004
chr17	33828792	33829292	Ndufa7	invariant	-0.014412	0.0567692428290585	genic	FALSE	none	lost_k27ac	-0.948202450060862	4.04636978922877e-6	0.15787	0.164207
chr17	33920700	33921200	Daxx	invariant	-0.005725	-0.0912152529082242	genic	FALSE	none	no_diffbind_peak	NA	NA	0.069112	0.064876
chr17	33920700	33921200	Tapbp	invariant	-0.010121	0.05183240630768957	genic	FALSE	none	no_diffbind_peak	NA	NA	0.180752	0.187365
