chr1	x1	x2	chr2	y1	y2	logFC	FDR	PValue	direction	significant	category	resolution	resolution_kb	kept_from_resolution	is_multi_resolution
chr7	66100000	66125000	chr7	66650000	66675000	0.152513836453308	0.166349119393698	0.0623462603081096	unchanged	False	non_significant	25000	25	25	True
chr7	68975000	69000000	chr7	71850000	71875000	-0.19298449556859	0.217381240052486	0.0920763758237807	unchanged	False	non_significant	25000	25	25	True
chr10	82975000	83000000	chr10	83100000	83125000	0.0385764822217179	0.502832655693675	0.320735154585273	unchanged	False	non_significant	25000	25	25	True
chr10	66175000	66200000	chr10	66725000	66750000	-0.231942930709779	0.0093927150176806	0.0010820714970989	down_in_mutant	True	weak_differential	25000	25	25	True
chr10	76800000	76825000	chr10	77250000	77275000	0.144635928692134	0.0655164522374737	0.0169749215646165	unchanged	False	trending	25000	25	25	True
chr10	18750000	18775000	chr10	18900000	18925000	0.0536989718484699	0.370172850484297	0.201263733404957	unchanged	False	non_significant	25000	25	25	True
chr10	30600000	30625000	chr10	31300000	31325000	-0.0836769455129191	0.286128124332327	0.137182338361109	unchanged	False	non_significant	25000	25	25	True
chr10	20950000	20975000	chr10	21300000	21325000	0.0857263984749328	0.328807244919065	0.168191724359522	unchanged	False	non_significant	25000	25	25	True
chr10	6025000	6050000	chr10	7000000	7025000	-0.119344616058587	0.224758287502425	0.0966555396593426	unchanged	False	non_significant	25000	25	25	True
chr10	24625000	24650000	chr10	25475000	25500000	-0.226820249557344	0.0144047888928634	0.0020105125001462	down_in_mutant	True	weak_differential	25000	25	25	True
chr8	9575000	9600000	chr8	9750000	9775000	0.0571542517209014	0.372328427415066	0.202875507240571	unchanged	False	non_significant	25000	25	25	True
chr8	121950000	121975000	chr8	122350000	122375000	0.067183050448121	0.358459575915326	0.191704268398505	unchanged	False	non_significant	25000	25	25	True
chr8	109850000	109875000	chr8	110075000	110100000	-0.0456157436933241	0.634128813581892	0.459259974656598	unchanged	False	non_significant	25000	25	25	True
chr8	107875000	107900000	chr8	108900000	108925000	0.212544525913498	0.0241996028954558	0.0042329729939693	up_in_mutant	True	weak_differential	25000	25	25	True
chr8	102500000	102525000	chr8	104025000	104050000	0.27142595932188	0.0215973376335947	0.0036192635001355	up_in_mutant	True	weak_differential	25000	25	25	True
chr14	70650000	70675000	chr14	70750000	70775000	0.0906080415604138	0.115053507368994	0.036956102572882	unchanged	False	non_significant	25000	25	25	True
chr14	11550000	11575000	chr14	11800000	11825000	-0.0902066230931068	0.152209700678437	0.0548605608092887	unchanged	False	non_significant	25000	25	25	True
chr14	64150000	64175000	chr14	64750000	64775000	0.208552077575985	0.113981409179124	0.0364225524795882	unchanged	False	non_significant	25000	25	25	True
chr14	86475000	86500000	chr14	87400000	87425000	-0.226417777759554	0.0482401517514785	0.0111696387922535	down_in_mutant	True	weak_differential	25000	25	25	True
chr9	28250000	28275000	chr9	30300000	30325000	-0.0993199376230035	0.250760707595882	0.113025490030225	unchanged	False	non_significant	25000	25	25	True
chr9	44650000	44675000	chr9	45150000	45175000	-0.271201695934373	0.0109607080821669	0.0013600133422867	down_in_mutant	True	weak_differential	25000	25	25	True
chr11	56150000	56175000	chr11	57300000	57325000	0.187587497737681	0.0247943190305351	0.0043743956871104	up_in_mutant	True	weak_differential	25000	25	25	True
chr11	83300000	83325000	chr11	83750000	83775000	-0.0871033075226651	0.260184073593873	0.119374242984966	unchanged	False	non_significant	25000	25	25	True
chr11	113175000	113200000	chr11	113800000	113825000	-0.212182354465632	0.0152364001859504	0.0021773755535859	down_in_mutant	True	weak_differential	25000	25	25	True
chr11	17850000	17875000	chr11	19750000	19775000	-0.0464701547213914	0.557255674602558	0.377053737982901	unchanged	False	non_significant	25000	25	25	True
chr13	67100000	67125000	chr13	67300000	67325000	-0.165054792611681	0.0268419898929128	0.0048886161610045	down_in_mutant	True	weak_differential	25000	25	25	True
chr13	56550000	56575000	chr13	56725000	56750000	0.0520244257206013	0.460390074914251	0.279771549226109	unchanged	False	non_significant	25000	25	25	True
chr13	21150000	21175000	chr13	22025000	22050000	0.456276209825462	0.0005593916372793	1.42329767500734e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr13	94700000	94725000	chr13	94875000	94900000	0.0750292992727086	0.208522832099517	0.0869645912673102	unchanged	False	non_significant	25000	25	25	True
chr13	59500000	59525000	chr13	59725000	59750000	-0.171169066553784	0.0132401183039966	0.0018037143738547	down_in_mutant	True	weak_differential	25000	25	25	True
chr13	81150000	81175000	chr13	81350000	81375000	0.0330621072418274	0.634103038522829	0.459210220857889	unchanged	False	non_significant	25000	25	25	True
chr13	50950000	50975000	chr13	51150000	51175000	0.0686231614675643	0.327549758306896	0.167304373569555	unchanged	False	non_significant	25000	25	25	True
chr13	60175000	60200000	chr13	60450000	60475000	0.123488525666764	0.134239286684572	0.0460472736999682	unchanged	False	non_significant	25000	25	25	True
chr12	111075000	111100000	chr12	111400000	111425000	-0.0414095586026529	0.555486437078629	0.374717784792722	unchanged	False	non_significant	25000	25	25	True
chr12	108900000	108925000	chr12	110375000	110400000	0.0733902902217651	0.37622369159104	0.206260885531062	unchanged	False	non_significant	25000	25	25	True
chr12	90550000	90575000	chr12	91075000	91100000	-0.152711000400415	0.0390836619395301	0.0083395414448846	down_in_mutant	True	weak_differential	25000	25	25	True
chr12	89500000	89525000	chr12	91075000	91100000	0.0706993526055589	0.416971236782923	0.240032871538511	unchanged	False	non_significant	25000	25	25	True
chr12	40250000	40275000	chr12	41475000	41500000	0.273331091899726	0.0063744930889645	0.0006093862890225	up_in_mutant	True	weak_differential	25000	25	25	True
chr12	92300000	92325000	chr12	92875000	92900000	-0.0431281598417881	0.648574108309954	0.474459400147129	unchanged	False	non_significant	25000	25	25	True
chr12	59250000	59275000	chr12	64825000	64850000	-0.382680972824651	0.001967877091654	0.0001045475603392	down_in_mutant	True	weak_differential	25000	25	25	True
chr15	74200000	74225000	chr15	74500000	74525000	0.155765179004506	0.0314844298103761	0.006124630722991	up_in_mutant	True	weak_differential	25000	25	25	True
chr15	39100000	39125000	chr15	39200000	39225000	0.0315984313471409	0.599723781043648	0.421524078639801	unchanged	False	non_significant	25000	25	25	True
chr15	22825000	22850000	chr15	24400000	24425000	-0.0748705348715648	0.317344940941689	0.159668160059052	unchanged	False	non_significant	25000	25	25	True
chr15	24900000	24925000	chr15	25700000	25725000	0.192991144698156	0.024712687819056	0.0043551622939057	up_in_mutant	True	weak_differential	25000	25	25	True
chr15	30025000	30050000	chr15	31150000	31175000	-0.0655535286489019	0.474215352305495	0.292949684008312	unchanged	False	non_significant	25000	25	25	True
chr15	43025000	43050000	chr15	43750000	43775000	-0.169801394898443	0.0615489291089724	0.015536593586729	unchanged	False	trending	25000	25	25	True
chr15	7450000	7475000	chr15	8025000	8050000	0.0310268170127881	0.75668636420028	0.611935324473411	unchanged	False	non_significant	25000	25	25	True
chr16	42900000	42925000	chr16	43150000	43175000	-0.14150400025115	0.0178836040923722	0.0027625863562635	down_in_mutant	True	weak_differential	25000	25	25	True
chr16	5875000	5900000	chr16	6425000	6450000	-0.0830495028524775	0.208560212014258	0.0870115838608607	unchanged	False	non_significant	25000	25	25	True
chr16	11450000	11475000	chr16	12200000	12225000	0.0934529799003392	0.288187473330373	0.138654371176796	unchanged	False	non_significant	25000	25	25	True
chr16	16900000	16925000	chr16	17275000	17300000	-0.108394909633595	0.174996546581269	0.0673120128255322	unchanged	False	non_significant	25000	25	25	True
chr16	39100000	39125000	chr16	41125000	41150000	-0.05058816486065	0.56504756071714	0.384510074731451	unchanged	False	non_significant	25000	25	25	True
chr17	90800000	90825000	chr17	91075000	91100000	-0.110696104877821	0.135733942927073	0.0469193073624273	unchanged	False	non_significant	25000	25	25	True
chr17	83625000	83650000	chr17	83800000	83825000	0.0499399995981311	0.375940690780709	0.206013581799528	unchanged	False	non_significant	25000	25	25	True
chr17	16950000	16975000	chr17	17225000	17250000	-0.163191371112267	0.0106499341276736	0.0013057164651439	down_in_mutant	True	weak_differential	25000	25	25	True
chr17	32525000	32550000	chr17	32850000	32875000	0.15590782069093	0.0197066583966316	0.0031687426507096	up_in_mutant	True	weak_differential	25000	25	25	True
chr17	5425000	5450000	chr17	5900000	5925000	-0.0368532763970849	0.64590958604871	0.471299621173344	unchanged	False	non_significant	25000	25	25	True
chr17	68875000	68900000	chr17	69350000	69375000	-0.156278245247498	0.0644068442183986	0.0165895460105631	unchanged	False	trending	25000	25	25	True
chr1	36350000	36375000	chr1	36475000	36500000	-0.0178860469828399	0.786013915471682	0.651092619221723	unchanged	False	non_significant	25000	25	25	True
chr1	119800000	119825000	chr1	119900000	119925000	0.0220814822466956	0.741653993649505	0.592036080919447	unchanged	False	non_significant	25000	25	25	True
chr1	175100000	175125000	chr1	175600000	175625000	0.0216119639239093	0.717395807102723	0.560636363761724	unchanged	False	non_significant	25000	25	25	True
chr1	15275000	15300000	chr1	15800000	15825000	0.107403977762205	0.194662800367226	0.0789973564736523	unchanged	False	non_significant	25000	25	25	True
chr1	164450000	164475000	chr1	165625000	165650000	-0.188172228611313	0.190957036083998	0.076700642543836	unchanged	False	non_significant	25000	25	25	True
chr1	121600000	121625000	chr1	124500000	124525000	0.0794282077262483	0.496230225498385	0.314139665744712	unchanged	False	non_significant	25000	25	25	True
chr18	23775000	23800000	chr18	23875000	23900000	0.0457599794246403	0.519716400069694	0.337797824890872	unchanged	False	non_significant	25000	25	25	True
chr18	34300000	34325000	chr18	34600000	34625000	0.0407702865284172	0.634482817136759	0.459765198553703	unchanged	False	non_significant	25000	25	25	True
chr18	68700000	68725000	chr18	69325000	69350000	-0.173200211146746	0.0215496559822851	0.0035969821295756	down_in_mutant	True	weak_differential	25000	25	25	True
chr19	53750000	53775000	chr19	53900000	53925000	-0.0641109672493627	0.283516725523248	0.135364711730116	unchanged	False	non_significant	25000	25	25	True
chr19	43525000	43550000	chr19	43650000	43675000	0.0401153891454205	0.518738360544647	0.336856962632336	unchanged	False	non_significant	25000	25	25	True
chr2	3325000	3350000	chr2	3500000	3525000	-0.175759314280531	0.0091364617634767	0.0010382546508353	down_in_mutant	True	weak_differential	25000	25	25	True
chr2	41750000	41775000	chr2	41975000	42000000	-0.211267722668449	0.0112683402851663	0.0014153097269632	down_in_mutant	True	weak_differential	25000	25	25	True
chr2	76250000	76275000	chr2	76600000	76625000	0.219899759224781	0.0178606866177066	0.0027529168901887	up_in_mutant	True	weak_differential	25000	25	25	True
chr2	105325000	105350000	chr2	106075000	106100000	-0.0310654461205508	0.692864747630861	0.527749758993073	unchanged	False	non_significant	25000	25	25	True
chr2	110225000	110250000	chr2	110975000	111000000	-0.0481474694910424	0.562345926209446	0.381922955082947	unchanged	False	non_significant	25000	25	25	True
chr2	65775000	65800000	chr2	66175000	66200000	-0.0509100389113345	0.506612261424802	0.324512001557823	unchanged	False	non_significant	25000	25	25	True
chr2	173650000	173675000	chr2	174450000	174475000	0.137645251323515	0.101983972624731	0.0313981443319595	unchanged	False	non_significant	25000	25	25	True
chrX	11800000	11825000	chrX	12075000	12100000	0.066201267703164	0.487339669189376	0.305381687007482	unchanged	False	non_significant	25000	25	25	True
chrX	99800000	99825000	chrX	99975000	100000000	0.204821727516329	0.0355108299248811	0.0072578022333968	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	65650000	65675000	chr3	65850000	65875000	-0.151708909831799	0.014658018644377	0.0020603075422069	down_in_mutant	True	weak_differential	25000	25	25	True
chr3	120725000	120750000	chr3	120850000	120875000	-0.0426044161492303	0.533884664403192	0.352039287686781	unchanged	False	non_significant	25000	25	25	True
chr3	84150000	84175000	chr3	84525000	84550000	0.136981552512279	0.0485578091808835	0.0112669923940152	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	30000000	30025000	chr3	30500000	30525000	0.388602748635328	0.0006907663162476	2.04995436169542e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	54725000	54750000	chr3	55050000	55075000	0.11673624028316	0.0997615589329969	0.0304204773293088	unchanged	False	trending	25000	25	25	True
chr3	5225000	5250000	chr3	5550000	5575000	-0.21832164912526	0.0040915090868511	0.0003225388082977	down_in_mutant	True	weak_differential	25000	25	25	True
chr3	145350000	145375000	chr3	145900000	145925000	0.353621848617269	0.0011138114684157	4.3737767732181e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	115650000	115675000	chr3	115975000	116000000	0.0375869756949228	0.730220056494022	0.578516210930166	unchanged	False	non_significant	25000	25	25	True
chr4	117475000	117500000	chr4	117675000	117700000	0.180615126192438	0.0230388120472865	0.0039610311721656	up_in_mutant	True	weak_differential	25000	25	25	True
chr4	124700000	124725000	chr4	125050000	125075000	-0.111974531050114	0.181182364241144	0.0708197332278317	unchanged	False	non_significant	25000	25	25	True
chr4	11200000	11225000	chr4	11500000	11525000	0.0251349962288885	0.716241541438484	0.558758292426248	unchanged	False	non_significant	25000	25	25	True
chr4	44550000	44575000	chr4	44900000	44925000	0.129303962482747	0.0767855444944023	0.0210992733057714	unchanged	False	trending	25000	25	25	True
chr4	81175000	81200000	chr4	82600000	82625000	0.136095131546468	0.220314251476328	0.0939559600741532	unchanged	False	non_significant	25000	25	25	True
chr5	20900000	20925000	chr5	21050000	21075000	-0.0598354299445377	0.331644615522175	0.170423515045762	unchanged	False	non_significant	25000	25	25	True
chr5	28100000	28125000	chr5	28375000	28400000	-0.071693887909321	0.221929987390051	0.0950149318500497	unchanged	False	non_significant	25000	25	25	True
chr5	74300000	74325000	chr5	74525000	74550000	0.0806056789824567	0.313151288200949	0.156514235866687	unchanged	False	non_significant	25000	25	25	True
chr5	41875000	41900000	chr5	42400000	42425000	-0.165322868812415	0.039858006181157	0.0085976677712075	down_in_mutant	True	weak_differential	25000	25	25	True
chr5	116125000	116150000	chr5	117075000	117100000	0.163243483783669	0.0335295687879707	0.0066819147525787	up_in_mutant	True	weak_differential	25000	25	25	True
chr5	120150000	120175000	chr5	120600000	120625000	0.232267858781147	0.0167436982935464	0.0025076967490334	up_in_mutant	True	weak_differential	25000	25	25	True
chr5	48425000	48450000	chr5	48725000	48750000	0.0412619174925484	0.658653299368625	0.486740848842173	unchanged	False	non_significant	25000	25	25	True
chr6	125850000	125875000	chr6	126400000	126425000	-0.19595955341438	0.0344356945658638	0.0069367716918881	down_in_mutant	True	weak_differential	25000	25	25	True
chr6	41250000	41275000	chr6	41550000	41575000	-0.0116022174114675	0.915556045935737	0.851595492672749	unchanged	False	non_significant	25000	25	25	True
chr6	84075000	84100000	chr6	85000000	85025000	0.169929168476426	0.0458411279607749	0.010409653138264	up_in_mutant	True	weak_differential	25000	25	25	True
chr6	73500000	73525000	chr6	77575000	77600000	0.0453065676897789	0.700188946115713	0.536623874626284	unchanged	False	non_significant	25000	25	25	True
chr7	27425000	27450000	chr7	27675000	27700000	-0.0574442383079829	0.537017501426798	0.354841502498332	unchanged	False	non_significant	25000	25	25	True
chr7	81775000	81800000	chr7	81925000	81950000	0.0722289823570273	0.426213346419258	0.247436927556469	unchanged	False	non_significant	25000	25	25	True
chr7	112900000	112925000	chr7	113300000	113325000	0.0546802427437306	0.70210767979926	0.539104559409898	unchanged	False	non_significant	25000	25	25	True
chr10	44325000	44350000	chr10	44450000	44475000	0.225202470667707	0.001086919243303	4.19890363625264e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr10	70950000	70975000	chr10	71200000	71225000	0.274362406509143	0.006562336720483	0.0006334562703515	up_in_mutant	True	weak_differential	25000	25	25	True
chr10	60400000	60425000	chr10	61050000	61075000	0.066964039645842	0.430232560660077	0.251352163221205	unchanged	False	non_significant	25000	25	25	True
chr10	90075000	90100000	chr10	91025000	91050000	-0.022905334736592	0.849265538455406	0.745095405245512	unchanged	False	non_significant	25000	25	25	True
chr8	25975000	26000000	chr8	26150000	26175000	-0.0497176341666614	0.439257127271194	0.259617418174562	unchanged	False	non_significant	25000	25	25	True
chr8	81475000	81500000	chr8	82025000	82050000	-0.187073631062158	0.0290410064431372	0.0054388528506143	down_in_mutant	True	weak_differential	25000	25	25	True
chr8	32275000	32300000	chr8	32875000	32900000	0.352803884638455	0.0008166904523858	2.70655331803533e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr8	107600000	107625000	chr8	107875000	107900000	0.152625858754433	0.123358329191354	0.0408755244143722	unchanged	False	non_significant	25000	25	25	True
chr14	67350000	67375000	chr14	67600000	67625000	0.184587328137782	0.0056680862416939	0.0005098999045743	up_in_mutant	True	weak_differential	25000	25	25	True
chr14	64625000	64650000	chr14	64950000	64975000	0.0499682566650808	0.525720287628561	0.344045500517387	unchanged	False	non_significant	25000	25	25	True
chr14	15900000	15925000	chr14	16175000	16200000	0.0567353713048649	0.431738752993921	0.252634265895453	unchanged	False	non_significant	25000	25	25	True
chr14	62050000	62075000	chr14	62450000	62475000	-0.138003406759388	0.109342643363961	0.034424867912705	unchanged	False	non_significant	25000	25	25	True
chr9	100900000	100925000	chr9	101150000	101175000	-0.080258369840522	0.166314051595272	0.0623243643858147	unchanged	False	non_significant	25000	25	25	True
chr9	56200000	56225000	chr9	56825000	56850000	0.1143910527618	0.0525738589873545	0.0125364864258502	unchanged	False	trending	25000	25	25	True
chr9	47125000	47150000	chr9	47700000	47725000	-0.0120607163366506	0.889746203483669	0.807654706525327	unchanged	False	non_significant	25000	25	25	True
chr9	34050000	34075000	chr9	35150000	35175000	0.130773141008567	0.158979408244219	0.0584181234396735	unchanged	False	non_significant	25000	25	25	True
chr9	15025000	15050000	chr9	15275000	15300000	-0.0647967586460163	0.500210654849639	0.318474153080315	unchanged	False	non_significant	25000	25	25	True
chr9	3525000	3550000	chr9	5625000	5650000	-0.153974358427342	0.121746254516076	0.0401026122214685	unchanged	False	non_significant	25000	25	25	True
chr11	3525000	3550000	chr11	3650000	3675000	0.0306384064358431	0.613891366626124	0.436507519440401	unchanged	False	non_significant	25000	25	25	True
chr11	114275000	114300000	chr11	114625000	114650000	-0.0336908681727355	0.62355253258689	0.446984269609055	unchanged	False	non_significant	25000	25	25	True
chr11	65250000	65275000	chr11	65525000	65550000	0.0283003687210499	0.747319241495408	0.599521116529813	unchanged	False	non_significant	25000	25	25	True
chr11	116900000	116925000	chr11	117175000	117200000	-0.0329733422557156	0.582951450816954	0.403191116302372	unchanged	False	non_significant	25000	25	25	True
chr11	16950000	16975000	chr11	17200000	17225000	-0.146534696921401	0.0236717707956997	0.0040977067692722	down_in_mutant	True	weak_differential	25000	25	25	True
chr11	78575000	78600000	chr11	78950000	78975000	-0.0437501725118796	0.615108480585847	0.43767450177581	unchanged	False	non_significant	25000	25	25	True
chr11	45950000	45975000	chr11	46425000	46450000	-0.159049364264696	0.0495629959310045	0.0115792053737261	down_in_mutant	True	weak_differential	25000	25	25	True
chr11	51600000	51625000	chr11	52350000	52375000	-0.0922745593521889	0.316206422042975	0.158769789909018	unchanged	False	non_significant	25000	25	25	True
chr11	45000000	45025000	chr11	45875000	45900000	-0.166255344014308	0.0618304439309614	0.0156500922647099	unchanged	False	trending	25000	25	25	True
chr13	21850000	21875000	chr13	21950000	21975000	-0.0749786794858794	0.198297068970143	0.0810764562805665	unchanged	False	non_significant	25000	25	25	True
chr13	63850000	63875000	chr13	64025000	64050000	0.0688644387736211	0.204281943558364	0.0845549784029446	unchanged	False	non_significant	25000	25	25	True
chr13	51650000	51675000	chr13	52225000	52250000	-0.131013079130268	0.103135098671124	0.0318355413262787	unchanged	False	non_significant	25000	25	25	True
chr13	80875000	80900000	chr13	84050000	84075000	0.129664897526976	0.503943500222416	0.321814297180958	unchanged	False	non_significant	25000	25	25	True
chr12	80150000	80175000	chr12	80450000	80475000	0.0486428577977199	0.502141439396338	0.320171171722167	unchanged	False	non_significant	25000	25	25	True
chr12	44850000	44875000	chr12	45150000	45175000	0.249316112889158	0.0073286370797973	0.0007465630974509	up_in_mutant	True	weak_differential	25000	25	25	True
chr12	67425000	67450000	chr12	68850000	68875000	0.31505894002663	0.0082651784200938	0.0008914301659087	up_in_mutant	True	weak_differential	25000	25	25	True
chr15	90975000	91000000	chr15	91150000	91175000	0.0103931596469924	0.874702055111737	0.784993421947027	unchanged	False	non_significant	25000	25	25	True
chr15	54600000	54625000	chr15	54750000	54775000	-0.0182375707019525	0.871626971372317	0.780652668889149	unchanged	False	non_significant	25000	25	25	True
chr15	64900000	64925000	chr15	65825000	65850000	-0.0625418834726922	0.417369134811528	0.240317702145377	unchanged	False	non_significant	25000	25	25	True
chr15	27300000	27325000	chr15	27700000	27725000	-0.0709515479695519	0.319219188983653	0.161084692192954	unchanged	False	non_significant	25000	25	25	True
chr15	83650000	83675000	chr15	84050000	84075000	0.296993041378564	0.0020550793393839	0.0001117307082741	up_in_mutant	True	weak_differential	25000	25	25	True
chr15	23475000	23500000	chr15	24400000	24425000	0.182515212041855	0.0483189346584954	0.0111996779539817	up_in_mutant	True	weak_differential	25000	25	25	True
chr15	56325000	56350000	chr15	57500000	57525000	0.270734155185238	0.0138879435800064	0.0019186305034051	up_in_mutant	True	weak_differential	25000	25	25	True
chr16	10625000	10650000	chr16	10775000	10800000	-0.0173016918848444	0.821071533409856	0.703654842412869	unchanged	False	non_significant	25000	25	25	True
chr16	42825000	42850000	chr16	43575000	43600000	-0.489713500385634	1.43403072388299e-05	2.74179812880854e-08	down_in_mutant	True	weak_differential	25000	25	25	True
chr16	37100000	37125000	chr16	37800000	37825000	-0.115577535450166	0.090546031336606	0.0266559916744935	unchanged	False	trending	25000	25	25	True
chr16	16300000	16325000	chr16	16875000	16900000	-0.0406156576453202	0.648713596442425	0.474843561490051	unchanged	False	non_significant	25000	25	25	True
chr16	56175000	56200000	chr16	56675000	56700000	-0.513380385695289	2.99312867375313e-05	9.8657694972288e-08	down_in_mutant	True	moderate_differential	25000	25	25	True
chr16	21750000	21775000	chr16	22125000	22150000	-0.121116968190229	0.13499746348953	0.0464350896772953	unchanged	False	non_significant	25000	25	25	True
chr17	81475000	81500000	chr17	81650000	81675000	-0.0774217245419777	0.189351257409919	0.0758313286219541	unchanged	False	non_significant	25000	25	25	True
chr17	66900000	66925000	chr17	67075000	67100000	0.172827488138584	0.010491572319618	0.0012765997890622	up_in_mutant	True	weak_differential	25000	25	25	True
chr17	79850000	79875000	chr17	80175000	80200000	-0.0878106293875087	0.252616012733966	0.114305073453538	unchanged	False	non_significant	25000	25	25	True
chr17	47025000	47050000	chr17	47325000	47350000	0.1889577057582	0.0060035438841889	0.0005512659565757	up_in_mutant	True	weak_differential	25000	25	25	True
chr17	69600000	69625000	chr17	69950000	69975000	0.0343857177951791	0.591594266126944	0.412822472009556	unchanged	False	non_significant	25000	25	25	True
chr17	17225000	17250000	chr17	17625000	17650000	-0.0163268950661583	0.854007753952459	0.751935447641247	unchanged	False	non_significant	25000	25	25	True
chr17	56800000	56825000	chr17	57325000	57350000	-0.230925929106942	0.0198959025061492	0.0032109673031789	down_in_mutant	True	weak_differential	25000	25	25	True
chr17	9025000	9050000	chr17	10500000	10525000	-0.0903800731287119	0.316659198999783	0.159129221451337	unchanged	False	non_significant	25000	25	25	True
chr17	15050000	15075000	chr17	15700000	15725000	-0.602401368203532	0.0154295249621794	0.0022145456572814	down_in_mutant	True	moderate_differential	25000	25	25	True
chr17	85175000	85200000	chr17	86050000	86075000	0.160434729172349	0.0441405810779326	0.0098741774418377	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	39000000	39025000	chr1	39200000	39225000	0.150118635920761	0.0335076239041575	0.0066726134081129	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	20950000	20975000	chr1	21075000	21100000	0.057094022780619	0.317343739648684	0.159651998052495	unchanged	False	non_significant	25000	25	25	True
chr1	60525000	60550000	chr1	60850000	60875000	0.389002691482526	0.0001142156486993	9.74734072369946e-07	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	137325000	137350000	chr1	137900000	137925000	-0.246385420657161	0.0016140558077295	7.6723555603753e-05	down_in_mutant	True	weak_differential	25000	25	25	True
chr1	61175000	61200000	chr1	62975000	63000000	0.162827793219824	0.06776238717084	0.0177561505749652	unchanged	False	trending	25000	25	25	True
chr1	165650000	165675000	chr1	166150000	166175000	0.0704857900159271	0.372693196021179	0.203283875817807	unchanged	False	non_significant	25000	25	25	True
chr1	186825000	186850000	chr1	187125000	187150000	0.311966753802319	0.0026729390723695	0.0001673531410398	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	165450000	165475000	chr1	166375000	166400000	-0.0469771375350435	0.707274180121175	0.547225160805873	unchanged	False	non_significant	25000	25	25	True
chr1	96850000	96875000	chr1	97675000	97700000	0.254234800669291	0.0279553502274611	0.0051653944017698	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	70250000	70275000	chr1	71500000	71525000	0.385523299509952	0.0012524028028179	5.15131851928757e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr1	167400000	167425000	chr1	167900000	167925000	0.312616798450715	0.0049773083877978	0.0004220323017882	up_in_mutant	True	weak_differential	25000	25	25	True
chr18	38450000	38475000	chr18	38925000	38950000	0.235135981930529	0.0232613940051604	0.0040087822617712	up_in_mutant	True	weak_differential	25000	25	25	True
chr18	34650000	34675000	chr18	34900000	34925000	0.077612048186118	0.320359024789778	0.161938518708079	unchanged	False	non_significant	25000	25	25	True
chr19	38050000	38075000	chr19	38350000	38375000	-0.131466500789862	0.0534483510177304	0.0128236214276288	unchanged	False	trending	25000	25	25	True
chr19	29825000	29850000	chr19	30200000	30225000	-0.187576149701337	0.0279553502274611	0.0051652649489256	down_in_mutant	True	weak_differential	25000	25	25	True
chr2	104225000	104250000	chr2	104400000	104425000	0.123503165773643	0.0261634431679692	0.004717577408167	up_in_mutant	True	weak_differential	25000	25	25	True
chr2	102075000	102100000	chr2	102450000	102475000	0.120221729285903	0.0436681280507179	0.0097342375844011	up_in_mutant	True	weak_differential	25000	25	25	True
chr2	145150000	145175000	chr2	145325000	145350000	0.172631919868779	0.0076397173323329	0.0007899568447435	up_in_mutant	True	weak_differential	25000	25	25	True
chr2	27550000	27575000	chr2	28450000	28475000	0.243832493240374	0.0134693124254878	0.0018416468455086	up_in_mutant	True	weak_differential	25000	25	25	True
chr2	122050000	122075000	chr2	122625000	122650000	-0.107526219732559	0.205524870056665	0.0852407295165891	unchanged	False	non_significant	25000	25	25	True
chr2	50650000	50675000	chr2	51750000	51775000	0.111972605098435	0.214513587244009	0.0904200325092652	unchanged	False	non_significant	25000	25	25	True
chr2	12000000	12025000	chr2	13225000	13250000	-0.140215677418226	0.282267648452744	0.134505419303886	unchanged	False	non_significant	25000	25	25	True
chrX	155625000	155650000	chrX	157450000	157475000	-0.084623552659306	0.454380770085567	0.273324168260416	unchanged	False	non_significant	25000	25	25	True
chrX	72000000	72025000	chrX	72800000	72825000	0.397308969553701	0.0014217867408662	6.29765065783129e-05	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	85175000	85200000	chr3	85375000	85400000	0.0267944907848403	0.713214056716591	0.554464645050802	unchanged	False	non_significant	25000	25	25	True
chr3	38250000	38275000	chr3	38475000	38500000	0.160135945201212	0.0167887222772923	0.0025160860869537	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	102250000	102275000	chr3	102800000	102825000	0.371454089023897	0.0003539522514609	7.12639379040917e-06	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	97375000	97400000	chr3	97575000	97600000	0.183144176997949	0.0132686394873847	0.0018096556061331	up_in_mutant	True	weak_differential	25000	25	25	True
chr3	97925000	97950000	chr3	98300000	98325000	0.0590537857971737	0.446890912120434	0.267099091771935	unchanged	False	non_significant	25000	25	25	True
chr3	123375000	123400000	chr3	124275000	124300000	-0.10051416035621	0.194662800367226	0.0789768566756541	unchanged	False	non_significant	25000	25	25	True
