chr	start	end	TargetGene	ABC.Score_WT	ABC.Score.Numerator_WT	activity_base_WT	hic_contact_pl_scaled_adj_WT	hic_contact_WT	ABC.Score_KO	ABC.Score.Numerator_KO	activity_base_KO	hic_contact_pl_scaled_adj_KO	hic_contact_KO	distance	class	delta_ABC	delta_unnorm	hic_data_wt	hic_data_ko	has_hic_either
chr4	149461609	149462109	Nmnat1	0.100381	0.682413	14.096945	0.048409	0.014251	0.025939	0.170861	4.925537	0.034689	0.008728	23343.000000	intergenic	-0.074442	-0.511552	True	True	True
chr4	149461609	149462109	Pgd	0.024152	0.158049	14.096945	0.011212	0.002788	0.006527	0.042350	4.925537	0.008598	0.002077	295088.000000	intergenic	-0.017625	-0.115699	True	True	True
chr4	149461609	149462109	Rbp7	0.185257	1.528657	14.096945	0.108439	0.030617	0.081557	0.554642	4.925537	0.112605	0.032641	6881.000000	intergenic	-0.103700	-0.974015	True	True	True
chr4	149461609	149462109	Tmem274	0.139934	0.819911	14.096945	0.058162	0.016464	0.055226	0.267809	4.925537	0.054371	0.014839	15518.000000	intergenic	-0.084708	-0.552102	True	True	True
chr4	149461609	149462109	Ube4b	0.085394	0.727975	14.096945	0.051641	0.016283	0.026279	0.192831	4.925537	0.039149	0.011561	35110.000000	intergenic	-0.059115	-0.535144	True	True	True
chr4	149484952	149485511	Cort	0.006583	0.026683	7.913161	0.003372	0.000681	0.022883	0.086939	8.084762	0.010753	0.002631	358468.500000	promoter	0.016300	0.060256	True	True	True
chr4	149484952	149485511	Tmem274	0.120487	0.705968	7.913161	0.089214	0.023586	0.138042	0.669408	8.084762	0.082799	0.020531	7854.500000	promoter	0.017555	-0.036560	True	True	True
chr4	149517814	149518485	Rbp7	0.010576	0.087272	6.641074	0.013141	0.002917	0.022856	0.155437	6.929804	0.022430	0.006124	63171.500000	promoter	0.012280	0.068165	True	True	True
chr4	149549242	149549742	Rbp7	0.010871	0.089699	8.431091	0.010639	0.002444	0.022240	0.151249	9.354535	0.016169	0.004238	94514.000000	genic	0.011369	0.061550	True	True	True
chr4	149562207	149563145	Cenps	0.028692	0.141346	17.358368	0.008143	0.001924	0.012549	0.066113	17.190843	0.003846	0.000818	425047.000000	genic	-0.016143	-0.075233	True	True	True
chr4	149562207	149563145	Cort	0.044427	0.180086	17.358368	0.010375	0.002493	0.021790	0.082789	17.190843	0.004816	0.001068	435913.000000	genic	-0.022637	-0.097297	True	True	True
chr4	149564693	149565193	Clstn1	0.073446	0.433717	9.664850	0.044876	0.012531	0.084049	0.860316	11.199073	0.076820	0.025552	21524.000000	genic	0.010603	0.426599	True	True	True
chr4	149564693	149565193	Cort	0.024747	0.100311	9.664850	0.010379	0.002493	0.014195	0.053932	11.199073	0.004816	0.001068	438180.000000	genic	-0.010552	-0.046379	True	True	True
chr4	149698072	149698572	Pik3cd	0.050144	0.300957	1.708125	0.176191	0.057777	0.074093	0.525379	2.734104	0.192158	0.065928	4249.000000	genic	0.023949	0.224422	True	True	True
chr4	149722526	149723026	Pik3cd	0.031961	0.191822	4.243695	0.045202	0.012399	0.045516	0.322744	7.506441	0.042996	0.011491	20205.000000	genic	0.013555	0.130922	True	True	True
chr4	149722526	149723026	Tmem201	0.026964	0.428194	4.243695	0.100901	0.034731	0.045756	0.766008	7.506441	0.102047	0.035223	15268.000000	genic	0.018792	0.337814	True	True	True
chr4	149723993	149724493	Gm13067	0.022661	0.096812	11.086412	0.008733	0.002107	0.012438	0.055886	12.776231	0.004374	0.000938	324769.000000	genic	-0.010223	-0.040926	True	True	True
chr4	149734912	149735412	Car6	0.010502	0.044692	28.420832	0.001573	0.000245	0.025655	0.109459	32.232868	0.003396	0.000708	466170.000000	genic	0.015153	0.064767	True	True	True
chr4	149734912	149735412	Casz1	0.011695	0.022150	28.420832	0.000779	0.000110	0.024946	0.066426	32.232868	0.002061	0.000402	930734.000000	genic	0.013251	0.044276	True	True	True
chr4	149734912	149735412	Cenps	0.028183	0.138839	28.420832	0.004885	0.001078	0.039923	0.210321	32.232868	0.006525	0.001478	597533.000000	genic	0.011740	0.071482	True	True	True
chr4	149734912	149735412	Cort	0.028261	0.114558	28.420832	0.004031	0.000869	0.012317	0.046796	32.232868	0.001452	0.000241	608399.000000	genic	-0.015944	-0.067762	True	True	True
chr4	149734912	149735412	Ctnnbip1	0.022793	0.154141	28.420832	0.005424	0.001170	0.045649	0.303235	32.232868	0.009408	0.002307	216927.000000	genic	0.022856	0.149094	True	True	True
chr4	149734912	149735412	Gm13093	0.033669	0.146805	28.420832	0.005165	0.001157	0.050183	0.223336	32.232868	0.006929	0.001618	384101.000000	genic	0.016514	0.076531	True	True	True
chr4	149734912	149735412	Gpr157	0.036161	0.224797	28.420832	0.007910	0.001881	0.049914	0.312026	32.232868	0.009680	0.002350	352202.000000	genic	0.013753	0.087229	True	True	True
chr4	149734912	149735412	H6pd	0.029278	0.304214	28.420832	0.010704	0.002660	0.043793	0.420299	32.232868	0.013039	0.003303	273861.000000	genic	0.014515	0.116085	True	True	True
chr4	149734912	149735412	Nppa	0.021141	0.050459	28.420832	0.001775	0.000335	0.002357	0.005082	32.232868	0.000158	0.000000	1734441.000000	genic	-0.018784	-0.045377	True	False	True
chr4	149734912	149735412	Pik3cd	0.136808	0.821094	28.420832	0.028891	0.007513	0.124754	0.884603	32.232868	0.027444	0.006960	32591.000000	genic	-0.012054	0.063509	True	True	True
chr4	149734912	149735412	Slc2a5	0.033670	0.146805	28.420832	0.005165	0.001157	0.050184	0.223336	32.232868	0.006929	0.001618	384120.000000	genic	0.016514	0.076531	True	True	True
chr4	149734912	149735412	Slc2a7	0.025199	0.088363	28.420832	0.003109	0.000626	0.010864	0.039610	32.232868	0.001229	0.000141	413809.000000	genic	-0.014335	-0.048753	True	True	True
chr4	149734912	149735412	Spsb1	0.054955	0.351139	28.420832	0.012355	0.003146	0.085270	0.559437	32.232868	0.017356	0.004571	219881.000000	genic	0.030315	0.208298	True	True	True
chr4	149734912	149735412	Tmem201	0.288244	4.577368	28.420832	0.161057	0.050051	0.314045	5.257442	32.232868	0.163108	0.051098	2882.000000	genic	0.025801	0.680074	True	True	True
chr4	149734912	149735412	Zfp991	0.095560	0.033449	28.420832	0.001177	0.000209	0.009650	0.003353	32.232868	0.000104	0.000000	2603125.000000	genic	-0.085910	-0.030096	True	False	True
chr4	149736508	149737008	Pik3cd	0.064002	0.384129	13.433669	0.028594	0.007513	0.048076	0.340900	12.562017	0.027137	0.006960	34187.000000	genic	-0.015926	-0.043229	True	True	True
chr4	149736508	149737008	Slc25a33	0.062746	0.596504	13.433669	0.044404	0.013620	0.050329	0.475524	12.562017	0.037854	0.011169	37519.000000	genic	-0.012417	-0.120980	True	True	True
chr4	149736508	149737008	Tmem201	0.136244	2.163584	13.433669	0.161057	0.050051	0.122392	2.048967	12.562017	0.163108	0.051098	1286.000000	genic	-0.013852	-0.114617	True	True	True
chr4	149736508	149737008	Zfp991	0.045170	0.015811	13.433669	0.001177	0.000209	0.003759	0.001306	12.562017	0.000104	0.000000	2604721.000000	genic	-0.041411	-0.014505	True	False	True
chr4	149737794	149738365	Zfp991	0.030539	0.010690	9.082218	0.001177	0.000209	0.002649	0.000920	8.857127	0.000104	0.000000	2606042.500000	promoter	-0.027890	-0.009770	True	False	True
chr4	149774027	149774532	Zfp992	0.003694	0.000820	10.124898	0.000081	0.000000	0.022571	0.005293	9.309005	0.000569	0.000091	3325257.500000	promoter	0.018877	0.004473	False	True	True
chr4	149806647	149807147	Spsb1	0.017232	0.110108	0.960031	0.114692	0.034124	0.027260	0.178847	1.406599	0.127149	0.037895	148146.000000	intergenic	0.010028	0.068739	True	True	True
chr4	149988827	149989327	Gm13093	0.029269	0.127618	11.049583	0.011550	0.002876	0.012401	0.055191	8.612167	0.006408	0.001288	130186.000000	genic	-0.016868	-0.072427	True	True	True
chr4	149988827	149989327	H6pd	0.076156	0.791293	11.049583	0.071613	0.023233	0.056491	0.542160	8.612167	0.062953	0.019662	19946.000000	genic	-0.019665	-0.249133	True	True	True
chr4	149988827	149989327	Slc2a5	0.029269	0.127617	11.049583	0.011549	0.002876	0.012401	0.055189	8.612167	0.006408	0.001288	130205.000000	genic	-0.016868	-0.072428	True	True	True
chr4	149988827	149989327	Spsb1	0.052170	0.333344	11.049583	0.030168	0.008101	0.038440	0.252198	8.612167	0.029284	0.007765	34034.000000	genic	-0.013730	-0.081146	True	True	True
chr4	149990193	149990693	Gm13093	0.029700	0.129499	23.196344	0.005583	0.001027	0.065342	0.290802	21.499154	0.013526	0.003484	128820.000000	genic	0.035642	0.161303	True	True	True
chr4	149990193	149990693	Gm20707	0.003642	0.002893	23.196344	0.000125	0.000000	0.024478	0.025700	21.499154	0.001195	0.000214	2180603.000000	genic	0.020836	0.022807	False	True	True
chr4	149990193	149990693	Pik3cd	0.012871	0.077252	23.196344	0.003330	0.000639	0.029275	0.207583	21.499154	0.009655	0.002367	287872.000000	genic	0.016404	0.130331	True	True	True
chr4	149990193	149990693	Slc2a5	0.029700	0.129493	23.196344	0.005582	0.001027	0.065343	0.290800	21.499154	0.013526	0.003484	128839.000000	genic	0.035643	0.161307	True	True	True
chr4	149990193	149990693	Slc2a7	0.048948	0.171645	23.196344	0.007400	0.001669	0.014548	0.053040	21.499154	0.002467	0.000191	158528.000000	genic	-0.034400	-0.118605	True	True	True
chr4	149990193	149990693	Zfp984	0.003642	0.002893	23.196344	0.000125	0.000000	0.024481	0.025700	21.499154	0.001195	0.000214	2180655.000000	genic	0.020839	0.022807	False	True	True
chr4	149996388	149996888	H6pd	0.032446	0.337128	2.966032	0.113663	0.039403	0.014782	0.141867	1.333282	0.106405	0.036181	12385.000000	genic	-0.017664	-0.195261	True	True	True
chr4	149998805	149999305	H6pd	0.038344	0.398412	3.407049	0.116938	0.039403	0.023308	0.223693	2.035093	0.109918	0.036181	9968.000000	genic	-0.015036	-0.174719	True	True	True
chr4	150008612	150009273	Gm13067	0.032925	0.140661	9.208349	0.015275	0.002888	0.047479	0.213335	9.644881	0.022119	0.005422	40069.500000	promoter	0.014554	0.072674	True	True	True
chr4	150226718	150227218	Car6	0.082162	0.349660	11.056911	0.031624	0.007859	0.071688	0.305869	10.554107	0.028981	0.006811	25636.000000	intergenic	-0.010474	-0.043791	True	True	True
chr4	150226718	150227218	Gm13067	0.008972	0.038331	11.056911	0.003467	0.000542	0.020316	0.091283	10.554107	0.008649	0.002067	177956.000000	intergenic	0.011344	0.052952	True	True	True
chr4	150226718	150227218	Zfp982	0.023613	0.008179	11.056911	0.000740	0.000124	0.002969	0.001044	10.554107	0.000099	0.000000	2734552.000000	intergenic	-0.020644	-0.007135	True	False	True
chr4	150236470	150237263	Car6	0.155985	0.663833	28.229458	0.023516	0.005681	0.171634	0.732307	31.043340	0.023590	0.005709	35534.500000	promoter	0.015649	0.068474	True	True	True
chr4	150236470	150237263	Park7	0.018493	0.157274	28.229458	0.005571	0.001235	0.035397	0.309364	31.043340	0.009966	0.002287	677570.500000	promoter	0.016904	0.152090	True	True	True
chr4	150236470	150237263	Tmem274	0.004812	0.028194	28.229458	0.000999	0.000149	0.021119	0.102415	31.043340	0.003299	0.000690	759489.500000	promoter	0.016307	0.074221	True	True	True
chr4	150236470	150237263	Tnfrsf9	0.018493	0.157276	28.229458	0.005571	0.001235	0.035399	0.309370	31.043340	0.009966	0.002287	677694.500000	promoter	0.016906	0.152094	True	True	True
chr4	150280965	150281895	Car6	0.027420	0.116690	17.196749	0.006786	0.001034	0.039058	0.166649	18.777604	0.008875	0.001729	80098.000000	promoter	0.011638	0.049959	True	True	True
chr4	150854899	150855399	Errfi1	0.136826	0.754159	5.545582	0.135993	0.037256	0.154009	0.890692	5.932685	0.150133	0.044474	1231.000000	genic	0.017183	0.136533	True	True	True
chr4	150909631	150910131	Errfi1	0.040472	0.223072	9.649581	0.023117	0.006263	0.057539	0.332767	10.407873	0.031973	0.009378	55963.000000	genic	0.017067	0.109695	True	True	True
chr4	150909631	150910131	Uts2	0.024302	0.080637	9.649581	0.008357	0.001638	0.000000	0.000000	0.000000	0.000000	0.000000	87215.000000	genic	-0.024302	-0.080637	True	False	True
chr4	150914187	150914811	Zfp991	0.001759	0.000616	8.677786	0.000071	0.000000	0.043371	0.015070	9.301714	0.001620	0.000285	3782462.000000	promoter	0.041612	0.014454	False	True	True
chr4	151043308	151043808	Per3	0.067820	0.752380	4.084989	0.184182	0.061856	0.091234	1.043960	5.578069	0.187154	0.063374	1107.000000	genic	0.023414	0.291580	True	True	True
chr4	151044415	151045044	Slc45a1	0.008978	0.057437	17.139748	0.003351	0.000685	0.022573	0.167960	18.527916	0.009065	0.002173	392555.500000	promoter	0.013595	0.110523	True	True	True
chr4	151044415	151045044	Uts2	0.059676	0.198013	17.139748	0.011553	0.001907	0.000000	0.000000	0.000000	0.000000	0.000000	47633.500000	promoter	-0.059676	-0.198013	True	False	True
chr4	151057637	151058213	Uts2	0.043420	0.144075	13.206297	0.010910	0.002095	0.000000	0.000000	0.000000	0.000000	0.000000	60829.000000	promoter	-0.043420	-0.144075	True	False	True
chr4	151088674	151089174	Uts2	0.053397	0.177180	19.239003	0.009209	0.001959	0.000000	0.000000	0.000000	0.000000	0.000000	91828.000000	promoter	-0.053397	-0.177180	True	False	True
chr4	151128616	151129116	Per3	0.032580	0.361432	14.902464	0.024253	0.006856	0.042766	0.489354	16.583069	0.029509	0.008592	84201.000000	genic	0.010186	0.127922	True	True	True
chr4	151128616	151129116	Uts2	0.031652	0.105025	14.902464	0.007047	0.001491	0.000000	0.000000	0.000000	0.000000	0.000000	131770.000000	genic	-0.031652	-0.105025	True	False	True
chr4	151128616	151129116	Vamp3	0.043951	0.470920	14.902464	0.031600	0.009303	0.055908	0.612831	16.583069	0.036955	0.011119	70903.000000	genic	0.011957	0.141911	True	True	True
chr4	151141304	151141804	Gm13090	0.024691	0.292521	7.624523	0.038366	0.011612	0.035800	0.418796	7.827313	0.053504	0.016997	51985.000000	genic	0.011109	0.126275	True	True	True
chr4	151520032	151520532	Zfp985	0.054840	0.020804	16.605251	0.001253	0.000216	0.002922	0.000999	14.780840	0.000068	0.000000	3967006.000000	genic	-0.051918	-0.019805	True	False	True
chr4	151861626	151862534	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.025006	0.128366	34.171271	0.003757	0.000757	290291.000000	promoter	0.025006	0.128366	False	True	True
chr4	151861626	151862534	Nol9	0.041867	0.338033	33.532179	0.010081	0.002488	0.025571	0.189472	34.171271	0.005545	0.001152	177240.000000	promoter	-0.016296	-0.148561	True	True	True
chr4	151861626	151862534	Phf13	0.024802	0.293676	33.532179	0.008758	0.002025	0.036471	0.413643	34.171271	0.012105	0.003054	134178.000000	promoter	0.011669	0.119967	True	True	True
chr4	151861626	151862534	Plekhg5	0.021376	0.075800	33.532179	0.002261	0.000256	0.033946	0.126629	34.171271	0.003706	0.000670	210417.000000	promoter	0.012570	0.050829	True	True	True
chr4	151861626	151862534	Tas1r1	0.041777	0.338086	33.532179	0.010082	0.002488	0.025534	0.189628	34.171271	0.005549	0.001152	176488.000000	promoter	-0.016243	-0.148458	True	True	True
chr4	151861626	151862534	Tnfrsf25	0.023975	0.100463	33.532179	0.002996	0.000520	0.037068	0.171043	34.171271	0.005005	0.001080	253853.000000	promoter	0.013093	0.070580	True	True	True
chr4	151861626	151862534	Uts2	0.023066	0.076536	33.532179	0.002282	0.000452	0.000000	0.000000	0.000000	0.000000	0.000000	864984.000000	promoter	-0.023066	-0.076536	True	False	True
chr4	151985857	151986357	Zfp985	0.025173	0.009550	7.776389	0.001228	0.000209	0.001292	0.000442	7.321059	0.000060	0.000000	4432831.000000	genic	-0.023881	-0.009108	True	False	True
chr4	151996008	151996773	Nol9	0.076425	0.617052	15.398302	0.040073	0.012130	0.089755	0.665046	15.431911	0.043096	0.013238	42929.500000	promoter	0.013330	0.047994	True	True	True
chr4	151996008	151996773	Tas1r1	0.076319	0.617624	15.398302	0.040110	0.012130	0.089612	0.665493	15.431911	0.043124	0.013238	42177.500000	promoter	0.013293	0.047869	True	True	True
chr4	151996008	151996773	Zfp982	0.039122	0.013552	15.398302	0.000880	0.000147	0.002604	0.000916	15.431911	0.000059	0.000000	4503974.500000	promoter	-0.036518	-0.012636	True	False	True
chr4	152008552	152009373	Zbtb48	0.075607	0.735624	11.934016	0.061641	0.018879	0.090364	0.832874	11.819092	0.070469	0.022556	18708.500000	promoter	0.014757	0.097250	True	True	True
chr4	152027421	152027955	Phf13	0.061241	0.725136	13.465695	0.053851	0.017017	0.050678	0.574765	12.106752	0.047475	0.014566	31430.000000	promoter	-0.010563	-0.150371	True	True	True
chr4	152027421	152027955	Plekhg5	0.047759	0.169358	13.465695	0.012577	0.002151	0.059761	0.222930	12.106752	0.018414	0.004275	44809.000000	promoter	0.012002	0.053572	True	True	True
chr4	152027421	152027955	Thap3	0.053584	0.598079	13.465695	0.044415	0.013652	0.041818	0.470764	12.106752	0.038884	0.011593	38691.000000	promoter	-0.011766	-0.127315	True	True	True
chr4	152027421	152027955	Tnfrsf25	0.022943	0.096141	13.465695	0.007140	0.001249	0.033470	0.154442	12.106752	0.012757	0.003090	88245.000000	promoter	0.010527	0.058301	True	True	True
chr4	152027421	152027955	Zfp988	0.039678	0.014121	13.465695	0.001049	0.000176	0.002236	0.000684	12.106752	0.000057	0.000000	4722015.000000	promoter	-0.037442	-0.013437	True	False	True
chr4	152039070	152039611	Tas1r1	0.063123	0.510834	2.604846	0.196109	0.067945	0.079383	0.589531	2.850220	0.206837	0.073422	772.500000	promoter	0.016260	0.078697	True	True	True
chr4	152107476	152108593	Tnfrsf25	0.026214	0.109846	1.279366	0.085860	0.022078	0.041180	0.190020	1.874451	0.101374	0.029458	7898.500000	genic	0.014966	0.080174	True	True	True
chr4	152119390	152119890	Tnfrsf25	0.018102	0.075854	0.423477	0.179121	0.059273	0.032548	0.150188	0.820407	0.183065	0.061286	3707.000000	genic	0.014446	0.074334	True	True	True
chr4	152125239	152125739	Tnfrsf25	0.019766	0.082826	1.102285	0.075140	0.019717	0.032127	0.148243	1.622979	0.091340	0.027201	9556.000000	genic	0.012361	0.065417	True	True	True
chr4	152153740	152154240	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.021370	0.109704	0.585345	0.187417	0.063508	1619.000000	intergenic	0.021370	0.109704	False	True	True
chr4	152177736	152178383	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.063852	0.327781	13.322916	0.024603	0.005082	25688.500000	promoter	0.063852	0.327781	False	True	True
chr4	152177736	152178383	Hes2	0.065805	0.364114	12.336730	0.029515	0.005652	0.080922	0.459796	13.322916	0.034512	0.007725	19193.500000	promoter	0.015117	0.095682	True	True	True
chr4	152177736	152178383	Hes3	0.044495	0.460566	12.336730	0.037333	0.010962	0.054957	0.510542	13.322916	0.038321	0.011274	113602.500000	promoter	0.010462	0.049976	True	True	True
chr4	152179848	152180348	Acot7	0.160335	1.918504	12.946933	0.148182	0.043478	0.128398	1.382139	9.113260	0.151662	0.045255	1965.000000	genic	-0.031937	-0.536365	True	True	True
chr4	152179848	152180348	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.039706	0.203828	9.113260	0.022366	0.004493	27727.000000	genic	0.039706	0.203828	False	True	True
chr4	152179848	152180348	Gm13645	0.028012	0.117209	12.946933	0.009053	0.002182	0.012816	0.059977	9.113260	0.006581	0.001452	173543.000000	genic	-0.015196	-0.057232	True	True	True
chr4	152179848	152180348	Hes2	0.073750	0.408080	12.946933	0.031519	0.007021	0.047647	0.270728	9.113260	0.029707	0.006281	21232.000000	genic	-0.026103	-0.137352	True	True	True
chr4	152179848	152180348	Icmt	0.035128	0.342948	12.946933	0.026489	0.007532	0.023846	0.220025	9.113260	0.024143	0.006796	117128.000000	genic	-0.011282	-0.122923	True	True	True
chr4	152179848	152180348	Rnf207	0.038106	0.265968	12.946933	0.020543	0.005641	0.020127	0.136044	9.113260	0.014928	0.003924	138895.000000	genic	-0.017979	-0.129924	True	True	True
chr4	152179848	152180348	Rpl22	0.038303	0.331543	12.946933	0.025608	0.007167	0.024107	0.197936	9.113260	0.021720	0.005987	145643.000000	genic	-0.014196	-0.133607	True	True	True
chr4	152179848	152180348	Tnfrsf25	0.032645	0.136794	12.946933	0.010566	0.002049	0.019335	0.089216	9.113260	0.009790	0.001782	64165.000000	genic	-0.013310	-0.047578	True	True	True
chr4	152226930	152227430	Gm13645	0.020806	0.087055	9.620678	0.009049	0.002092	0.010457	0.048934	6.858439	0.007135	0.001498	126461.000000	genic	-0.010349	-0.038121	True	True	True
chr4	152244832	152245332	Gpr153	0.033574	0.540389	9.123350	0.059231	0.019010	0.017069	0.219181	4.775292	0.045899	0.013824	29149.000000	genic	-0.016505	-0.321208	True	True	True
chr4	152244832	152245332	Icmt	0.021091	0.205904	9.123350	0.022569	0.005995	0.010180	0.093932	4.775292	0.019670	0.004964	52144.000000	genic	-0.010911	-0.111972	True	True	True
chr4	152266152	152266652	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.022371	0.114840	8.393178	0.013683	0.003505	114031.000000	genic	0.022371	0.114840	False	True	True
chr4	152266152	152266652	Gm13645	0.025442	0.106456	11.446635	0.009300	0.001948	0.009652	0.045170	8.393178	0.005382	0.000661	87239.000000	genic	-0.015790	-0.061286	True	True	True
chr4	152266152	152266652	Rpl22	0.026260	0.227305	11.446635	0.019858	0.005179	0.010722	0.088033	8.393178	0.010489	0.001913	59339.000000	genic	-0.015538	-0.139272	True	True	True
chr4	152267767	152268267	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.033282	0.170854	12.498416	0.013670	0.003505	115646.000000	genic	0.033282	0.170854	False	True	True
chr4	152267767	152268267	Gm13645	0.038651	0.161724	17.299845	0.009348	0.001948	0.014532	0.068005	12.498416	0.005441	0.000661	85624.000000	genic	-0.024119	-0.093719	True	True	True
chr4	152267767	152268267	Hes3	0.061843	0.640137	17.299845	0.037002	0.009709	0.046363	0.430706	12.498416	0.034461	0.008688	23645.000000	genic	-0.015480	-0.209431	True	True	True
chr4	152267767	152268267	Rpl22	0.039849	0.344926	17.299845	0.019938	0.005179	0.016148	0.132592	12.498416	0.010609	0.001913	57724.000000	genic	-0.023701	-0.212334	True	True	True
chr4	152276330	152276830	Gpr153	0.033715	0.542664	2.981473	0.182012	0.060749	0.022976	0.295028	1.570062	0.187908	0.063759	2349.000000	genic	-0.010739	-0.247636	True	True	True
chr4	152296976	152297484	Rnf207	0.065186	0.454974	9.276819	0.049044	0.014271	0.052465	0.354619	8.612549	0.041175	0.011069	21763.000000	promoter	-0.012721	-0.100355	True	True	True
chr4	152296976	152297484	Rpl22	0.050114	0.433777	9.276819	0.046759	0.014114	0.038799	0.318571	8.612549	0.036989	0.010301	28511.000000	promoter	-0.011315	-0.115206	True	True	True
chr4	152325491	152326134	Chd5	0.106392	0.650131	8.378679	0.077594	0.023661	0.128082	0.853307	9.430934	0.090480	0.029349	12837.500000	promoter	0.021690	0.203176	True	True	True
chr4	152325491	152326134	Gm13645	0.050430	0.211011	8.378679	0.025184	0.005611	0.061307	0.286899	9.430934	0.030421	0.007662	27828.500000	promoter	0.010877	0.075888	True	True	True
chr4	152325491	152326134	Rnf207	0.104826	0.731655	8.378679	0.087323	0.020179	0.116087	0.784653	9.430934	0.083200	0.018172	6819.500000	promoter	0.011261	0.052998	True	True	True
chr4	152345223	152345723	Gm13645	0.020785	0.086969	0.548496	0.158559	0.057002	0.056386	0.263871	1.495857	0.176402	0.065447	8168.000000	genic	0.035601	0.176902	True	True	True
chr4	152392147	152392647	Gm13645	0.009978	0.041750	1.451830	0.028757	0.007824	0.020275	0.094882	3.030977	0.031304	0.008773	38756.000000	genic	0.010297	0.053132	True	True	True
chr4	152398865	152399365	Chd5	0.006060	0.037031	2.451896	0.015103	0.003544	0.020978	0.139762	4.375006	0.031945	0.009398	60465.000000	genic	0.014918	0.102731	True	True	True
chr4	152398865	152399365	Gm13645	0.015925	0.066631	2.451896	0.027175	0.007484	0.027200	0.127291	4.375006	0.029095	0.008181	45474.000000	genic	0.011275	0.060660	True	True	True
chr4	152434984	152435484	Chd5	0.014970	0.091476	2.672046	0.034235	0.010088	0.026958	0.179599	4.036199	0.044497	0.013406	96584.000000	genic	0.011988	0.088123	True	True	True
chr4	152477454	152478160	2510039O18Rik	0.000465	0.001425	24.204517	0.000059	0.000000	0.022234	0.072553	25.911765	0.002800	0.000489	4536913.000000	promoter	0.021769	0.071128	False	True	True
chr4	152477454	152478160	A430005L14Rik	0.021142	0.126197	24.204517	0.005214	0.001067	0.033615	0.188254	25.911765	0.007265	0.001503	1479429.000000	promoter	0.012473	0.062057	True	True	True
chr4	152477454	152478160	Ajap1	0.014171	0.034820	24.204517	0.001439	0.000262	0.032245	0.110221	25.911765	0.004254	0.000896	1005004.000000	promoter	0.018074	0.075401	True	True	True
chr4	152477454	152478160	Espn	0.000000	0.000000	0.000000	0.000000	0.000000	0.059992	0.307968	25.911765	0.011885	0.002952	325436.000000	promoter	0.059992	0.307968	False	True	True
chr4	152477454	152478160	Gm13174	0.029712	0.045729	24.204517	0.001889	0.000357	0.014275	0.024289	25.911765	0.000937	0.000132	740368.000000	promoter	-0.015437	-0.021440	True	True	True
chr4	152477454	152478160	Gm13645	0.044982	0.188214	24.204517	0.007776	0.001688	0.066599	0.311667	25.911765	0.012028	0.003011	124166.000000	promoter	0.021617	0.123453	True	True	True
chr4	152477454	152478160	Gm20707	0.001743	0.001384	24.204517	0.000057	0.000000	0.022883	0.024025	25.911765	0.000927	0.000155	4667967.000000	promoter	0.021140	0.022641	False	True	True
chr4	152477454	152478160	Nphp4	0.400882	4.024005	24.204517	0.166250	0.052702	0.433726	4.398987	25.911765	0.169768	0.054498	1102.000000	promoter	0.032844	0.374982	True	True	True
chr4	152477454	152478160	Nppb	0.000801	0.001440	24.204517	0.000059	0.000000	0.021080	0.042613	25.911765	0.001645	0.000283	4492020.000000	promoter	0.020279	0.041173	False	True	True
chr4	152477454	152478160	Rnf207	0.047530	0.331746	24.204517	0.013706	0.003558	0.060409	0.408318	25.911765	0.015758	0.004173	158814.000000	promoter	0.012879	0.076572	True	True	True
chr4	152477454	152478160	Samd11	0.040484	0.115312	24.204517	0.004764	0.000862	0.000518	0.001841	25.911765	0.000071	0.000000	3777850.000000	promoter	-0.039966	-0.113471	True	False	True
chr4	152477454	152478160	Zfp984	0.001743	0.001384	24.204517	0.000057	0.000000	0.022885	0.024025	25.911765	0.000927	0.000155	4668019.000000	promoter	0.021142	0.022641	False	True	True
chr4	152520171	152520671	Ajap1	0.040337	0.099115	4.800729	0.020646	0.004617	0.017303	0.059145	3.379741	0.017500	0.003904	962390.000000	genic	-0.023034	-0.039970	True	True	True
chr4	152530593	152531093	Ajap1	0.033611	0.082590	4.930303	0.016751	0.003740	0.015598	0.053318	2.830650	0.018836	0.004213	951968.000000	genic	-0.018013	-0.029272	True	True	True
chr4	152553694	152554194	A430005L14Rik	0.029170	0.174118	20.211801	0.008615	0.001802	0.018019	0.100912	12.838516	0.007860	0.001640	1403292.000000	genic	-0.011151	-0.073206	True	True	True
chr4	152553694	152554194	Cep104	0.022311	0.113218	20.211801	0.005602	0.001155	0.005465	0.026152	12.838516	0.002037	0.000394	1421249.000000	genic	-0.016846	-0.087066	True	True	True
chr4	152553694	152554194	Dffb	0.022309	0.113217	20.211801	0.005602	0.001155	0.005465	0.026152	12.838516	0.002037	0.000394	1421182.000000	genic	-0.016844	-0.087065	True	True	True
chr4	152553694	152554194	Gm13174	0.029953	0.046100	20.211801	0.002281	0.000447	0.018737	0.031880	12.838516	0.002483	0.000495	664231.000000	genic	-0.011216	-0.014220	True	True	True
