chr	start	end	TargetGene	ABC.Score_WT	ABC.Score.Numerator_WT	activity_base_WT	hic_contact_pl_scaled_adj_WT	hic_contact_WT	ABC.Score_KO	ABC.Score.Numerator_KO	activity_base_KO	hic_contact_pl_scaled_adj_KO	hic_contact_KO	distance	class	delta_ABC	delta_unnorm	hic_data_wt	hic_data_ko	has_hic_either
chr8	36096377	36096877	Gm35520	0.031	0.207142	7.504688	0.027602	0.007953	0	0	0	0	0	91744	genic	-0.031	-0.207142	TRUE	FALSE	TRUE
chr8	36096377	36096877	Prag1	0.121326	1.147735	7.504688	0.152936	0.045905	0.153104	1.196057	7.532703	0.158782	0.04889	1800	genic	0.031778	0.048322	TRUE	TRUE	TRUE
chr8	36122392	36122892	Gm35520	0.022459	0.150072	6.635593	0.022616	0.006215	0	0	0	0	0	65729	genic	-0.022459	-0.150072	TRUE	FALSE	TRUE
chr8	36155457	36156259	4933430A20Rik	0.033549	0.228005	4.841267	0.047096	0.013195	0.052318	0.270062	5.29752	0.050979	0.014792	20282	promoter	0.018769	0.042057	TRUE	TRUE	TRUE
chr8	36155457	36156259	Gm35520	0.021488	0.143586	4.841267	0.029659	0.007801	0	0	0	0	0	32513	promoter	-0.021488	-0.143586	TRUE	FALSE	TRUE
chr8	36155457	36156259	Gm39164	0.033589	0.228238	4.841267	0.047144	0.013195	0.052371	0.270302	5.29752	0.051024	0.014792	20189	promoter	0.018782	0.042064	TRUE	TRUE	TRUE
chr8	36175708	36176390	Gm35520	0.039928	0.266803	4.264905	0.062558	0.016675	0	0	0	0	0	12322	promoter	-0.039928	-0.266803	TRUE	FALSE	TRUE
chr8	36175708	36176390	Gm38414	0.033565	0.2014	4.264905	0.047223	0.013195	0.015033	0.07634	1.493989	0.051098	0.014792	20040	promoter	-0.018532	-0.12506	TRUE	TRUE	TRUE
chr8	36184068	36184568	Gm35520	0.094007	0.628162	4.6952	0.133788	0.03613	0	0	0	0	0	4053	intergenic	-0.094007	-0.628162	TRUE	FALSE	TRUE
chr8	36193475	36193975	Gm35520	0.020418	0.136431	0.945932	0.144229	0.043179	0	0	0	0	0	5354	genic	-0.020418	-0.136431	TRUE	FALSE	TRUE
chr8	36457297	36458216	Cldn23	0.009604	0.02595	17.444121	0.001488	2.53e-4	0.021165	0.060248	17.888566	0.003368	7.08e-4	631197.5	promoter	0.011561	0.034298	TRUE	TRUE	TRUE
chr8	36457297	36458216	Dlc1	0.022197	0.019676	17.444121	0.001128	1.4e-4	0.064416	0.058965	17.888566	0.003296	6.85e-4	495386.5	promoter	0.042219	0.039289	TRUE	TRUE	TRUE
chr8	36457297	36458216	Gm6213	0	0	0	0	0	0.082901	0.037957	17.888566	0.002122	3.89e-4	2840222.5	promoter	0.082901	0.037957	FALSE	TRUE	TRUE
chr8	36457297	36458216	Lonrf1	0.028778	0.184805	17.444121	0.010594	0.002646	0.051666	0.285672	17.888566	0.01597	0.00419	208240.5	promoter	0.022888	0.100867	TRUE	TRUE	TRUE
chr8	36457297	36458216	Ppp1r3b	0.010322	0.025115	17.444121	0.00144	2.64e-4	0.022749	0.056624	17.888566	0.003165	6.48e-4	1082018.5	promoter	0.012427	0.031509	TRUE	TRUE	TRUE
chr8	36459083	36459583	Dlc1	0.007447	0.006601	5.844136	0.00113	1.4e-4	0.023648	0.021647	6.566047	0.003297	6.85e-4	493810	genic	0.016201	0.015046	TRUE	TRUE	TRUE
chr8	36459083	36459583	Gm6213	0	0	0	0	0	0.030427	0.013931	6.566047	0.002122	3.89e-4	2838646	genic	0.030427	0.013931	FALSE	TRUE	TRUE
chr8	36459083	36459583	Trmt9b	0.077882	0.945064	5.844136	0.161711	0.050385	0.096199	1.09185	6.566047	0.166287	0.052721	1786	genic	0.018317	0.146786	TRUE	TRUE	TRUE
chr8	36494895	36495395	AI429214	0.009842	0.015534	27.46944	5.65e-4	0	0.043452	0.073181	26.010792	0.002813	5.64e-4	498458	genic	0.03361	0.057647	FALSE	TRUE	TRUE
chr8	36494895	36495395	Dlc1	0.040517	0.035915	27.46944	0.001307	1.76e-4	0.017524	0.016041	26.010792	6.17e-4	0	457998	genic	-0.022993	-0.019874	TRUE	FALSE	TRUE
chr8	36494895	36495395	Gm19410	0.014247	0.026864	27.46944	9.78e-4	1.41e-4	0.027831	0.050136	26.010792	0.001927	3.66e-4	729356	genic	0.013584	0.023272	TRUE	TRUE	TRUE
chr8	36494895	36495395	Gm34096	0.020136	0.033523	27.46944	0.00122	2.2e-4	0	0	0	0	0	1886841	genic	-0.020136	-0.033523	TRUE	FALSE	TRUE
chr8	36494895	36495395	Gm34368	0.002042	0.004974	27.46944	1.81e-4	0	0.021703	0.050998	26.010792	0.001961	3.76e-4	1515271	genic	0.019661	0.046024	FALSE	TRUE	TRUE
chr8	36494895	36495395	Gm34474	0	0	0	0	0	0.02149	0.036073	26.010792	0.001387	2.54e-4	1276508	genic	0.02149	0.036073	FALSE	TRUE	TRUE
chr8	36494895	36495395	Gm35520	0.020776	0.138823	27.46944	0.005054	0.001116	0	0	0	0	0	306774	genic	-0.020776	-0.138823	TRUE	FALSE	TRUE
chr8	36494895	36495395	Gm45349	0.002487	0.003701	27.46944	1.35e-4	0	0.033333	0.055307	26.010792	0.002126	4.03e-4	2022150	genic	0.030846	0.051606	FALSE	TRUE	TRUE
chr8	36494895	36495395	Gm45625	0.001455	0.005768	27.46944	2.1e-4	0	0.036604	0.109922	26.010792	0.004226	8.68e-4	1311259	genic	0.035149	0.104154	FALSE	TRUE	TRUE
chr8	36494895	36495395	Leprotl1	0.009785	0.062935	27.46944	0.002291	4.3e-4	0.020313	0.110736	26.010792	0.004257	8.19e-4	2348112	genic	0.010528	0.047801	TRUE	TRUE	TRUE
chr8	36494895	36495395	Tusc3	0.008745	0.027846	27.46944	0.001014	1.77e-4	0.032243	0.098612	26.010792	0.003791	7.21e-4	2510699	genic	0.023498	0.070766	TRUE	TRUE	TRUE
chr8	36519645	36520145	AI429214	0.036634	0.057819	15.178991	0.003809	8.13e-4	0.012228	0.020594	15.296802	0.001346	1.9e-4	473708	intergenic	-0.024406	-0.037225	TRUE	TRUE	TRUE
chr8	36519645	36520145	Dlc1	0.034665	0.030728	15.178991	0.002024	3.52e-4	0.010909	0.009986	15.296802	6.53e-4	0	433248	intergenic	-0.023756	-0.020742	TRUE	FALSE	TRUE
chr8	36519645	36520145	Gm34368	0.008287	0.020183	15.178991	0.00133	2.43e-4	0.024607	0.057824	15.296802	0.00378	7.6e-4	1540021	intergenic	0.01632	0.037641	TRUE	TRUE	TRUE
chr8	36519645	36520145	Lonrf1	0.029806	0.191409	15.178991	0.01261	0.003187	0.019389	0.107207	15.296802	0.007008	0.001642	270379	intergenic	-0.010417	-0.084202	TRUE	TRUE	TRUE
chr8	36519645	36520145	Sgcz	0.031158	0.029069	15.178991	0.001915	3.58e-4	0.001456	0.001943	15.296802	1.27e-4	0	2141613	intergenic	-0.029702	-0.027126	TRUE	FALSE	TRUE
chr8	36522783	36523283	Gm6213	0	0	0	0	0	0.021715	0.009942	6.880795	0.001445	2.6e-4	2774946	intergenic	0.021715	0.009942	FALSE	TRUE	TRUE
chr8	36611744	36612244	4933430A20Rik	0.009095	0.061813	16.371672	0.003776	8.01e-4	0.020812	0.107433	18.198784	0.005903	0.001347	435854	genic	0.011717	0.04562	TRUE	TRUE	TRUE
chr8	36611744	36612244	AI429214	0.042648	0.067311	16.371672	0.004111	8.81e-4	0.054893	0.09245	18.198784	0.00508	0.001134	381609	genic	0.012245	0.025139	TRUE	TRUE	TRUE
chr8	36611744	36612244	Cldn23	0.00548	0.014807	16.371672	9.04e-4	1.29e-4	0.026405	0.075165	18.198784	0.00413	8.84e-4	785435	genic	0.020925	0.060358	TRUE	TRUE	TRUE
chr8	36611744	36612244	Dctn6	0.008166	0.051826	16.371672	0.003166	5.98e-4	0.020758	0.119519	18.198784	0.006567	0.001264	2503198	genic	0.012592	0.067693	TRUE	TRUE	TRUE
chr8	36611744	36612244	Dlc1	0.055087	0.04883	16.371672	0.002983	5.72e-4	0.083141	0.076106	18.198784	0.004182	8.91e-4	341149	genic	0.028054	0.027276	TRUE	TRUE	TRUE
chr8	36611744	36612244	Eri1	0.00587	0.025134	16.371672	0.001535	2.85e-4	0.02773	0.116075	18.198784	0.006378	0.001359	1115798	genic	0.02186	0.090941	TRUE	TRUE	TRUE
chr8	36611744	36612244	Gm19410	0.020064	0.037832	16.371672	0.002311	4.59e-4	0.00934	0.016825	18.198784	9.25e-4	1.38e-4	846205	genic	-0.010724	-0.021007	TRUE	TRUE	TRUE
chr8	36611744	36612244	Gm34474	0	0	0	0	0	0.02154	0.036158	18.198784	0.001987	3.83e-4	1393357	genic	0.02154	0.036158	FALSE	TRUE	TRUE
chr8	36611744	36612244	Gm39164	0.009097	0.061812	16.371672	0.003776	8.01e-4	0.020815	0.107433	18.198784	0.005903	0.001347	435947	genic	0.011718	0.045621	TRUE	TRUE	TRUE
chr8	36611744	36612244	Rbpms	0.010518	0.011511	16.371672	7.03e-4	1.17e-4	0.024408	0.031638	18.198784	0.001738	3.17e-4	2682131	genic	0.01389	0.020127	TRUE	TRUE	TRUE
chr8	36611744	36612244	Sgcz	0.002332	0.002176	16.371672	1.33e-4	0	0.03393	0.0453	18.198784	0.002489	4.76e-4	2049514	genic	0.031598	0.043124	FALSE	TRUE	TRUE
chr8	36613739	36614239	Dlc1	0.025421	0.022533	7.547168	0.002986	5.72e-4	0.038779	0.035497	8.484259	0.004184	8.91e-4	339154	genic	0.013358	0.012964	TRUE	TRUE	TRUE
chr8	36857832	36858332	Dlc1	0.009899	0.008774	0.750295	0.011694	0.00279	0.02105	0.019269	1.162067	0.016581	0.004374	95061	genic	0.011151	0.010495	TRUE	TRUE	TRUE
chr8	36951939	36952439	Dlc1	0.104314	0.092464	0.600583	0.153957	0.046427	0.08361	0.076535	0.484365	0.158011	0.048496	954	genic	-0.020704	-0.015929	TRUE	TRUE	TRUE
chr8	39005594	39006318	AI429214	0.028164	0.044451	13.500394	0.003293	6.39e-4	0.012053	0.020299	13.712156	0.00148	2.72e-4	2012353	promoter	-0.016111	-0.024152	TRUE	TRUE	TRUE
chr8	39005594	39006318	Dlc1	0.022893	0.020293	13.500394	0.001503	2.77e-4	0.052786	0.048319	13.712156	0.003524	6.84e-4	2052813	promoter	0.029893	0.028026	TRUE	TRUE	TRUE
chr8	39005594	39006318	Gm6213	0	0	0	0	0	0.157316	0.072028	13.712156	0.005253	0.001165	292023	promoter	0.157316	0.072028	FALSE	TRUE	TRUE
chr8	39005594	39006318	Sgcz	0.180716	0.168602	13.500394	0.012489	0.0031	0.114346	0.152663	13.712156	0.011133	0.002739	344448	promoter	-0.06637	-0.015939	TRUE	TRUE	TRUE
chr8	39190654	39191154	Gm6213	0	0	0	0	0	0.144208	0.066026	8.464104	0.007801	0.001613	107075	intergenic	0.144208	0.066026	FALSE	TRUE	TRUE
chr8	39190654	39191154	Sgcz	0.037944	0.0354	8.273891	0.004279	9.32e-4	0.061353	0.081913	8.464104	0.009678	0.002275	529396	intergenic	0.023409	0.046513	TRUE	TRUE	TRUE
chr8	39190654	39191154	Zfp42	0.023055	0.01097	8.273891	0.001326	2.29e-4	0.001217	5.51e-4	8.464104	6.5e-5	0	4116076	intergenic	-0.021838	-0.010419	TRUE	FALSE	TRUE
chr8	39315844	39316344	Gm6213	0	0	0	0	0	0.0568	0.026006	0.776958	0.033472	0.006953	18115	genic	0.0568	0.026006	FALSE	TRUE	TRUE
chr8	40272234	40272734	Zdhhc2	0.025041	0.115537	7.044127	0.016402	0.00437	0.011458	0.041486	2.85795	0.014516	0.003801	151330	intergenic	-0.013583	-0.074051	TRUE	TRUE	TRUE
chr8	40296506	40297006	Zdhhc2	0.064937	0.299614	6.800875	0.044055	0.012944	0.044274	0.160306	4.519855	0.035467	0.010282	127058	genic	-0.020663	-0.139308	TRUE	TRUE	TRUE
chr8	40301883	40302383	Fgf20	0.291209	2.402805	15.476076	0.155259	0.051702	0.18852	1.294204	8.638882	0.149811	0.049011	6198	genic	-0.102689	-1.108601	TRUE	TRUE	TRUE
chr8	40301883	40302383	Micu3	0.298799	2.497092	15.476076	0.161352	0.051702	0.194636	1.347926	8.638882	0.15603	0.049011	5324	genic	-0.104163	-1.149166	TRUE	TRUE	TRUE
chr8	40301883	40302383	Slc7a2	0.02709	0.052982	15.476076	0.003423	7.2e-4	0.005448	0.00971	8.638882	0.001124	1.53e-4	560262	genic	-0.021642	-0.043272	TRUE	TRUE	TRUE
chr8	40301883	40302383	Vps37a	0.04334	0.198362	15.476076	0.012817	0.003284	0.009847	0.04084	8.638882	0.004727	9.62e-4	209649	genic	-0.033493	-0.157522	TRUE	TRUE	TRUE
chr8	40301883	40302383	Zdhhc2	0.124803	0.575829	15.476076	0.037208	0.010862	0.050797	0.183925	8.638882	0.02129	0.005895	121681	genic	-0.074006	-0.391904	TRUE	TRUE	TRUE
chr8	40301883	40302383	Zfp42	0.002921	0.00139	15.476076	9e-5	0	0.024205	0.010956	8.638882	0.001268	2.24e-4	3004847	genic	0.021284	0.009566	FALSE	TRUE	TRUE
chr8	40307207	40307707	Fgf20	0.10508	0.867026	5.277394	0.164291	0.051702	0.139204	0.955647	5.740977	0.166461	0.05281	874	promoter	0.034124	0.088621	TRUE	TRUE	TRUE
chr8	40307902	40308581	Cnot7	0	0	0	0	0	0.020586	0.073907	12.864929	0.005745	0.001252	207605.5	promoter	0.020586	0.073907	FALSE	TRUE	TRUE
chr8	40307902	40308581	Gm30504	0.023853	0.023764	11.574325	0.002053	3.54e-4	7.1e-4	7.15e-4	12.864929	5.6e-5	0	4802238.5	promoter	-0.023143	-0.023049	TRUE	FALSE	TRUE
chr8	40307902	40308581	Zdhhc2	0.074959	0.345853	11.574325	0.029881	0.008603	0.09082	0.328839	12.864929	0.025561	0.007245	115572.5	promoter	0.015861	-0.017014	TRUE	TRUE	TRUE
chr8	40307902	40308581	Zfp42	0.030569	0.014546	11.574325	0.001257	2.22e-4	0.002558	0.001158	12.864929	9e-5	0	2998738.5	promoter	-0.028011	-0.013388	TRUE	FALSE	TRUE
chr8	40423564	40424197	Cnot7	0	0	0	0	0	0.02505	0.089935	7.05064	0.012756	0.003115	91966.5	promoter	0.02505	0.089935	FALSE	TRUE	TRUE
chr8	40423564	40424197	Gm6213	0	0	0	0	0	0.022434	0.010271	7.05064	0.001457	2.68e-4	1125901.5	promoter	0.022434	0.010271	FALSE	TRUE	TRUE
chr8	40511126	40512275	Cnot7	0	0	0	0	0	0.50641099999999994	1.818097	10.961318	0.165865	0.052505	4146.5	promoter	0.50641099999999994	1.818097	FALSE	TRUE	TRUE
chr8	40511126	40512275	Gm6213	0	0	0	0	0	0.061548	0.02818	10.961318	0.002571	5.13e-4	1213721.5	promoter	0.061548	0.02818	FALSE	TRUE	TRUE
chr8	40511126	40512275	Zdhhc2	0.041	0.189169	10.253692	0.018449	0.004955	0.052513	0.190139	10.961318	0.017346	0.004594	87886.5	promoter	0.011513	9.7e-4	TRUE	TRUE	TRUE
chr8	40573138	40573638	Cnot7	0	0	0	0	0	0.033668	0.120872	7.939422	0.015224	0.003524	57541	genic	0.033668	0.120872	FALSE	TRUE	TRUE
chr8	40573138	40573638	Cyp4v3	3.29e-4	3.71e-4	6.619423	5.6e-5	0	0.021428	0.029958	7.939422	0.003773	6.59e-4	4759828	genic	0.021099	0.029587	FALSE	TRUE	TRUE
chr8	40615329	40615829	Mtmr7	0.063233	0.34165	5.578416	0.061245	0.01882	0.04616	0.23863	4.213253	0.056638	0.01691	19218	genic	-0.017073	-0.10302	TRUE	TRUE	TRUE
chr8	40634358	40635047	Cnot7	0	0	0	0	0	0.028724	0.103124	14.706902	0.007012	0.001427	118855.5	promoter	0.028724	0.103124	FALSE	TRUE	TRUE
chr8	40634358	40635047	Dlc1	0.020165	0.017874	15.755325	0.001134	1.96e-4	0.001172	0.001073	14.706902	7.3e-5	0	3681559.5	promoter	-0.018993	-0.016801	TRUE	FALSE	TRUE
chr8	40634358	40635047	Pdgfrl	0.043453	0.166154	15.755325	0.010546	0.002609	0.06137	0.180714	14.706902	0.012288	0.003084	291508.5	promoter	0.017917	0.01456	TRUE	TRUE	TRUE
chr8	40634358	40635047	Slc7a2	0.070586	0.13805	15.755325	0.008762	0.002125	0.048142	0.085804	14.706902	0.005834	0.001295	227692.5	promoter	-0.022444	-0.052246	TRUE	TRUE	TRUE
chr8	40634358	40635047	Triml1	0	0	0	0	0	0.05517	0.02013	14.706902	0.001369	2.47e-4	2506783.5	promoter	0.05517	0.02013	FALSE	TRUE	TRUE
chr8	40634358	40635047	Vps37a	0.034155	0.156324	15.755325	0.009922	0.002352	0.048052	0.199285	14.706902	0.01355	0.003482	122920.5	promoter	0.013897	0.042961	TRUE	TRUE	TRUE
chr8	40634358	40635047	Zfp42	0.036791	0.017507000000000002	15.755325	0.001111	1.96e-4	0.00329	0.001489	14.706902	1.01e-4	0	2672277.5	promoter	-0.033501	-0.016018	TRUE	FALSE	TRUE
chr8	40880759	40881259	Slc7a2	0.165763	0.324197	7.923634	0.040915	0.010219	0.118336	0.210912	5.936396	0.035529	0.007974	18614	genic	-0.047427	-0.113285	TRUE	TRUE	TRUE
chr8	41016348	41016848	Mtus1	0.010559	0.02892	4.460143	0.006484	0.001253	0.026111	0.062203	5.750076	0.010818	0.002613	117128	genic	0.015552	0.033283	TRUE	TRUE	TRUE
chr8	41016348	41016848	Triml1	0	0	0	0	0	0.021505	0.007847	5.750076	0.001365	2.48e-4	2124888	genic	0.021505	0.007847	FALSE	TRUE	TRUE
chr8	41040233	41040733	Mtus1	0.021812	0.059739	5.575533	0.010714	0.00246	0.033131	0.078924	7.852422	0.010051	0.002244	93243	genic	0.011319	0.019185	TRUE	TRUE	TRUE
chr8	41040233	41040733	Pdgfrl	0.04286	0.163886	5.575533	0.029394	0.008456	0.055393	0.163114	7.852422	0.020772	0.005739	114272	genic	0.012533	-7.72e-4	TRUE	TRUE	TRUE
chr8	41040233	41040733	Slc7a2	0.006166	0.012059	5.575533	0.002163	1.59e-4	0.033672	0.060015	7.852422	0.007643	0.001771	178088	genic	0.027506	0.047956	TRUE	TRUE	TRUE
chr8	41041421	41041921	Slc7a2	0.011882	0.023238	10.796211	0.002152	1.59e-4	0.051896	0.092496	12.109911	0.007638	0.001771	179276	genic	0.040014	0.069258	TRUE	TRUE	TRUE
chr8	41051029	41051529	Asah1	0.028384	0.152008	12.597492	0.012067	0.003002	0.011964	0.057878	9.05866	0.006389	0.001478	323494	genic	-0.01642	-0.09413	TRUE	TRUE	TRUE
chr8	41051029	41051529	Fam149a	0.022257	0.029466	12.597492	0.002339	4.1e-4	0.005873	0.0134	9.05866	0.001479	2.55e-4	4331012	genic	-0.016384	-0.016066	TRUE	TRUE	TRUE
chr8	41051029	41051529	Mtus1	0.081203	0.222403	12.597492	0.017655	0.004666	0.06509	0.15506	9.05866	0.017117	0.004488	82447	genic	-0.016113	-0.067343	TRUE	TRUE	TRUE
chr8	41051029	41051529	Pcm1	0.093648	0.670477	12.597492	0.053223	0.015077	0.053861	0.327134	9.05866	0.036113	0.010086	188472	genic	-0.039787	-0.343343	TRUE	TRUE	TRUE
chr8	41051029	41051529	Pdlim3	0.028157	0.022626	12.597492	0.001796	3.08e-4	5.52e-4	5e-4	9.05866	5.5e-5	0	4834181	genic	-0.027605	-0.022126	TRUE	FALSE	TRUE
chr8	41051029	41051529	Vps37a	0.022474	0.102859	12.597492	0.008165	0.001896	0.010433	0.04327	9.05866	0.004777	0.001055	539497	genic	-0.012041	-0.059589	TRUE	TRUE	TRUE
chr8	41051029	41051529	Zfp42	0.021032	0.010008	12.597492	7.94e-4	1.34e-4	0.002411	0.001091	9.05866	1.2e-4	0	2255701	genic	-0.018621	-0.008917	TRUE	FALSE	TRUE
chr8	41053121	41053621	Asah1	0.044928	0.240611	19.94918	0.012061	0.003002	0.020446	0.09891	15.479832	0.00639	0.001478	321402	genic	-0.024482	-0.141701	TRUE	TRUE	TRUE
chr8	41053121	41053621	Fam149a	0.035244	0.046659	19.94918	0.002339	4.1e-4	0.010035	0.022897	15.479832	0.001479	2.55e-4	4328920	genic	-0.025209	-0.023762	TRUE	TRUE	TRUE
chr8	41053121	41053621	Mtus1	0.12888	0.352982	19.94918	0.017694	0.004666	0.1115	0.265617	15.479832	0.017159	0.004488	80355	genic	-0.01738	-0.087365	TRUE	TRUE	TRUE
chr8	41053121	41053621	Pcm1	0.148101	1.060334	19.94918	0.053152	0.015077	0.091933	0.558373	15.479832	0.036071	0.010086	186380	genic	-0.056168	-0.501961	TRUE	TRUE	TRUE
chr8	41053121	41053621	Pdgfrl	0.06639	0.253856	19.94918	0.012725	0.003234	0.079846	0.235118	15.479832	0.015189	0.003997	127160	genic	0.013456	-0.018738	TRUE	TRUE	TRUE
chr8	41053121	41053621	Pdlim3	0.044587	0.035828	19.94918	0.001796	3.08e-4	9.43e-4	8.55e-4	15.479832	5.5e-5	0	4832089	genic	-0.043644	-0.034973	TRUE	FALSE	TRUE
chr8	41053121	41053621	Slc7a2	0.062772	0.122768	19.94918	0.006154	0.001352	0.075584	0.134715	15.479832	0.008703	0.002093	190976	genic	0.012812	0.011947	TRUE	TRUE	TRUE
chr8	41053121	41053621	Tlr3	0.013304	0.015315	19.94918	7.68e-4	1.27e-4	0.023649	0.039658	15.479832	0.002562	4.49e-4	4357709	genic	0.010345	0.024343	TRUE	TRUE	TRUE
chr8	41053121	41053621	Vps37a	0.0356	0.162935	19.94918	0.008168	0.001896	0.01783	0.073948	15.479832	0.004777	0.001055	541589	genic	-0.01777	-0.088987	TRUE	TRUE	TRUE
chr8	41053121	41053621	Zfp42	0.033306	0.015848	19.94918	7.94e-4	1.34e-4	0.004124	0.001867	15.479832	1.21e-4	0	2253609	genic	-0.029182	-0.013981	TRUE	FALSE	TRUE
chr8	41114870	41115370	Mtus1	0.053669	0.146991	2.772513	0.053017	0.015262	0.042469	0.10117	1.870493	0.054087	0.015708	18606	genic	-0.0112	-0.045821	TRUE	TRUE	TRUE
chr8	41239501	41240023	Cnot7	0	0	0	0	0	0.032423	0.116405	15.779088	0.007377	0.001657	723915	promoter	0.032423	0.116405	FALSE	TRUE	TRUE
chr8	41239501	41240023	Fam149a	0.02064	0.027324	14.098022	0.001938	3.39e-4	0.006665	0.015207	15.779088	9.64e-4	1.63e-4	4142529	promoter	-0.013975	-0.012117	TRUE	TRUE	TRUE
chr8	41239501	41240023	Frg1	0.051957	0.163007	14.098022	0.011562	0.002924	0.029491	0.090591	15.779088	0.005741	0.00121	177312	promoter	-0.022466	-0.072416	TRUE	TRUE	TRUE
chr8	41239501	41240023	Mtmr7	0.024568	0.132739	14.098022	0.009415	0.002181	0.035309	0.182532	15.779088	0.011568	0.002706	604965	promoter	0.010741	0.049793	TRUE	TRUE	TRUE
chr8	41239501	41240023	Mtus1	0.05726	0.156827	14.098022	0.011124	0.002666	0.091393	0.217717	15.779088	0.013798	0.003518	106036	promoter	0.034133	0.06089	TRUE	TRUE	TRUE
chr8	41239501	41240023	Pdgfrl	0.063594	0.243165	14.098022	0.017248	0.004406	0.041768	0.122992	15.779088	0.007795	0.001857	313551	promoter	-0.021826	-0.120173	TRUE	TRUE	TRUE
chr8	41239501	41240023	Slc7a2	0.029111	0.056936	14.098022	0.004039	8.61e-4	0.040535	0.072246	15.779088	0.004579	0.001003	377367	promoter	0.011424	0.01531	TRUE	TRUE	TRUE
chr8	41239501	41240023	Vps37a	0.008842	0.040467	14.098022	0.00287	5.89e-4	0.030336	0.125814	15.779088	0.007973	0.001797	727980	promoter	0.021494	0.085347	TRUE	TRUE	TRUE
chr8	41374523	41375043	2810404M03Rik	0.028514	0.021686	15.764065	0.001376	1.91e-4	0.013707	0.009067	14.521479	6.24e-4	0	452483	promoter	-0.014807	-0.012619	TRUE	FALSE	TRUE
chr8	41374523	41375043	Cnot7	0	0	0	0	0	0.021877	0.078542	14.521479	0.005409	0.001174	858936	promoter	0.021877	0.078542	FALSE	TRUE	TRUE
chr8	41374523	41375043	F11	0	0	0	0	0	0.042292	0.034302	14.521479	0.002362	4.19e-4	3887248	promoter	0.042292	0.034302	FALSE	TRUE	TRUE
chr8	41374523	41375043	Fam149a	0.030227	0.040017	15.764065	0.002538	4.5e-4	0.019784	0.04514	14.521479	0.003108	5.54e-4	4007508	promoter	-0.010443	0.005123	TRUE	TRUE	TRUE
chr8	41374523	41375043	Frg1	0.177021	0.555374	15.764065	0.03523	0.01034	0.163681	0.502799	14.521479	0.034625	0.010118	42291	promoter	-0.01334	-0.052575	TRUE	TRUE	TRUE
chr8	41374523	41375043	Pcm1	0.033273	0.23822	15.764065	0.015112	0.003979	0.022795	0.138447	14.521479	0.009534	0.002266	135032	promoter	-0.010478	-0.099773	TRUE	TRUE	TRUE
chr8	41374523	41375043	Sorbs2	0.0011	0.001021	15.764065	6.5e-5	0	0.022827	0.032902	14.521479	0.002266	3.99e-4	4133004	promoter	0.021727	0.031881	FALSE	TRUE	TRUE
chr8	41374523	41375043	Vps37a	0.014065	0.064372	15.764065	0.004083	8.68e-4	0.02432	0.100861	14.521479	0.006946	0.001528	863001	promoter	0.010255	0.036489	TRUE	TRUE	TRUE
chr8	41374523	41375043	Zfp42	0.044587	0.021216	15.764065	0.001346	2.45e-4	0.004529	0.00205	14.521479	1.41e-4	0	1932197	promoter	-0.040058	-0.019166	TRUE	FALSE	TRUE
chr8	41824877	41825377	2810404M03Rik	0.073201	0.055674	0.368401	0.151123	0.04498	0.107409	0.071052	0.471761	0.15061	0.044718	2139	intergenic	0.034208	0.015378	TRUE	TRUE	TRUE
