cluster_id	n_overlaps	kept_index	kept_resolution	kept_fdr	n_resolutions	resolutions_list	merged_indices	merged_resolutions
11496	2	11734	5kb	0.509234881927204	2	5,10	11734,32839	5kb,10kb
11497	3	54248	25kb	0.666876089353784	3	5,10,25	11735,32771,54248	5kb,10kb,25kb
11498	2	11736	5kb	0.50573755415061	2	5,10	11736,32825	5kb,10kb
11499	3	11737	5kb	0.416426702842552	3	5,10,25	11737,32799,54289	5kb,10kb,25kb
11500	3	32834	10kb	0.239398699142881	3	5,10,25	11738,32834,41491	5kb,10kb,25kb
11501	2	11739	5kb	0.267148533761147	2	5,10	11739,32795	5kb,10kb
11503	2	32764	10kb	0.169663427134376	2	5,10	11741,32764	5kb,10kb
11504	4	32820	10kb	0.351988138557273	2	5,10	11742,32820,16858,40523	5kb,10kb,5kb,10kb
11505	2	32845	10kb	0.788743084548455	2	5,10	11743,32845	5kb,10kb
11506	2	11744	5kb	0.208248683375086	2	5,10	11744,32791	5kb,10kb
11508	3	32760	10kb	0.20778109923075	3	5,10,25	11746,32760,54238	5kb,10kb,25kb
11510	3	32882	10kb	0.0157282728527309	3	5,10,25	11748,32882,54278	5kb,10kb,25kb
11511	3	11749	5kb	0.78906212274306	3	5,10,25	11749,32773,54251	5kb,10kb,25kb
11513	2	32801	10kb	0.285464061545683	2	5,10	11751,32801	5kb,10kb
11514	2	32867	10kb	0.000160950997666975	2	5,10	11752,32867	5kb,10kb
11515	3	39244	10kb	0.0949753816682661	2	5,10	11753,39244,18794	5kb,10kb,10kb
11516	3	32784	10kb	0.00333476742737714	3	5,10,25	11754,32784,54231	5kb,10kb,25kb
11517	2	11755	5kb	0.190652459553263	2	5,10	11755,32806	5kb,10kb
11518	2	32793	10kb	0.00320431696996987	2	5,10	11756,32793	5kb,10kb
11519	3	32788	10kb	0.0910236514824317	3	5,10,25	11757,32788,54239	5kb,10kb,25kb
11520	2	11758	5kb	0.522961159044839	2	5,10	11758,32818	5kb,10kb
11522	2	11760	5kb	0.564878596035392	2	5,10	11760,32885	5kb,10kb
11525	2	11763	5kb	0.82424898865179	2	5,10	11763,32947	5kb,10kb
11526	2	32794	10kb	0.438111262741832	2	5,10	11764,32794	5kb,10kb
11527	2	11765	5kb	0.781620877905919	2	5,10	11765,32785	5kb,10kb
11529	2	11767	5kb	0.586739575066818	2	5,10	11767,33088	5kb,10kb
11530	2	21282	10kb	0.350565125787701	2	5,10	11768,21282	5kb,10kb
11531	2	32768	10kb	0.157044157176955	2	5,10	11769,32768	5kb,10kb
11532	2	32861	10kb	0.0297950939853237	2	5,10	11770,32861	5kb,10kb
11534	2	11772	5kb	0.0100576044673251	2	5,10	11772,32904	5kb,10kb
11535	2	11773	5kb	0.805833406158574	2	5,10	11773,25013	5kb,10kb
11536	2	32779	10kb	0.0585462173059368	2	5,10	11774,32779	5kb,10kb
11537	2	39225	10kb	0.39762913035468	2	5,10	11775,39225	5kb,10kb
11538	2	32790	10kb	0.388170445983251	2	5,10	11776,32790	5kb,10kb
11539	2	37813	10kb	0.0278185860654381	2	5,10	11777,37813	5kb,10kb
11543	3	54267	25kb	0.361599988193619	3	5,10,25	11781,32776,54267	5kb,10kb,25kb
11544	3	54260	25kb	0.0169135906466939	3	5,10,25	11782,32812,54260	5kb,10kb,25kb
11546	3	32816	10kb	0.443098251006598	3	5,10,25	11784,32816,54230	5kb,10kb,25kb
11547	3	11785	5kb	0.278340377179387	3	5,10,25	11785,32817,54249	5kb,10kb,25kb
11548	2	32852	10kb	0.189397246007819	2	5,10	11786,32852	5kb,10kb
11549	2	32828	10kb	0.0226660565701506	2	5,10	11787,32828	5kb,10kb
11550	3	11788	5kb	0.788386191070381	2	5,10	11788,18802,39226	5kb,10kb,10kb
11551	3	54306	25kb	0.0977390522784534	3	5,10,25	11789,32777,54306	5kb,10kb,25kb
11553	3	54337	25kb	0.000619228881317332	3	5,10,25	11791,32890,54337	5kb,10kb,25kb
11554	2	32864	10kb	0.00219528111720458	2	5,10	11792,32864	5kb,10kb
11556	2	32975	10kb	0.00597870835739967	2	5,10	11794,32975	5kb,10kb
11557	3	54283	25kb	0.409842893849609	3	5,10,25	11795,32878,54283	5kb,10kb,25kb
11558	3	59682	25kb	0.50633167347762	3	5,10,25	11796,32940,59682	5kb,10kb,25kb
11559	3	54316	25kb	0.171340816992114	3	5,10,25	11797,32797,54316	5kb,10kb,25kb
11560	2	32823	10kb	0.171058172468594	2	5,10	11798,32823	5kb,10kb
11561	2	11799	5kb	0.187625792469898	2	5,10	11799,37796	5kb,10kb
11562	2	32844	10kb	0.598092888795523	2	5,10	11800,32844	5kb,10kb
11563	3	54245	25kb	0.431369115257951	3	5,10,25	11802,32767,54245	5kb,10kb,25kb
11564	3	54234	25kb	0.119497186036959	3	5,10,25	11803,32802,54234	5kb,10kb,25kb
11565	2	32810	10kb	0.00216996983474129	2	5,10	11804,32810	5kb,10kb
11566	2	32827	10kb	0.137645599153362	2	5,10	11805,32827	5kb,10kb
11568	2	23781	10kb	0.00518858611164625	2	5,10	11807,23781	5kb,10kb
11569	2	32838	10kb	0.478039098227399	2	5,10	11808,32838	5kb,10kb
11570	2	11809	5kb	0.164077481358151	2	5,10	11809,32879	5kb,10kb
11571	2	32840	10kb	0.0536353020334596	2	5,10	11810,32840	5kb,10kb
11572	3	11811	5kb	0.164544761359343	3	5,10,25	11811,32960,54475	5kb,10kb,25kb
11573	2	32869	10kb	0.543798605325159	2	5,10	11812,32869	5kb,10kb
11574	2	32783	10kb	0.265733840773619	2	5,10	11813,32783	5kb,10kb
11575	3	11814	5kb	0.328017091484819	3	5,10,25	11814,32848,54336	5kb,10kb,25kb
11576	2	11815	5kb	0.409124244087176	2	5,10	11815,32813	5kb,10kb
11577	2	11816	5kb	0.697131365175474	2	5,10	11816,32881	5kb,10kb
11579	2	32837	10kb	0.0192346721648407	2	5,10	11818,32837	5kb,10kb
11580	2	22540	10kb	0.0660819541950412	2	5,10	11819,22540	5kb,10kb
11581	2	32900	10kb	0.407657319275186	2	5,10	11820,32900	5kb,10kb
11583	2	32807	10kb	0.432894444153977	2	5,10	11822,32807	5kb,10kb
11585	2	32868	10kb	0.0148779523447099	2	5,10	11824,32868	5kb,10kb
11586	3	46752	25kb	0.346364260513728	3	5,10,25	11825,32961,46752	5kb,10kb,25kb
11587	3	54273	25kb	0.385489858258004	3	5,10,25	11826,32831,54273	5kb,10kb,25kb
11588	2	32871	10kb	0.221848189116623	2	5,10	11827,32871	5kb,10kb
11589	2	32821	10kb	0.0610323321176811	2	5,10	11828,32821	5kb,10kb
11590	3	32910	10kb	0.0119410000711537	3	5,10,25	11829,32910,54286	5kb,10kb,25kb
11591	2	11830	5kb	0.542509521368078	2	5,10	11830,32769	5kb,10kb
11592	3	32887	10kb	0.0563369200554286	3	5,10,25	11831,32887,54372	5kb,10kb,25kb
11593	2	11832	5kb	0.609059361543545	2	5,10	11832,32873	5kb,10kb
11594	3	32942	10kb	0.462883987849116	3	5,10,25	11833,32942,46748	5kb,10kb,25kb
11595	3	54263	25kb	0.559073022903	3	5,10,25	11834,32922,54263	5kb,10kb,25kb
11596	2	11835	5kb	0.718706762514863	2	5,10	11835,32969	5kb,10kb
11597	2	32899	10kb	0.310160148542089	2	5,10	11836,32899	5kb,10kb
11599	2	32912	10kb	0.346725718578243	2	5,10	11838,32912	5kb,10kb
11600	2	11839	5kb	0.805547363542952	2	5,10	11839,32855	5kb,10kb
11602	2	32835	10kb	0.278837089958712	2	5,10	11841,32835	5kb,10kb
11603	2	11842	5kb	0.450901426207961	2	5,10	11842,32843	5kb,10kb
11604	2	37798	10kb	0.615886004794642	2	5,10	11843,37798	5kb,10kb
11605	2	19820	10kb	0.400234389071838	2	5,10	11844,19820	5kb,10kb
11606	2	25012	10kb	0.63990178512687	2	5,10	11845,25012	5kb,10kb
11607	3	54304	25kb	0.0275222016000891	3	5,10,25	11846,32850,54304	5kb,10kb,25kb
11608	2	37801	10kb	0.393416095612487	2	5,10	11847,37801	5kb,10kb
11610	2	11849	5kb	0.137110299122346	2	5,10	11849,37814	5kb,10kb
11612	2	32824	10kb	0.199491825242086	2	5,10	11851,32824	5kb,10kb
11613	2	11852	5kb	0.428753166219242	2	5,10	11852,32863	5kb,10kb
11614	3	11853	5kb	0.538260257464209	3	5,10,25	11853,32889,54281	5kb,10kb,25kb
11615	2	32970	10kb	0.275865968323065	2	5,10	11854,32970	5kb,10kb
11616	2	11855	5kb	0.603215327942847	2	5,10	11855,32803	5kb,10kb
11617	2	32847	10kb	0.243357690651794	2	5,10	11856,32847	5kb,10kb
11618	2	11857	5kb	0.156578765856772	2	5,10	11857,32862	5kb,10kb
11619	2	11858	5kb	0.333463072039387	2	5,10	11858,32851	5kb,10kb
11620	2	11859	5kb	0.878852856900744	2	5,10	11859,32849	5kb,10kb
11621	2	32950	10kb	0.0377057239620528	2	5,10	11860,32950	5kb,10kb
11622	3	11861	5kb	0.554846765638038	3	5,10,25	11861,32814,54257	5kb,10kb,25kb
11623	2	11862	5kb	0.565660128423276	2	5,10	11862,32815	5kb,10kb
11624	2	32872	10kb	0.772541873366733	2	5,10	11863,32872	5kb,10kb
11626	2	11865	5kb	0.506392088048137	2	5,10	11865,32907	5kb,10kb
11627	2	32943	10kb	0.0294726533788002	2	5,10	11866,32943	5kb,10kb
11628	3	32905	10kb	0.000362977844469542	3	5,10,25	11867,32905,54301	5kb,10kb,25kb
11629	2	33005	10kb	0.00143068780022474	2	5,10	11868,33005	5kb,10kb
11632	2	11871	5kb	0.661840217064475	2	5,10	11871,32870	5kb,10kb
11633	3	54320	25kb	0.0566930560924824	3	5,10,25	11872,32832,54320	5kb,10kb,25kb
11634	2	39230	10kb	0.445900280880431	2	5,10	11873,39230	5kb,10kb
11635	2	32853	10kb	0.637510417499037	2	5,10	11874,32853	5kb,10kb
11636	2	32808	10kb	0.159310646391051	2	5,10	11875,32808	5kb,10kb
11637	3	11876	5kb	0.435124129103601	3	5,10,25	11876,32926,54365	5kb,10kb,25kb
11638	3	54416	25kb	0.259675807644324	3	5,10,25	11877,32933,54416	5kb,10kb,25kb
11640	2	32938	10kb	0.576688230969923	2	5,10	11879,32938	5kb,10kb
11641	3	11880	5kb	0.594974481686646	2	5,10	11880,19828,33029	5kb,10kb,10kb
11642	2	11881	5kb	0.0622208137414111	2	5,10	11881,33019	5kb,10kb
11643	2	32875	10kb	0.0392296822317852	2	5,10	11882,32875	5kb,10kb
11644	2	25021	10kb	0.894275661857149	2	5,10	11883,25021	5kb,10kb
11645	2	32860	10kb	0.00480774124082689	2	5,10	11884,32860	5kb,10kb
11646	3	54313	25kb	0.0554008399123544	3	5,10,25	11885,32939,54313	5kb,10kb,25kb
11648	3	32833	10kb	0.0975393362929649	3	5,10,25	11887,32833,54300	5kb,10kb,25kb
11649	3	32880	10kb	0.335874210548095	3	5,10,25	11888,32880,54364	5kb,10kb,25kb
11652	2	11891	5kb	0.168087469186276	2	5,10	11891,18799	5kb,10kb
11653	3	54356	25kb	0.744483857733719	3	5,10,25	11892,32914,54356	5kb,10kb,25kb
11654	2	11893	5kb	0.679031725265638	2	5,10	11893,33040	5kb,10kb
11656	3	32957	10kb	0.0624191148999099	3	5,10,25	11895,32957,54429	5kb,10kb,25kb
11657	2	11896	5kb	0.278906745625551	2	5,10	11896,32917	5kb,10kb
11658	2	11897	5kb	0.383243532886704	2	5,10	11897,21278	5kb,10kb
11659	3	32921	10kb	0.435038727767273	3	5,10,25	11898,32921,58377	5kb,10kb,25kb
11660	2	11899	5kb	0.447486143543737	2	5,10	11899,32884	5kb,10kb
11661	2	32935	10kb	0.0550180261784319	2	5,10	11900,32935	5kb,10kb
11662	2	32981	10kb	0.164845149155808	2	5,10	11901,32981	5kb,10kb
11663	3	11902	5kb	0.288684559940393	3	5,10,25	11902,32955,58374	5kb,10kb,25kb
11664	2	11903	5kb	0.532068480524978	2	5,10	11903,32891	5kb,10kb
11665	2	11904	5kb	0.109499164132475	2	5,10	11904,32894	5kb,10kb
11666	2	32974	10kb	0.537019550669921	2	5,10	11905,32974	5kb,10kb
11667	3	32946	10kb	0.487673443887102	3	5,10,25	11906,32946,54349	5kb,10kb,25kb
11668	3	32954	10kb	0.0888526544455981	3	5,10,25	11907,32954,54358	5kb,10kb,25kb
11669	2	11908	5kb	0.0359381220091604	2	5,10	11908,32971	5kb,10kb
11670	3	54302	25kb	0.0733172628488478	3	5,10,25	11909,32854,54302	5kb,10kb,25kb
11671	2	11910	5kb	0.684051410378753	2	5,10	11910,32965	5kb,10kb
11672	2	32897	10kb	0.555843993941078	2	5,10	11911,32897	5kb,10kb
11673	3	54330	25kb	0.00923990839144132	3	5,10,25	11912,32980,54330	5kb,10kb,25kb
11674	2	32915	10kb	0.345900851467073	2	5,10	11913,32915	5kb,10kb
11675	2	11914	5kb	0.0922133789799417	2	5,10	11914,32944	5kb,10kb
11677	2	32909	10kb	0.00101090332915862	2	5,10	11916,32909	5kb,10kb
11678	3	11917	5kb	0.100080886533968	2	5,10	11917,22530,25015	5kb,10kb,10kb
11679	2	32964	10kb	0.468342753146113	2	5,10	11918,32964	5kb,10kb
11680	2	33044	10kb	0.00770558329366939	2	5,10	11919,33044	5kb,10kb
11681	2	32811	10kb	0.684118413727994	2	5,10	11920,32811	5kb,10kb
11682	3	54466	25kb	0.129499795081349	3	5,10,25	11921,32976,54466	5kb,10kb,25kb
11683	2	11922	5kb	0.706749217303885	2	5,10	11922,21293	5kb,10kb
11684	3	32876	10kb	0.273717309584292	3	5,10,25	11923,32876,54332	5kb,10kb,25kb
11685	2	33061	10kb	0.00558407769379437	2	5,10	11924,33061	5kb,10kb
11686	2	11925	5kb	0.678335432944668	2	5,10	11925,32892	5kb,10kb
11687	2	32866	10kb	0.0213432019091865	2	5,10	11926,32866	5kb,10kb
11688	3	11927	5kb	0.0781977338061185	3	5,10,25	11927,33009,54361	5kb,10kb,25kb
11690	3	32919	10kb	0.131657871075124	3	5,10,25	11929,32919,54311	5kb,10kb,25kb
11691	2	32883	10kb	0.821416740325334	2	5,10	11930,32883	5kb,10kb
11692	3	32978	10kb	0.188921504367611	3	5,10,25	11931,32978,48109	5kb,10kb,25kb
11693	3	11932	5kb	0.49441691195015	3	5,10,25	11932,32927,48107	5kb,10kb,25kb
11694	3	11933	5kb	0.182152697238048	3	5,10,25	11933,33100,44298	5kb,10kb,25kb
11695	3	32923	10kb	0.30716796086936	3	5,10,25	11934,32923,54348	5kb,10kb,25kb
11696	2	32859	10kb	0.210628208032996	2	5,10	11935,32859	5kb,10kb
11697	2	33062	10kb	0.00122408953880899	2	5,10	11936,33062	5kb,10kb
11699	2	11938	5kb	0.264089526481261	2	5,10	11938,33023	5kb,10kb
11701	2	11940	5kb	0.94308692198563	2	5,10	11940,32911	5kb,10kb
11702	2	11941	5kb	0.0156471121142045	2	5,10	11941,33057	5kb,10kb
11704	2	32925	10kb	0.709763967653536	2	5,10	11943,32925	5kb,10kb
11705	2	11944	5kb	0.0514212572252028	2	5,10	11944,32902	5kb,10kb
11706	3	32967	10kb	0.458683290082205	3	5,10,25	11945,32967,54354	5kb,10kb,25kb
11707	3	54307	25kb	0.276933384747485	3	5,10,25	11946,32948,54307	5kb,10kb,25kb
11708	2	11947	5kb	0.458709296261778	2	5,10	11947,25020	5kb,10kb
11709	2	33038	10kb	0.0850378219042889	2	5,10	11948,33038	5kb,10kb
11710	2	11949	5kb	0.272783629475089	2	5,10	11949,37822	5kb,10kb
11711	2	33039	10kb	0.0252655839199208	2	5,10	11950,33039	5kb,10kb
11712	3	11951	5kb	0.423600720397496	3	5,10,25	11951,33063,54363	5kb,10kb,25kb
11713	2	11952	5kb	0.671390323078843	2	5,10	11952,33007	5kb,10kb
11714	3	11953	5kb	0.0976604075915821	3	5,10,25	11953,33109,54331	5kb,10kb,25kb
11715	2	11954	5kb	0.260914442301522	2	5,10	11954,32984	5kb,10kb
11716	3	54347	25kb	0.00359348149773387	3	5,10,25	11955,32829,54347	5kb,10kb,25kb
11717	2	11956	5kb	0.258381900346098	2	5,10	11956,33124	5kb,10kb
11718	2	33084	10kb	0.0239399514704042	2	5,10	11957,33084	5kb,10kb
11719	2	33095	10kb	0.688789710204184	2	5,10	11958,33095	5kb,10kb
11720	3	54329	25kb	0.28926441201394	3	5,10,25	11959,32951,54329	5kb,10kb,25kb
11721	3	58383	25kb	0.116067171746324	3	5,10,25	11960,33013,58383	5kb,10kb,25kb
11724	2	32962	10kb	0.0289781805004603	2	5,10	11963,32962	5kb,10kb
11725	2	32934	10kb	0.0161033534083783	2	5,10	11964,32934	5kb,10kb
11726	2	32949	10kb	0.000309479313856512	2	5,10	11965,32949	5kb,10kb
11727	2	33154	10kb	0.753714805742945	2	5,10	11966,33154	5kb,10kb
11728	2	32901	10kb	0.0192820661733601	2	5,10	11967,32901	5kb,10kb
11729	3	58385	25kb	0.314049773251903	3	5,10,25	11968,33031,58385	5kb,10kb,25kb
11730	2	32985	10kb	0.301347181424329	2	5,10	11969,32985	5kb,10kb
11731	2	32958	10kb	0.0302301715051818	2	5,10	11970,32958	5kb,10kb
11732	2	37810	10kb	0.635286492964359	2	5,10	11971,37810	5kb,10kb
11733	2	32992	10kb	0.778767333059819	2	5,10	11972,32992	5kb,10kb
11734	2	11973	5kb	0.86174266783639	2	5,10	11973,37832	5kb,10kb
11735	3	48118	25kb	0.00126755696790348	3	5,10,25	11974,33068,48118	5kb,10kb,25kb
11736	3	54381	25kb	0.107435819202	3	5,10,25	11975,32982,54381	5kb,10kb,25kb
11737	3	33054	10kb	0.415839292682719	3	5,10,25	11976,33054,54435	5kb,10kb,25kb
11738	3	32936	10kb	0.000669408950701944	3	5,10,25	11977,32936,54315	5kb,10kb,25kb
11739	2	32988	10kb	0.385256514767736	2	5,10	11978,32988	5kb,10kb
11740	2	11979	5kb	0.65722585090182	2	5,10	11979,32990	5kb,10kb
11741	2	33135	10kb	0.149030815886431	2	5,10	11980,33135	5kb,10kb
11742	2	32903	10kb	0.0694646484219288	2	5,10	11981,32903	5kb,10kb
11743	2	32993	10kb	0.445743702067734	2	5,10	11982,32993	5kb,10kb
11744	3	33120	10kb	0.000334090957780806	3	5,10,25	11983,33120,54500	5kb,10kb,25kb
11745	2	11984	5kb	0.227592910189716	2	5,10	11984,33106	5kb,10kb
11746	3	11985	5kb	0.0148989545897574	3	5,10,25	11985,33101,54396	5kb,10kb,25kb
11747	3	33017	10kb	0.0246376162071398	3	5,10,25	11986,33017,48121	5kb,10kb,25kb
11748	2	11987	5kb	0.671341740844155	2	5,10	11987,39252	5kb,10kb
11749	2	33053	10kb	0.793273856912194	2	5,10	11988,33053	5kb,10kb
11750	3	58375	25kb	0.784353212246581	3	5,10,25	11989,33020,58375	5kb,10kb,25kb
11751	3	54369	25kb	0.265351717741798	3	5,10,25	11990,33122,54369	5kb,10kb,25kb
11752	2	33090	10kb	0.0134584473563569	2	5,10	11991,33090	5kb,10kb
11753	3	33035	10kb	0.357591503127675	3	5,10,25	11992,33035,54350	5kb,10kb,25kb
11754	2	33168	10kb	0.369682585143039	2	5,10	11993,33168	5kb,10kb
11755	2	33159	10kb	0.00827149205689744	2	5,10	11994,33159	5kb,10kb
11756	2	33172	10kb	0.752257162410271	2	5,10	11995,33172	5kb,10kb
11757	3	11996	5kb	0.91124495312149	3	5,10,25	11996,33049,42789	5kb,10kb,25kb
11758	3	54373	25kb	0.0410261874532289	3	5,10,25	11997,32994,54373	5kb,10kb,25kb
11759	2	11998	5kb	0.0421350733059625	2	5,10	11998,33050	5kb,10kb
11760	2	33003	10kb	0.000480639867679465	2	5,10	11999,33003	5kb,10kb
11761	2	33004	10kb	0.398803610244559	2	5,10	12000,33004	5kb,10kb
11762	2	12001	5kb	0.826500631268995	2	5,10	12001,33018	5kb,10kb
11763	2	54379	25kb	0.550261862477296	2	5,25	12002,54379	5kb,25kb
11764	2	33055	10kb	0.729051117372075	2	5,10	12003,33055	5kb,10kb
11765	2	23795	10kb	0.236733638231489	2	5,10	12004,23795	5kb,10kb
11766	2	33022	10kb	0.232530989880037	2	5,10	12005,33022	5kb,10kb
11767	2	33147	10kb	0.117174388906584	2	5,10	12006,33147	5kb,10kb
11768	2	12007	5kb	0.192607497018064	2	5,10	12007,32931	5kb,10kb
11769	3	33069	10kb	0.34453625346103	3	5,10,25	12008,33069,58369	5kb,10kb,25kb
11770	2	12009	5kb	0.786859395755733	2	5,10	12009,33056	5kb,10kb
11771	3	33012	10kb	0.569137322830127	3	5,10,25	12010,33012,54408	5kb,10kb,25kb
11772	3	54395	25kb	0.255419809807345	3	5,10,25	12011,33066,54395	5kb,10kb,25kb
11773	3	54425	25kb	0.775886507973145	3	5,10,25	12012,33169,54425	5kb,10kb,25kb
11774	3	33027	10kb	0.123091080866487	3	5,10,25	12013,33027,54382	5kb,10kb,25kb
11775	3	33108	10kb	0.0146754012863459	3	5,10,25	12014,33108,42790	5kb,10kb,25kb
11776	2	33246	10kb	0.207016864435398	2	5,10	12015,33246	5kb,10kb
11777	3	54343	25kb	0.0017497517723838	3	5,10,25	12016,33033,54343	5kb,10kb,25kb
11778	3	33094	10kb	0.355341506648727	3	5,10,25	12017,33094,46750	5kb,10kb,25kb
11779	3	12018	5kb	0.00753500040468858	3	5,10,25	12018,32924,54339	5kb,10kb,25kb
11780	3	54327	25kb	0.329201864889216	3	5,10,25	12019,33047,54327	5kb,10kb,25kb
11781	2	33071	10kb	0.0117614517953985	2	5,10	12020,33071	5kb,10kb
11782	2	12021	5kb	0.104245316271791	2	5,10	12021,33117	5kb,10kb
11783	2	33037	10kb	0.0418094548243956	2	5,10	12022,33037	5kb,10kb
11784	2	12023	5kb	0.688536580605885	2	5,10	12023,33242	5kb,10kb
11785	3	18840	10kb	0.790437733329453	2	5,10	12024,18840,37823	5kb,10kb,10kb
11786	3	12025	5kb	0.735854734500322	3	5,10,25	12025,33030,54412	5kb,10kb,25kb
11787	3	12026	5kb	0.435499388422165	3	5,10,25	12026,33163,54530	5kb,10kb,25kb
11788	3	54406	25kb	0.0313961191230138	3	5,10,25	12027,33082,54406	5kb,10kb,25kb
11789	3	54455	25kb	0.0778223076301594	3	5,10,25	12028,33111,54455	5kb,10kb,25kb
11790	2	33150	10kb	0.421762999723895	2	5,10	12029,33150	5kb,10kb
11791	2	33072	10kb	0.0024387114614544	2	5,10	12030,33072	5kb,10kb
11792	2	12031	5kb	0.410295208052036	2	5,10	12031,32959	5kb,10kb
11793	2	12032	5kb	0.126216456355039	2	5,10	12032,39254	5kb,10kb
11794	4	12033	5kb	0.362393627795419	3	5,10,25	12033,33113,37837,59687	5kb,10kb,10kb,25kb
11795	3	12034	5kb	0.0200085302616487	3	5,10,25	12034,33107,54433	5kb,10kb,25kb
11796	2	12035	5kb	0.768317424020677	2	5,10	12035,33187	5kb,10kb
11797	2	12036	5kb	0.0819544993749075	2	5,10	12036,37820	5kb,10kb
11798	2	12037	5kb	0.169749304100395	2	5,10	12037,33103	5kb,10kb
11799	3	12038	5kb	0.0132915675900754	2	5,10	12038,33008,17596	5kb,10kb,5kb
11800	2	12039	5kb	0.620354473504155	2	5,10	12039,33110	5kb,10kb
11801	2	33225	10kb	0.0950919069239598	2	5,10	12040,33225	5kb,10kb
11802	2	12041	5kb	0.738861687084103	2	5,10	12041,33182	5kb,10kb
11803	2	33183	10kb	0.0356940082588844	2	5,10	12042,33183	5kb,10kb
11804	3	46759	25kb	0.121592426626428	3	5,10,25	12043,32989,46759	5kb,10kb,25kb
11805	2	33167	10kb	0.0370782709553476	2	5,10	12044,33167	5kb,10kb
11806	2	33151	10kb	0.0240967070501978	2	5,10	12045,33151	5kb,10kb
11807	3	54418	25kb	0.00263106654653802	3	5,10,25	12046,33086,54418	5kb,10kb,25kb
11808	2	33048	10kb	0.919766110312525	2	5,10	12047,33048	5kb,10kb
11809	2	33143	10kb	0.0432456031035556	2	5,10	12048,33143	5kb,10kb
11810	2	33015	10kb	0.0514454686597219	2	5,10	12049,33015	5kb,10kb
11811	2	12050	5kb	0.177301776978226	2	5,10	12050,33115	5kb,10kb
11812	2	39276	10kb	0.07415478798716	2	5,10	12051,39276	5kb,10kb
11813	2	33140	10kb	0.327527551617383	2	5,10	12052,33140	5kb,10kb
11814	2	33132	10kb	0.3200076556608	2	5,10	12053,33132	5kb,10kb
11815	2	12054	5kb	0.852329407019671	2	5,10	12054,33157	5kb,10kb
11816	2	33079	10kb	0.356693156831746	2	5,10	12055,33079	5kb,10kb
11817	3	59713	25kb	0.266764395981684	3	5,10,25	12056,33216,59713	5kb,10kb,25kb
11818	2	33085	10kb	0.317729416570931	2	5,10	12057,33085	5kb,10kb
11819	2	37839	10kb	0.644675310028952	2	5,10	12058,37839	5kb,10kb
11820	4	58390	25kb	0.0897146805992254	3	5,10,25	12059,33127,58390,54467	5kb,10kb,25kb,25kb
11821	3	48127	25kb	0.101315869920519	3	5,10,25	12060,33074,48127	5kb,10kb,25kb
11822	3	54473	25kb	0.505254951762957	3	5,10,25	12061,33114,54473	5kb,10kb,25kb
11823	3	33041	10kb	0.566277311371323	3	5,10,25	12062,33041,54389	5kb,10kb,25kb
11824	3	33212	10kb	0.368909295364884	3	5,10,25	12063,33212,59692	5kb,10kb,25kb
11825	2	33203	10kb	0.551287646762472	2	5,10	12064,33203	5kb,10kb
11826	3	32999	10kb	0.106827223496421	3	5,10,25	12065,32999,54384	5kb,10kb,25kb
11827	3	12066	5kb	0.879381267048201	3	5,10,25	12066,33076,54415	5kb,10kb,25kb
11828	3	33045	10kb	0.0108493046847046	3	5,10,25	12067,33045,54423	5kb,10kb,25kb
11829	2	12068	5kb	0.664791954020928	2	5,10	12068,33011	5kb,10kb
11830	3	54521	25kb	0.646157943786263	3	5,10,25	12069,33231,54521	5kb,10kb,25kb
11831	3	54468	25kb	0.0154869419320318	3	5,10,25	12070,33144,54468	5kb,10kb,25kb
11832	3	54470	25kb	0.433704319654192	3	5,10,25	12071,33121,54470	5kb,10kb,25kb
11833	3	12072	5kb	0.00572120938098875	3	5,10,25	12072,33199,54518	5kb,10kb,25kb
11834	2	33273	10kb	0.487673443887102	2	5,10	12073,33273	5kb,10kb
11835	2	33178	10kb	0.478039098227399	2	5,10	12074,33178	5kb,10kb
11836	3	54383	25kb	0.617419756593528	3	5,10,25	12075,33077,54383	5kb,10kb,25kb
11837	2	12076	5kb	0.341569044823903	2	5,10	12076,37842	5kb,10kb
11838	3	33131	10kb	0.153644654440541	3	5,10,25	12077,33131,54449	5kb,10kb,25kb
11840	3	12079	5kb	0.193009708741079	3	5,10,25	12079,33217,54588	5kb,10kb,25kb
11841	2	33096	10kb	0.749983244632457	2	5,10	12080,33096	5kb,10kb
11842	2	33118	10kb	0.397949932474872	2	5,10	12081,33118	5kb,10kb
11843	2	12082	5kb	0.202640475920354	2	5,10	12082,33104	5kb,10kb
11844	3	54489	25kb	0.341643241608089	3	5,10,25	12083,33185,54489	5kb,10kb,25kb
11845	3	54544	25kb	0.519984993807324	3	5,10,25	12084,33264,54544	5kb,10kb,25kb
11846	3	33249	10kb	0.22136180205937	3	5,10,25	12085,33249,54527	5kb,10kb,25kb
11847	2	33145	10kb	0.0721601971600072	2	5,10	12086,33145	5kb,10kb
11848	2	33146	10kb	0.357025326333322	2	5,10	12087,33146	5kb,10kb
11849	2	33083	10kb	2.40482192384337e-05	2	5,10	12088,33083	5kb,10kb
11850	2	12089	5kb	0.24306630358257	2	5,10	12089,33133	5kb,10kb
11851	2	33158	10kb	0.0563003110116081	2	5,10	12090,33158	5kb,10kb
11852	3	12091	5kb	0.0444849728858777	3	5,10,25	12091,33073,54432	5kb,10kb,25kb
11853	2	33266	10kb	0.0251073797903749	2	5,10	12092,33266	5kb,10kb
