loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category
loop_1465	chr13	83740000	83750000	chr13	84400000	84410000	-0.420177286150805	3.74937981226749	0.0102641702886753	0.0008919850324356	True	10	1	660000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_1501	chr12	29530000	29540000	chr12	29870000	29880000	-0.351520938385823	3.9312303818474	0.0096939014084839	0.0008219599152916	True	10	1	340000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4498	chr12	104425000	104450000	chr12	104675000	104700000	0.369713827296286	5.13137971959669	0.0003110239723573	5.7304298739666e-06	True	25	2	250000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_1516	chr12	89480000	89490000	chr12	91790000	91800000	-0.438883832105783	2.92676253218688	0.0173587898058348	0.0018515428857937	True	10	1	2310000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1541	chr15	53340000	53350000	chr15	53900000	53910000	-0.311747844893679	3.82228406105137	0.0280988106459218	0.0038445478219163	True	10	1	560000	Promoter-Promoter	down_in_mutant	weak_differential
loop_1543	chr15	78620000	78630000	chr15	78840000	78850000	0.424191634546452	4.39704722462018	0.0020236225490552	9.26104216015352e-05	True	10	1	220000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_17209	chr16	42900000	42925000	chr16	43575000	43600000	-0.420278706755833	5.15985373272289	5.12963600116026e-05	2.43933077807896e-07	True	25	2	675000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_1582	chr16	43130000	43140000	chr16	43500000	43510000	-0.351872046257154	4.15888237679427	0.0248769670683402	0.0031986556278221	True	10	1	370000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1594	chr16	57610000	57620000	chr16	58720000	58730000	-0.40499322902473	3.46931150304126	0.010722490899972	0.0009469273857584	True	10	1	1110000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_1612	chr17	10840000	10850000	chr17	10940000	10950000	-0.357355603955237	5.33964167630985	0.0003348847760854	7.73880955694219e-06	True	10	1	1e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_1631	chr17	64000000	64010000	chr17	64590000	64600000	-0.433755791943041	3.19214080476514	0.0116192823440502	0.0010504176244223	True	10	1	590000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_4354	chr1	89070000	89080000	chr1	89180000	89190000	0.310123272173456	5.15744252255123	0.0023129436540737	0.0001131331135144	True	10	2	110000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_1667	chr1	51640000	51650000	chr1	51990000	52000000	-0.535064350220092	4.9229892356083	1.59985952977852e-05	8.41212813907934e-08	True	10	1	350000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_19791	chr1	60550000	60575000	chr1	60850000	60875000	0.34441690008323	5.67904973174515	0.0002552084626416	4.05174247658194e-06	True	25	2	3e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_1685	chr1	48270000	48280000	chr1	48910000	48920000	-0.345686006442807	4.39735841892208	0.012178876697798	0.0011214554187968	True	10	1	640000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_17448	chr1	48900000	48925000	chr1	50925000	50950000	-0.350532835400694	3.30552612433309	0.0058790183860123	0.0005343514112985	True	25	2	2025000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1730	chr18	12450000	12460000	chr18	12890000	12900000	-0.301714913250761	3.98474415647468	0.0165557435299713	0.0017347278666418	True	10	1	440000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1793	chr2	138040000	138050000	chr2	138790000	138800000	-0.37886378601893	4.4817795369914	0.0028095071483556	0.0001497112769935	True	10	1	750000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1807	chr2	167270000	167280000	chr2	167600000	167610000	-0.304725344255729	4.41057458151129	0.0168924077516594	0.0017876156135217	True	10	1	330000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1832	chrX	61160000	61170000	chrX	61810000	61820000	-0.56954623464094	2.83144784398726	0.0050284613738383	0.0003381635830232	True	10	2	650000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_1838	chrX	104870000	104880000	chrX	104960000	104970000	0.369687900155665	3.84798949422238	0.0223708108007757	0.0027024477169194	True	10	1	90000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_1876	chr3	109930000	109940000	chr3	110240000	110250000	-0.385547666231708	3.69830704808459	0.0067492565698469	0.0005045838686895	True	10	1	310000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_1881	chr3	77890000	77900000	chr3	78060000	78070000	-0.302730273595515	4.79520495940016	0.0046045471218544	0.0002947406446273	True	10	1	170000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_1926	chr4	82400000	82410000	chr4	82580000	82590000	-0.496310707967449	4.19723870091566	0.0004949617405952	1.31219973646683e-05	True	10	1	180000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_21378	chr4	154320000	154330000	chr4	154670000	154680000	0.460453898618648	4.88714131085098	0.0002357030486601	4.67615185791881e-06	True	10	3	350000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2337	chr4	27500000	27525000	chr4	28800000	28825000	-0.554403735616347	3.80417524877446	0.0001388477754494	1.29570294496228e-06	True	25	2	1300000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_1972	chr5	127430000	127440000	chr5	127540000	127550000	-0.311686636574463	4.67280978508858	0.0044525608861514	0.000281137747716	True	10	1	110000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2009	chr5	43070000	43080000	chr5	43220000	43230000	-0.303328916114961	4.91031916588897	0.0079651509051349	0.0006402224951646	True	10	1	150000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2022	chr5	73680000	73690000	chr5	75150000	75160000	-0.448351187341716	3.64104109628014	0.0039520430697681	0.0002387081511299	True	10	1	1470000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2035	chr6	60680000	60690000	chr6	60820000	60830000	-0.508546412605396	5.20448619146505	1.48310526848431e-05	7.47057266733877e-08	True	10	1	140000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_2037	chr6	71490000	71500000	chr6	71630000	71640000	-0.395070523661932	4.83584303127432	0.0003097877626142	6.8440209131814e-06	True	10	1	140000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2060	chr6	140760000	140770000	chr6	141570000	141580000	-0.364387839689459	3.83870864825191	0.0147518736941879	0.0014665834133935	True	10	1	810000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2061	chr6	42700000	42710000	chr6	43330000	43340000	-0.437312814623586	3.46126607043778	0.005487018334462	0.0003828208708958	True	10	1	630000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2062	chr6	24040000	24050000	chr6	24450000	24460000	-0.377125229448659	4.01378143706564	0.0148081097135307	0.0014728285156043	True	10	1	410000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2073	chr6	13880000	13890000	chr6	14410000	14420000	-0.443589692460237	3.09346758684093	0.0202336212963071	0.0023092719957741	True	10	1	530000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2074	chr6	49220000	49230000	chr6	52320000	52330000	-1.25053334219114	2.92163964819699	6.1721781847153e-06	2.229314492986e-08	True	10	1	3100000	Enhancer-Enhancer	down_in_mutant	strong_differential
loop_2480	chr6	49200000	49225000	chr6	52000000	52025000	-0.505965528758404	3.10809289102624	0.0007859328797927	2.54822807370703e-05	True	25	2	2800000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_2088	chr7	111080000	111090000	chr7	111150000	111160000	-0.338371609726041	5.56261256230424	0.0005116284015061	1.38125200300565e-05	True	10	1	70000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2105	chr7	82860000	82870000	chr7	83230000	83240000	-0.3049127979897	3.99738454767306	0.0252280804611064	0.0032649808974275	True	10	1	370000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2108	chr7	30660000	30670000	chr7	30950000	30960000	-0.354534616288842	3.97320085209199	0.0146431116130958	0.0014506494559457	True	10	1	290000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2115	chr7	92630000	92640000	chr7	93080000	93090000	-0.338173005482821	3.31881000179587	0.027421544998482	0.0036942510913914	True	10	1	450000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2117	chr7	143440000	143450000	chr7	144270000	144280000	-0.887982533764969	2.37716823908787	0.0013719508045915	5.51761659709342e-05	True	10	1	830000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2154	chr10	49780000	49790000	chr10	50060000	50070000	-0.398729172980647	4.2371778489283	0.0027160159253578	0.0001423292191354	True	10	1	280000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2155	chr10	109000000	109010000	chr10	109740000	109750000	-0.365149708431649	4.26917837609731	0.0046170674619159	0.000296828965937	True	10	1	740000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2175	chr10	100620000	100630000	chr10	102440000	102450000	-0.386921155820101	4.35813425316758	0.009764272007731	0.0008305153594415	True	10	1	1820000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2186	chr10	45470000	45480000	chr10	50890000	50900000	-0.699474034887849	2.97000965159845	0.0023058232764264	0.0001124791842159	True	10	2	5420000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_2212	chr8	115430000	115440000	chr8	115610000	115620000	-0.357861269121538	4.41447087200807	0.0025684532071766	0.0001309857922073	True	10	1	180000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_18727	chr8	57960000	57970000	chr8	58530000	58540000	-0.47348034767217	4.47549518878702	0.0009071935237486	3.03840885030697e-05	True	10	3	570000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_4243	chr8	98800000	98825000	chr8	99400000	99425000	-0.324555894152314	5.14431687977113	0.0006739318584471	1.98565078403155e-05	True	25	2	6e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2253	chr8	15220000	15230000	chr8	15720000	15730000	0.350536011446174	4.22683021860284	0.0126101911122405	0.0011734297668071	True	10	1	5e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2257	chr8	58140000	58150000	chr8	58530000	58540000	-0.402757177492851	4.3932954008997	0.0038571622921264	0.0002317842310574	True	10	1	390000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2258	chr8	4230000	4240000	chr8	4670000	4680000	-0.429114058464164	2.98926171400584	0.0162875139061459	0.001692280827871	True	10	1	440000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2314	chr14	14860000	14870000	chr14	16090000	16100000	-0.427724929952878	3.04103188159349	0.0140433866165185	0.0013663634380334	True	10	1	1230000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2325	chr14	32620000	32630000	chr14	32960000	32970000	0.457844978756408	4.08840445953771	0.0020696918492446	9.58393892721987e-05	True	10	1	340000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_8679	chr14	61675000	61700000	chr14	63250000	63275000	-0.530423907324295	3.01364552143059	0.0004705794079349	1.09136855112515e-05	True	25	2	1575000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_2338	chr14	105690000	105700000	chr14	108890000	108900000	-0.72167848607225	2.08241074403317	0.0107976792544575	0.0009546728609124	True	10	1	3200000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2368	chr9	90690000	90700000	chr9	92010000	92020000	-0.363377834971474	4.49578219084876	0.0121295719768916	0.0011158434453821	True	10	1	1320000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2379	chr9	91130000	91140000	chr9	92010000	92020000	-0.429438640005797	4.32771384381705	0.0040735599261542	0.0002473078534171	True	10	1	880000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2386	chr9	40330000	40340000	chr9	40580000	40590000	-0.412069083154856	4.21572766055808	0.001223849428592	4.63972609460942e-05	True	10	1	250000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2387	chr9	91540000	91550000	chr9	92010000	92020000	-0.40845703088672	4.48961922230012	0.0015612533267469	6.6155971206712e-05	True	10	1	470000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2415	chr9	78440000	78450000	chr9	79790000	79800000	-0.414092441737457	3.16015726236941	0.016594460605586	0.0017439708987546	True	10	1	1350000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2418	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	3.15717131953986	1.3644068929898e-05	6.69181535533174e-08	True	10	1	1140000	Enhancer-Enhancer	down_in_mutant	strong_differential
loop_2429	chr9	28200000	28210000	chr9	29790000	29800000	-0.40831576093969	2.76859979650213	0.0278185860654381	0.0037821575346126	True	10	1	1590000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2432	chr9	20460000	20470000	chr9	20830000	20840000	-0.305472167025876	3.82505274085961	0.0284994487322809	0.0039442667406575	True	10	1	370000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2505	chr11	17950000	17960000	chr11	18750000	18760000	-0.39345799126794	4.14532640617449	0.0046045471218544	0.0002948778107872	True	10	1	8e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2515	chr11	33720000	33730000	chr11	34000000	34010000	0.352769446315732	4.68679102214773	0.0024181064181188	0.0001207177766419	True	10	1	280000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2532	chr11	71330000	71340000	chr11	72150000	72160000	-0.315517249469948	3.74515174564112	0.024646310535305	0.0031504849937538	True	10	1	820000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2533	chr11	29260000	29270000	chr11	29880000	29890000	-0.44244147825646	3.9279228414128	0.0023633669901125	0.0001169570090547	True	10	1	620000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_9688	chr11	30675000	30700000	chr11	31625000	31650000	-0.314422943837828	3.77321632366879	0.0066877011041566	0.0006501476267056	True	25	2	950000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2565	chr13	104510000	104520000	chr13	104690000	104700000	-0.346950485210338	4.83393756653446	0.0011005210683704	3.95335643595442e-05	True	10	1	180000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2573	chr13	96130000	96140000	chr13	96380000	96390000	-0.32337608239459	4.80344084839424	0.0015073827602641	6.34070514215034e-05	True	10	1	250000	Promoter-Promoter	down_in_mutant	weak_differential
loop_16984	chr13	37450000	37475000	chr13	37950000	37975000	0.449492547900714	5.10855632272477	8.40175638713091e-05	5.41946632079599e-07	True	25	3	5e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2600	chr13	83520000	83530000	chr13	84340000	84350000	-0.587775891771127	2.76041556684541	0.015298149963012	0.0015479305149919	True	10	1	820000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_2614	chr13	90920000	90930000	chr13	92350000	92360000	-0.527652771053765	2.01839243806497	0.0240967070501978	0.0030365769046997	True	10	1	1430000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_2650	chr12	75280000	75290000	chr12	75370000	75380000	0.365495065129327	5.71595750543211	6.91753288901395e-05	7.76357968279225e-07	True	10	1	90000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2663	chr12	72940000	72950000	chr12	73030000	73040000	-0.342051564332163	4.68768472887803	0.0026592352195874	0.0001379437145544	True	10	1	90000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2670	chr12	17260000	17270000	chr12	17540000	17550000	-0.400281203844021	3.0987082202377	0.0212782028895911	0.0025045577811105	True	10	1	280000	Promoter-Promoter	down_in_mutant	weak_differential
loop_2727	chr15	42210000	42220000	chr15	42700000	42710000	-0.319272961692068	5.0301532128279	0.0013409260561746	5.29094630683953e-05	True	10	1	490000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2762	chr16	37440000	37450000	chr16	37650000	37660000	-0.334992401099177	4.72951902345437	0.0022040566092055	0.0001060372687792	True	10	1	210000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2775	chr16	37450000	37460000	chr16	37610000	37620000	-0.364168266982651	4.66330822438314	0.0020815478741168	9.66643167062908e-05	True	10	1	160000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2778	chr16	72800000	72810000	chr16	72910000	72920000	-0.350527936164396	5.44245981156617	0.0007723108203784	2.45698034054647e-05	True	10	1	110000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2783	chr16	42910000	42920000	chr16	43590000	43600000	-0.426628206101119	4.1210376389357	0.0027572331120902	0.0001458292698467	True	10	1	680000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_2791	chr16	96850000	96860000	chr16	97290000	97300000	0.305293676796687	5.13895005485125	0.0021098994716862	9.89963147732346e-05	True	10	1	440000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_11085	chr16	77250000	77275000	chr16	78150000	78175000	-0.420632267324955	4.64389673712143	0.0004705794079349	1.09027538346082e-05	True	25	2	9e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2811	chr16	16200000	16210000	chr16	16580000	16590000	-0.416109901249989	3.55247126320465	0.0101483175503552	0.0008761847160389	True	10	1	380000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_17258	chr16	72350000	72375000	chr16	72975000	73000000	0.384989516962391	4.26274708702634	0.0003295612194157	6.27851620587916e-06	True	25	3	625000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_2923	chr1	137690000	137700000	chr1	137840000	137850000	-0.349712364991175	5.04773368667666	0.0011176921476137	4.05637836961394e-05	True	10	1	150000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2931	chr1	52950000	52960000	chr1	53090000	53100000	-0.313062917143718	4.84059551034545	0.0050877798299685	0.0003452476454261	True	10	1	140000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_2966	chr1	24670000	24680000	chr1	25080000	25090000	-0.313408760155147	4.02362573850045	0.0132337625895197	0.0012560145829925	True	10	1	410000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_18867	chr1	118300000	118325000	chr1	118750000	118775000	-0.354083228206352	3.98508313060455	0.0033025408951208	0.0002339529166315	True	25	2	450000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3007	chr1	160210000	160220000	chr1	161030000	161040000	-0.439195163964159	3.41823396319261	0.0087779067812869	0.0007233951339563	True	10	1	820000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3059	chr18	30810000	30820000	chr18	31310000	31320000	-0.404811497339269	4.38942237827299	0.0020412863096884	9.38926762277165e-05	True	10	1	5e+05	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3067	chr18	30970000	30980000	chr18	31310000	31320000	-0.350334040541818	4.32681434330913	0.0052697279458743	0.0003625382825966	True	10	1	340000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3070	chr18	30320000	30330000	chr18	31760000	31770000	-0.380587835816651	4.19296254357505	0.0056301402058789	0.0003955427239018	True	10	1	1440000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3091	chr19	17230000	17240000	chr19	17330000	17340000	-0.459495845749486	5.75043809450197	2.50458627324543e-05	1.66970819883064e-07	True	10	1	1e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3104	chr19	22440000	22450000	chr19	22750000	22760000	-0.401559538432995	4.45651731879809	0.001582093926506	6.72487786010434e-05	True	10	1	310000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3127	chr19	50250000	50260000	chr19	52970000	52980000	-0.450029231025166	3.20111638002127	0.011465260403656	0.0010316154357912	True	10	1	2720000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3184	chr2	141830000	141840000	chr2	142050000	142060000	-0.384633095685368	4.67348997623306	0.0016839005975615	7.29898588815767e-05	True	10	1	220000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3206	chr2	37380000	37390000	chr2	37780000	37790000	-0.573417140197504	4.31212761765173	0.0001055846302426	1.4732762008419e-06	True	10	2	4e+05	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3212	chr2	28690000	28700000	chr2	28840000	28850000	0.338999744985558	4.91890905436894	0.0012186211130776	4.59298254442938e-05	True	10	1	150000	Promoter-Promoter	up_in_mutant	weak_differential
loop_3219	chr2	132310000	132320000	chr2	132680000	132690000	-0.320682043758598	3.91331683144455	0.0137509124263788	0.001325147578735	True	10	1	370000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3225	chr2	112540000	112550000	chr2	112760000	112770000	-0.357584156133743	4.90365594966715	0.0007722055694618	2.45323349435783e-05	True	10	1	220000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3226	chr2	57900000	57910000	chr2	58660000	58670000	-0.491949005806489	2.65035473377886	0.0223100056960692	0.0026882019058492	True	10	1	760000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3233	chr2	73770000	73780000	chr2	74660000	74670000	-0.678173305988614	3.84248181549563	0.0001054504570777	1.43042109945562e-06	True	10	2	890000	Promoter-Promoter	down_in_mutant	moderate_differential
loop_3235	chr2	90720000	90730000	chr2	91580000	91590000	0.335254682841438	3.45081529475762	0.0234839367782023	0.0029043628067421	True	10	1	860000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3373	chr3	42070000	42080000	chr3	50900000	50910000	-0.737957048030215	1.76368224273559	0.0046045471218544	0.0002952102277222	True	10	1	8830000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3385	chr3	92150000	92160000	chr3	93490000	93500000	-0.704609826479253	1.97615322165606	0.006054246415804	0.0004387135083915	True	10	1	1340000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3386	chr4	98540000	98550000	chr4	98660000	98670000	-0.359587615689042	6.09109213052333	3.92342140348747e-05	3.49736264758147e-07	True	10	1	120000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3425	chr4	82640000	82650000	chr4	82710000	82720000	-0.362317962656441	5.71272410454027	0.0001475029181894	2.4049388835237e-06	True	10	1	70000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3459	chr4	26960000	26970000	chr4	27490000	27500000	-0.656986374442489	4.19843993980426	0.000214855755092	4.12015719821236e-06	True	10	1	530000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3466	chr4	26930000	26940000	chr4	27420000	27430000	-0.689627833515699	4.23524153652802	0.0001620660208252	2.73910596891608e-06	True	10	1	490000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3481	chr4	54700000	54710000	chr4	55000000	55010000	-0.455352679414107	3.46661777048189	0.004758797960857	0.0003089329670275	True	10	1	3e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3483	chr4	4790000	4800000	chr4	6190000	6200000	-0.368855969017315	4.30037422226048	0.01402123495208	0.0013611605362173	True	10	1	1400000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3486	chr4	98720000	98730000	chr4	99180000	99190000	-0.516656936673203	3.59084810943122	0.0014360854121374	5.92658083658695e-05	True	10	1	460000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3491	chr4	35370000	35380000	chr4	40010000	40020000	-0.37439435637466	3.57375316894714	0.0246311810531766	0.0031376676818799	True	10	1	4640000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3494	chr4	45750000	45760000	chr4	47290000	47300000	-0.895790040121369	1.98169729799671	0.0007121697499798	2.18698292787205e-05	True	10	1	1540000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3566	chr5	68350000	68360000	chr5	69520000	69530000	-0.41702038068364	4.30087869515408	0.0010930913013603	3.90251754815834e-05	True	10	1	1170000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3577	chr5	76020000	76030000	chr5	76410000	76420000	-0.310766333978077	3.86006923665263	0.0212419960198831	0.0024971629804722	True	10	1	390000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3581	chr5	96990000	97000000	chr5	97110000	97120000	-0.355915847712032	3.81467390245632	0.0145552259263074	0.0014372409511557	True	10	1	120000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3604	chr5	77800000	77810000	chr5	83480000	83490000	-0.701613968344608	2.4256978864367	0.0117881630580104	0.0010703727060892	True	10	2	5680000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3619	chr6	92090000	92100000	chr6	92210000	92220000	-0.302318870990761	4.80082883955121	0.0065341677832646	0.0004841728248733	True	10	1	120000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3638	chr6	107060000	107070000	chr6	107560000	107570000	-0.354737548497228	4.53071618312952	0.0041602254660214	0.0002556943099697	True	10	1	5e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3659	chr6	125950000	125960000	chr6	126160000	126170000	-0.513025604246568	4.16033958171904	0.0002097205010062	3.89259624769872e-06	True	10	1	210000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3678	chr6	23750000	23760000	chr6	24450000	24460000	-0.322812841108387	4.15899163383124	0.0114680718265303	0.0010326939900348	True	10	1	7e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3682	chr6	5930000	5940000	chr6	6570000	6580000	-0.319126038394881	3.75447236501346	0.0212175377858313	0.0024918794377315	True	10	1	640000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3687	chr6	97250000	97260000	chr6	97740000	97750000	0.407046239943032	4.44873551687394	0.0012365711268571	4.71527431282147e-05	True	10	1	490000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_3692	chr6	85410000	85420000	chr6	85890000	85900000	-0.439031163807444	4.24691117018007	0.0007343824111495	2.30444188986632e-05	True	10	1	480000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3693	chr6	49210000	49220000	chr6	52160000	52170000	-1.15525136278972	3.42090026217433	5.15192962683633e-06	1.66703346256963e-08	True	10	1	2950000	Promoter-Promoter	down_in_mutant	strong_differential
loop_3707	chr6	59500000	59510000	chr6	60200000	60210000	-0.635509763156543	3.02824573480069	0.0008903792910624	2.95455482320573e-05	True	10	2	7e+05	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_3717	chr6	23240000	23250000	chr6	49220000	49230000	-0.697914098646631	2.07822812639578	0.0031180078591711	0.0001725054883377	True	10	1	25980000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_3755	chr7	91570000	91580000	chr7	92020000	92030000	-0.410173549331985	4.23418345294929	0.0084268825426345	0.0006880911514134	True	10	1	450000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3802	chr7	119840000	119850000	chr7	120640000	120650000	-0.440068117893278	2.7558930387816	0.0284279277936535	0.0039282500061797	True	10	1	8e+05	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3803	chr7	80380000	80390000	chr7	80850000	80860000	-0.343030245887325	3.57425717440683	0.0272816479145153	0.0036681713769826	True	10	1	470000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3807	chr7	24450000	24460000	chr7	24660000	24670000	-0.422719671661531	3.55858750936197	0.0155234086181618	0.001576210366054	True	10	1	210000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3837	chr10	105300000	105310000	chr10	105570000	105580000	-0.325476237329315	4.66380830358357	0.0026700798643418	0.0001386242418081	True	10	1	270000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3840	chr10	109000000	109010000	chr10	109710000	109720000	-0.301580848502978	4.49850675712296	0.006488708765366	0.0004798197764788	True	10	1	710000	Promoter-Enhancer	down_in_mutant	weak_differential
loop_3853	chr10	16990000	17000000	chr10	17660000	17670000	-0.375824648354178	3.83521333981311	0.0104204400213276	0.0009139525204283	True	10	1	670000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_3856	chr10	96840000	96850000	chr10	97080000	97090000	-0.359649050004829	4.69228858271324	0.0010687154218571	3.76997379952553e-05	True	10	1	240000	Enhancer-Enhancer	down_in_mutant	weak_differential
