loop_id	anchor	start	end	midpoint	nearest_gene	distance_to_tss	is_promoter	anchor_num
loop_4613	chr17	15465000	15470000	15467500	19170	29750	FALSE	2
loop_4647	chr1	153385000	153390000	153387500	626058	24232	FALSE	2
loop_4648	chr1	74075000	74080000	74077500	21961	44448	FALSE	2
loop_22503	chr1	26050000	26060000	26055000	210933	220292	FALSE	2
loop_4716	chr18	34785000	34790000	34787500	277250	7952	FALSE	2
loop_19558	chr18	10500000	10510000	10505000	77805	100351	FALSE	2
loop_12384	chr18	81900000	81925000	81912500	100628596	67079	FALSE	2
loop_22053	chr19	42740000	42750000	42745000	74580	2774	FALSE	2
loop_4785	chr2	166040000	166045000	166042500	17979	47363	FALSE	2
loop_5694	chr2	28840000	28850000	28845000	269252	0	TRUE	2
loop_4810	chr2	138475000	138480000	138477500	228662	218434	FALSE	2
loop_22537	chr2	48810000	48820000	48815000	11480	0	TRUE	2
loop_4824	chr2	5395000	5400000	5397500	74186	257223	FALSE	2
loop_14446	chr2	163400000	163410000	163405000	59091	2006	FALSE	2
loop_14706	chrX	168630000	168640000	168635000	17692	33897	FALSE	2
loop_4905	chr3	9465000	9470000	9467500	320088	61935	FALSE	2
loop_5820	chr3	87170000	87180000	87175000	170643	0	TRUE	2
loop_4908	chr3	70305000	70310000	70307500	229389	297386	FALSE	2
loop_4909	chr3	10305000	10310000	10307500	75497	3816	FALSE	2
loop_4935	chr4	55005000	55010000	55007500	242466	59951	FALSE	2
loop_4947	chr4	128175000	128180000	128177500	74989	8032	FALSE	2
loop_4989	chr5	134965000	134970000	134967500	12739	16213	FALSE	2
loop_5010	chr5	136875000	136880000	136877500	140709	3208	FALSE	2
loop_5014	chr5	73635000	73640000	73637500	231296	2473	FALSE	2
loop_5021	chr5	68110000	68115000	68112500	433899	78164	FALSE	2
loop_22228	chr5	100750000	100760000	100755000	15442	30283	FALSE	2
loop_20175	chr6	114340000	114350000	114345000	15465	47935	FALSE	2
loop_22267	chr6	120320000	120330000	120325000	330406	25440	FALSE	2
loop_6107	chr7	144890000	144900000	144895000	14170	0	TRUE	2
loop_5138	chr7	83485000	83490000	83487500	233424	94926	FALSE	2
loop_2086	chr7	24560000	24570000	24565000	22594	13710	FALSE	2
loop_22316	chr7	118510000	118520000	118515000	12850	13355	FALSE	2
loop_6149	chr7	134340000	134350000	134345000	11489	107853	FALSE	2
loop_18222	chr7	91425000	91450000	91437500	75845	669510	FALSE	2
loop_5204	chr10	121030000	121035000	121032500	24117	0	TRUE	2
loop_16445	chr10	121250000	121275000	121262500	74647	47350	FALSE	2
loop_5269	chr8	113845000	113850000	113847500	208936	0	TRUE	2
loop_21686	chr8	29290000	29300000	29295000	210801	70363	FALSE	2
loop_5296	chr14	76075000	76080000	76077500	67467	30759	FALSE	2
loop_5005	chr14	25790000	25800000	25795000	71918	20960	FALSE	2
loop_21701	chr14	23780000	23790000	23785000	78019	213843	FALSE	2
loop_16750	chr14	35150000	35175000	35162500	723847	255390	FALSE	2
loop_21710	chr14	40790000	40800000	40795000	328381	93265	FALSE	2
loop_18879	chr9	110860000	110870000	110865000	235631	2032	FALSE	2
loop_5350	chr9	57655000	57660000	57657500	12988	1368	TRUE	2
loop_18865	chr9	42780000	42790000	42785000	110637	154492	FALSE	2
loop_22404	chr9	16490000	16500000	16495000	270120	1284	TRUE	2
loop_5357	chr9	73465000	73470000	73467500	225215	351573	FALSE	2
loop_5364	chr9	54315000	54320000	54317500	73567	13429	FALSE	2
loop_6403	chr9	41950000	41960000	41955000	20660	164296	FALSE	2
loop_21737	chr9	122720000	122730000	122725000	671232	17345	FALSE	2
loop_5419	chr11	51445000	51450000	51447500	72947	134756	FALSE	2
loop_5435	chr11	114655000	114660000	114657500	67671	8523	FALSE	2
loop_4402	chr11	53150000	53175000	53162500	790909	29943	FALSE	2
loop_6481	chr11	25300000	25310000	25305000	71234	16106	FALSE	2
loop_9594	chr11	43400000	43425000	43412500	30939	1250	TRUE	2
loop_5188	chr11	34800000	34810000	34805000	94176	16107	FALSE	2
loop_6516	chr13	72730000	72740000	72735000	78446	76762	FALSE	2
loop_5502	chr12	80760000	80765000	80762500	380768	0	TRUE	2
loop_22451	chr12	104700000	104710000	104705000	192119	41951	FALSE	2
loop_5526	chr12	110370000	110375000	110372500	26931	72119	FALSE	2
loop_6605	chr15	78740000	78750000	78745000	207393	21228	FALSE	2
loop_5536	chr15	84630000	84635000	84632500	109270	34619	FALSE	2
loop_19231	chr15	36140000	36150000	36145000	626596	0	TRUE	2
loop_5561	chr15	63110000	63115000	63112500	432958	603288	FALSE	2
loop_11228	chr15	93210000	93220000	93215000	223827	55178	FALSE	2
loop_5577	chr16	37440000	37445000	37442500	207227	55037	FALSE	2
loop_5584	chr16	42875000	42880000	42877500	75722	0	TRUE	2
loop_11047	chr16	58650000	58675000	58662500	12892	0	TRUE	2
loop_5591	chr16	72885000	72890000	72887500	19876	576693	FALSE	2
loop_19729	chr16	43800000	43825000	43812500	13490	45973	FALSE	2
loop_5622	chr17	15465000	15470000	15467500	19170	29750	FALSE	2
loop_5626	chr17	14205000	14210000	14207500	240025	695	TRUE	2
loop_5643	chr1	66385000	66390000	66387500	329178	78366	FALSE	2
loop_5647	chr1	109980000	109985000	109982500	241201	0	TRUE	2
loop_21011	chr1	151340000	151350000	151345000	117198	0	TRUE	2
loop_5681	chr1	165850000	165855000	165852500	12503	61318	FALSE	2
loop_5682	chr1	165320000	165325000	165322500	240888	24210	FALSE	2
loop_5688	chr1	74125000	74130000	74127500	435626	0	TRUE	2
loop_6811	chr1	114940000	114950000	114945000	636808	734755	FALSE	2
loop_21996	chr1	32550000	32560000	32555000	408191	2705	FALSE	2
loop_5719	chr1	101270000	101275000	101272500	100504525	114190	FALSE	2
loop_5728	chr18	4965000	4970000	4967500	225115	44459	FALSE	2
loop_5739	chr18	45265000	45270000	45267500	140492	0	TRUE	2
loop_22515	chr18	46130000	46140000	46135000	28105	72606	FALSE	2
loop_5753	chr18	46135000	46140000	46137500	28105	72606	FALSE	2
loop_5754	chr18	10615000	10620000	10617500	20641	0	TRUE	2
loop_22058	chr19	31680000	31690000	31685000	19091	75032	FALSE	2
loop_21115	chr2	167180000	167190000	167185000	16500	154	TRUE	2
loop_6948	chr2	148040000	148050000	148045000	15376	0	TRUE	2
loop_5819	chr2	168200000	168205000	168202500	11538	2111	FALSE	2
loop_5852	chr2	179875000	179880000	179877500	66730	95992	FALSE	2
loop_13296	chr2	174275000	174300000	174287500	56802	0	TRUE	2
loop_5877	chrX	6475000	6480000	6477500	208431	75145	FALSE	2
loop_5885	chr3	121735000	121740000	121737500	14066	11462	FALSE	2
loop_5902	chr3	142275000	142280000	142277500	12167	105574	FALSE	2
loop_15862	chr4	145020000	145030000	145025000	20148	127172	FALSE	2
loop_5940	chr4	135765000	135770000	135767500	242702	5284	FALSE	2
loop_5973	chr4	107600000	107605000	107602500	56296	79229	FALSE	2
loop_5997	chr5	140020000	140025000	140022500	243312	112056	FALSE	2
loop_6011	chr5	113170000	113175000	113172500	243219	46235	FALSE	2
loop_6012	chr5	27840000	27845000	27842500	15563	0	TRUE	2
loop_6068	chr5	77170000	77175000	77172500	69982	36470	FALSE	2
loop_6070	chr5	50700000	50705000	50702500	102465903	447237	FALSE	2
loop_6086	chr6	120725000	120730000	120727500	71803	43577	FALSE	2
loop_20083	chr6	92650000	92675000	92662500	243548	31154	FALSE	2
loop_6115	chr6	20640000	20645000	20642500	16508	570502	FALSE	2
loop_7287	chr6	111860000	111870000	111865000	67336	340707	FALSE	2
loop_20388	chr6	81750000	81775000	81762500	102465711	120662	FALSE	2
loop_6124	chr6	5590000	5595000	5592500	27273	93690	FALSE	2
loop_22304	chr7	144410000	144420000	144415000	13043	51008	FALSE	2
loop_17798	chr7	134340000	134350000	134345000	11489	107853	FALSE	2
loop_6140	chr7	121935000	121940000	121937500	233824	41710	FALSE	2
loop_21576	chr7	102910000	102920000	102915000	259089	162	TRUE	2
loop_6155	chr7	101540000	101545000	101542500	11871	15864	FALSE	2
loop_22323	chr7	134220000	134230000	134225000	11489	2145	FALSE	2
loop_6186	chr7	119425000	119430000	119427500	67133	29284	FALSE	2
loop_6209	chr10	90830000	90835000	90832500	11783	247769	FALSE	2
loop_22635	chr10	85040000	85050000	85045000	14202	52494	FALSE	2
loop_22636	chr10	107740000	107750000	107745000	237523	19948	FALSE	2
loop_6340	chr8	26590000	26595000	26592500	72316	285581	FALSE	2
loop_6376	chr8	22540000	22545000	22542500	22335	48812	FALSE	2
loop_7580	chr8	26440000	26450000	26445000	73754	281858	FALSE	2
loop_6419	chr8	105470000	105475000	105472500	67971	0	TRUE	2
loop_7663	chr8	114590000	114600000	114595000	80707	150344	FALSE	2
loop_7602	chr8	35850000	35860000	35855000	330737	22956	FALSE	2
loop_7624	chr8	120790000	120800000	120795000	15900	53641	FALSE	2
loop_6463	chr8	11485000	11490000	11487500	19332	6289	FALSE	2
loop_6464	chr8	4585000	4590000	4587500	233987	23166	FALSE	2
loop_6531	chr8	57790000	57795000	57792500	108150	136967	FALSE	2
loop_7846	chr8	10400000	10410000	10405000	244281	246088	FALSE	2
loop_6564	chr8	113980000	113985000	113982500	208936	131261	FALSE	2
loop_6570	chr8	37060000	37065000	37062500	414128	35761	FALSE	2
loop_7630	chr8	26440000	26450000	26445000	73754	281858	FALSE	2
loop_6618	chr8	48010000	48015000	48012500	52357	19448	FALSE	2
loop_7927	chr8	48520000	48530000	48525000	23965	313950	FALSE	2
loop_6672	chr8	11015000	11020000	11017500	384783	6541	FALSE	2
loop_7879	chr8	61870000	61880000	61875000	72333	22689	FALSE	2
loop_7945	chr8	82740000	82750000	82745000	30932	24159	FALSE	2
loop_7929	chr8	15720000	15730000	15725000	100526464	438837	FALSE	2
loop_6733	chr14	122485000	122490000	122487500	22772	9564	FALSE	2
loop_1295	chr14	66780000	66790000	66785000	12934	78687	FALSE	2
loop_8103	chr14	105890000	105900000	105895000	24064	0	TRUE	2
loop_6842	chr14	93870000	93875000	93872500	211712	15678	FALSE	2
loop_8225	chr14	32470000	32480000	32475000	12647	4010	FALSE	2
loop_8150	chr14	63460000	63470000	63465000	219148	23605	FALSE	2
loop_6889	chr14	55345000	55350000	55347500	71412	122992	FALSE	2
loop_6901	chr14	68965000	68970000	68967500	20855	59237	FALSE	2
loop_8213	chr14	54150000	54160000	54155000	13135	94103	FALSE	2
loop_8266	chr14	120390000	120400000	120395000	76108	78443	FALSE	2
loop_8152	chr14	69020000	69030000	69025000	20855	0	TRUE	2
loop_8307	chr14	103530000	103540000	103535000	64929	16657	FALSE	2
loop_8246	chr14	63370000	63380000	63375000	12143	37036	FALSE	2
loop_8267	chr14	120260000	120270000	120265000	105559	5668	FALSE	2
loop_8226	chr14	20250000	20260000	20255000	74571	9198	FALSE	2
loop_8253	chr14	105920000	105930000	105925000	24064	23180	FALSE	2
loop_8561	chr14	24050000	24075000	24062500	102465697	13876	FALSE	2
loop_8593	chr14	22575000	22600000	22587500	74896	32176	FALSE	2
loop_8445	chr9	91350000	91360000	91355000	22774	2412	FALSE	2
loop_8427	chr9	91350000	91360000	91355000	22774	2412	FALSE	2
loop_7075	chr9	66785000	66790000	66787500	208117	5489	FALSE	2
loop_8474	chr9	91130000	91140000	91135000	22774	222412	FALSE	2
loop_7105	chr9	123440000	123445000	123442500	29806	33705	FALSE	2
loop_7156	chr9	32345000	32350000	32347500	16521	649	TRUE	2
loop_7194	chr9	43280000	43285000	43282500	72169	25847	FALSE	2
loop_7284	chr9	66785000	66790000	66787500	208117	5489	FALSE	2
loop_8704	chr9	41460000	41470000	41465000	723892	61424	FALSE	2
loop_8807	chr9	32150000	32160000	32155000	330914	33863	FALSE	2
loop_7311	chr9	113645000	113650000	113647500	102688	33264	FALSE	2
loop_8873	chr9	100380000	100390000	100385000	213208	96787	FALSE	2
loop_8739	chr9	42940000	42950000	42945000	110637	0	TRUE	2
loop_7336	chr9	86570000	86575000	86572500	69519	0	TRUE	2
loop_8774	chr9	72880000	72890000	72885000	72135	35644	FALSE	2
loop_7374	chr9	7830000	7835000	7832500	11797	2056	FALSE	2
loop_7382	chr9	42940000	42945000	42942500	110637	0	TRUE	2
loop_7388	chr9	114380000	114385000	114382500	56693	5674	FALSE	2
loop_8895	chr9	91790000	91800000	91795000	100504689	392935	FALSE	2
loop_7393	chr9	80000000	80005000	80002500	70598	7850	FALSE	2
loop_7394	chr9	70390000	70395000	70392500	100885839	10752	FALSE	2
loop_8893	chr9	25040000	25050000	25045000	102631612	65791	FALSE	2
loop_7406	chr9	119065000	119070000	119067500	22351	12221	FALSE	2
loop_8876	chr9	73980000	73990000	73985000	208898	11033	FALSE	2
loop_7433	chr9	103300000	103305000	103302500	71775	81	TRUE	2
loop_8766	chr9	90820000	90830000	90825000	22774	532412	FALSE	2
loop_7457	chr9	54820000	54825000	54822500	64602	38788	FALSE	2
loop_8912	chr9	32150000	32160000	32155000	330914	33863	FALSE	2
loop_7478	chr9	94535000	94540000	94537500	68861	0	TRUE	2
loop_8865	chr9	76010000	76020000	76015000	208982	0	TRUE	2
loop_8954	chr9	24510000	24520000	24515000	244745	6859	FALSE	2
loop_8933	chr9	116550000	116560000	116555000	100043817	360819	FALSE	2
loop_7501	chr9	69480000	69485000	69482500	100526560	23055	FALSE	2
loop_7502	chr9	61695000	61700000	61697500	56040	214541	FALSE	2
loop_9037	chr9	41950000	41960000	41955000	20660	164296	FALSE	2
loop_8953	chr9	33090000	33100000	33095000	330917	161033	FALSE	2
loop_8947	chr9	8960000	8970000	8965000	18667	60166	FALSE	2
loop_9106	chr11	18870000	18880000	18875000	17268	138984	FALSE	2
loop_9259	chr11	33550000	33560000	33555000	216643	18958	FALSE	2
loop_7691	chr11	76065000	76070000	76067500	76566	37217	FALSE	2
loop_7757	chr11	19015000	19020000	19017500	17268	0	TRUE	2
loop_7779	chr11	42900000	42905000	42902500	319767	244876	FALSE	2
loop_9380	chr11	33290000	33300000	33295000	27140	86410	FALSE	2
loop_7829	chr11	102650000	102655000	102652500	268491	8715	FALSE	2
loop_7861	chr11	93695000	93700000	93697500	217109	185765	FALSE	2
loop_7872	chr11	32705000	32710000	32707500	103583	62275	FALSE	2
loop_9525	chr11	33430000	33440000	33435000	66011	73745	FALSE	2
loop_7929	chr11	103675000	103680000	103677500	399609	17723	FALSE	2
loop_9491	chr11	73000000	73010000	73005000	18436	896	TRUE	2
loop_20643	chr11	33290000	33300000	33295000	27140	86410	FALSE	2
loop_7971	chr11	110110000	110115000	110112500	217258	14021	FALSE	2
loop_9643	chr11	96860000	96870000	96865000	387170	9606	FALSE	2
loop_9632	chr11	44450000	44460000	44455000	79560	10497	FALSE	2
loop_8008	chr11	23950000	23955000	23952500	216578	54746	FALSE	2
loop_8042	chr11	18870000	18875000	18872500	17268	143984	FALSE	2
loop_9614	chr11	56100000	56110000	56105000	216749	58989	FALSE	2
loop_8067	chr11	53025000	53030000	53027500	790909	90055	FALSE	2
loop_199	chr11	31630000	31640000	31635000	69556	31884	FALSE	2
loop_9513	chr11	31610000	31620000	31615000	69556	51884	FALSE	2
loop_9637	chr11	85970000	85980000	85975000	21387	83577	FALSE	2
loop_9856	chr13	84750000	84760000	84755000	66671	429407	FALSE	2
loop_9863	chr13	84750000	84760000	84755000	66671	429407	FALSE	2
loop_9955	chr13	54050000	54060000	54055000	13488	0	TRUE	2
loop_9980	chr13	56420000	56430000	56425000	328258	8354	FALSE	2
loop_9943	chr13	84750000	84760000	84755000	66671	429407	FALSE	2
loop_8234	chr13	76680000	76685000	76682500	78771	295464	FALSE	2
loop_8236	chr13	54225000	54230000	54227500	15466	32870	FALSE	2
loop_8240	chr13	104755000	104760000	104757500	67288	32483	FALSE	2
loop_8247	chr13	48800000	48805000	48802500	18676	66118	FALSE	2
loop_9978	chr13	83860000	83870000	83865000	72677	21207	FALSE	2
loop_10093	chr13	84340000	84350000	84345000	72745	117703	FALSE	2
loop_8343	chr13	41235000	41240000	41237500	108934	9843	FALSE	2
loop_8349	chr13	95720000	95725000	95722500	14064	23146	FALSE	2
loop_8366	chr13	103645000	103650000	103647500	102632492	57632	FALSE	2
loop_8375	chr13	94940000	94945000	94942500	218460	31343	FALSE	2
loop_10119	chr13	84750000	84760000	84755000	66671	429407	FALSE	2
loop_4155	chr13	84050000	84060000	84055000	553095	4771	FALSE	2
loop_8410	chr13	73825000	73830000	73827500	72293	17630	FALSE	2
loop_10215	chr13	85160000	85170000	85165000	66671	19407	FALSE	2
loop_10186	chr13	31620000	31630000	31625000	71307	0	TRUE	2
loop_8445	chr13	81150000	81155000	81152500	319983	187111	FALSE	2
loop_8524	chr12	89810000	89815000	89812500	13371	923437	FALSE	2
loop_10402	chr12	103300000	103310000	103305000	100504156	974	TRUE	2
loop_8612	chr12	75390000	75395000	75392500	217674	21780	FALSE	2
loop_10537	chr12	100100000	100110000	100105000	19179	153	TRUE	2
loop_10531	chr12	84030000	84040000	84035000	171282	0	TRUE	2
loop_10451	chr12	100720000	100730000	100725000	73086	0	TRUE	2
loop_8665	chr12	26415000	26420000	26417500	108089	0	TRUE	2
loop_10493	chr12	109390000	109400000	109395000	13386	52822	FALSE	2
loop_8691	chr12	91790000	91795000	91792500	108800	3563	FALSE	2
loop_10490	chr12	21470000	21480000	21475000	22630	52362	FALSE	2
loop_8726	chr12	77780000	77785000	77782500	268566	441378	FALSE	2
loop_10626	chr12	105020000	105030000	105025000	100526471	1140	TRUE	2
loop_8748	chr12	30365000	30370000	30367500	268534	3374	FALSE	2
loop_10557	chr12	105580000	105590000	105585000	12061	14090	FALSE	2
loop_10726	chr12	54490000	54500000	54495000	665239	98681	FALSE	2
loop_10792	chr15	102060000	102070000	102065000	75705	3772	FALSE	2
loop_21885	chr15	73760000	73770000	73765000	19245	36854	FALSE	2
loop_10927	chr15	84610000	84620000	84615000	109270	49619	FALSE	2
loop_8890	chr15	68360000	68365000	68362500	387228	18710	FALSE	2
loop_8910	chr15	95570000	95575000	95572500	54003	41440	FALSE	2
loop_10932	chr15	64620000	64630000	64625000	13196	237080	FALSE	2
loop_10954	chr15	78720000	78730000	78725000	207393	1228	TRUE	2
loop_8951	chr15	41450000	41455000	41452500	170719	2517	FALSE	2
loop_11031	chr15	26320000	26330000	26325000	211147	10951	FALSE	2
loop_10864	chr15	12790000	12800000	12795000	77877	24648	FALSE	2
loop_10979	chr15	66900000	66910000	66905000	22402	8679	FALSE	2
loop_9012	chr15	41025000	41030000	41027500	100418302	143486	FALSE	2
loop_9021	chr15	95000000	95005000	95002500	100043315	157393	FALSE	2
loop_10961	chr15	72050000	72060000	72055000	69700	15772	FALSE	2
loop_9033	chr15	23565000	23570000	23567500	545091	850169	FALSE	2
loop_9072	chr15	65700000	65705000	65702500	76740	82033	FALSE	2
loop_11060	chr15	85240000	85250000	85245000	14114	34050	FALSE	2
loop_20807	chr15	78330000	78340000	78335000	12983	4247	FALSE	2
loop_9091	chr15	94890000	94895000	94892500	320709	260767	FALSE	2
loop_9093	chr15	88245000	88250000	88247500	328579	64873	FALSE	2
loop_11012	chr15	101970000	101980000	101975000	332131	15712	FALSE	2
loop_9112	chr15	98615000	98620000	98617500	11512	4923	FALSE	2
loop_11110	chr15	101970000	101980000	101975000	332131	15712	FALSE	2
loop_11207	chr15	70920000	70930000	70925000	70363	797837	FALSE	2
loop_9133	chr15	66440000	66445000	66442500	54562	55909	FALSE	2
loop_9158	chr16	59615000	59620000	59617500	224273	14020	FALSE	2
loop_9176	chr16	90710000	90715000	90712500	66578	12403	FALSE	2
loop_11409	chr16	78150000	78160000	78155000	13052	141488	FALSE	2
loop_11397	chr16	87240000	87250000	87245000	67768	104184	FALSE	2
loop_9250	chr16	24460000	24465000	24462500	624582	64393	FALSE	2
loop_11387	chr16	43590000	43600000	43595000	100124467	40654	FALSE	2
loop_9305	chr16	13435000	13440000	13437500	100124432	9522	FALSE	2
loop_11417	chr16	72970000	72980000	72975000	19876	661693	FALSE	2
loop_11537	chr16	86410000	86420000	86415000	102635020	386512	FALSE	2
loop_11482	chr16	5460000	5470000	5465000	70511	204016	FALSE	2
loop_11488	chr16	26190000	26200000	26195000	210530	84215	FALSE	2
loop_11550	chr16	97780000	97790000	97785000	72388	16212	FALSE	2
loop_11767	chr17	88500000	88510000	88505000	73825	20117	FALSE	2
loop_11740	chr17	48590000	48600000	48595000	76589	135098	FALSE	2
loop_9554	chr17	43455000	43460000	43457500	17287	42811	FALSE	2
loop_9586	chr17	25465000	25470000	25467500	71840	10384	FALSE	2
loop_11825	chr17	42280000	42290000	42285000	627626	25946	FALSE	2
loop_12002	chr17	67830000	67840000	67835000	16772	132740	FALSE	2
loop_9645	chr17	17750000	17755000	17752500	626942	46252	FALSE	2
loop_9657	chr17	32025000	32030000	32027500	72462	6099	FALSE	2
loop_9665	chr17	72240000	72245000	72242500	11682	359626	FALSE	2
loop_11875	chr17	43610000	43620000	43615000	210510	10298	FALSE	2
loop_11893	chr17	63710000	63720000	63715000	14158	143061	FALSE	2
loop_11980	chr17	68160000	68170000	68165000	320858	103796	FALSE	2
loop_9713	chr17	46030000	46035000	46032500	22339	0	TRUE	2
loop_11934	chr17	67170000	67180000	67175000	100885844	143764	FALSE	2
loop_11931	chr17	85630000	85640000	85635000	100043902	11601	FALSE	2
loop_12019	chr17	11970000	11980000	11975000	68262	138703	FALSE	2
loop_9790	chr1	38935000	38940000	38937500	433292	0	TRUE	2
loop_9860	chr1	133305000	133310000	133307500	68338	0	TRUE	2
loop_9863	chr1	52265000	52270000	52267500	14660	31767	FALSE	2
loop_9900	chr1	89195000	89200000	89197500	98402	124584	FALSE	2
loop_9908	chr1	135255000	135260000	135257500	13710	0	TRUE	2
loop_12310	chr1	157070000	157080000	157075000	73435	28679	FALSE	2
loop_12413	chr1	119080000	119090000	119085000	14633	26380	FALSE	2
loop_9938	chr1	178300000	178305000	178302500	66359	14129	FALSE	2
loop_12304	chr1	53270000	53280000	53275000	227099	17017	FALSE	2
loop_10027	chr1	82640000	82645000	82642500	12828	53078	FALSE	2
loop_10091	chr1	54380000	54385000	54382500	98488	53970	FALSE	2
loop_10097	chr1	156630000	156635000	156632500	30935	39355	FALSE	2
loop_12502	chr1	43260000	43270000	43265000	14200	63015	FALSE	2
loop_12619	chr1	170840000	170850000	170845000	226641	17770	FALSE	2
loop_10151	chr1	159130000	159135000	159132500	26374	97319	FALSE	2
loop_10166	chr1	137655000	137660000	137657500	735252	306454	FALSE	2
loop_12409	chr1	62930000	62940000	62935000	100380944	174470	FALSE	2
loop_10199	chr1	190795000	190800000	190797500	320119	111769	FALSE	2
loop_10203	chr1	167010000	167015000	167012500	226610	8582	FALSE	2
loop_12473	chr1	158650000	158660000	158655000	735253	144374	FALSE	2
loop_10207	chr1	90585000	90590000	90587500	108679	12980	FALSE	2
loop_12524	chr1	151700000	151710000	151705000	102640772	45017	FALSE	2
loop_12439	chr1	135100000	135110000	135105000	329252	0	TRUE	2
loop_12610	chr1	133610000	133620000	133615000	20643	0	TRUE	2
loop_10232	chr1	98345000	98350000	98347500	70866	71123	FALSE	2
loop_10236	chr1	43260000	43265000	43262500	14200	63015	FALSE	2
loop_19443	chr1	155720000	155730000	155725000	16872	21683	FALSE	2
loop_12637	chr1	135780000	135790000	135785000	21952	0	TRUE	2
loop_10245	chr1	112450000	112455000	112452500	319901	585081	FALSE	2
loop_10247	chr1	94075000	94080000	94077500	18566	22446	FALSE	2
loop_12527	chr1	91100000	91110000	91105000	329207	35100	FALSE	2
loop_10252	chr1	54330000	54335000	54332500	78016	79316	FALSE	2
loop_12605	chr1	14720000	14730000	14725000	17681	25989	FALSE	2
loop_12651	chr1	13530000	13540000	13535000	72265	49909	FALSE	2
loop_12680	chr1	184790000	184800000	184795000	66112	11312	FALSE	2
loop_12672	chr1	150260000	150270000	150265000	20028	49416	FALSE	2
loop_10293	chr1	149670000	149675000	149672500	18783	286289	FALSE	2
loop_12733	chr1	175000000	175010000	175005000	23893	78180	FALSE	2
loop_12813	chr1	97010000	97020000	97015000	67854	12422	FALSE	2
loop_12625	chr1	90840000	90850000	90845000	12835	0	TRUE	2
loop_12707	chr1	169910000	169920000	169915000	78465	8647	FALSE	2
loop_12696	chr1	111240000	111250000	111245000	227485	262415	FALSE	2
loop_12666	chr1	91750000	91760000	91755000	13345	41460	FALSE	2
loop_10366	chr18	25120000	25125000	25122500	225289	43998	FALSE	2
loop_10396	chr18	78135000	78140000	78137500	108052	2118	FALSE	2
loop_10413	chr18	33760000	33765000	33762500	69749	29891	FALSE	2
loop_10446	chr18	31010000	31015000	31012500	19762	302289	FALSE	2
loop_10460	chr18	54985000	54990000	54987500	269023	2554	FALSE	2
loop_10464	chr18	31590000	31595000	31592500	67453	14910	FALSE	2
loop_10466	chr18	12880000	12885000	12882500	64291	56840	FALSE	2
loop_13072	chr18	59070000	59080000	59075000	225583	7751	FALSE	2
loop_10488	chr18	53860000	53865000	53862500	70425	0	TRUE	2
loop_12981	chr18	74960000	74970000	74965000	16891	0	TRUE	2
loop_10518	chr18	57780000	57785000	57782500	100503033	7359	FALSE	2
loop_10523	chr18	24950000	24955000	24952500	225289	213998	FALSE	2
loop_13104	chr18	76890000	76900000	76895000	66191	30016	FALSE	2
loop_13114	chr18	42460000	42470000	42465000	56070	41486	FALSE	2
loop_13039	chr18	31440000	31450000	31445000	20983	0	TRUE	2
loop_22026	chr18	82400000	82410000	82405000	14427	0	TRUE	2
loop_10555	chr18	33605000	33610000	33607500	433171	140836	FALSE	2
loop_10556	chr18	30695000	30700000	30697500	225326	422252	FALSE	2
loop_13088	chr18	43170000	43180000	43175000	269019	27582	FALSE	2
loop_1701	chr18	74980000	74990000	74985000	71545	0	TRUE	2
loop_10608	chr18	52860000	52865000	52862500	113939900	34689	FALSE	2
loop_13165	chr18	70180000	70190000	70185000	80718	38394	FALSE	2
loop_13219	chr18	65270000	65280000	65275000	387231	21138	FALSE	2
loop_13248	chr18	16210000	16220000	16215000	71367	449842	FALSE	2
loop_13209	chr18	63390000	63400000	63395000	667742	2816	FALSE	2
loop_13146	chr18	82570000	82580000	82575000	17196	94853	FALSE	2
loop_13452	chr19	58460000	58470000	58465000	14585	4090	FALSE	2
loop_21090	chr19	56770000	56780000	56775000	213993	42189	FALSE	2
loop_10836	chr19	25625000	25630000	25627500	240590	14462	FALSE	2
loop_13509	chr19	42440000	42450000	42445000	72832	8214	FALSE	2
loop_10848	chr19	28885000	28890000	28887500	20510	49950	FALSE	2
loop_10860	chr19	12010000	12015000	12012500	258675	21739	FALSE	2
loop_10892	chr2	170505000	170510000	170507500	100502946	1926	TRUE	2
loop_13649	chr2	167890000	167900000	167895000	19246	32056	FALSE	2
loop_13638	chr2	105800000	105810000	105805000	77766	94563	FALSE	2
loop_13741	chr2	101650000	101660000	101655000	68170	467	TRUE	2
loop_12748	chr2	145500000	145525000	145512500	627302	29981	FALSE	2
loop_13906	chr2	103980000	103990000	103985000	16909	22013	FALSE	2
loop_11013	chr2	163595000	163600000	163597500	76080	2313	FALSE	2
loop_11021	chr2	27235000	27240000	27237500	192166	8336	FALSE	2
loop_13849	chr2	167270000	167280000	167275000	19223	29395	FALSE	2
loop_11064	chr2	77920000	77925000	77922500	80744	21374	FALSE	2
loop_11070	chr2	28975000	28980000	28977500	54422	58331	FALSE	2
loop_11090	chr2	93655000	93660000	93657500	11695	12615	FALSE	2
loop_11095	chr2	181070000	181075000	181072500	11438	26453	FALSE	2
loop_13910	chr2	180430000	180440000	180435000	108115	16244	FALSE	2
loop_11106	chr2	118695000	118700000	118697500	383787	3962	FALSE	2
loop_11121	chr2	122750000	122755000	122752500	59010	10236	FALSE	2
loop_13890	chr2	80260000	80270000	80265000	320769	22471	FALSE	2
