loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status	anchor1_is_polycomb	anchor2_is_polycomb	polycomb_anchor_count	polycomb_status	is_polycomb_anchored
loop_3915	chr3	127620000	127625000	chr3	127760000	127765000	chr3:127620000-127625000_chr3:127760000-127765000	TRUE	0.788418215597205	5.0823703644135	75.9939003549992	1.34767170463333e-7	8.65494021168448e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	5000	5	2	TRUE	chr3	127620000	127625000	127622500	5000	chr3	127760000	127765000	127762500	5000	140000	100-500kb	TRUE	3528	8134	20959	15526	11924	71481	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_4829	chr7	131540000	131550000	chr7	131740000	131750000	chr7:131540000-131550000_chr7:131740000-131750000	TRUE	0.491491828237413	4.05535841371539	26.6798155016786	4.7124166788786e-5	0.0012365711268571	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	131540000	131550000	131545000	10000	chr7	131740000	131750000	131745000	10000	200000	100-500kb	TRUE	5283	0	3679	179777	15373	12237	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_21673	chr8	14420000	14430000	chr8	14740000	14750000	chr8:14420000-14430000_chr8:14740000-14750000	TRUE	0.564881609870098	4.79505903509961	70.3834480926861	5.56762995445097e-8	1.17763178625359e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr8	14420000	14430000	14425000	10000	chr8	14740000	14750000	14745000	10000	320000	100-500kb	TRUE	11738	324134	13150	131334	244310	26889	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5292	chr12	104770000	104780000	chr12	104940000	104950000	chr12:104770000-104780000_chr12:104940000-104950000	TRUE	0.374772635830487	4.82095599641745	33.5970498440681	1.13741114778322e-5	4.44592212377e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr12	104770000	104780000	104775000	10000	chr12	104940000	104950000	104945000	10000	170000	100-500kb	TRUE	7120	18047	8373	59808	192119	212073	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5728	chr18	4920000	4925000	chr18	4965000	4970000	chr18:4920000-4925000_chr18:4965000-4970000	TRUE	0.392661559746506	5.92660861799953	29.7754652661207	4.64441705043534e-5	0.0026262863962556	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr18	4920000	4925000	4922500	5000	chr18	4965000	4970000	4967500	5000	45000	<100kb	TRUE	9709	0	9709	44459	225115	225115	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_22304	chr7	144270000	144280000	chr7	144410000	144420000	chr7:144270000-144280000_chr7:144410000-144420000	FALSE	0.616467472530029	5.60768602003648	81.5885815800526	1.70729375226549e-8	5.15192962683633e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr7	144270000	144280000	144275000	10000	chr7	144410000	144420000	144415000	10000	140000	100-500kb	TRUE	4195	191008	4195	51008	13043	13043	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17798	chr7	134260000	134270000	chr7	134340000	134350000	chr7:134260000-134270000_chr7:134340000-134350000	FALSE	0.420157794865977	5.38606122074347	36.0781916954958	7.15351735381148e-6	3.18071522105e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	134260000	134270000	134265000	10000	chr7	134340000	134350000	134345000	10000	80000	<100kb	TRUE	3214	27853	3214	107853	11489	11489	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8593	chr14	21975000	22000000	chr14	22575000	22600000	chr14:21975000-22000000_chr14:22575000-22600000	FALSE	0.373774583985967	4.49400557903626	30.7388153607783	7.76986149875976e-5	0.0016238692095461	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	TRUE	chr14	21975000	22000000	21987500	25000	chr14	22575000	22600000	22587500	25000	600000	500kb-1Mb	TRUE	9154	0	22592	32176	218820	74896	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8807	chr9	31970000	31980000	chr9	32150000	32160000	chr9:31970000-31980000_chr9:32150000-32160000	FALSE	0.343955596868206	5.90416961388045	33.773644424659	1.09967559353185e-5	4.313320282983e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr9	31970000	31980000	31975000	10000	chr9	32150000	32160000	32155000	10000	180000	100-500kb	TRUE	3586	56537	14593	33863	12023	330914	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_10979	chr15	66670000	66680000	chr15	66900000	66910000	chr15:66670000-66680000_chr15:66900000-66910000	FALSE	0.399619177705749	5.23746694768271	39.8352626724569	3.68529468115327e-6	2.034282663996e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr15	66670000	66680000	66675000	10000	chr15	66900000	66910000	66905000	10000	230000	100-500kb	TRUE	9073	0	9575	8679	21819	22402	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_9657	chr17	31685000	31690000	chr17	32025000	32030000	chr17:31685000-31690000_chr17:32025000-32030000	TRUE	0.343544852878036	5.88594662773929	16.5113431704884	8.450179882028e-4	0.0163917081595074	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr17	31685000	31690000	31687500	5000	chr17	32025000	32030000	32027500	5000	340000	100-500kb	TRUE	4131	7192	21597	6099	12954	72462	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_10836	chr19	25545000	25550000	chr19	25625000	25630000	chr19:25545000-25550000_chr19:25625000-25630000	FALSE	0.365803818871562	5.96501634634648	17.4262431804852	6.666042546231e-4	0.013809766943126	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr19	25545000	25550000	25547500	5000	chr19	25625000	25630000	25627500	5000	80000	<100kb	TRUE	15889	39381	11377	14462	50796	240590	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_11176	chr2	74700000	74705000	chr2	74965000	74970000	chr2:74700000-74705000_chr2:74965000-74970000	TRUE	0.335889319108541	6.01673876940001	20.1222108692477	3.44281107551e-4	0.0093223379966857	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	74700000	74705000	74702500	5000	chr2	74965000	74970000	74967500	5000	265000	100-500kb	TRUE	5330	0	16106	139196	15437	53375	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17804	chr7	133850000	133860000	chr7	134340000	134350000	chr7:133850000-133860000_chr7:134340000-134350000	FALSE	0.472266899668231	4.95683928406785	52.3626382270036	5.31166397287508e-7	5.31918491301366e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	133850000	133860000	133855000	10000	chr7	134340000	134350000	134345000	10000	490000	100-500kb	TRUE	1436	67273	3214	107853	101437	11489	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_9720	chr11	96270000	96280000	chr11	96550000	96560000	chr11:96270000-96280000_chr11:96550000-96560000	FALSE	0.333837384745623	5.39516400373715	30.956953382217	1.91047355876711e-5	6.492167805107e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	96270000	96280000	96275000	10000	chr11	96550000	96560000	96555000	10000	280000	100-500kb	TRUE	5315	0	23783	85406	15417	78473	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_14930	chr11	24045000	24050000	chr11	25860000	25865000	chr11:24045000-24050000_chr11:25860000-25865000	FALSE	0.371703291488159	5.74660242542384	19.3589864321602	4.128509464852e-4	0.010383056950627	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr11	24045000	24050000	24047500	5000	chr11	25860000	25865000	25862500	5000	1815000	>1Mb	TRUE	4572	28055	1815	337239	14025	102466154	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17346	chr11	96280000	96285000	chr11	96615000	96620000	chr11:96280000-96285000_chr11:96615000-96620000	FALSE	0.360328744926099	5.36622943932167	13.8447830267692	0.0017611924765356	0.0264134804946319	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr11	96280000	96285000	96282500	5000	chr11	96615000	96620000	96617500	5000	335000	100-500kb	TRUE	5314	0	23783	150406	15416	78473	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_19970	chr4	45410000	45420000	chr4	45760000	45770000	chr4:45410000-45420000_chr4:45760000-45770000	TRUE	0.53146528715076	5.37186590448457	94.6525861497521	5.03219868475236e-9	2.53086045851812e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr4	45410000	45420000	45415000	10000	chr4	45760000	45770000	45765000	10000	350000	100-500kb	TRUE	10273	1233	205	0	230125	100040567	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_22291	chr7	134220000	134230000	chr7	134340000	134350000	chr7:134220000-134230000_chr7:134340000-134350000	FALSE	0.746621130928402	4.89803205270265	124.524449567471	4.8778690445747e-10	5.08961242090346e-7	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	134220000	134230000	134225000	10000	chr7	134340000	134350000	134345000	10000	120000	100-500kb	TRUE	3214	2145	3214	107853	11489	11489	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18044	chr7	136490000	136500000	chr7	137310000	137320000	chr7:136490000-136500000_chr7:137310000-137320000	FALSE	1.12192831598309	4.03113498573127	147.751844226073	1.08878127039296e-10	2.35670186945449e-7	TRUE	TRUE	strong_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	136490000	136500000	136495000	10000	chr7	137310000	137320000	137315000	10000	820000	500kb-1Mb	TRUE	14570	140584	4413	0	330664	13593	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17920	chr4	47290000	47295000	chr4	47350000	47355000	chr4:47290000-47295000_chr4:47350000-47355000	TRUE	0.326913189355618	5.68501683453708	14.0348769092242	0.001667501944983	0.0254974659648678	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	47290000	47295000	47292500	5000	chr4	47350000	47355000	47352500	5000	60000	<100kb	TRUE	9063	58221	9063	0	21812	21812	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18040	chr7	135830000	135840000	chr7	137320000	137330000	chr7:135830000-135840000_chr7:137320000-137330000	FALSE	0.482249657822774	3.36974871508034	16.351161578078	6.357069939956e-4	0.0079444067852622	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	135830000	135840000	135835000	10000	chr7	137320000	137330000	137325000	10000	1490000	>1Mb	TRUE	6270	113638	4413	5554	17345	13593	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16984	chr13	37450000	37475000	chr13	37950000	37975000	chr13:37450000-37475000_chr13:37950000-37975000	TRUE	0.449492547900714	5.10855632272477	76.7949095231092	5.41946632079599e-7	8.40175638713091e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	TRUE	chr13	37450000	37475000	37462500	25000	chr13	37950000	37975000	37962500	25000	500000	100-500kb	TRUE	5999	104791	2629	19216	17084	107513	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_19130	chr3	30000000	30025000	chr3	30500000	30525000	chr3:30000000-30025000_chr3:30500000-30525000	FALSE	0.388602748635328	4.42207813488675	40.0217581631304	2.04995436169542e-5	6.907663162476e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr3	30000000	30025000	30012500	25000	chr3	30500000	30525000	30512500	25000	500000	100-500kb	TRUE	2106	108985	4569	23007	102636083	14013	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_4728	chr5	125520000	125530000	chr5	125800000	125810000	chr5:125520000-125530000_chr5:125800000-125810000	TRUE	0.413662071514431	3.57771618368526	17.6462395298838	4.403034887072e-4	0.0060724854091545	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	125520000	125530000	125525000	10000	chr5	125800000	125810000	125805000	10000	280000	100-500kb	TRUE	8020	1773	8020	268225	208151	208151	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_5288	chr12	104840000	104850000	chr12	104930000	104940000	chr12:104840000-104850000_chr12:104930000-104940000	FALSE	0.311488687430879	5.11751413852244	23.4380093381441	9.91938877525594e-5	0.0021098994716862	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr12	104840000	104850000	104845000	10000	chr12	104930000	104940000	104935000	10000	90000	<100kb	TRUE	24316	15075	24316	64923	94040	94040	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_9842	chr11	63920000	63930000	chr11	64440000	64450000	chr11:63920000-63930000_chr11:64440000-64450000	FALSE	0.392617980116568	4.52643634522114	24.5977416668333	7.55097666029799e-5	0.0017279444264495	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr11	63920000	63930000	63925000	10000	chr11	64440000	64450000	64445000	10000	520000	500kb-1Mb	TRUE	16509	0	5353	4667	54710	15478	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_10710	chr15	68425000	68450000	chr15	68925000	68950000	chr15:68425000-68450000_chr15:68925000-68950000	FALSE	0.38106819128821	4.71392547488399	56.3793520900224	3.20368079348268e-6	2.231619940965e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr15	68425000	68450000	68437500	25000	chr15	68925000	68950000	68937500	25000	500000	100-500kb	TRUE	15266	83710	4558	0	387228	13992	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_14509	chr2	74290000	74300000	chr2	74660000	74670000	chr2:74290000-74300000_chr2:74660000-74670000	TRUE	0.322186004821027	4.33249802511644	11.2438310820319	0.0031663220773336	0.0247309853269809	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr2	74290000	74300000	74295000	10000	chr2	74660000	74670000	74665000	10000	370000	100-500kb	TRUE	22142	7716	5327	0	73962	15433	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_16623	chr5	128520000	128530000	chr5	128730000	128740000	chr5:128520000-128530000_chr5:128730000-128740000	FALSE	0.328268548903629	4.86543617881331	15.2381723884954	8.818808102209e-4	0.0101934251771813	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr5	128520000	128530000	128525000	10000	chr5	128730000	128740000	128735000	10000	210000	100-500kb	TRUE	13916	70692	17054	27475	319616	57749	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17305	chr6	50800000	50810000	chr6	51160000	51170000	chr6:50800000-50810000_chr6:51160000-51170000	TRUE	0.300454197549195	4.08499262005974	13.7550828553066	0.001389317640894	0.0142031038028641	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr6	50800000	50810000	50805000	10000	chr6	51160000	51170000	51165000	10000	360000	100-500kb	TRUE	14014	23884	15212	99909	319981	387166	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17960	chr7	133850000	133860000	chr7	134220000	134230000	chr7:133850000-133860000_chr7:134220000-134230000	FALSE	0.418710331974299	4.74037725007151	23.5842358733321	9.57994327130208e-5	0.0020696918492446	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	133850000	133860000	133855000	10000	chr7	134220000	134230000	134225000	10000	370000	100-500kb	TRUE	1436	67273	3214	2145	101437	11489	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17366	chr1	126450000	126475000	chr1	126675000	126700000	chr1:126450000-126475000_chr1:126675000-126700000	FALSE	0.358386522316275	5.72360782810961	79.8809223594036	4.29480898406237e-7	7.30955795173703e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr1	126450000	126475000	126462500	25000	chr1	126675000	126700000	126687500	25000	225000	100-500kb	TRUE	8272	355798	8272	130798	210356	210356	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_303	chr13	37425000	37450000	chr13	37950000	37975000	chr13:37425000-37450000_chr13:37950000-37975000	TRUE	0.460127642047158	5.01373634628968	70.0562772507806	9.27306080098647e-7	1.126055228043e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr13	37425000	37450000	37437500	25000	chr13	37950000	37975000	37962500	25000	525000	500kb-1Mb	TRUE	5999	79791	2629	19216	17084	107513	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_21589	chr7	69490000	69500000	chr7	70330000	70340000	chr7:69490000-69500000_chr7:70330000-70340000	FALSE	0.518988134266449	3.54891965384924	20.3165813119727	2.152395377936e-4	0.0036489147710453	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr7	69490000	69500000	69495000	10000	chr7	70330000	70340000	70335000	10000	840000	500kb-1Mb	TRUE	22077	0	17437	0	73796	624549	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_19904	chr2	74675000	74700000	chr2	75125000	75150000	chr2:74675000-74700000_chr2:75125000-75150000	FALSE	0.407600167570065	4.83931024073463	60.4118677000565	2.17030103675826e-6	1.800657231761e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr2	74675000	74700000	74687500	25000	chr2	75125000	75150000	75137500	25000	450000	100-500kb	TRUE	5331	0	16106	299196	15438	53375	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_22179	chr4	45520000	45530000	chr4	45760000	45770000	chr4:45520000-45530000_chr4:45760000-45770000	TRUE	0.537664223035783	5.05065843649307	69.9402021204068	5.85171708002337e-8	1.22625982365823e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	1	FALSE	chr4	45520000	45530000	45525000	10000	chr4	45760000	45770000	45765000	10000	240000	100-500kb	TRUE	10274	2469	205	0	230126	100040567	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18249	chr7	73650000	73675000	chr7	74000000	74025000	chr7:73650000-73675000_chr7:74000000-74025000	FALSE	0.445920189932227	4.7966814810592	61.2169491184404	2.01315076353949e-6	1.754882447635e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	74000000	74025000	74012500	25000	350000	100-500kb	TRUE	11714	11600	7728	0	244061	20450	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18261	chr7	73650000	73675000	chr7	74100000	74125000	chr7:73650000-73675000_chr7:74100000-74125000	FALSE	0.354885692970242	4.6830032517111	29.0835886606649	1.015406829577e-4	0.0019285166210169	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	2	TRUE	chr7	73650000	73675000	73662500	25000	chr7	74100000	74125000	74112500	25000	450000	100-500kb	TRUE	11714	11600	7728	86309	244061	20450	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	chr3:66950000-66975000_chr3:154325000-154350000	FALSE	-0.64130289279998	0.667258504798127	13.0686509397136	0.0028964466529589	0.0185441678678768	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	FALSE	chr3	66950000	66975000	66962500	25000	chr3	154325000	154350000	154337500	25000	87375000	>1Mb	TRUE	18660	6389	24517	0	66880	99686	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
