loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_resolutions_detected	resolutions_list	is_multi_resolution	FDR_5kb	FDR_10kb	FDR_25kb	logFC_5kb	logFC_10kb	logFC_25kb	kept_from_resolution	n_overlaps	is_merged	anchor1_K27me3	anchor2_K27me3
loop_2104	chr2	43700000	43725000	chr2	46425000	46450000	chr2:43700000-43725000_chr2:46425000-46450000	FALSE	-0.00140906330477025	3.69732210857884	2.8988343542539e-4	0.986660912780059	0.992435994964803	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.992435994964803	NA	NA	-0.00140906330477025	25	1	FALSE	TRUE	TRUE
loop_2110	chr2	64950000	64975000	chr2	65550000	65575000	chr2:64950000-64975000_chr2:65550000-65575000	FALSE	0.0649177803323725	3.8580429982513	1.0863700771485	0.315288009124513	0.497197124864462	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.497197124864462	NA	NA	0.0649177803323725	25	1	FALSE	TRUE	TRUE
loop_2117	chr2	133550000	133575000	chr2	135325000	135350000	chr2:133550000-133575000_chr2:135325000-135350000	TRUE	-0.129502858662923	2.63207242654723	2.19935525547632	0.160663240376272	0.318670631777052	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.318670631777052	NA	NA	-0.129502858662923	25	1	FALSE	TRUE	TRUE
loop_2125	chr2	38325000	38350000	chr2	71525000	71550000	chr2:38325000-38350000_chr2:71525000-71550000	FALSE	-0.393803515713449	0.653677718165159	6.31618396949319	0.0251126476139789	0.0867775344790685	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0867775344790685	NA	NA	-0.393803515713449	25	1	FALSE	TRUE	TRUE
loop_2127	chr2	38325000	38350000	chr2	73250000	73275000	chr2:38325000-38350000_chr2:73250000-73275000	TRUE	-0.501563874158552	0.555792629084763	5.66408916621018	0.0323978723577465	0.104465981718829	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.104465981718829	NA	NA	-0.501563874158552	25	1	FALSE	TRUE	TRUE
loop_2162	chrX	105375000	105400000	chrX	106175000	106200000	chrX:105375000-105400000_chrX:106175000-106200000	FALSE	0.0686796917772606	2.18821099108707	0.515083944487436	0.484982775864079	0.657408204550471	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.657408204550471	NA	NA	0.0686796917772606	25	1	FALSE	TRUE	TRUE
loop_2201	chr3	89300000	89325000	chr3	89675000	89700000	chr3:89300000-89325000_chr3:89675000-89700000	FALSE	0.164780366852828	5.01425018485391	8.41718069766652	0.0118101903880601	0.0503469667664566	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0503469667664566	NA	NA	0.164780366852828	25	1	FALSE	TRUE	TRUE
loop_2211	chr3	121875000	121900000	chr3	122475000	122500000	chr3:121875000-121900000_chr3:122475000-122500000	TRUE	-0.329595037563504	4.31940035935624	29.7636466741435	9.08516400084099e-5	0.00181152664016769	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00181152664016769	NA	NA	-0.329595037563504	25	1	FALSE	TRUE	TRUE
loop_2336	chr4	44700000	44725000	chr4	46325000	46350000	chr4:44700000-44725000_chr4:46325000-46350000	FALSE	-0.322201729520034	2.57721643291775	9.36239685375732	0.00864807101418176	0.0400189093800543	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0400189093800543	NA	NA	-0.322201729520034	25	1	FALSE	TRUE	TRUE
loop_2347	chr4	99650000	99675000	chr4	115050000	115075000	chr4:99650000-99675000_chr4:115050000-115075000	FALSE	-0.565315327455524	1.37222694086595	12.3264865743276	0.00355452785062947	0.0214115317838588	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0214115317838588	NA	NA	-0.565315327455524	25	1	FALSE	TRUE	TRUE
loop_2350	chr4	44700000	44725000	chr4	99650000	99675000	chr4:44700000-44725000_chr4:99650000-99675000	TRUE	-1.00779339978773	0.951622511278	34.817346611665	4.19034374588173e-5	0.00108691924330306	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00108691924330306	NA	NA	-1.00779339978773	25	1	FALSE	TRUE	TRUE
loop_2392	chr5	35850000	35875000	chr5	36375000	36400000	chr5:35850000-35875000_chr5:36375000-36400000	TRUE	0.215944820437269	4.54823828180167	15.8554190704436	0.0014142052085593	0.0112679689403391	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0112679689403391	NA	NA	0.215944820437269	25	1	FALSE	TRUE	TRUE
loop_2395	chr5	103675000	103700000	chr5	103925000	103950000	chr5:103675000-103700000_chr5:103925000-103950000	FALSE	-0.0538445177199255	4.84712536535898	0.939845399037518	0.349091314406491	0.530828191677412	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.530828191677412	NA	NA	-0.0538445177199255	25	1	FALSE	TRUE	TRUE
loop_2424	chr5	125525000	125550000	chr5	128500000	128525000	chr5:125525000-125550000_chr5:128500000-128525000	FALSE	-0.500979816538691	2.58993712696216	31.5303290315207	6.86155768167238e-5	0.00150658830560552	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00150658830560552	NA	NA	-0.500979816538691	25	1	FALSE	TRUE	TRUE
loop_2448	chr6	52000000	52025000	chr6	52175000	52200000	chr6:52000000-52025000_chr6:52175000-52200000	TRUE	-0.0382540149891802	5.61156788151629	0.719534035576564	0.410845791662561	0.590005101262526	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.590005101262526	NA	NA	-0.0382540149891802	25	1	FALSE	TRUE	TRUE
loop_2449	chr6	125600000	125625000	chr6	126400000	126425000	chr6:125600000-125625000_chr6:126400000-126425000	FALSE	-0.0595065913496982	4.98052712468567	1.56339579374359	0.232065458168243	0.407829001095531	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.407829001095531	NA	NA	-0.0595065913496982	25	1	FALSE	TRUE	TRUE
loop_2468	chr6	111350000	111375000	chr6	112075000	112100000	chr6:111350000-111375000_chr6:112075000-112100000	TRUE	0.293152979622961	4.80909650263635	34.4074833769567	4.44661436617586e-5	0.00113094812769645	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00113094812769645	NA	NA	0.293152979622961	25	1	FALSE	TRUE	TRUE
loop_2502	chr6	23225000	23250000	chr6	51150000	51175000	chr6:23225000-23250000_chr6:51150000-51175000	TRUE	-0.591946726170873	1.25842213183856	13.2681397715284	0.00274406763020057	0.0178316315772001	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0178316315772001	NA	NA	-0.591946726170873	25	1	FALSE	TRUE	TRUE
loop_2507	chr6	6850000	6875000	chr6	23250000	23275000	chr6:6850000-6875000_chr6:23250000-23275000	FALSE	-0.732012209021549	1.30208335659522	23.6137302166101	2.6732476528603e-4	0.00359452245372748	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00359452245372748	NA	NA	-0.732012209021549	25	1	FALSE	TRUE	TRUE
loop_2508	chr6	49225000	49250000	chr6	83700000	83725000	chr6:49225000-49250000_chr6:83700000-83725000	FALSE	-1.12504897828188	1.07174032607468	38.3294843880544	2.5659868872645e-5	7.8611782716874e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	7.8611782716874e-4	NA	NA	-1.12504897828188	25	1	FALSE	TRUE	TRUE
loop_2544	chr7	81850000	81875000	chr7	82100000	82125000	chr7:81850000-81875000_chr7:82100000-82125000	TRUE	-0.0207192736459482	4.45181455166746	0.0691135589101367	0.796536772166878	0.882215185896725	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.882215185896725	NA	NA	-0.0207192736459482	25	1	FALSE	TRUE	TRUE
loop_2547	chr7	134250000	134275000	chr7	135475000	135500000	chr7:134250000-134275000_chr7:135475000-135500000	TRUE	-0.0552073950444126	3.56298995921001	0.47171284627291	0.503639233334195	0.673654628298421	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.673654628298421	NA	NA	-0.0552073950444126	25	1	FALSE	TRUE	TRUE
loop_2555	chr7	143150000	143175000	chr7	143750000	143775000	chr7:143150000-143175000_chr7:143750000-143775000	TRUE	-0.228471985989165	3.66741027885009	11.6210988597395	0.00434479861309664	0.0247004465189368	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0247004465189368	NA	NA	-0.228471985989165	25	1	FALSE	TRUE	TRUE
loop_2592	chr7	45225000	45250000	chr7	46325000	46350000	chr7:45225000-45250000_chr7:46325000-46350000	TRUE	-0.308874346536538	2.87060284002787	12.4894427453134	0.00339624652762297	0.0207105042363089	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0207105042363089	NA	NA	-0.308874346536538	25	1	FALSE	TRUE	TRUE
loop_2646	chr10	22125000	22150000	chr10	22825000	22850000	chr10:22125000-22150000_chr10:22825000-22850000	TRUE	-0.398301844664915	4.1362264751336	26.1543086744002	1.6759922902052e-4	0.00267293907236952	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00267293907236952	NA	NA	-0.398301844664915	25	1	FALSE	TRUE	TRUE
loop_2708	chr8	122100000	122125000	chr8	122525000	122550000	chr8:122100000-122125000_chr8:122525000-122550000	TRUE	-0.085505040302589	4.00756233475647	1.49178478627655	0.242503888676485	0.420092935984964	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.420092935984964	NA	NA	-0.085505040302589	25	1	FALSE	TRUE	TRUE
loop_2738	chr14	79825000	79850000	chr14	80200000	80225000	chr14:79825000-79850000_chr14:80200000-80225000	FALSE	0.256570731035519	5.1182295906536	27.7737931815909	1.2646508338961e-4	0.00222923585098904	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00222923585098904	NA	NA	0.256570731035519	25	1	FALSE	TRUE	TRUE
loop_2753	chr14	34075000	34100000	chr14	34375000	34400000	chr14:34075000-34100000_chr14:34375000-34400000	TRUE	0.0396406507937601	4.18709933490528	0.494077115095357	0.493864337836346	0.664808603127155	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.664808603127155	NA	NA	0.0396406507937601	25	1	FALSE	TRUE	TRUE
loop_2801	chr9	29775000	29800000	chr9	30125000	30150000	chr9:29775000-29800000_chr9:30125000-30150000	FALSE	-0.00188317977182479	5.31208266766629	0.00197198843156939	0.965219485411448	0.981580768941206	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.981580768941206	NA	NA	-0.00188317977182479	25	1	FALSE	TRUE	TRUE
loop_2811	chr9	41575000	41600000	chr9	41925000	41950000	chr9:41575000-41600000_chr9:41925000-41950000	FALSE	0.475567083155873	5.21205391611911	99.3238133139915	1.16146962418647e-7	3.29050797141049e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	3.29050797141049e-5	NA	NA	0.475567083155873	25	1	FALSE	TRUE	TRUE
loop_2855	chr9	9575000	9600000	chr9	16200000	16225000	chr9:9575000-9600000_chr9:16200000-16225000	TRUE	-1.00175099495454	1.15163298936603	49.8602785568167	6.32890645178352e-6	3.3017144195263e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	3.3017144195263e-4	NA	NA	-1.00175099495454	25	1	FALSE	TRUE	TRUE
loop_2856	chr9	55525000	55550000	chr9	98950000	98975000	chr9:55525000-55550000_chr9:98950000-98975000	FALSE	-1.16266303368978	0.698535304744356	45.8977816097253	9.92269049836171e-6	4.4096523046967e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	4.4096523046967e-4	NA	NA	-1.16266303368978	25	1	FALSE	TRUE	TRUE
loop_2955	chr13	97725000	97750000	chr13	97925000	97950000	chr13:97725000-97750000_chr13:97925000-97950000	FALSE	0.143127541390603	5.43682763696185	11.2564042406797	0.00483204927152456	0.0266461587025028	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0266461587025028	NA	NA	0.143127541390603	25	1	FALSE	TRUE	TRUE
loop_2959	chr13	100150000	100175000	chr13	100425000	100450000	chr13:100150000-100175000_chr13:100425000-100450000	TRUE	-0.0489846877710235	5.26093677393017	1.26079907930632	0.280757024432341	0.461324455000072	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.461324455000072	NA	NA	-0.0489846877710235	25	1	FALSE	TRUE	TRUE
loop_2982	chr13	116300000	116325000	chr13	116700000	116725000	chr13:116300000-116325000_chr13:116700000-116725000	TRUE	0.101451414355032	4.28922171643566	1.50469974491878	0.240576191445606	0.417711368156919	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.417711368156919	NA	NA	0.101451414355032	25	1	FALSE	TRUE	TRUE
loop_2984	chr13	58600000	58625000	chr13	59700000	59725000	chr13:58600000-58625000_chr13:59700000-59725000	FALSE	-0.070570865458764	3.8504225771311	1.25788598722623	0.281289871500087	0.462013914071888	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.462013914071888	NA	NA	-0.070570865458764	25	1	FALSE	TRUE	TRUE
loop_3030	chr13	22000000	22025000	chr13	40700000	40725000	chr13:22000000-22025000_chr13:40700000-40725000	TRUE	-0.901986185500437	0.360158987235372	30.4340776334857	8.16018199229597e-5	0.00167963059817208	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00167963059817208	NA	NA	-0.901986185500437	25	1	FALSE	TRUE	TRUE
loop_3032	chr12	112125000	112150000	chr12	112525000	112550000	chr12:112125000-112150000_chr12:112525000-112550000	FALSE	0.199508942176545	6.27824191412533	21.1543984964295	4.3406479215749e-4	0.00508808446205653	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00508808446205653	NA	NA	0.199508942176545	25	1	FALSE	TRUE	TRUE
loop_3053	chr12	91400000	91425000	chr12	91625000	91650000	chr12:91400000-91425000_chr12:91625000-91650000	FALSE	-0.0597587538015028	4.97089298728226	1.36261692374345	0.262963453101378	0.442801837449119	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.442801837449119	NA	NA	-0.0597587538015028	25	1	FALSE	TRUE	TRUE
loop_3057	chr12	49375000	49400000	chr12	50925000	50950000	chr12:49375000-49400000_chr12:50925000-50950000	FALSE	0.297348309826367	4.46845845247983	17.9652471045338	8.616295269742e-4	0.0080695679941321	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0080695679941321	NA	NA	0.297348309826367	25	1	FALSE	TRUE	TRUE
loop_3089	chr12	56525000	56550000	chr12	57525000	57550000	chr12:56525000-56550000_chr12:57525000-57550000	FALSE	-0.208496259134891	2.89789436159246	5.47419535909325	0.0349656723905751	0.110509728141145	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.110509728141145	NA	NA	-0.208496259134891	25	1	FALSE	TRUE	TRUE
loop_3107	chr15	101750000	101775000	chr15	101950000	101975000	chr15:101750000-101775000_chr15:101950000-101975000	FALSE	0.30896765850178	6.16497862728076	42.466858074081	1.50116834353304e-5	5.6916044370607e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	5.6916044370607e-4	NA	NA	0.30896765850178	25	1	FALSE	TRUE	TRUE
loop_3188	chr16	96450000	96475000	chr16	96800000	96825000	chr16:96450000-96475000_chr16:96800000-96825000	FALSE	-0.0123901920557159	5.02129570179766	0.0604241382411434	0.809464360401282	0.890719571129694	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.890719571129694	NA	NA	-0.0123901920557159	25	1	FALSE	TRUE	TRUE
loop_3250	chr17	66675000	66700000	chr17	67150000	67175000	chr17:66675000-66700000_chr17:67150000-67175000	TRUE	0.304725176694191	5.45744592817073	51.3981650305919	5.35547870798896e-6	2.9929056078235e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	2.9929056078235e-4	NA	NA	0.304725176694191	25	1	FALSE	TRUE	TRUE
loop_3262	chr17	67850000	67875000	chr17	68250000	68275000	chr17:67850000-67875000_chr17:68250000-68275000	TRUE	0.0949337152631145	4.69502351156916	2.26207398673287	0.155234472217635	0.311262436281856	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.311262436281856	NA	NA	0.0949337152631145	25	1	FALSE	TRUE	TRUE
loop_3264	chr17	7300000	7325000	chr17	7800000	7825000	chr17:7300000-7325000_chr17:7800000-7825000	TRUE	0.0884469906385137	5.55808710733565	3.10870572917317	0.100112501870205	0.230328763044037	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.230328763044037	NA	NA	0.0884469906385137	25	1	FALSE	TRUE	TRUE
loop_3323	chr1	90975000	91000000	chr1	91200000	91225000	chr1:90975000-91000000_chr1:91200000-91225000	TRUE	0.144992519290453	5.41817664332712	7.21094270812549	0.0180047516500696	0.0684039717187781	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0684039717187781	NA	NA	0.144992519290453	25	1	FALSE	TRUE	TRUE
loop_3346	chr1	157550000	157575000	chr1	158950000	158975000	chr1:157550000-157575000_chr1:158950000-158975000	FALSE	0.148621164357976	4.15079870775886	7.19106046987621	0.0181348184526333	0.0687955894751357	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0687955894751357	NA	NA	0.148621164357976	25	1	FALSE	TRUE	TRUE
loop_3392	chr1	42675000	42700000	chr1	56950000	56975000	chr1:42675000-42700000_chr1:56950000-56975000	TRUE	-0.550734280235964	1.15455398362357	12.1430181939698	0.00374292720144665	0.022110694774141	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.022110694774141	NA	NA	-0.550734280235964	25	1	FALSE	TRUE	TRUE
loop_3394	chr1	78175000	78200000	chr1	138825000	138850000	chr1:78175000-78200000_chr1:138825000-138850000	TRUE	-0.954596110682182	0.411964675371027	19.1661525979667	6.6029082122021e-4	0.00675118404573928	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00675118404573928	NA	NA	-0.954596110682182	25	1	FALSE	TRUE	TRUE
loop_3422	chr18	52950000	52975000	chr18	53425000	53450000	chr18:52950000-52975000_chr18:53425000-53450000	FALSE	-0.0769599041658433	4.93763263345544	2.55624078050188	0.132617201689787	0.279657363803192	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.279657363803192	NA	NA	-0.0769599041658433	25	1	FALSE	TRUE	TRUE
loop_3436	chr18	70650000	70675000	chr18	73150000	73175000	chr18:70650000-70675000_chr18:73150000-73175000	TRUE	-0.205978710145613	3.36663676557409	6.22035123333112	0.026051728110859	0.0890442882736666	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0890442882736666	NA	NA	-0.205978710145613	25	1	FALSE	TRUE	TRUE
loop_3559	chr2	73250000	73275000	chr2	74650000	74675000	chr2:73250000-73275000_chr2:74650000-74675000	FALSE	-0.734691611079948	3.47919685226082	53.6796700566149	4.21224927276905e-6	2.6195567276202e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	2.6195567276202e-4	NA	NA	-0.734691611079948	25	1	FALSE	TRUE	TRUE
loop_3620	chrX	99125000	99150000	chrX	99300000	99325000	chrX:99125000-99150000_chrX:99300000-99325000	FALSE	-0.0118547832097271	4.16104172953728	0.0250788177265228	0.876477096409939	0.930485819619624	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.930485819619624	NA	NA	-0.0118547832097271	25	1	FALSE	TRUE	TRUE
loop_3704	chr3	102325000	102350000	chr3	102675000	102700000	chr3:102325000-102350000_chr3:102675000-102700000	TRUE	0.480686458808701	5.14153419896817	71.7419588025879	8.07483105106772e-7	1.0626477663205e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	1.0626477663205e-4	NA	NA	0.480686458808701	25	1	FALSE	TRUE	TRUE
loop_3707	chr3	133875000	133900000	chr3	134600000	134625000	chr3:133875000-133900000_chr3:134600000-134625000	TRUE	0.0448186406080311	5.44424563188887	0.898605248387964	0.3595477928543	0.541074049072703	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.541074049072703	NA	NA	0.0448186406080311	25	1	FALSE	TRUE	TRUE
loop_3749	chr3	105475000	105500000	chr3	107100000	107125000	chr3:105475000-105500000_chr3:107100000-107125000	TRUE	-0.288038596776457	2.20351062121008	7.45233620709996	0.016509252878096	0.0642028869043164	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0642028869043164	NA	NA	-0.288038596776457	25	1	FALSE	TRUE	TRUE
loop_3770	chr3	66950000	66975000	chr3	99225000	99250000	chr3:66950000-66975000_chr3:99225000-99250000	TRUE	-0.850380542318386	1.21220294861292	21.3699183886868	4.1545828113856e-4	0.00493579418455409	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00493579418455409	NA	NA	-0.850380542318386	25	1	FALSE	TRUE	TRUE
loop_3778	chr3	66975000	67000000	chr3	127625000	127650000	chr3:66975000-67000000_chr3:127625000-127650000	FALSE	-0.521756485722905	0.924354942687083	10.7108247770322	0.00568404829573561	0.029897694554668	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.029897694554668	NA	NA	-0.521756485722905	25	1	FALSE	TRUE	TRUE
loop_3779	chr3	66950000	66975000	chr3	154325000	154350000	chr3:66950000-66975000_chr3:154325000-154350000	FALSE	-0.64130289279998	0.667258504798127	13.0686509397136	0.0028964466529589	0.0185441678678768	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.0185441678678768	NA	NA	-0.64130289279998	25	1	FALSE	TRUE	TRUE
loop_3801	chr4	89300000	89325000	chr4	89500000	89525000	chr4:89300000-89325000_chr4:89500000-89525000	TRUE	0.0352807979218398	6.04229663185545	0.694461180464887	0.418916740424512	0.597139320138309	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.597139320138309	NA	NA	0.0352807979218398	25	1	FALSE	TRUE	TRUE
loop_3810	chr4	103675000	103700000	chr4	104875000	104900000	chr4:103675000-103700000_chr4:104875000-104900000	TRUE	0.0130457661205607	4.62146126463656	0.0433124651425614	0.838194428804204	0.908426223832323	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.908426223832323	NA	NA	0.0130457661205607	25	1	FALSE	TRUE	TRUE
loop_3849	chr4	115050000	115075000	chr4	115925000	115950000	chr4:115050000-115075000_chr4:115925000-115950000	FALSE	-0.218361206886072	2.84212484368103	6.30697487027041	0.0252003176147484	0.0870067838025792	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0870067838025792	NA	NA	-0.218361206886072	25	1	FALSE	TRUE	TRUE
loop_3863	chr4	99650000	99675000	chr4	115925000	115950000	chr4:99650000-99675000_chr4:115925000-115950000	FALSE	-0.441036692065309	0.619243376468761	6.34888631161582	0.024801028859914	0.0859774620469964	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0859774620469964	NA	NA	-0.441036692065309	25	1	FALSE	TRUE	TRUE
loop_3876	chr5	41100000	41125000	chr5	41750000	41775000	chr5:41100000-41125000_chr5:41750000-41775000	FALSE	0.0437482666237093	6.06485180439059	1.20050604908079	0.292073572242907	0.473360617083332	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.473360617083332	NA	NA	0.0437482666237093	25	1	FALSE	TRUE	TRUE
loop_3940	chr5	113775000	113800000	chr5	114300000	114325000	chr5:113775000-113800000_chr5:114300000-114325000	TRUE	0.0222409932038772	3.77442641684151	0.076563132943526	0.786133165185031	0.875493792500779	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.875493792500779	NA	NA	0.0222409932038772	25	1	FALSE	TRUE	TRUE
loop_3983	chr6	49200000	49225000	chr6	52300000	52325000	chr6:49200000-49225000_chr6:52300000-52325000	FALSE	-0.861495676166254	3.73584667350494	101.832090773576	9.97807382170864e-8	2.99312867375313e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	2.99312867375313e-5	NA	NA	-0.861495676166254	25	1	FALSE	TRUE	TRUE
loop_4031	chr6	125400000	125425000	chr6	126400000	126425000	chr6:125400000-125425000_chr6:126400000-126425000	TRUE	-0.164865115728327	4.02827108850387	8.41156823961944	0.0118326230514972	0.0503886941554153	FALSE	TRUE	trending	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.0503886941554153	NA	NA	-0.164865115728327	25	1	FALSE	TRUE	TRUE
loop_4048	chr6	51175000	51200000	chr6	83700000	83725000	chr6:51175000-51200000_chr6:83700000-83725000	TRUE	-0.804122388956852	0.505523819862557	21.1105955746606	4.3808921653443e-4	0.00511806634528607	TRUE	TRUE	moderate_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	0.00511806634528607	NA	NA	-0.804122388956852	25	1	FALSE	TRUE	TRUE
loop_4083	chr7	45950000	45975000	chr7	46325000	46350000	chr7:45950000-45975000_chr7:46325000-46350000	TRUE	-0.0680248598544932	4.86584039705204	0.872686955089554	0.366356458308662	0.547789109850469	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.547789109850469	NA	NA	-0.0680248598544932	25	1	FALSE	TRUE	TRUE
loop_4101	chr7	135825000	135850000	chr7	136625000	136650000	chr7:135825000-135850000_chr7:136625000-136650000	FALSE	0.0978148371715993	3.81309981662267	1.32536845497889	0.269290983515403	0.449472013889796	FALSE	FALSE	non_significant	unchanged	NA	25000	25	1	25kb	FALSE	NA	NA	0.449472013889796	NA	NA	0.0978148371715993	25	1	FALSE	TRUE	TRUE
loop_4140	chr7	67050000	67075000	chr7	143425000	143450000	chr7:67050000-67075000_chr7:143425000-143450000	TRUE	-1.26123758633303	0.393775527003432	41.2531971486305	1.75071484560203e-5	6.2243928743365e-4	TRUE	TRUE	strong_differential	down_in_mutant	NA	25000	25	1	25kb	FALSE	NA	NA	6.2243928743365e-4	NA	NA	-1.26123758633303	25	1	FALSE	TRUE	TRUE
