Chr	Start	End	Conc	Conc_mut	Conc_ctrl	Fold	p-value	FDR
chr12	80843738	80844138	3.65453232517131	4.11680750452612	2.97018478775219	0.713198350381231	0.000551099630521578	0.0271389016095736
chrX	155572987	155573387	3.76540524789462	4.2475632756304	3.03603817276686	0.726929560024376	0.000551170953953434	0.0271389016095736
chr11	42431824	42432224	4.6997161694997	5.07427957740332	4.19244685282011	0.63925639857403	0.000552170979468056	0.0271389016095736
chr9	112174673	112175073	4.94883704452096	5.33995025322812	4.41056482985812	0.655881817288814	0.000552337497578852	0.0271389016095736
chrX	135799437	135799837	4.57857770326169	4.97169241071272	4.03648600838592	0.661199496266884	0.000553600293200538	0.0271389016095736
chr18	31947159	31947559	2.52580465531886	1.12089010562965	3.22389818652691	-0.709834209992812	0.000553855134889258	0.0271389016095736
chr7	132598151	132598551	4.65459502071041	5.05039402721636	4.10735655770365	0.666614683528974	0.000556660526174443	0.0272059707796243
chr11	93186442	93186842	4.09262219543742	4.53619027989863	3.44884795714523	0.702065253538051	0.000556840831656685	0.0272059707796243
chr13	49247928	49248328	3.87600570839631	4.35122491275554	3.16258073280323	0.720477712190985	0.00055943353765548	0.0272059707796243
chr17	24476048	24476448	3.98686841842049	4.4480503565794	3.30493831914145	0.706207641372338	0.000559796908469134	0.0272059707796243
chr15	69017462	69017862	3.48499234647664	4.02720144422763	2.60613884063361	0.738246992129217	0.000560048340926186	0.0272059707796243
chr1	63276879	63277279	5.04717659609368	5.45953661388547	4.46755419697618	0.676414257805226	0.000560460202877081	0.0272059707796243
chr4	109443755	109444155	3.4851358929826	3.9872892602461	2.70837061642419	0.723969745608868	0.000560816076561334	0.0272059707796243
chr4	66289157	66289557	3.14870120018623	3.72443170211329	2.17604794159698	0.742640769821419	0.000562659039742099	0.0272565485041496
chr3	68603398	68603798	4.12610819509348	4.63789221198332	3.32570266256178	0.730933324217087	0.000565310020714629	0.027296113109026
chr2	126645426	126645826	3.49747456764763	4.01792156820722	2.67532958897146	0.731427578894477	0.00056572543988147	0.027296113109026
chr17	90055574	90055974	4.35598078562321	4.77681274174257	3.75935908158448	0.678443036291186	0.000565880365731092	0.027296113109026
chr13	11567739	11568139	3.70153636275265	4.17360545336668	2.99526610313205	0.713208946154425	0.000567080036406643	0.0273152908625576
chr10	18662823	18663223	4.3670039947252	4.80161080931779	3.7420880570582	0.68746065401913	0.000568125815150776	0.027318037038635
chr5	14719701	14720101	3.38107140271535	3.91976303575254	2.51159504398437	0.735977230975232	0.000568741396575898	0.027318037038635
chr18	61363497	61363897	3.41134785589771	3.92238737880237	2.61278937704105	0.731341858004496	0.00056965246326238	0.0273232600512681
chr13	100650691	100651091	2.5299071020798	1.26203427657628	3.19414269075774	-0.727824796461368	0.000572628825622621	0.0274273905155814
chr15	83250591	83250991	4.89951232472506	5.28378069151228	4.37418672857134	0.644497749361241	0.000577046359462973	0.0276001597914488
chr14	30482569	30482969	3.69046965704722	4.18141640488519	2.94054151678189	0.723856145076553	0.000578877941727099	0.0276489317047915
chr11	87983405	87983805	4.33533518707987	4.75059944574359	3.74991906063645	0.67640781800397	0.000581427255792594	0.0277317999944213
chr4	145096720	145097120	4.17397957696926	4.59195283161967	3.58312758249365	0.682321151102441	0.000583070093716204	0.027771261596511
chr5	113516143	113516543	3.88810013899568	4.35495540428734	3.19356048987273	0.704667513591668	0.000584863903125799	0.0278177936046775
chr11	101963181	101963581	3.46256317321615	4.01107764068342	2.56668800701698	0.7370063297277	0.000586189049275833	0.0278252023638495
chr7	112339735	112340135	4.07374657117138	4.50116532624111	3.4636981567338	0.682830312387962	0.000586653804059431	0.0278252023638495
chr12	111834012	111834412	3.92363322257301	4.36893878506512	3.27616019045153	0.697002965402454	0.000589805041104217	0.0279357589357498
chr2	69723171	69723571	2.60320224407229	1.41856138983392	3.2448092702238	-0.723029069609831	0.00059205346531545	0.0279844894325301
chr10	82152079	82152479	5.47187546769848	5.88110450649836	4.89846019857939	0.670349045970892	0.000592477371336197	0.0279844894325301
chr10	49775810	49776210	4.32618552154585	4.78020517751432	3.65994895082829	0.704151620986051	0.000595104698071582	0.0280607324797136
chr1	177024281	177024681	3.8181050512016	4.2884306107297	3.11577292024503	0.713067842209568	0.000596358485659165	0.0280607324797136
chr2	164170664	164171064	3.92017167390958	4.37321290651435	3.2560597681221	0.699516849042045	0.000596841176462348	0.0280607324797136
chr6	53694086	53694486	3.56265139051637	4.09962983668602	2.69771198861958	0.73621744625003	0.000598221596265462	0.0280607324797136
chr4	130554031	130554431	3.56160458038047	4.05388000425986	2.80853135093736	0.723126805656214	0.000598454583704838	0.0280607324797136
chr7	92647852	92648252	4.88584058287185	5.2512683088117	4.3952556843779	0.624567154974658	0.000599035457722855	0.0280607324797136
chr4	152151731	152152131	4.09883617458262	4.52913783299686	3.48285214266521	0.68119913747004	0.000603192642523489	0.0282025415388719
chr1	136280161	136280561	4.85343568309663	5.2392357702255	4.32522832042724	0.649574141077396	0.000603836362214109	0.0282025415388719
chr10	94520791	94521191	4.02712047856293	4.51214069289603	3.29110320225073	0.716769644217342	0.00060514670900832	0.0282025415388719
chr4	154139344	154139744	3.77293239992811	4.27868560816487	2.98739433000291	0.725091785269093	0.000605375359416101	0.0282025415388719
chr4	98666744	98667144	3.0372899049319	2.05107743775598	3.61762712408334	-0.737322577826301	0.000606829119460927	0.0282316470809315
chr9	106184363	106184763	3.90567343303004	4.39218391191849	3.16617614827637	0.718640637335226	0.000609078579210404	0.0282692847368873
chr12	31993134	31993534	4.1504442333176	4.571816674812	3.55272778133781	0.679860029916492	0.000609298340827346	0.0282692847368873
chr5	53208965	53209365	3.81225202470713	4.28070638651825	3.11412918996986	0.711879272197875	0.000615868575728128	0.0284263930386897
chr9	70440794	70441194	3.68479948842523	4.20175762796122	2.8714648431924	0.729770506490234	0.000616031391011342	0.0284263930386897
chr2	155802221	155802621	5.39640176969541	5.73942996529751	4.94549682600573	0.60083596741531	0.000616158351514975	0.0284263930386897
chr9	53365588	53365988	4.47422849393125	4.86560697161206	3.9354509489771	0.652823953523557	0.000616743068403454	0.0284263930386897
chr7	125730182	125730582	4.51470620928557	3.90924218370561	4.93988624409219	-0.676327838061386	0.000616858154620223	0.0284263930386897
chr5	88591092	88591492	3.85041057073882	4.31728038617056	3.15583837626418	0.709889473837926	0.000622300270204977	0.0285851759837388
chr2	52506926	52507326	4.04685674080795	4.52739637564004	3.32123062168419	0.71617785146765	0.000623288532239026	0.0285851759837388
chr3	93445350	93445750	3.04078814187505	1.96101401858879	3.65139099190473	-0.732117506710679	0.000623976445410604	0.0285851759837388
chr6	82934723	82935123	4.15702246742607	4.58098941189461	3.55403354185832	0.67859911752544	0.000624329005617352	0.0285851759837388
chr19	47086191	47086591	3.74013035533686	4.26238088866601	2.91340136448713	0.729160918430133	0.000624792653237964	0.0285851759837388
chr16	31446604	31447004	4.04604964221988	4.48030278461188	3.42187056442963	0.686682312802299	0.000625340070705781	0.0285851759837388
chr2	65930966	65931366	3.83977596586482	4.55050431638132	2.37928651869547	0.687969273608199	0.000626629568193356	0.0285928532510951
chr2	146224076	146224476	5.01102611011635	5.38879738450192	4.49782686374574	0.643520317675452	0.000627187237661667	0.0285928532510951
chr12	83727451	83727851	3.40114788795346	3.92112213149768	2.58020115784327	0.730312597183786	0.000634797590550792	0.028872924933723
chr14	75310369	75310769	3.4195510060984	3.92813991591703	2.62704903548998	0.724806760351324	0.000635430030967336	0.028872924933723
chr8	54963190	54963590	4.56657058391344	5.01384797112344	3.91488293130222	0.695281837736215	0.000635874135965122	0.028872924933723
chr11	50899344	50899744	4.85993628183192	5.31219753848958	4.19751484016197	0.696581221659382	0.00063687915462112	0.0288800527438379
chr7	143064796	143065196	4.27005029129742	4.68822340197063	3.67879604823624	0.673618367428892	0.000644530055121678	0.0290932386357125
chr10	49780773	49781173	3.83351397216391	4.29392857516566	3.15327714100179	0.700309551200675	0.000644848483359022	0.0290932386357125
chr1	6267962	6268362	3.67613401679607	4.15460339153953	2.95527317269634	0.708815789965521	0.000644916561711146	0.0290932386357125
chr5	122763760	122764160	4.19849395966265	4.67834375120499	3.47445821462671	0.713897128435033	0.000644997655849741	0.0290932386357125
chr2	125099969	125100369	4.102610340358	4.5706750888028	3.40536172080516	0.701417855134888	0.00065100635910612	0.0293254253430673
chr7	65881580	65881980	3.82388414106402	4.30848576032307	3.08884219840598	0.714092578904382	0.000653989279572959	0.0294193264646857
chr11	20000826	20001226	4.34552765687035	4.78510859984866	3.71018898050248	0.682754312984222	0.000654818659821812	0.0294193264646857
chr8	93813970	93814370	3.77464913618746	4.27122663856137	3.01132516493357	0.713376763766823	0.000656423644105888	0.0294511790980061
chr5	8106027	8106427	3.64986874343523	4.14217760448898	2.89671623943321	0.713716235894111	0.000657257263675954	0.0294511790980061
chr18	25732772	25733172	3.5089616337534	4.06072957283033	2.60419488543276	0.729992804583796	0.000660894662130481	0.0295591132580925
chr2	33626716	33627116	4.45535448902567	4.84212428316435	3.92531816127104	0.649785508058482	0.000662123601558955	0.0295591132580925
chr19	8964612	8965012	4.0547956840127	4.51110670052167	3.38356543577474	0.698945118743362	0.00066226995788943	0.0295591132580925
chr19	26623411	26623811	3.92178993283382	4.39035505625564	3.22341843113371	0.706195498723619	0.000664075554043282	0.0295882244955623
chr4	127216580	127216980	3.96342614833299	4.41025393922441	3.3127010641864	0.691413712726981	0.000664659866072682	0.0295882244955623
chr6	118668429	118668829	3.64355446302425	4.1436575140201	2.87175234240807	0.721362695595953	0.000666909184268949	0.0295991633420925
chr12	3954910	3955310	3.41218466421273	3.9688572849055	2.49387078461013	0.729390815463653	0.00066751708339889	0.0295991633420925
chr9	55423398	55423798	4.61473921840347	5.01452219474072	4.0598102405441	0.650080661624846	0.000668374135466168	0.0295991633420925
chr4	47285194	47285594	2.69689026280811	1.62464567237878	3.3051521206352	-0.726222692353435	0.000670353516226177	0.0295991633420925
chr11	65026256	65026656	3.6908477345363	4.17874162449479	2.94810920101752	0.709397325233737	0.000671110083554653	0.0295991633420925
chr5	22341116	22341516	3.57128579141904	4.07749610307856	2.7846283631183	0.718274884420197	0.00067116039509627	0.0295991633420925
chr2	166615440	166615840	3.04694375157326	1.96459868406289	3.65834226944943	-0.727340283124433	0.000671730460456873	0.0295991633420925
chr2	24607478	24607878	4.27586754099565	4.68920107146839	3.69430695206729	0.666239809157985	0.000671858853720085	0.0295991633420925
chr17	26506494	26506894	5.31721451202315	5.66489382002489	4.85820978609803	0.604176496171778	0.000673195861909577	0.029615874005779
chr5	22024218	22024618	3.53288408024162	4.06963831255033	2.66853700172747	0.725761388798901	0.00067439203213842	0.029615874005779
chr2	94423212	94423612	4.05304015841179	4.50675660110099	3.38746250987276	0.695075510909777	0.00067484710698824	0.029615874005779
chr5	27483892	27484292	3.7849072600835	4.26381350726784	3.0630427115538	0.702891581270437	0.000678797022879029	0.0297208955647403
chr1	34166253	34166653	4.54384250956358	4.93224786600048	4.0107132889392	0.646983897978367	0.000679335061093686	0.0297208955647403
chr12	81308377	81308777	3.50803611640969	4.03134481366408	2.67860813288003	0.72239670688435	0.000679858395094192	0.0297208955647403
chr14	121651758	121652158	4.26100155135185	4.65384003128825	3.71943790162629	0.65308267093923	0.000681797744328519	0.0297674643373176
chr18	43569733	43570133	4.0072967405374	4.45216662313393	3.36075250642387	0.690915736645037	0.000682776230111145	0.0297720160261652
chrX	146962473	146962873	3.03582347531433	1.90419979378316	3.66212076211135	-0.721016322515683	0.000685286755810592	0.0298432742571991
chr5	119675401	119675801	5.69307634087444	6.07325064759707	5.17541023425092	0.641052675660682	0.000687364308416358	0.0298715473451118
chr4	45515784	45516184	3.12673437812672	2.27939155372565	3.65699744578361	-0.726433486086974	0.000688107048897323	0.0298715473451118
chr9	34940126	34940526	3.71847246199848	4.21535370226284	2.95442084106414	0.712103435002472	0.000688567454585605	0.0298715473451118
chr6	71596825	71597225	4.12905017972872	4.56336810798302	3.50473616521782	0.683529444761449	0.000693278557036282	0.03000232045442
chr5	101936579	101936979	4.03074438914608	4.48549273624725	3.36292247816041	0.698384219006162	0.000693343890695303	0.03000232045442
chr5	75170686	75171086	3.40137850785412	3.93885767620332	2.53511509740941	0.726829099163919	0.000696452310946044	0.030051453966703
chr17	90987185	90987585	4.05307870857202	4.53237580212085	3.33031534938943	0.703388116398404	0.000697043323026358	0.030051453966703
chr15	101198258	101198658	4.89712682597192	5.28017310744625	4.37409414240764	0.640665792049511	0.000697126666677297	0.030051453966703
chr15	98526614	98527014	4.26769396119413	4.66252291042131	3.72231867245813	0.6588404567983	0.000700586690318457	0.030151592311418
chr11	85312541	85312941	4.24746790831689	4.67251507294836	3.64227528998044	0.670991302773786	0.000701220411412216	0.030151592311418
chr5	30601561	30601961	4.95894092687093	5.32205076325231	4.47254202792614	0.622444173588592	0.000702761023685149	0.030179730973011
chr2	178279420	178279820	4.32181657212187	4.73684607788604	3.73687005829721	0.670946159457578	0.000704593177666495	0.0301913874444655
chr6	54131569	54131969	3.10272346689348	3.65689215156606	2.19134730991379	0.726265279408433	0.000705095357266567	0.0301913874444655
chr2	127363829	127364229	4.60182161459849	4.9974658049261	4.05488075014267	0.654180922243842	0.000705913630709923	0.0301913874444655
chr11	114061196	114061596	3.49657625225625	2.72784856668442	3.99540422027054	-0.712187113362313	0.000706578646108912	0.0301913874444655
chr2	163623969	163624369	4.10906146462388	4.54938139705354	3.47216478987422	0.685551932129983	0.000713151053594511	0.0304074134822355
chr18	64342482	64342882	4.93000848803997	4.44975187953842	5.28969819727835	-0.614125164783239	0.000714027124993795	0.0304074134822355
chr13	19096113	19096513	3.58456554304635	4.09937633954737	2.77661639052297	0.717612047336803	0.000716058820900265	0.0304074134822355
chr15	80102308	80102708	3.90722488733314	4.35152518668175	3.26189358755176	0.685099477847662	0.000716872703366301	0.0304074134822355
chr2	72045822	72046222	4.76214530225443	5.13192521993791	4.26364926626007	0.629566822743848	0.000717051647548686	0.0304074134822355
chr16	20400442	20400842	3.22952362526377	3.77644925916086	2.33796359257159	0.724527270121934	0.000717064841501554	0.0304074134822355
chr4	85365615	85366015	3.69204410560316	4.18328159659377	2.94142858472894	0.709577015797422	0.00071788461135567	0.0304074134822355
chr18	33157561	33157961	4.22165058107446	4.67457007711787	3.5578027091136	0.692134188192142	0.000720744031645489	0.030490606208307
chr12	3868497	3868897	4.18209998166391	4.6130215322075	3.56483490114048	0.679456851801351	0.000723762944028431	0.030580331338571
chr15	101196506	101196906	4.08359020310036	4.50303232415806	3.48977790976797	0.668801025388704	0.000725062918158784	0.030591239721528
chr5	89047388	89047788	4.15253552144936	4.59969862601531	3.50109263291513	0.686052746616446	0.000726204411179826	0.030591239721528
chr5	34461502	34461902	4.05421063438685	4.48797798697594	3.43104277022188	0.68156050833226	0.000726715986924568	0.030591239721528
chr4	131891326	131891726	3.49893892646237	4.02452731071485	2.66367230939951	0.720341774393639	0.000734277782321236	0.0308713949098144
chr11	103682824	103683224	3.74600677903567	4.20823605336441	3.06176086785806	0.699106107759454	0.000737277449356261	0.0309395441426585
chr15	59054046	59054446	3.47134341697419	3.99006932928942	2.6535540466585	0.719627204234799	0.000737715749341909	0.0309395441426585
chr11	4947371	4947771	3.26627877945149	2.40172049197989	3.80311297584771	-0.72185513532708	0.00074007193798588	0.0310001843150174
chr17	79019048	79019448	3.29283331588601	3.82607118112119	2.43773207341056	0.7197745166221	0.000743479977849731	0.0310796342090744
chr18	61355885	61356285	4.53319330958899	4.94201542846959	3.96058181109483	0.65628944725387	0.000744325306553843	0.0310796342090744
chr15	100162635	100163035	4.33397652038571	4.72725704758355	3.79156769785423	0.642452036691773	0.000745630564361595	0.0310796342090744
chr17	90691894	90692294	3.54806560076829	4.05484021173738	2.76002462311446	0.715517466252167	0.000745653293570454	0.0310796342090744
chr5	114804667	114805067	4.46591636312804	4.86503296236235	3.91227807668772	0.655050935897783	0.000746531809808334	0.0310796342090744
chr4	85241315	85241715	4.17640244971212	4.62549898109159	3.5208104364289	0.69093348685628	0.000747809268141207	0.0310948041838203
chr12	83651371	83651771	4.17023988464371	4.58881614470774	3.57817371492111	0.66784211127602	0.000750392941479279	0.0311270231064811
chr13	73504554	73504954	3.46296910005982	4.00675981382935	2.57987174241452	0.721245693688713	0.000750771254651397	0.0311270231064811
chr2	150235722	150236122	4.01598073429884	4.50535947459371	3.26975169200454	0.709899833501479	0.000751527657377048	0.0311270231064811
chr13	99511931	99512331	3.44160500188417	3.93596618534359	2.68357485827259	0.709896554064335	0.000752711343317444	0.0311270231064811
chr5	89157693	89158093	4.44624039666018	4.82447056869474	3.9321897733234	0.641683131148377	0.000753154222279854	0.0311270231064811
chr9	44794501	44794901	4.06457180905874	4.50436399413695	3.42878802785457	0.686710863562381	0.000754806854410467	0.0311575120326648
chr11	49674113	49674513	3.02791288552618	3.61604171910326	2.01837197664077	0.720564306736948	0.000757176163018747	0.0312044200518647
chr13	73939846	73940246	2.84015271472678	3.4152103422053	1.86946574233505	0.721691850871634	0.000757775815090063	0.0312044200518647
chr3	115117070	115117470	3.85929897814235	4.34058479491651	3.13194976708963	0.705983227696802	0.000759625531000224	0.0312147939584172
chr6	113792640	113793040	4.49578485873697	4.8785117953334	3.97335041977443	0.633856699286792	0.000759860936471234	0.0312147939584172
chr5	27412316	27412716	3.77690090248335	4.23303490435544	3.10605733100948	0.693348431273035	0.000776909149903619	0.0318415696185732
chr1	126431760	126432160	3.7879493988022	4.31157233804873	2.95771854260332	0.716828197518395	0.000776988528939489	0.0318415696185732
chr1	59214550	59214950	4.85472192499733	5.22324961460297	4.35850900716949	0.621404320703146	0.000779305690997912	0.0318981433977571
chr2	158440549	158440949	3.17111540404624	3.72168002833074	2.2696459855418	0.719551779304796	0.000784395837906194	0.0320679474908709
chr4	85248401	85248801	3.84322443871232	4.36200535536412	3.02529615078479	0.715212816865571	0.000785682485589219	0.0320820348282264
chr12	98469500	98469900	3.73551229350637	4.2007819614898	3.04451291124056	0.691858271142506	0.000788277594698964	0.032149453278411
chr8	34861062	34861462	4.27523133133541	4.70318922158093	3.66407564518164	0.667390534117685	0.000789751726394345	0.0321710467013868
chr4	46717482	46717882	3.98316472064877	4.42741616713639	3.33793738386589	0.681442124610472	0.000790968590635071	0.0321821210920876
chr2	128134990	128135390	3.97123413783114	4.46674687644459	3.21045686647317	0.705682628620738	0.00079400021186557	0.032266917917759
chr11	96741743	96742143	3.54775555293542	4.03783214538922	2.79988187009535	0.706634432563411	0.000796736533852698	0.0323395264128172
chr6	54286750	54287150	4.61135922174776	5.01186866662005	4.05502116546957	0.65559218326548	0.000802544236663373	0.0325018318360077
chr17	21936789	21937189	5.31029942613885	5.69236582312223	4.78910120241591	0.636210065086678	0.000802643975160256	0.0325018318360077
chr4	98628689	98629089	3.45904592871734	2.5977056610415	3.99466002457515	-0.71630815686862	0.00080431109302863	0.0325306582815796
chr7	65302127	65302527	3.52709904433857	4.04379473795972	2.71442411818691	0.71235726386199	0.000806802579993335	0.0325440086568177
chr4	125542621	125543021	3.33361694573412	2.43873668298059	3.88176566589566	-0.715565938570827	0.000807599075976562	0.0325440086568177
chr11	20063713	20064113	4.38959196574506	4.84564711219636	3.71892060008873	0.69066938034506	0.000808152136152952	0.0325440086568177
chr5	135212536	135212936	4.23959710572508	4.68355141289383	3.59500186931967	0.681924280286624	0.000808463700592211	0.0325440086568177
chr9	101942160	101942560	3.31397168372833	3.85809386658135	2.4299827401258	0.716479165143364	0.000809439183693105	0.0325448068484872
chr1	34298998	34299398	4.32518891257665	4.759475603224	3.70093996243596	0.679841094592241	0.000812161553633585	0.0326157567323016
chr2	5043031	5043431	3.69063803804753	4.19396721819951	2.91101557848847	0.707494649349881	0.000814543994242815	0.0326649523309727
chr14	103215011	103215411	3.27922015705491	3.78568481239389	2.49193936000559	0.711868567830337	0.000815304932647976	0.0326649523309727
chr1	175432071	175432471	3.10039848322916	3.64334063169939	2.21958015845223	0.715725077218594	0.00081815747469866	0.032740720095021
chr4	47092708	47093108	3.61147684848755	2.85497138764861	4.10519756305305	-0.702520314020244	0.000822779696802127	0.0328456220768016
chr6	112772058	112772458	4.18750351963602	4.66283227098874	3.47382881325269	0.695346785170767	0.000824164003489128	0.0328456220768016
chr13	46808432	46808832	3.83448666136101	4.28928362286719	3.16655889435935	0.686199109824865	0.000824579381679159	0.0328456220768016
chr18	36288581	36288981	4.55843753891043	4.97021338748825	3.97997630074081	0.660237987335978	0.000824636819135674	0.0328456220768016
chr8	128359703	128360103	2.76325079866267	1.65365870267504	3.38296894742473	-0.709606464506044	0.000827539818973458	0.0329227436158191
chr5	22510172	22510572	3.2514170253231	3.79541367153741	2.36776583925734	0.713886144060463	0.000837019879065659	0.0332610408186476
chr2	36089107	36089507	3.74115823189731	4.21957308111716	3.02042258861484	0.699955662993357	0.000838281691918975	0.0332723578301873
chr5	36794970	36795370	3.36795018137978	3.88073074728876	2.5650670559576	0.710833377324239	0.000840335958320486	0.0333150652626358
chr1	178330118	178330518	4.84622203662757	5.2349850144696	4.31241519185855	0.640023342702409	0.0008418427654912	0.0333359946265149
chr15	71501775	71502175	3.78236803073545	4.26061292338059	3.06202253953742	0.697635819677425	0.000845279414500022	0.033401915966093
chr5	143722327	143722727	3.28225163504761	3.81296239724327	2.43374488548913	0.711487760561147	0.000846731741945676	0.033401915966093
chr16	42328094	42328494	3.95219246381436	4.42135144216632	3.25248666207949	0.689129810325829	0.000847192625171795	0.033401915966093
chr9	98593485	98593885	4.0074301947692	4.44048964159775	3.38573402139979	0.670485839869282	0.000847518005595566	0.033401915966093
chr13	104111787	104112187	3.47666460257846	3.98007578384889	2.69684258504775	0.705958548627693	0.000848411608006766	0.033401915966093
chr13	44913105	44913505	5.01077723084843	5.39996736728431	4.47616036457633	0.642233863845591	0.000849563122293718	0.0334086283253032
chr4	130011565	130011965	3.91439396912013	4.36779650009689	3.24949802915557	0.683402459292738	0.000851664541314412	0.0334526366256774
chr11	88999978	89000378	3.91887545215064	4.35105280521005	3.29900998852966	0.674554649204421	0.000852744650806401	0.0334564735981705
chr5	27642828	27643228	4.07036346450014	4.49974758512433	3.45627249213471	0.666931454966578	0.000854074083641582	0.0334700724032383
chr4	46745957	46746357	3.23993842155045	3.78984393779624	2.34027074251027	0.713397318311004	0.000856074753132392	0.033509914618303
chr9	119972187	119972587	5.08782433067346	5.49222751968811	4.52389813961914	0.654522835969764	0.00085843705459305	0.0335638047005354
chr4	47277894	47278294	3.67854219254825	2.92767764658298	4.16988496569551	-0.699335549039855	0.000863061283226501	0.0336917528168378
chr2	178318880	178319280	3.27244304831473	3.78239444316294	2.47657820617972	0.708100290540889	0.00086368815765965	0.0336917528168378
chr2	49757734	49758134	5.27395896986277	5.62534929302808	4.80843994575391	0.608315207527576	0.000866974478070624	0.0337781429428739
chr5	116443820	116444220	5.16181726365426	5.48363812020326	4.7469584772274	0.572366690860014	0.000868441406356644	0.0337781429428739
chr14	54856999	54857399	3.77452159181995	4.20906142593247	3.14974524768395	0.670924580017629	0.000868878379619953	0.0337781429428739
chr6	23527177	23527577	4.06788421105848	4.50548085483435	3.43671675943812	0.671701208425038	0.000872149286808753	0.0338666407779613
chr18	33185857	33186257	4.50477810960312	4.91715873205803	3.92511472866478	0.657488204086881	0.000873907365109914	0.0338962589052598
chr12	83646294	83646694	4.47429067131321	4.83674028403498	3.98908065879055	0.617095908268451	0.000875585299177057	0.0339227046228381
chr6	118653383	118653783	3.45726501591368	3.97902219470186	2.63179199463917	0.706225118279609	0.000886264982441117	0.034283657477776
chr10	67230063	67230463	4.67905513152897	5.06879477544203	4.14339521094706	0.636891151562907	0.000888553874429001	0.034283657477776
chr4	8806215	8806615	4.69168217191036	5.07512265421589	4.16791048731713	0.63319956738539	0.00089026828585521	0.034283657477776
chr18	33111899	33112299	4.81576146513967	5.21186905460106	4.26792954375112	0.648272673306482	0.000892123742552936	0.034283657477776
chr1	143680398	143680798	4.70655793446181	5.09053882720257	4.18177220828878	0.633183326515948	0.000892202696485572	0.034283657477776
chr11	86730145	86730545	4.50501725336747	4.90142817897355	3.9566016022877	0.646707019979411	0.000893536217102826	0.034283657477776
chr9	74186508	74186908	3.08536075324768	3.64568191355814	2.15685588034057	0.710296301111344	0.000894456331280281	0.034283657477776
chr6	52156329	52156729	4.66753475630962	5.04840523078401	4.14857060110565	0.633494154295033	0.000895014003058505	0.034283657477776
chr15	101200247	101200647	4.84966512746733	5.21882718815875	4.352296295176	0.623573681351508	0.000895623757663253	0.034283657477776
chr8	14715716	14716116	3.69169995855964	2.87417340423924	4.21032178882719	-0.706854954035388	0.000896073623716193	0.034283657477776
chr4	155552763	155553163	4.54695995565007	4.97399676537917	3.93769521353172	0.664124207321656	0.000896211272470774	0.034283657477776
chr11	107687497	107687897	4.35507077818494	4.77085586338494	3.76861194244871	0.65814227440736	0.000896982493398866	0.034283657477776
chr12	3878241	3878641	3.73567564781037	4.21183309182381	3.02010978021458	0.688562571248226	0.000903261563276921	0.0344777307310928
chr9	112118220	112118620	4.39390109225765	4.7908413236788	3.84446600296642	0.648541093858487	0.000904084966755715	0.0344777307310928
chr11	100788046	100788446	4.34856619545812	4.72593978402911	3.8361041368771	0.625952198882791	0.000908131989535318	0.0345504426392854
chr6	148414915	148415315	3.84027900171226	4.33695647849735	3.07671558418758	0.699837916991446	0.000908516980068055	0.0345504426392854
chr4	149245007	149245407	4.54931156853587	4.91591915064562	4.05658863948122	0.612954587150154	0.000909214211950373	0.0345504426392854
chr12	99448893	99449293	3.97572853359181	4.39224137276378	3.38781081918519	0.662174573639233	0.000910049832548496	0.0345504426392854
chr4	139489122	139489522	4.44406531242703	4.81498175977368	3.94349225229541	0.616103474964059	0.000911924425956381	0.034583058269426
chr3	108458657	108459057	3.36039908030153	3.8704737685146	2.56422938268834	0.703666381014117	0.000920824705141953	0.0348052702889929
chr3	8550836	8551236	4.81497351461421	5.19241918449053	4.30237788237572	0.623268283286145	0.000920912694969269	0.0348052702889929
chrX	73868337	73868737	3.48573050798223	3.95968561034801	2.77518277362713	0.691784577700264	0.000921086867642598	0.0348052702889929
chr6	118723614	118724014	3.86270598155057	4.31691270670524	3.19606266570389	0.680665200661479	0.000921872083414231	0.0348052702889929
chr7	143708824	143709224	3.49321718044154	4.00825744473736	2.68469386767193	0.70317416518629	0.000923200379224225	0.0348103365987741
chr2	157076959	157077359	5.72590059269229	6.1115019437608	5.19806762849589	0.632857246544821	0.000924050632367987	0.0348103365987741
chr4	116291794	116292194	4.85432327242576	5.23447199522069	4.3367048344782	0.630326738364089	0.00092585171207925	0.0348396464694573
chr2	164994521	164994921	3.84677405076872	4.3193908551105	3.13926345833643	0.692106253555437	0.000928933358027496	0.0348795323465242
chr1	183353416	183353816	3.87021985443329	4.32070667035353	3.21163345380145	0.686028983294132	0.000928960089217367	0.0348795323465242
chr2	122363635	122364035	5.48984563785494	5.80889073623352	5.07960036690624	0.562304343016801	0.000930726421329051	0.0349073659453313
chr8	11795173	11795573	4.99390556401371	5.36010166995561	4.50192883401581	0.619019093640471	0.000932716473449009	0.0349435198056171
chr10	106896561	106896961	3.49400146604968	4.01265762958396	2.67638822470699	0.70352051585671	0.00093536560446327	0.0350011330585676
chr6	18415413	18415813	3.5492733623736	4.07159585096518	2.72236106231518	0.702615404780545	0.000936788237206042	0.0350011330585676
chr11	12380316	12380716	4.25571763852061	4.6789677702474	3.65418827528431	0.660855081441416	0.000937337640564195	0.0350011330585676
chr17	25229919	25230319	3.90507026102522	4.34452891290683	3.26998916974126	0.666805176899408	0.000941954567986606	0.035135008557266
chr5	125018582	125018982	4.69625813277156	5.098886976406	4.13579727987865	0.648407386958069	0.000945086434711728	0.0351766077708553
