loop_id	anchor_num	direction	motif_start	motif_end	window_chr	window_start	window_end	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	CTCF_chip_overlap	distance_to_tss	type_motif_window
loop_10875	2	down_in_mutant	56689918	56689937	chr12	56689427	56690427	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1339	Repressed_Promoter
loop_10974	2	down_in_mutant	73026176	73026195	chr12	73025685	73026685	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27201	CTCF_Site
loop_12466	2	up_in_mutant	125370973	125370992	chr1	125370482	125371482	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	64244	CTCF_Site
loop_12466	2	up_in_mutant	125373052	125373071	chr1	125372561	125373561	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	62165	CTCF_Site
loop_13141	2	down_in_mutant	44728540	44728559	chr19	44728049	44729049	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	26995	CTCF_Site
loop_13141	2	down_in_mutant	44729832	44729851	chr19	44729341	44730341	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	25703	CTCF_Site
loop_13154	2	down_in_mutant	59461646	59461665	chr19	59461155	59462155	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	2519	Polycomb
loop_13156	2	down_in_mutant	45161303	45161322	chr19	45160812	45161812	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	10131	Polycomb
loop_13156	2	down_in_mutant	45174960	45174979	chr19	45174469	45175469	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	23788	CTCF_Site
loop_13214	2	down_in_mutant	59198373	59198392	chr19	59197882	59198882	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	20331	Polycomb
loop_13659	2	down_in_mutant	148048641	148048660	chr2	148048150	148049150	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1180	Repressed_Promoter
loop_13852	2	down_in_mutant	148048641	148048660	chr2	148048150	148049150	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1180	Repressed_Promoter
loop_13925	2	down_in_mutant	74655522	74655541	chr2	74655031	74656031	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	3525	Polycomb
loop_13932	2	down_in_mutant	148048641	148048660	chr2	148048150	148049150	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	1180	Repressed_Promoter
loop_14905	2	down_in_mutant	14435716	14435735	chr4	14435225	14436225	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	185579	CTCF_Site
loop_14987	2	down_in_mutant	109989392	109989411	chr4	109988901	109989901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10847	CTCF_Site
loop_16829	2	down_in_mutant	109496347	109496366	chr10	109495856	109496856	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	484873	CTCF_Site
loop_16957	2	up_in_mutant	39029523	39029542	chr8	39029032	39030032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	23186	CTCF_Site
loop_16957	2	up_in_mutant	39031769	39031788	chr8	39031278	39032278	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	25432	CTCF_Site
loop_18419	2	down_in_mutant	96327208	96327227	chr3	96326717	96327717	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17569	CTCF_Site
loop_18419	2	down_in_mutant	96348162	96348181	chr3	96347671	96348671	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2383	CTCF_Site
loop_18547	2	down_in_mutant	109989392	109989411	chr4	109988901	109989901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10847	CTCF_Site
loop_18550	2	down_in_mutant	46325478	46325497	chr4	46324987	46325987	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	17621	CTCF_Site
loop_18550	2	down_in_mutant	46343192	46343211	chr4	46342701	46343701	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	0	Repressed_Promoter
loop_19406	2	down_in_mutant	15715401	15715420	chr17	15714910	15715910	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	9942	CTCF_Site
loop_19406	2	down_in_mutant	15724051	15724070	chr17	15723560	15724560	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18592	CTCF_Site
loop_19460	2	up_in_mutant	20311687	20311706	chr1	20311196	20312196	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	44255	CTCF_Site
loop_19960	2	down_in_mutant	79386537	79386556	chr8	79386046	79387046	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	12471	CTCF_Site
loop_19964	2	up_in_mutant	35846654	35846673	chr8	35846163	35847163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	19603	CTCF_Site
loop_19966	2	up_in_mutant	41043711	41043730	chr8	41043220	41044220	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	25751	CTCF_Site
loop_20283	2	up_in_mutant	138835525	138835544	chr1	138835034	138836034	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	12542	Polycomb
loop_20287	2	up_in_mutant	107562309	107562328	chr1	107561818	107562818	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27187	CTCF_Site
loop_20331	2	up_in_mutant	32084024	32084043	chr18	32083533	32084533	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15791	CTCF_Site
loop_20331	2	up_in_mutant	32088772	32088791	chr18	32088281	32089281	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	20539	CTCF_Site
loop_20543	2	up_in_mutant	34847359	34847378	chr5	34846868	34847868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	67219	CTCF_Site
loop_20941	2	up_in_mutant	144786972	144786991	chr5	144786481	144787481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	18388	CTCF_Site
loop_20941	2	up_in_mutant	144793534	144793553	chr5	144793043	144794043	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	24950	CTCF_Site
loop_20941	2	up_in_mutant	144794878	144794897	chr5	144794387	144795387	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26294	CTCF_Site
